kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,snippet.tags,statistics.commentCount,snippet.defaultAudioLanguage
youtube#video,rWdM5m5u0j8vlIGnaoT3i0_rE5c,iF41kxsLJ_k,2015-08-03T17:03:48Z,UCO0dMRd66S6uDUan73Lg3Mg,WHO’S RICHER? - Blake Lively or Amber Heard? - Net Worth Revealed!,Who’s worth more? How much money do Blake Lively and actress Amber Heard have? We reveal their net worth and see who’s the richest between the two!,https://i.ytimg.com/vi/iF41kxsLJ_k/default.jpg,120,90,https://i.ytimg.com/vi/iF41kxsLJ_k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iF41kxsLJ_k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iF41kxsLJ_k/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/iF41kxsLJ_k/maxresdefault.jpg,1280.0,720.0,The Real Hollywood,24,none,WHO’S RICHER? - Blake Lively or Amber Heard? - Net Worth Revealed!,Who’s worth more? How much money do Blake Lively and actress Amber Heard have? We reveal their net worth and see who’s the richest between the two!,PT33S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,167,2,0,"['Net Worth', 'Networth', 'Wealth', 'Rich', 'Facts', 'Factoids', 'Vs', 'Celebrity', 'Money', 'Fortune', 'Blake Lively', 'Black Bikini', 'Pink', 'Midriff', 'Cardigan', 'Abs', 'Stomach', 'Amber Heard', 'Ripped Shirt', 'Jeans', 'Long Hair', 'Messy Hair', 'Blonde']",0,
youtube#video,oSTXecI3bRbDOpXQ2CFDnEjCsts,iZ2M6eLRGZs,2017-04-08T21:42:45Z,UC6JmmkhBpJEONR3XA5p_VSA,Amber Heard slays on red carpet just before 'emergency' exit,"Amber Heard slays on red carpet at unite4:humanity gala just before leaving through a side door due to an 'emergency', said gal pal Cara Delevingne. She was expected to receive an award but appeared 'stressed'.",https://i.ytimg.com/vi/iZ2M6eLRGZs/default.jpg,120,90,https://i.ytimg.com/vi/iZ2M6eLRGZs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iZ2M6eLRGZs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iZ2M6eLRGZs/sddefault.jpg,640.0,480.0,,,,pakvideo,22,none,Amber Heard slays on red carpet just before 'emergency' exit,"Amber Heard slays on red carpet at unite4:humanity gala just before leaving through a side door due to an 'emergency', said gal pal Cara Delevingne. She was expected to receive an award but appeared 'stressed'.",PT43S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,371,1,0,"['Amber Heard slays on red carpet at unite4:humanity gala', 'just', 'before leaving through a side door', ""due to an 'emergency'"", 'said gal', ""pal Cara Delevingne. She was expected to receive an award but appeared 'stressed'.""]",0,
youtube#video,DDiwN1UGojHTOWtsvBJLEWJ5Ylo,j4NdMXhygx0,2018-04-05T01:48:44Z,UCXCo3BbKwlELHan1Xdqb5xA,Closer Meme ~ BIRTHDAY GIFT FOR AMBER!!!,"MY BFF AMBER IS TURNING 12!! YEE!!!!

I finished this animation at around March 16, in which I joined Waffle Pine's MAP afterwards. I'm sooo happy I got to make this for her OwO. Happy Birthday Amber. I'm sorry if the animation looks a bit lazy and rushed cuz, well, I did rush because I didn't want this to be late (but apparently I finished it earlier). May God bless you always :)

Characters:
-Amber the Snivy (my fwend)
-Opal the Riolu (me owo)
-Dusk the Umbreon (Amber's OC)
-Sakura the Espeon (Amber's OC)

Original meme: Sparky

P.S. Happy Easter (Fools Day). Church has been really slowing me down lately. If you're Catholic and either your parents or your siblings are very religious and won't let you miss a day of church, you should know.

P.S.S. Sorry if I keep changing the style of how I draw pretty much everything. I'm just trying to make them look more furry and realistic I guess.",https://i.ytimg.com/vi/j4NdMXhygx0/default.jpg,120,90,https://i.ytimg.com/vi/j4NdMXhygx0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j4NdMXhygx0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/j4NdMXhygx0/sddefault.jpg,640.0,480.0,,,,OpalAnimations,22,none,Closer Meme ~ BIRTHDAY GIFT FOR AMBER!!!,"MY BFF AMBER IS TURNING 12!! YEE!!!!

I finished this animation at around March 16, in which I joined Waffle Pine's MAP afterwards. I'm sooo happy I got to make this for her OwO. Happy Birthday Amber. I'm sorry if the animation looks a bit lazy and rushed cuz, well, I did rush because I didn't want this to be late (but apparently I finished it earlier). May God bless you always :)

Characters:
-Amber the Snivy (my fwend)
-Opal the Riolu (me owo)
-Dusk the Umbreon (Amber's OC)
-Sakura the Espeon (Amber's OC)

Original meme: Sparky

P.S. Happy Easter (Fools Day). Church has been really slowing me down lately. If you're Catholic and either your parents or your siblings are very religious and won't let you miss a day of church, you should know.

P.S.S. Sorry if I keep changing the style of how I draw pretty much everything. I'm just trying to make them look more furry and realistic I guess.",PT24S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,259,15,0,,13,
youtube#video,IhuLcrOoQyXM3N9_y_M4Sb3HIyU,JL6JJXvbjdA,2021-06-16T19:22:40Z,UC98gPcsci0U6qGe398h_xsw,Amber Heard Cute Smile,💝,https://i.ytimg.com/vi/JL6JJXvbjdA/default.jpg,120,90,https://i.ytimg.com/vi/JL6JJXvbjdA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JL6JJXvbjdA/hqdefault.jpg,480,360,,,,,,,MixVideos,22,none,Amber Heard Cute Smile,💝,PT15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,92,3,0,,0,
youtube#video,E0jBGh2MTOirUHkmpJFoaOjnOLY,jzRG4DnCENM,2016-05-07T19:46:28Z,UCKA5o4rem1Kj-y6M-OASyGg,How Much Taller? - Blake Lively vs Amber Heard!,"We compare Blake Lively and Amber Heard in height, visually and with data, and reveal just how much the difference is between the two actresses!",https://i.ytimg.com/vi/jzRG4DnCENM/default.jpg,120,90,https://i.ytimg.com/vi/jzRG4DnCENM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jzRG4DnCENM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jzRG4DnCENM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jzRG4DnCENM/maxresdefault.jpg,1280.0,720.0,HMT Height Comparisons,24,none,How Much Taller? - Blake Lively vs Amber Heard!,"We compare Blake Lively and Amber Heard in height, visually and with data, and reveal just how much the difference is between the two actresses!",PT42S,2d,sd,false,False,rectangular,processed,public,youtube,True,False,False,346,2,0,"['Height', 'Celebrity', 'Comparison', 'Tall', 'Size', 'Small', 'Difference', 'Feet', 'Inches', 'Metric', 'cm', 'ft', 'body', 'length', 'facts', 'info', 'measurements', 'Blake Lively', 'Amber Heard']",0,
youtube#video,W-vS7MB_9wrqKPoGRi6pRP0zKCw,K3yWrWiaaFU,2021-04-08T04:55:12Z,UCP9Pdp3nACHk_yy5r2McK4w,Amber Heard,#Actriz #Famosa #Celebridad,https://i.ytimg.com/vi/K3yWrWiaaFU/default.jpg,120,90,https://i.ytimg.com/vi/K3yWrWiaaFU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K3yWrWiaaFU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/K3yWrWiaaFU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/K3yWrWiaaFU/maxresdefault.jpg,1280.0,720.0,Mujeres Hermosas,22,none,Amber Heard,#Actriz #Famosa #Celebridad,PT17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,44,2,0,,0,
youtube#video,qYJgn3KtMKtkdH2bl9jgBglMiZg,Lz9J0DIbFWA,2013-11-30T08:20:44Z,UC5BWGrzTOpFyj0uT2bJtBCg,Amber Heard at 'PUNK: Chaos To Couture' Costume Institute...,"Amber Heard at 'PUNK: Chaos To Couture' Costume Institute Gala at Metropolitan Museum of Art on May 06, 2013 in New York, New York 

Thanks for watching this video!

Video Credit: Getty Images",https://i.ytimg.com/vi/Lz9J0DIbFWA/default.jpg,120,90,https://i.ytimg.com/vi/Lz9J0DIbFWA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Lz9J0DIbFWA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Lz9J0DIbFWA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Lz9J0DIbFWA/maxresdefault.jpg,1280.0,720.0,SuperPopVIP,24,none,Amber Heard at 'PUNK: Chaos To Couture' Costume Institute...,"Amber Heard at 'PUNK: Chaos To Couture' Costume Institute Gala at Metropolitan Museum of Art on May 06, 2013 in New York, New York 

Thanks for watching this video!

Video Credit: Getty Images",PT10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,102,0,0,"['Amber Heard', 'Dressing Up', 'Art Museum', 'Fashion', 'Arts Culture and Entertainment', 'Gala', 'Celebrities', 'Raw', 'B-roll']",0,
youtube#video,T63sBc5BaYZW62k7e9RoaIs-mN4,oe-WmVv8gUU,2021-05-06T02:06:40Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard stories,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/oe-WmVv8gUU/default.jpg,120,90,https://i.ytimg.com/vi/oe-WmVv8gUU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oe-WmVv8gUU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oe-WmVv8gUU/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard stories,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT4S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,45,,0,"['entretenimientos', 'celebridades . farandula', 'estrenos', 'criticas', 'cine']",1,es
youtube#video,sq_QFI8EDrqHIxOKw2cBSIj1oM4,oEMmZD-P7pY,2018-02-18T18:20:20Z,UCdFlXPpXaptk8zfyfWX_iwg,Amber Heard explica as super-heroinas da DC Comics (LEGENDADO PT/BR),"Link do vídeo legendado: https://vimeo.com/243545008


Vídeo legendado pela equipe do AHBR - http://amberheardbrasil.com/",https://i.ytimg.com/vi/oEMmZD-P7pY/default.jpg,120,90,https://i.ytimg.com/vi/oEMmZD-P7pY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oEMmZD-P7pY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oEMmZD-P7pY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/oEMmZD-P7pY/maxresdefault.jpg,1280.0,720.0,Amber Heard Brasil,22,none,Amber Heard explica as super-heroinas da DC Comics (LEGENDADO PT/BR),"Link do vídeo legendado: https://vimeo.com/243545008


Vídeo legendado pela equipe do AHBR - http://amberheardbrasil.com/",PT1M55S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,745,18,0,"['amber heard', 'amber heard legendado', 'amber heard brasil', 'amber heard traduzido', 'amber heard tradução', 'amber heard entrevista', 'amber heard mera', 'amber heard dc comics', 'amber heard queen mera']",0,
youtube#video,8LACzzHMNbGLAVucj7BFa8KkQxo,QfDODcJ6glc,2019-01-07T17:31:27Z,UCAVgFwnRKj2Ny8M2emfYm9w,#Repost @hellocanadamag with @get repost   ・・・   Gorgeous! Amber Heard + Andie MacDowell stuck a pos,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/QfDODcJ6glc/default.jpg,120,90,https://i.ytimg.com/vi/QfDODcJ6glc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QfDODcJ6glc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QfDODcJ6glc/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,#Repost @hellocanadamag with @get repost   ・・・   Gorgeous! Amber Heard + Andie MacDowell stuck a pos,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT20S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,33,,0,,0,
youtube#video,DidcZnCiRcsgxgkmCtM5bhWYu9k,QiyClld4xQg,2018-05-05T15:53:39Z,UCIsM8W5Cpu5iga_YLA5j-qQ,Tell me what I want |• Amber Heard,"Social media:

Insta- @soupernaturaal

Main Insta- @beautyandageek_

Twitter- @soupernaturaal

Main Twitter- @beautyandageek_ 

""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.""",https://i.ytimg.com/vi/QiyClld4xQg/default.jpg,120,90,https://i.ytimg.com/vi/QiyClld4xQg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QiyClld4xQg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QiyClld4xQg/sddefault.jpg,640.0,480.0,,,,Shannon Doak,24,none,Tell me what I want |• Amber Heard,"Social media:

Insta- @soupernaturaal

Main Insta- @beautyandageek_

Twitter- @soupernaturaal

Main Twitter- @beautyandageek_ 

""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.""",PT10S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,151,2,0,"['Amber', 'Heard', 'Singing', 'Karaoke']",0,
youtube#video,w6yAKH0OTgMGKiLhx93ukjcqpgc,roWkqXyRDM0,2012-05-11T01:43:39Z,UCUv2Z3AFJAvjN2LR6-z9GNQ,Zac Posen escorts Amber Heard at the MET gala in NYC,Designer Zac Posen escorts model-actress Amber Heard on the red carpet at the 2012 MET Costume Institute gala in New York City.,https://i.ytimg.com/vi/roWkqXyRDM0/default.jpg,120,90,https://i.ytimg.com/vi/roWkqXyRDM0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/roWkqXyRDM0/hqdefault.jpg,480,360,,,,,,,celebritynycmoment,24,none,Zac Posen escorts Amber Heard at the MET gala in NYC,Designer Zac Posen escorts model-actress Amber Heard on the red carpet at the 2012 MET Costume Institute gala in New York City.,PT23S,2d,sd,false,True,rectangular,processed,public,youtube,False,True,False,1410,1,0,"['Amber', 'Heard', 'Zac', 'Posen', 'designer', 'red', 'carpet', 'MET', 'Costume', 'Institute', 'gala', 'fashion', 'style', 'gown']",0,
youtube#video,HeoYaspbTs8p36vCrDAexsN0w1g,rRpcj4N9Qvw,2015-09-15T17:06:44Z,UCUH6g1DPSpKiwnyxvKV-emw,Amber Heard and Johnny Depp They wed in February after three years together,"They wed in February after three years together, and there's certainly no shortage of passion between Amber Heard and her husband Johnny Depp.
The couple couldn't keep their hands off each other as they attended the Toronto International Film Festival premiere of Black Mass on Monday.
Amber, 29, cosied up to Johnny, planting a tender kiss on her 52-year-old partner's lips as they walked the red carpet together to promote his new film.",https://i.ytimg.com/vi/rRpcj4N9Qvw/default.jpg,120,90,https://i.ytimg.com/vi/rRpcj4N9Qvw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rRpcj4N9Qvw/hqdefault.jpg,480,360,,,,,,,Holly Gossibz & Health Tips,1,none,Amber Heard and Johnny Depp They wed in February after three years together,"They wed in February after three years together, and there's certainly no shortage of passion between Amber Heard and her husband Johnny Depp.
The couple couldn't keep their hands off each other as they attended the Toronto International Film Festival premiere of Black Mass on Monday.
Amber, 29, cosied up to Johnny, planting a tender kiss on her 52-year-old partner's lips as they walked the red carpet together to promote his new film.",PT2M2S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,17,0,0,"['Johnny Depp (Celebrity)', 'Johnny Cash', 'John Cusack (Celebrity)', 'Elvis Presley (Celebrity)', 'Amber Heard (Celebrity)', 'Emma Stone (Celebrity)', 'Andrew Garfield (Celebrity)', 'Brad Pitt (Celebrity)', 'Angelina Jolie (Celebrity)', 'Johnny Depp and Amber Heard marriage', 'Johnny Depp and Amber Heard divorse', 'Johnny Depp and Amber Heard breakup', 'Lily Rose hot', 'Lily Rose clevage', 'Lily Rose boobs', 'Lily Rose boyfriend', 'Lily Rose sex', 'Lily-Rose Melody Depp (Person)']",0,en
youtube#video,Wis1jfu03AGVGZ4XU9dGj2U8kt0,sfDCMv5nqq0,2013-11-30T08:23:17Z,UC5BWGrzTOpFyj0uT2bJtBCg,Amber Heard at 'PUNK: Chaos To Couture' Costume Institute...,"Amber Heard at 'PUNK: Chaos To Couture' Costume Institute Gala at Metropolitan Museum of Art on May 06, 2013 in New York, New York 

Thanks for watching this video!

Video Credit: Getty Images",https://i.ytimg.com/vi/sfDCMv5nqq0/default.jpg,120,90,https://i.ytimg.com/vi/sfDCMv5nqq0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sfDCMv5nqq0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sfDCMv5nqq0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/sfDCMv5nqq0/maxresdefault.jpg,1280.0,720.0,SuperPopVIP,24,none,Amber Heard at 'PUNK: Chaos To Couture' Costume Institute...,"Amber Heard at 'PUNK: Chaos To Couture' Costume Institute Gala at Metropolitan Museum of Art on May 06, 2013 in New York, New York 

Thanks for watching this video!

Video Credit: Getty Images",PT12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,47,1,0,"['Amber Heard', 'Dressing Up', 'Art Museum', 'Fashion', 'Arts Culture and Entertainment', 'Gala', 'Celebrities', 'Raw', 'B-roll']",0,
youtube#video,O1nHtXjhUli4av_8Rc8tJFGfOUw,smQqXWFqtKM,2019-03-28T16:58:49Z,UCvIs6pvLk_Pa_2pVIo8GJZw,"My Culture War #4 Me Too, Fake News, and Politics: Being Smart Doesn’t Save You From Being Dumb","Brett Kavanaugh vs Christine Blasey Ford
Johnny Depp vs Amber Heard

Covington Catholic High School vs The Media
Jussie Smollett vs The Truth

Russia vs Democracy
Green New Deal vs The Environment

My website and blog: http://nedroj.net/",https://i.ytimg.com/vi/smQqXWFqtKM/default.jpg,120,90,https://i.ytimg.com/vi/smQqXWFqtKM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/smQqXWFqtKM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/smQqXWFqtKM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/smQqXWFqtKM/maxresdefault.jpg,1280.0,720.0,Jorden Leonard,22,none,"My Culture War #4 Me Too, Fake News, and Politics: Being Smart Doesn’t Save You From Being Dumb","Brett Kavanaugh vs Christine Blasey Ford
Johnny Depp vs Amber Heard

Covington Catholic High School vs The Media
Jussie Smollett vs The Truth

Russia vs Democracy
Green New Deal vs The Environment

My website and blog: http://nedroj.net/",PT24M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,12,0,0,"['nedroj', 'Jorden Leonard', 'culture war', 'Freedom of Speech', 'metoo', 'fake news', 'politics', 'Kavanaugh', 'Christine Ford', 'Johnny Depp', 'Amber Heard', 'Covington', 'media', 'Smollett', 'Russia', 'Democracy', 'Green New Deal', 'Environment', 'AOC', 'regressive left']",0,
youtube#video,4eVFvez8CcgdO2Z_HP3azBJMl_Q,tMVhbw2xgp8,2020-07-26T15:35:57Z,UC7bwd5HnVcnar3x2eYMpBdw,Johnny Depp restless with Amber Heard around.,#johnnydepp #amberheard #piratesofthecaribbean #captainjacksparrow,https://i.ytimg.com/vi/tMVhbw2xgp8/default.jpg,120,90,https://i.ytimg.com/vi/tMVhbw2xgp8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tMVhbw2xgp8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/tMVhbw2xgp8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/tMVhbw2xgp8/maxresdefault.jpg,1280.0,720.0,Sumeit,22,none,Johnny Depp restless with Amber Heard around.,#johnnydepp #amberheard #piratesofthecaribbean #captainjacksparrow,PT2M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,52,2,0,,5,
youtube#video,wCuKBmi9zbkHsWLMqpZvwcBOciE,V6xWTs8PwU8,2020-08-28T21:12:54Z,UCKS4Qg16FrcN0pMjT2UP9rQ,"The Amber Creek Murder - Family Catholic Cem., Caledonia, Wi. Those Forgotten, and Famous & Infamous","FOTF Merch Store - https://facesoftheforgotten.itemorder.com/

LET'S HELP BUY GRAVESTONES FOR THOSE WHO HAVE NOT. Consider helping support this channel, because sadly, sometimes I come across a known grave location with no marker, and sometimes I have bought that person a gravestone. Your donations here can help offset some of these costs.  We have some folks already helping to build a pot for this. Let's try to make some of those names forgotten - remembered. 
PLEDGE LINKS:
PATREON MONTHLY PLEDGE - https://www.patreon.com/facesoftheforgotten
ONE TIME DONATION - https://www.paypal.com/donate?business=6ZBCL7Y632H3J&item_name=Faces+of+the+Forgotten+Support&currency_code=USD

Connect up on Faces' INSTAGRAM to see SEMI-LIVE Video & Images at the SCENE, as we produce upcoming episodes:
https://www.instagram.com/facesofthoseforgotten/ 

THIS STORY:

Amber Gail ""Aimee"" Creek was an American teenage girl from Palatine, Illinois, who was murdered in February 1997. Creek's body was found in Burlington, Wisconsin not long after she ran away from a youth shelter. Creek remained unidentified for approximately one year, and it was not until April 2014 that police arrested a suspect, James Eaton, a native of Palatine. Eaton pled guilty to a reduced charge of reckless homicide in late 2014.

https://en.wikipedia.org/wiki/Murder_of_Amber_Creek

THIS CHANNEL:
_________________________________________________________
The Angel face you see is the Haserot, named “The Angel of Death Victorious"". The stoic angel is seated on the marble gravestone of canning entrepreneur Francis Haserot and his family. Holding an extinguished torch upside-down, it represents a symbol of life extinguished. Wings are outstretched and the gaze is straight ahead. 
IN THE END, DEATH ALWAYS WINS. LEST THE FACES NOT BE FORGOTTEN...

This channel is focused on casually walking and viewing a handful of the thousands of forgotten names and faces at various cemeteries near and afar. Seeing their faces up close. And when able, telling the stories behind their names.
 
Most graves are unknown and lost to history. 
Some are famous. 
And some infamous....
....and some with tragic endings.

#Graves #Cemeteries #Death",https://i.ytimg.com/vi/V6xWTs8PwU8/default.jpg,120,90,https://i.ytimg.com/vi/V6xWTs8PwU8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V6xWTs8PwU8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/V6xWTs8PwU8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/V6xWTs8PwU8/maxresdefault.jpg,1280.0,720.0,Faces of the Forgotten,22,none,"The Amber Creek Murder - Family Catholic Cem., Caledonia, Wi. Those Forgotten, and Famous & Infamous","FOTF Merch Store - https://facesoftheforgotten.itemorder.com/

LET'S HELP BUY GRAVESTONES FOR THOSE WHO HAVE NOT. Consider helping support this channel, because sadly, sometimes I come across a known grave location with no marker, and sometimes I have bought that person a gravestone. Your donations here can help offset some of these costs.  We have some folks already helping to build a pot for this. Let's try to make some of those names forgotten - remembered. 
PLEDGE LINKS:
PATREON MONTHLY PLEDGE - https://www.patreon.com/facesoftheforgotten
ONE TIME DONATION - https://www.paypal.com/donate?business=6ZBCL7Y632H3J&item_name=Faces+of+the+Forgotten+Support&currency_code=USD

Connect up on Faces' INSTAGRAM to see SEMI-LIVE Video & Images at the SCENE, as we produce upcoming episodes:
https://www.instagram.com/facesofthoseforgotten/ 

THIS STORY:

Amber Gail ""Aimee"" Creek was an American teenage girl from Palatine, Illinois, who was murdered in February 1997. Creek's body was found in Burlington, Wisconsin not long after she ran away from a youth shelter. Creek remained unidentified for approximately one year, and it was not until April 2014 that police arrested a suspect, James Eaton, a native of Palatine. Eaton pled guilty to a reduced charge of reckless homicide in late 2014.

https://en.wikipedia.org/wiki/Murder_of_Amber_Creek

THIS CHANNEL:
_________________________________________________________
The Angel face you see is the Haserot, named “The Angel of Death Victorious"". The stoic angel is seated on the marble gravestone of canning entrepreneur Francis Haserot and his family. Holding an extinguished torch upside-down, it represents a symbol of life extinguished. Wings are outstretched and the gaze is straight ahead. 
IN THE END, DEATH ALWAYS WINS. LEST THE FACES NOT BE FORGOTTEN...

This channel is focused on casually walking and viewing a handful of the thousands of forgotten names and faces at various cemeteries near and afar. Seeing their faces up close. And when able, telling the stories behind their names.
 
Most graves are unknown and lost to history. 
Some are famous. 
And some infamous....
....and some with tragic endings.

#Graves #Cemeteries #Death",PT15M9S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,53990,2379,0,"['Amber Creek', 'graves', 'cemetery', 'death', 'kidnapping', 'murder', 'rape', 'COLD CASE SOLVED']",184,
youtube#video,Gxil1U8rAOfVGiim6_-pujjlu1o,Vr7WNr4L4Cw,2018-09-15T21:36:11Z,UCCUFMMvIWqvf699wIGfsFeg,Amber Heard spotted at Chelsea Piers in New York City,"Amber Heard spotted at Chelsea Piers in New York City

www.wowcelebritytv.com

Thanks for watching, please subscribe to our channel to keep it growing!",https://i.ytimg.com/vi/Vr7WNr4L4Cw/default.jpg,120,90,https://i.ytimg.com/vi/Vr7WNr4L4Cw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Vr7WNr4L4Cw/hqdefault.jpg,480,360,,,,,,,WOW MEDIA,24,none,Amber Heard spotted at Chelsea Piers in New York City,"Amber Heard spotted at Chelsea Piers in New York City

www.wowcelebritytv.com

Thanks for watching, please subscribe to our channel to keep it growing!",PT39S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,366,5,0,"['Keith Johnson WCTV', 'pap juice', 'Wow Celebrity TV', 'Stars', 'Hollywood', 'LA', 'Rumors', 'Gossip', 'Breaking', 'News', 'Celebs', 'Celebrities', 'Amber Heard spotted at Chelsea Piers in New York City']",1,
