kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,contentDetails.contentRating.ytRating,contentDetails.regionRestriction.blocked
youtube#video,Bd6d0T99X6uaVO0XQd3D9COsY3E,c5ZNp7TIIRc,2018-12-22T11:43:32Z,UCsvTrRpxoM9F6vQP8CP2Juw,"Aquaman   Extended Trailer #2 2018   Jason Momoa, Amber Heard, Willem Dafoe",,https://i.ytimg.com/vi/c5ZNp7TIIRc/default.jpg,120,90,https://i.ytimg.com/vi/c5ZNp7TIIRc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/c5ZNp7TIIRc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/c5ZNp7TIIRc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/c5ZNp7TIIRc/maxresdefault.jpg,1280.0,720.0,Mr.GoBlog,,24,none,"Aquaman   Extended Trailer #2 2018   Jason Momoa, Amber Heard, Willem Dafoe",,PT5M18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,5,0,0,0,,,
youtube#video,hlYSvQ_xphbNgRhEPR1ihE_9E94,CBOUhOxsFko,2017-09-09T04:56:53Z,UCQWtYhOJxAcBieKg6giOW9g,Amber Heard 2 - Liam Hemsworth (Paranoia-Syrup),,https://i.ytimg.com/vi/CBOUhOxsFko/default.jpg,120,90,https://i.ytimg.com/vi/CBOUhOxsFko/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CBOUhOxsFko/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CBOUhOxsFko/sddefault.jpg,640.0,480.0,,,,Captain Evans Rachel Wood,,22,none,Amber Heard 2 - Liam Hemsworth (Paranoia-Syrup),,PT6M54S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,163,2,0,0,,,
youtube#video,6rUiuqL3JSiyROKket0H4yPL8YE,ejmKejXbC9o,2013-08-10T00:28:05Z,UCQjh-JVPNWfY-KsZS3RgRHw,Miley Cyrus and Liam Hemsworth Cuddle at Paranoia Premiere - Interviews and Exclusive Photos!!,"Miley Cyrus and Liam Hemsworth Together at Paranoia Premiere - Interviews with Liam Hemsworth, Amber Heard and EXCLUSIVE cute photos of Miley and Liam!!
http://bit.ly/SubClevverNews - Subscribe Now!
http://Twitter.com/ClevverNews - Follow Us!
http://Twitter.com/Katie_Krause - Send Katie a Tweet!
http://Facebook.com/ClevverNews - Like Us!
http://Clevver.com - Visit our site!
Miley and Liam Reunite on the Red Carpet!
Liam Hemsworth, Amber Heard and Harrison Ford hit the red carpet for the premiere of their movie Paranoia last night in LA -- and Miley showed up to support her fiancé. 
While many outlets are suggesting that the couple seemed ""distant"" -- I can assure you, I was on-hand and such was not the case. 
Before I get into details about Miam though -- check out what the cast told us about their stellar new film:
(RED CARPET PACKAGE)
Fun night. And you guys -- Paranoia hits theaters on August 16th. 
Now, back to Miley and Liam since I know that's what you're curious about.  They posed for several photos together and we spotted Miley hanging out with Liam's family at the end of the carpet while he worked the press line.  She glanced over at him several times, and while we did try to get a few questions with her -- it was pretty evident she wanted Liam to be the one to shine.
After he was done with press, they talked with his family some more -- and he was seen with his hands on her lower back.   Also you guys -- Miley's former Hannah Montana co-star, Emily Osment showed up -- and the two ladies spent 15 minutes or so catching up.  How cute!
And if you're wondering -- Miley was sporting her gorgeous engagement ring, so if you ask me -- all is well in the world of Miley and Liam right now. 
One thing is for sure -- don't expect Liam to open up about Miley to the public.  When asked about his social media preferences -- he said he'd be staying hush hush when it comes to his personal life... oh and, unlike Nick Jonas and Justin Bieber... he won't be posting any selfies -- take a look at what he told some other reports on the carpet last night:
(CLIP)
And, there you have it. 
So -- what do you guys think -- are Miley and Liam still going strong, or was this just an effort to stand united in public -- and will you be checking out Paranoia?  ( I hope the answer is yes!)
Let me know in the comment section below or send me over a tweet and then make sure you hit that SUBSCRIBE button for more exclusive interviews and details about your favorite celebs.  In Hollywood, I'm your host Katie Krause and thanks for watching.  Bye for now!",https://i.ytimg.com/vi/ejmKejXbC9o/default.jpg,120,90,https://i.ytimg.com/vi/ejmKejXbC9o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ejmKejXbC9o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ejmKejXbC9o/sddefault.jpg,640.0,480.0,,,,Clevver News,"['Liam Hemsworth (TV Actor)', 'Miley Cyrus', 'Paranoia', 'Photos', 'Video', 'Interviews', 'Miley Cyrus and Liam Hemsworth', 'Engagement Ring', 'Liam Hemsworth Interview', 'Amber Heard', 'Liam Hemsworth Talks Miley Cyrus', 'shirtless', 'Miley Cyrus and Liam Hemsworth wedding', 'family', 'Katie Krause', 'Interview 2013', 'Exclusive', 'Amber Heard Interview', 'Miley Cyrus Interview', 'Liam Interview about Miley']",24,none,Miley Cyrus and Liam Hemsworth Cuddle at Paranoia Premiere - Interviews and Exclusive Photos!!,"Miley Cyrus and Liam Hemsworth Together at Paranoia Premiere - Interviews with Liam Hemsworth, Amber Heard and EXCLUSIVE cute photos of Miley and Liam!!
http://bit.ly/SubClevverNews - Subscribe Now!
http://Twitter.com/ClevverNews - Follow Us!
http://Twitter.com/Katie_Krause - Send Katie a Tweet!
http://Facebook.com/ClevverNews - Like Us!
http://Clevver.com - Visit our site!
Miley and Liam Reunite on the Red Carpet!
Liam Hemsworth, Amber Heard and Harrison Ford hit the red carpet for the premiere of their movie Paranoia last night in LA -- and Miley showed up to support her fiancé. 
While many outlets are suggesting that the couple seemed ""distant"" -- I can assure you, I was on-hand and such was not the case. 
Before I get into details about Miam though -- check out what the cast told us about their stellar new film:
(RED CARPET PACKAGE)
Fun night. And you guys -- Paranoia hits theaters on August 16th. 
Now, back to Miley and Liam since I know that's what you're curious about.  They posed for several photos together and we spotted Miley hanging out with Liam's family at the end of the carpet while he worked the press line.  She glanced over at him several times, and while we did try to get a few questions with her -- it was pretty evident she wanted Liam to be the one to shine.
After he was done with press, they talked with his family some more -- and he was seen with his hands on her lower back.   Also you guys -- Miley's former Hannah Montana co-star, Emily Osment showed up -- and the two ladies spent 15 minutes or so catching up.  How cute!
And if you're wondering -- Miley was sporting her gorgeous engagement ring, so if you ask me -- all is well in the world of Miley and Liam right now. 
One thing is for sure -- don't expect Liam to open up about Miley to the public.  When asked about his social media preferences -- he said he'd be staying hush hush when it comes to his personal life... oh and, unlike Nick Jonas and Justin Bieber... he won't be posting any selfies -- take a look at what he told some other reports on the carpet last night:
(CLIP)
And, there you have it. 
So -- what do you guys think -- are Miley and Liam still going strong, or was this just an effort to stand united in public -- and will you be checking out Paranoia?  ( I hope the answer is yes!)
Let me know in the comment section below or send me over a tweet and then make sure you hit that SUBSCRIBE button for more exclusive interviews and details about your favorite celebs.  In Hollywood, I'm your host Katie Krause and thanks for watching.  Bye for now!",PT6M39S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,93858,362,0,77,,,
youtube#video,LWvUWYzEsu320rXJZFTpalyMxdk,g0IT60irQ2I,2013-10-20T00:37:34Z,UCYKUzryqDfXOc_pVFe16duw,"(FANMADE) The Power Rangers Trailer #1 -Liam Hemsworth,Michelle Rodriguez,Tyrese Gibson","the darkest reboot ever

had to render this video into 4 parts 
hope the quality is still good
hemsworth - red
michelle - yellow
amber heard - pink
tyrese - green
jim sturgess - blue",https://i.ytimg.com/vi/g0IT60irQ2I/default.jpg,120,90,https://i.ytimg.com/vi/g0IT60irQ2I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g0IT60irQ2I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/g0IT60irQ2I/sddefault.jpg,640.0,480.0,,,,smily179,"['power', 'rangers', 'the', 'mighty', 'morphin', 'reboot', '2014', '2013', '2015', 'special', 'tv', 'show', 'episode', 'episode 1', 'michelle', 'rodriguez', 'liam', 'hemsworth', 'miley', 'cyrus', 'vma', 'tyrese', 'gibson', 'jim', 'sturgess', 'red', 'ranger', 'green', 'movie', 'trailer', 'teaser', 'Michelle Rodriguez (TV Actor)', 'Liam Hemsworth (TV Actor)', 'Power Rangers (TV Program)', 'Transformers', 'pacific', 'rim', 'amber', 'heard', 'avengers', 'chris', 'thor', 'ironman', 'hulk', 'fan', 'made', 'mashup', 'Thor (Fictional Character)']",24,none,"(FANMADE) The Power Rangers Trailer #1 -Liam Hemsworth,Michelle Rodriguez,Tyrese Gibson","the darkest reboot ever

had to render this video into 4 parts 
hope the quality is still good
hemsworth - red
michelle - yellow
amber heard - pink
tyrese - green
jim sturgess - blue",PT3M50S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1378,7,0,3,,,
youtube#video,aSqFbqxJJ4fV7TjhXANfx4JwQ_g,GDdA6jxAI18,2013-08-13T15:31:07Z,UCP5Q315vMoQoMWUukmWOGGw,Paranoia - Liam Hemsworth Featurette,"Paranoia - Liam Hemsworth Featurette

Paranoia directed by Robert Luketic and starring Liam Hemsworth, Amber Heard

An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.

Release Date: August 16th, 2013
Director: Robert Luketic
Cast: Gary Oldman, Liam Hemsworth, Amber Heard, Harrison Ford, Embeth Davidtz
Genre: Thriller, Drama

Check our Website: http://www.filmisnow.com
Italian Reviews: http://www.ultimenotizieflash.com/cinema/
Click to subscribe: http://bit.ly/GQt997

Here you'll find Movie Reviews, Movie Trailers, Celebrity Interviews, Movie and Entertainment News and much more!      

Check out our network: 
-  http://www.youtube.com/user/filmisnow
-  http://www.youtube.com/user/filmisnow2
-  http://www.youtube.com/user/filmisnoweu
-  http://www.youtube.com/user/worldcinemanews
-  http://www.youtube.com/user/filmisnowhd
-  http://www.youtube.com/user/filmisnowextra

Follow us on Facebook: http://on.fb.me/UFZaEu
Follow us on Google +: http://goo.gl/gwW2Z
Follow us on Twitter: http://twitter.com/#!/filmisnow

New movie trailers every day!

""Paranoia Featurette"" ""Paranoia Movie Featurette"" ""Featurette"" ""Paranoia"" ""Gary Oldman"" ""Liam Hemsworth"" ""Amber Heard"" ""Harrison Ford"" ""Embeth Davidtz""",https://i.ytimg.com/vi/GDdA6jxAI18/default.jpg,120,90,https://i.ytimg.com/vi/GDdA6jxAI18/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GDdA6jxAI18/hqdefault.jpg,480,360,https://i.ytimg.com/vi/GDdA6jxAI18/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/GDdA6jxAI18/maxresdefault.jpg,1280.0,720.0,FilmIsNow Action Movie Trailers,"['Paranoia Featurette', 'Paranoia Movie Featurette', 'Featurette', 'Paranoia', 'Gary Oldman', 'Liam Hemsworth', 'Amber Heard', 'Harrison Ford', 'Embeth Davidtz']",1,none,Paranoia - Liam Hemsworth Featurette,"Paranoia - Liam Hemsworth Featurette

Paranoia directed by Robert Luketic and starring Liam Hemsworth, Amber Heard

An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.

Release Date: August 16th, 2013
Director: Robert Luketic
Cast: Gary Oldman, Liam Hemsworth, Amber Heard, Harrison Ford, Embeth Davidtz
Genre: Thriller, Drama

Check our Website: http://www.filmisnow.com
Italian Reviews: http://www.ultimenotizieflash.com/cinema/
Click to subscribe: http://bit.ly/GQt997

Here you'll find Movie Reviews, Movie Trailers, Celebrity Interviews, Movie and Entertainment News and much more!      

Check out our network: 
-  http://www.youtube.com/user/filmisnow
-  http://www.youtube.com/user/filmisnow2
-  http://www.youtube.com/user/filmisnoweu
-  http://www.youtube.com/user/worldcinemanews
-  http://www.youtube.com/user/filmisnowhd
-  http://www.youtube.com/user/filmisnowextra

Follow us on Facebook: http://on.fb.me/UFZaEu
Follow us on Google +: http://goo.gl/gwW2Z
Follow us on Twitter: http://twitter.com/#!/filmisnow

New movie trailers every day!

""Paranoia Featurette"" ""Paranoia Movie Featurette"" ""Featurette"" ""Paranoia"" ""Gary Oldman"" ""Liam Hemsworth"" ""Amber Heard"" ""Harrison Ford"" ""Embeth Davidtz""",PT2M39S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,1236,3,0,0,en-US,,
youtube#video,Trz8f4ARnVDkutbytrTB0O9OCWw,hB5FBTDEGW8,2016-04-17T18:19:32Z,UCnl_OdZMjiStx0CgH_fyZBQ,"Really? Liam Hemsworth Says He's Not Engaged to Miley Cyrus, But She Thinks He Is",Really? Entertainment news. Miley Cyrus. Liam Hemsworth. China. reality shows. Kardashians. I Am Cait. Johnny Depp. Amber Heard. David Gest. Liza Minelli.,https://i.ytimg.com/vi/hB5FBTDEGW8/default.jpg,120,90,https://i.ytimg.com/vi/hB5FBTDEGW8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hB5FBTDEGW8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hB5FBTDEGW8/sddefault.jpg,640.0,480.0,,,,Laura Tucker,"['Miley Cyrus', 'Liam Hemsworth', 'China', 'reality shows', 'Kardashians', 'I Am Cait', 'Johnny Depp', 'Amber Heard', 'David Gest', 'Liza Minelli']",24,none,"Really? Liam Hemsworth Says He's Not Engaged to Miley Cyrus, But She Thinks He Is",Really? Entertainment news. Miley Cyrus. Liam Hemsworth. China. reality shows. Kardashians. I Am Cait. Johnny Depp. Amber Heard. David Gest. Liza Minelli.,PT2M58S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,37,2,0,2,,,
youtube#video,E3NrhGhOABhp41_OkuAKJqfGZKY,hIAiXrRmWXk,2015-07-19T13:06:40Z,UCdc_7VQCBhLMyXREsDd9Qbg,PARANOIA - RISKANTES SPIEL - Kritik/Review,"PARANOIA - RISKANTES SPIEL - Kritik/Review von Robert Luketic mit Harrison Ford, Gary Oldman, Liam Hemsworth, Amber Heard
Trailer - https://www.youtube.com/watch?v=wwGQ3uIz49c&ab_channel=vipmagazin",https://i.ytimg.com/vi/hIAiXrRmWXk/default.jpg,120,90,https://i.ytimg.com/vi/hIAiXrRmWXk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hIAiXrRmWXk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hIAiXrRmWXk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/hIAiXrRmWXk/maxresdefault.jpg,1280.0,720.0,Dave's(Film)Talk,"['Paranoia (Film)', 'Film (Media Genre)', 'Harrison Ford', 'Reviews', 'Review', 'Collection', 'Game', 'Update', 'Gary Oldman (Celebrity)', 'Liam Hemsworth (Celebrity)', 'Amber Heard', 'Dvd', 'Review Part', 'Product', 'Kritik', 'Robert Hofmann', 'Overview', 'Critic', 'Game Review']",1,none,PARANOIA - RISKANTES SPIEL - Kritik/Review,"PARANOIA - RISKANTES SPIEL - Kritik/Review von Robert Luketic mit Harrison Ford, Gary Oldman, Liam Hemsworth, Amber Heard
Trailer - https://www.youtube.com/watch?v=wwGQ3uIz49c&ab_channel=vipmagazin",PT4M20S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,169,4,0,0,,,
youtube#video,HQ8usbfHGy9THl-oAOpUds5o2Fk,iaCC7LfML40,2013-08-02T23:25:13Z,UCIJD8j_-ts60QDoqjaWA8Xw,"Paranoia Clip - ""Blackmail""","Paranoia clip - ""Blackmail"" in theaters August 16th.  Starring Liam Hemsworth, Gary Oldman, Harrison Ford, Amber Heard & Julian McMahon.",https://i.ytimg.com/vi/iaCC7LfML40/default.jpg,120,90,https://i.ytimg.com/vi/iaCC7LfML40/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iaCC7LfML40/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iaCC7LfML40/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/iaCC7LfML40/maxresdefault.jpg,1280.0,720.0,sjcjdm,"['Paranoia', 'Liam Hemsworth', 'Amber Heard', 'Julian McMahon', 'Harrison Ford', 'Gary Oldman']",24,none,"Paranoia Clip - ""Blackmail""","Paranoia clip - ""Blackmail"" in theaters August 16th.  Starring Liam Hemsworth, Gary Oldman, Harrison Ford, Amber Heard & Julian McMahon.",PT1M,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3165,22,0,0,,,
youtube#video,upKwXJ_sJr_obrd617c9eoo8W_w,ix3rRhAmA_4,2013-09-19T19:16:05Z,UCKy1dAqELo0zrOtPkf0eTMw,"Machete Kills - ""Wall of Weapons"" Clip",Amber Heard shows Danny Trejo a variety of deadly weapons.,https://i.ytimg.com/vi/ix3rRhAmA_4/default.jpg,120,90,https://i.ytimg.com/vi/ix3rRhAmA_4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ix3rRhAmA_4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ix3rRhAmA_4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ix3rRhAmA_4/maxresdefault.jpg,1280.0,720.0,IGN,"['machete', 'machete kills', 'machete kills clip', 'machete kills wall of weapons', 'clip', 'danny trejo', 'amber heard', 'ign', 'Clip', 'Machete Kills', 'movie']",24,none,"Machete Kills - ""Wall of Weapons"" Clip",Amber Heard shows Danny Trejo a variety of deadly weapons.,PT50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,25430,467,0,99,,,
youtube#video,NcKIMNxtre1D0tfBWbUCWsho-rY,JmnfMQbkJ_8,2013-09-05T13:00:57Z,UCeXmE5YA3lfTBrL-YBPWW0g,"IL POTERE DEI SOLDI - Featurette ""Liam Hemsworth""","Featurette ""Liam Hemsworth"" del thriller IL POTERE DEI SOLDI, con Harrison Ford, Gary Oldman, Liam Hemsworth e Amber Heard, al cinema dal 12 Settembre 2013.

IL POTERE DEI SOLDI s'inoltra in profondità dentro un micidiale mondo di avidità e menzogna celandosi dietro le apparenze del successo globalizzato. I due miliardari più potenti del mondo nel settore della tecnologia avanzata (Harrison Ford e Gary Oldman) sono degli acerrimi rivali dal passato problematico, che non sono disposti a fermarsi davanti a nulla pur di distruggersi a vicenda. Un giovane dalla folgorante carriera, Adam Cassidy (Liam Hemsworth), sedotto dalla ricchezza e dal potere senza limiti, s'intromette fra i due e rimane intrappolato nei loro contorti e imprevedibili giochi di spionaggio industriale la cui posta è la vita o la morte. Quando Adam capisce che la sua vita è in pericolo, è ormai andato troppo in là e sa troppe cose perché i due lo lascino andare via.

Seguici su Facebook: https://facebook.com/moviemaxitalia
Seguici su Twitter: http://twitter.com/moviemax_italia",https://i.ytimg.com/vi/JmnfMQbkJ_8/default.jpg,120,90,https://i.ytimg.com/vi/JmnfMQbkJ_8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JmnfMQbkJ_8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JmnfMQbkJ_8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JmnfMQbkJ_8/maxresdefault.jpg,1280.0,720.0,Moviemax Italia,"['il potere dei soldi', 'potere dei soldi', 'potere dei soldi trailer ita', 'potere dei soldi trailer italiano', 'potere dei soldi trailer', 'trailer', 'trailer italiano', 'trailer ita', 'thriller', 'Film', 'Harrison Ford (TV Actor)', 'Gary Oldman (Video Game Actor)', 'Liam Hemsworth (TV Actor)', 'Cinema', 'Amber Heard (TV Actor)', 'Josh Holloway (TV Actor)', 'Robert Luketic (Film Director)', 'spy thriller', 'financial thriller', 'moviemax', 'paranoia', 'Paranoia trailer ita', 'paranoia trailer italiano']",1,none,"IL POTERE DEI SOLDI - Featurette ""Liam Hemsworth""","Featurette ""Liam Hemsworth"" del thriller IL POTERE DEI SOLDI, con Harrison Ford, Gary Oldman, Liam Hemsworth e Amber Heard, al cinema dal 12 Settembre 2013.

IL POTERE DEI SOLDI s'inoltra in profondità dentro un micidiale mondo di avidità e menzogna celandosi dietro le apparenze del successo globalizzato. I due miliardari più potenti del mondo nel settore della tecnologia avanzata (Harrison Ford e Gary Oldman) sono degli acerrimi rivali dal passato problematico, che non sono disposti a fermarsi davanti a nulla pur di distruggersi a vicenda. Un giovane dalla folgorante carriera, Adam Cassidy (Liam Hemsworth), sedotto dalla ricchezza e dal potere senza limiti, s'intromette fra i due e rimane intrappolato nei loro contorti e imprevedibili giochi di spionaggio industriale la cui posta è la vita o la morte. Quando Adam capisce che la sua vita è in pericolo, è ormai andato troppo in là e sa troppe cose perché i due lo lascino andare via.

Seguici su Facebook: https://facebook.com/moviemaxitalia
Seguici su Twitter: http://twitter.com/moviemax_italia",PT1M32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1904,1,0,0,,,
youtube#video,mh5fVTeOP5px5gPQBBgxFm1XJhI,k1WQcTyIISM,2011-05-26T09:51:33Z,UCulnjRStz-PZEypr3uNtPiA,Amber Heard, ,https://i.ytimg.com/vi/k1WQcTyIISM/default.jpg,120,90,https://i.ytimg.com/vi/k1WQcTyIISM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k1WQcTyIISM/hqdefault.jpg,480,360,,,,,,,DarthPersaios,"['Amber', 'Heard', '2']",24,none,Amber Heard, ,PT26S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1618,2,0,0,,ytAgeRestricted,
youtube#video,W8WjHEuEVFKwReWulbAZkoWRDeA,KXUIPYONyPI,2021-09-19T13:30:08Z,UCoU5P9-WtHiVMGHABpi2-aw,AMBER HEARD | FULL SCREEN | WHATSAPP STATUS | HEY MAMA,,https://i.ytimg.com/vi/KXUIPYONyPI/default.jpg,120,90,https://i.ytimg.com/vi/KXUIPYONyPI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KXUIPYONyPI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KXUIPYONyPI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/KXUIPYONyPI/maxresdefault.jpg,1280.0,720.0,PIRATE ANTO ,"['#amberheard', '#amberheardwhatsappstatus', '#amberheardfullscreenwhatsappstatus', '#Scarlettjohanssonwhatsappstatus', '#jenniferlawrencewhatsappstatus', '#emmawatsonwhatsappstatus', '#natalieportmanwhatsappstatus', '#emmastonewhatsappstatus', '#galgadotwhatsappstatus', '#margotrobbiewhatsappstatus', '#meganfoxwhatsappstatus', '#alexandradaddariowhatsappstatus', '#emilybluntwhatsappstatus', '#jessicaalbawhatsappstatus', '#brielarsonwhatsappstatus', '#zendayawhatsappstatus', '#aquaman2', '#aquaman2whatsappstatus']",10,none,AMBER HEARD | FULL SCREEN | WHATSAPP STATUS | HEY MAMA,,PT22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,932,50,0,1,zxx,,
youtube#video,B0m71Pf4RAfKlOS44Ap7_PwOMjg,MGo1FvUuJF0,2016-04-26T17:18:52Z,UCKTFkd5KG3J9NmeOTQCWnaw,Multi(fe)males; Ready or Not,"Characters:
Taja - Michelle Rodriguez
Brad - Chris Hemsworth
Sutton - Amber Heard
Eric - Jai Courtney
AJ - April Jeanette Brooks
Paige - Saraya J. Bevis
Megan Davis - Megan Fox
Dean Ackles - Jensen Ackles
Lilith - Shelly Hennig
Jove MacRae - Michael Fassbender
Elijah MacRae - Daniel Gillies
Jayden Rivers - Liam Hemsworth
Amalya Crane - Margot Robbie
Riley Caviness - Marie Avgeropoulos
Kai Caviness - Chris Wood
Juice Ortis - Alexander Skarsgard
Clarissa Danvers - Lindsey Morgan
Liana Hudson - Alexandra Daddario
Dominic - Jason Statham

Colouring: Not mine
Song: Ready or Not - Misha",https://i.ytimg.com/vi/MGo1FvUuJF0/default.jpg,120,90,https://i.ytimg.com/vi/MGo1FvUuJF0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MGo1FvUuJF0/hqdefault.jpg,480,360,,,,,,,Cherry Moon,"['Divergent', 'Insurgent', 'Ready or Not', 'Bad Ass', 'WWE', 'The 100', 'Death Race', 'Fast and Furious', 'The Vampire Diaries', 'True Blood', 'Taja', 'Brad', 'Juice', 'Kai', 'Riley', 'Eric', 'AJ', 'Paige', 'Clarissa', 'Liana', 'Dominic', 'Sutt']",24,none,Multi(fe)males; Ready or Not,"Characters:
Taja - Michelle Rodriguez
Brad - Chris Hemsworth
Sutton - Amber Heard
Eric - Jai Courtney
AJ - April Jeanette Brooks
Paige - Saraya J. Bevis
Megan Davis - Megan Fox
Dean Ackles - Jensen Ackles
Lilith - Shelly Hennig
Jove MacRae - Michael Fassbender
Elijah MacRae - Daniel Gillies
Jayden Rivers - Liam Hemsworth
Amalya Crane - Margot Robbie
Riley Caviness - Marie Avgeropoulos
Kai Caviness - Chris Wood
Juice Ortis - Alexander Skarsgard
Clarissa Danvers - Lindsey Morgan
Liana Hudson - Alexandra Daddario
Dominic - Jason Statham

Colouring: Not mine
Song: Ready or Not - Misha",PT2M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,514,9,0,12,,,
