kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage
youtube#video,eJ3cPTxQ-M0hpu-0T_SjpVoyBFI,5biTX2zScgI,2011-12-23T15:44:42Z,UCw5o7g-JlC-EGBZV1dyd6hA,Pinksixty News TUESDAY 27 DECEMBER 2011,"In the field of entertainment, top of our list is Zachary Quinto. We also had actor Sean Maher and actress Amber Heard. True Blood's Evan Rachel Wood came out as bisexual while Geri Jewell stood up to declare that she is a lesbian.
Jonathan Knight from New Kids on the Block came out, as did transgender musician Mina Caputo.

In the field of sport, we saw Swedish soccer star Anton Hysen, and US soccer player David Testo and former Maryland football player Akil Patterson. There were no raised eyebrows when figure skater Johnny Weir came out in his autobiography, 'Welcome to My World', but Surrey cricketer Steven Davies caused a stir when he stepped out of the closet. Former US basketball player Will Sheridan also decided to stand up but former Belgian professional football star Jonathan de Falco went one better and became a gay porn actor.

And finally, the world of journalism saw CNN anchor, Don Lemon come out in an interview with the New York Times, whilst ESPN radio's Jared Max outed himself on-air, after coming out first to his cat.",https://i.ytimg.com/vi/5biTX2zScgI/default.jpg,120,90,https://i.ytimg.com/vi/5biTX2zScgI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5biTX2zScgI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5biTX2zScgI/sddefault.jpg,640.0,480.0,Colin Fallesen,"['News', 'bulletin', 'LGBT', 'GLBT', 'gay', 'lesbian', 'bisexual', 'trans', 'tranny', 'drag', 'queer', 'international', 'PinkPaper', 'PinkNews', 'Diva', 'GT', 'Millivres', 'Logo', 'Here', 'Gaydar', 'Recon', 'manhunt', 'politics', 'sport', 'entertainment', 'TV', 'report', 'TLA', 'Regent', 'Peccadillo', 'quinto', 'maher', 'amber', 'evan rachel wood', 'jewell', 'knight', 'new kids', 'caputo', 'mtv', 'vh1', 'hysen', 'testo', 'akil', 'weir', 'biography', 'autobiography', 'steve', 'davies', 'sheridan', 'de falco', 'porn', 'CNN', 'lemon', 'Times', 'ESPN', 'Jared']",25,none,Pinksixty News TUESDAY 27 DECEMBER 2011,"In the field of entertainment, top of our list is Zachary Quinto. We also had actor Sean Maher and actress Amber Heard. True Blood's Evan Rachel Wood came out as bisexual while Geri Jewell stood up to declare that she is a lesbian.
Jonathan Knight from New Kids on the Block came out, as did transgender musician Mina Caputo.

In the field of sport, we saw Swedish soccer star Anton Hysen, and US soccer player David Testo and former Maryland football player Akil Patterson. There were no raised eyebrows when figure skater Johnny Weir came out in his autobiography, 'Welcome to My World', but Surrey cricketer Steven Davies caused a stir when he stepped out of the closet. Former US basketball player Will Sheridan also decided to stand up but former Belgian professional football star Jonathan de Falco went one better and became a gay porn actor.

And finally, the world of journalism saw CNN anchor, Don Lemon come out in an interview with the New York Times, whilst ESPN radio's Jared Max outed himself on-air, after coming out first to his cat.",,PT1M20S,2d,sd,true,False,rectangular,processed,public,creativeCommon,True,False,False,373,0,0,0,,,,
youtube#video,kjoFhLtVZeeaLf13NCLMtMKMKEM,5gGvSsk9sTg,2017-05-12T11:11:06Z,UCguc9KKL8xlaP5j1rqU6Lvg,EA SPORTS™ UFC® 2  michelle rodriguez vs  amber heard gameplay 135,,https://i.ytimg.com/vi/5gGvSsk9sTg/default.jpg,120,90,https://i.ytimg.com/vi/5gGvSsk9sTg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5gGvSsk9sTg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5gGvSsk9sTg/sddefault.jpg,640.0,480.0,My Games,"['#PS4share', 'PlayStation 4', 'Sony Interactive Entertainment', 'EA SPORTS™ UFC® 2']",20,none,EA SPORTS™ UFC® 2  michelle rodriguez vs  amber heard gameplay 135,,,PT4M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,88,0,0,1,https://i.ytimg.com/vi/5gGvSsk9sTg/maxresdefault.jpg,1280.0,720.0,
youtube#video,rNM6kk3IODmtZ6XgbXI7UdT6ElA,5Zzgq3g5aRQ,2012-05-22T10:18:58Z,UC-2ykgUCuLqdB3kz5ehp_WA,Amber Heard ||,"Claps from movies of Amber Heard, cose I adore her :D
And Soon The Darkness
All The  Boys Love Mandy Lane
The Ward
Drive Angry

I just uploaded that but I don't own anything
enjoy :D",https://i.ytimg.com/vi/5Zzgq3g5aRQ/default.jpg,120,90,https://i.ytimg.com/vi/5Zzgq3g5aRQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5Zzgq3g5aRQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5Zzgq3g5aRQ/sddefault.jpg,640.0,480.0,Gosia Gosia,"['Amber', 'Heard', 'lesbian']",24,none,Amber Heard ||,"Claps from movies of Amber Heard, cose I adore her :D
And Soon The Darkness
All The  Boys Love Mandy Lane
The Ward
Drive Angry

I just uploaded that but I don't own anything
enjoy :D",,PT3M48S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,17612,40,0,1,,,,
youtube#video,6ae1nfVCpfkzDvQagwr3AVR2MzE,65yBj8s5WC8,2020-09-03T11:58:01Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard and Tori Spelling Team Up for Charity! Amber Heard Does Good?,Amber Heard and Tori Spelling Team Up for Charity! Amber Heard Does Good?,https://i.ytimg.com/vi/65yBj8s5WC8/default.jpg,120,90,https://i.ytimg.com/vi/65yBj8s5WC8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/65yBj8s5WC8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/65yBj8s5WC8/sddefault.jpg,640.0,480.0,eHacker,"['amber heard', 'amber heard vs johnny depp', 'johnny depp', 'justice for johnny depp', 'amber heard aquaman 2', 'amber heard aquaman', 'amber heard fired', 'amber heard twitter', 'amber heard instagram', 'tori spelling', 'tori spelling 90210', 'Amber heard abused Johnny Depp', 'Amber heard abuses Johnny Depp', 'Amber heard vs Megan Fox', '#justiceforjohnnydepp', 'Johnny Depp Amber Heard', 'Amber heard Elon musk']",24,none,Amber Heard and Tori Spelling Team Up for Charity! Amber Heard Does Good?,Amber Heard and Tori Spelling Team Up for Charity! Amber Heard Does Good?,en-US,PT5M34S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,2800,208,0,217,,,,
youtube#video,o_Iz7OGFPLpU-XZwB8BZljkSZ7o,6i_rfAU9cxE,2014-05-06T23:07:07Z,UCaCrNBTUDsY1bcgTANIKCMg,Amber Heard celebrates #RelativityTurns10,3 Days to Kill star Amber Heard sends us her warm anniversary wishes! #RelativityTurns10,https://i.ytimg.com/vi/6i_rfAU9cxE/default.jpg,120,90,https://i.ytimg.com/vi/6i_rfAU9cxE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6i_rfAU9cxE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/6i_rfAU9cxE/sddefault.jpg,640.0,480.0,Relativity Media,"['Amber Heard (TV Actor)', 'Hollywood (Neighborhood)', 'Relativity Media (Organization)', 'variety']",24,none,Amber Heard celebrates #RelativityTurns10,3 Days to Kill star Amber Heard sends us her warm anniversary wishes! #RelativityTurns10,,PT7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,365,1,0,1,https://i.ytimg.com/vi/6i_rfAU9cxE/maxresdefault.jpg,1280.0,720.0,
youtube#video,Uwas7G0RKDKa1Uh-6C96O3jZ5VM,apX58Sokd-k,2019-03-13T08:14:05Z,UCvob19DR2Z112wMRNPRvTQg,"Amber Heard describes the moment she came out to her religious parents: 'It was just tears, tears'","close
Video
Amber Heard talks superhero roles for women
Amber Heard stars as Mera in 'Aquaman' and sees the industry turning a corner when it comes to superhero roles for women. 
Amber Heard revealed she is bisexual in 2010, but she recently revealed at an SXSW panel that coming out to her religious parents was the hardest part of her coming out story. 
The “Aquaman” actress spoke at the “Making Change on and Off the Screen” panel at SXSW Saturday, where she told the difficult story of getting her parents to understand her sexuality and think outside a “binary system.” 
AMBER HEARD DENIES REPORT THAT JOHNNY DEPP ACCUSED HER OF DEFECATING IN THEIR MARITAL BED 
“I am from Austin, Texas. My dad is out of central casting Texan. Good Southern man, and I was raised in a religious home,” she told the crowd (via People). “And being an outspoken lesbian, atheist, vegetarian, I remember when I told them about my relationship, that I was in love with this woman, and at the beginning of that it was just tears, tears.” 
She added, “They didn’t know how to process it because, for them, it was being thrown into a binary system of processing it, negative or positive.” 
AMBER HEARD ON 'AQUAMAN' CHARACTER: 'SHE'S NOT A DAMSEL IN DISTRESS' 
The star dated girlfriend Tasya van Ree for four years before they split in 2012. She then married Johnny Depp in 2015, but they split after a little more than a year.  Unfortunately, Heard alleges that her relationship to the “Pirates of the Caribbean” star was physically abusive to her. She’s also been romantically connected to Tesla founder Elon Musk. 
Fortunately for the 32-year-old actress, the story has a happy ending as she recalls her parents coming around to her romantic lifestyle in the half-decade since she told them. 
CLICK HERE TO GET THE FOX NEWS APP 
“Five years later, I was getting an award, and I asked my parents to drive out to Dallas,” she said. “And I see them sitting front and center and here I am getting this ‘gay award… My parents in five years, look at the journey. Attitudes and hearts can change.”",https://i.ytimg.com/vi/apX58Sokd-k/default.jpg,120,90,https://i.ytimg.com/vi/apX58Sokd-k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/apX58Sokd-k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/apX58Sokd-k/sddefault.jpg,640.0,480.0,News two,,20,none,"Amber Heard describes the moment she came out to her religious parents: 'It was just tears, tears'","close
Video
Amber Heard talks superhero roles for women
Amber Heard stars as Mera in 'Aquaman' and sees the industry turning a corner when it comes to superhero roles for women. 
Amber Heard revealed she is bisexual in 2010, but she recently revealed at an SXSW panel that coming out to her religious parents was the hardest part of her coming out story. 
The “Aquaman” actress spoke at the “Making Change on and Off the Screen” panel at SXSW Saturday, where she told the difficult story of getting her parents to understand her sexuality and think outside a “binary system.” 
AMBER HEARD DENIES REPORT THAT JOHNNY DEPP ACCUSED HER OF DEFECATING IN THEIR MARITAL BED 
“I am from Austin, Texas. My dad is out of central casting Texan. Good Southern man, and I was raised in a religious home,” she told the crowd (via People). “And being an outspoken lesbian, atheist, vegetarian, I remember when I told them about my relationship, that I was in love with this woman, and at the beginning of that it was just tears, tears.” 
She added, “They didn’t know how to process it because, for them, it was being thrown into a binary system of processing it, negative or positive.” 
AMBER HEARD ON 'AQUAMAN' CHARACTER: 'SHE'S NOT A DAMSEL IN DISTRESS' 
The star dated girlfriend Tasya van Ree for four years before they split in 2012. She then married Johnny Depp in 2015, but they split after a little more than a year.  Unfortunately, Heard alleges that her relationship to the “Pirates of the Caribbean” star was physically abusive to her. She’s also been romantically connected to Tesla founder Elon Musk. 
Fortunately for the 32-year-old actress, the story has a happy ending as she recalls her parents coming around to her romantic lifestyle in the half-decade since she told them. 
CLICK HERE TO GET THE FOX NEWS APP 
“Five years later, I was getting an award, and I asked my parents to drive out to Dallas,” she said. “And I see them sitting front and center and here I am getting this ‘gay award… My parents in five years, look at the journey. Attitudes and hearts can change.”",,PT1M47S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,17,0,0,0,,,,
youtube#video,9IP0iA993Fv16WLvBdzfFJB0xxk,BbSIWXqoVeM,2020-06-15T13:45:01Z,UC0T5EGRBHXOsaXDLShgEtlA,ALL 135 CONFIRMED Bisexual Actresses,"This video contain 135 confirmed bisexual actresses these includes Megan Fox, Amber Heard, Fergie, Evan Rachel Wood, Auliʻi Cravalho, Angelina Jolie, Kristen Stewart, Sarah Paulson and many more you might not know.


Follow Lesbian Man:

☞ Official Website: https://lesbianman.com/
☞ Facebook: https://web.facebook.com/lesbiamn

Thank you so much to all Donations “You can donate via Paypal Donation.” https://bit.ly/3eZMKa3

#Bisexual #BisexualActresses #LGBTQ",https://i.ytimg.com/vi/BbSIWXqoVeM/default.jpg,120,90,https://i.ytimg.com/vi/BbSIWXqoVeM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BbSIWXqoVeM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BbSIWXqoVeM/sddefault.jpg,640.0,480.0,F List,"['Lesbian Man', 'Lesbianman', 'Lesbian', 'Gay', 'Bisexual', 'Transgender', 'LGBT', 'LGBTQ', 'bisexual women', 'bisexual actress', 'bisexual actresses', 'bisexual celebrities', 'bisexual actors', 'bisexual artists', 'famous bisexual', 'popular bisexual', 'bisexual lesbian', 'lesbian bisexual', 'hot bisexual', 'hottest bisexual', 'beautiful bisexual', 'bisexual celebrities in the world', 'sexiest bisexual', 'beautiful bisexual actresses', 'hot bisexual lesbian', 'bisexual female', 'the most beautiful bisexual', 'most hot bisexual']",1,none,ALL 135 CONFIRMED Bisexual Actresses,"This video contain 135 confirmed bisexual actresses these includes Megan Fox, Amber Heard, Fergie, Evan Rachel Wood, Auliʻi Cravalho, Angelina Jolie, Kristen Stewart, Sarah Paulson and many more you might not know.


Follow Lesbian Man:

☞ Official Website: https://lesbianman.com/
☞ Facebook: https://web.facebook.com/lesbiamn

Thank you so much to all Donations “You can donate via Paypal Donation.” https://bit.ly/3eZMKa3

#Bisexual #BisexualActresses #LGBTQ",en,PT11M58S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,246113,1548,0,129,https://i.ytimg.com/vi/BbSIWXqoVeM/maxresdefault.jpg,1280.0,720.0,
youtube#video,1-hk7427-tBSbL-ogjuasXvSj4E,BeVqiyn4wAs,2020-02-21T02:30:00Z,UCddZ94OPVzVLheDa_zAugFg,"316 (parte 3): El nuevo traje de Batman, Billie Eilish vs Bond, las cacas de Amber Heard","Además: Almodóvar en inglés, Harrison Ford vs los ñoños, los Spotify Awards y ¿Spìdey bisexual? #Podcast #PopSmoke #RobertPattinson 

Contenido exclusivo del Hype solo en Patreon: https://www.patreon.com/elhyp3 

Grabación y edición por Ric! 
https://www.youtube.com/user/RGBIVFilms10

Búscanos en: 
YouTube https://youtube.com/elhyp3 
Apple Podcasts https://apple.co/2QKIqiq 
Spotify https://spoti.fi/2PupYdC 

Más Hype: http://elhyp3.com",https://i.ytimg.com/vi/BeVqiyn4wAs/default.jpg,120,90,https://i.ytimg.com/vi/BeVqiyn4wAs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BeVqiyn4wAs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BeVqiyn4wAs/sddefault.jpg,640.0,480.0,HYPE Podcast,"['podcast', 'spotify awards', 'bisexualidad', 'spider-man', 'tom holland', 'patreon', 'james bond', 'no time to die']",24,none,"316 (parte 3): El nuevo traje de Batman, Billie Eilish vs Bond, las cacas de Amber Heard","Además: Almodóvar en inglés, Harrison Ford vs los ñoños, los Spotify Awards y ¿Spìdey bisexual? #Podcast #PopSmoke #RobertPattinson 

Contenido exclusivo del Hype solo en Patreon: https://www.patreon.com/elhyp3 

Grabación y edición por Ric! 
https://www.youtube.com/user/RGBIVFilms10

Búscanos en: 
YouTube https://youtube.com/elhyp3 
Apple Podcasts https://apple.co/2QKIqiq 
Spotify https://spoti.fi/2PupYdC 

Más Hype: http://elhyp3.com",es-419,PT39M56S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,3964,269,0,25,https://i.ytimg.com/vi/BeVqiyn4wAs/maxresdefault.jpg,1280.0,720.0,es-419
youtube#video,h5uS_YYWlRl9kQlEBTxh09Rd0Ls,bPIfc7HT_1E,2019-03-22T11:53:15Z,UCfL19Zqjv6R0N94XcrhxgLg,"Friday Reads, a mini haul and the Lambda Literary Prize","Books Mentioned
Era of Ignition by Amber Tamblyn
Hollywood's Eve by Lili Anolik
Crystals by Katie-Jane Wright
How to Write an Autobiographical Novel by Alexander Chee
Freshwater by Akwaeke Emezi
Amateur by Thomas Page McBee
The Unpunished Vice by Edmund White
Leah on the Offbeat by Becky Albertalli
The Inexplicable Logic of my Life by Benjamin Alire Saenz
Muse of Nightmares by Laini Taylor
Aerie by Maria Dhavana Headley

Lambda Literary Prize
https://www.lambdaliterary.org

Merkababox
https://www.merkababox.com",https://i.ytimg.com/vi/bPIfc7HT_1E/default.jpg,120,90,https://i.ytimg.com/vi/bPIfc7HT_1E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bPIfc7HT_1E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bPIfc7HT_1E/sddefault.jpg,640.0,480.0,PaSTORY Time,,23,none,"Friday Reads, a mini haul and the Lambda Literary Prize","Books Mentioned
Era of Ignition by Amber Tamblyn
Hollywood's Eve by Lili Anolik
Crystals by Katie-Jane Wright
How to Write an Autobiographical Novel by Alexander Chee
Freshwater by Akwaeke Emezi
Amateur by Thomas Page McBee
The Unpunished Vice by Edmund White
Leah on the Offbeat by Becky Albertalli
The Inexplicable Logic of my Life by Benjamin Alire Saenz
Muse of Nightmares by Laini Taylor
Aerie by Maria Dhavana Headley

Lambda Literary Prize
https://www.lambdaliterary.org

Merkababox
https://www.merkababox.com",,PT8M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,134,12,0,15,https://i.ytimg.com/vi/bPIfc7HT_1E/maxresdefault.jpg,1280.0,720.0,
youtube#video,PqzhtPKXbShocGm0ufAyTo15KvI,BsbNJqUnvrk,2014-01-16T09:05:26Z,UCP1hdrxYHdebGqbQawOMRpQ,Amber Heard Suspiciously Covers Ring Finger | Splash News TV | Splash News TV,"Subscribe to Splash News: http://smarturl.it/SplashSub

Amber Heard looks like she's hiding something. The 27-year-old actress has been dating Johnny Depp, and things have seem to be going well for the two and now there are rumors that Heard is hiding an engagement ring.

Splash News is THE only place for entertainment news on YouTube. We give you the hottest daily celebrity updates that guarantee you will stay on top of the latest Hollywood stories.

We don't deal in gossip. We deal in fact. So whether you love watching Miley Cyrus twerking or hearing the latest on celeb breakups and makeups Splash News is the YouTube channel for you.

We give you it all - the good, the bad and the ugly so subscribe now to Splash News: http://smarturl.it/SplashSub

Find out more @:
http://www.splashnews.com/

Follow us @:
https://twitter.com/splashnews

Like us on Facebook: 
http://www.facebook.com/pages/Splash-News/64983634297",https://i.ytimg.com/vi/BsbNJqUnvrk/default.jpg,120,90,https://i.ytimg.com/vi/BsbNJqUnvrk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BsbNJqUnvrk/hqdefault.jpg,480,360,,,,Splash News,"['amber', 'Amber Heard', 'people', 'TMZ', 'engaged', 'covers', 'heard', 'gossip', 'ring', 'Hollywood Rumors', 'tabloid', 'rumors', 'ugly', 'splash', 'finger', 'Splash News TV', 'hollywood', 'Los Angeles', 'Johnny Depp', 'Latest Gossip', 'business', 'Celebrity', 'Celebrity News', 'suspiciously', 'biz', 'press', 'news', 'post', 'Splash News', 'sensational', 'British Voice Over', 'british', 'Celebrity Gossip', 'Entertainment News', 'newspaper']",24,none,Amber Heard Suspiciously Covers Ring Finger | Splash News TV | Splash News TV,"Subscribe to Splash News: http://smarturl.it/SplashSub

Amber Heard looks like she's hiding something. The 27-year-old actress has been dating Johnny Depp, and things have seem to be going well for the two and now there are rumors that Heard is hiding an engagement ring.

Splash News is THE only place for entertainment news on YouTube. We give you the hottest daily celebrity updates that guarantee you will stay on top of the latest Hollywood stories.

We don't deal in gossip. We deal in fact. So whether you love watching Miley Cyrus twerking or hearing the latest on celeb breakups and makeups Splash News is the YouTube channel for you.

We give you it all - the good, the bad and the ugly so subscribe now to Splash News: http://smarturl.it/SplashSub

Find out more @:
http://www.splashnews.com/

Follow us @:
https://twitter.com/splashnews

Like us on Facebook: 
http://www.facebook.com/pages/Splash-News/64983634297",,PT1M4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,588,3,0,0,,,,
youtube#video,AZoPFrkQY0vZK1vNg3EasD35HQw,BTBBFHeSSXA,2012-10-09T18:43:10Z,UCs6Zw2fi6QFB7o2JWBUJjNg,Nueva pareja Jhony Deep.mp4,"AMBER HEARD, UNA ACTRIZ DE 26 AÑOS, QUE HA CONFESADO SER BISEXUAL ES LA NUEVA NOVIA DE  JOHNNY DEPP QUIEN HACE ALGUNAS SEMANAS SE SEPARO DE VANESSA TRAS UNA SOLIDA RELACION DE 14 AÑOS. CONOZCA MAS EN ESTE AMPLIO REPORTAJE..",https://i.ytimg.com/vi/BTBBFHeSSXA/default.jpg,120,90,https://i.ytimg.com/vi/BTBBFHeSSXA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BTBBFHeSSXA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BTBBFHeSSXA/sddefault.jpg,640.0,480.0,De Película ATV,"['nueva', 'pareja', 'jhony', 'deep']",22,none,Nueva pareja Jhony Deep.mp4,"AMBER HEARD, UNA ACTRIZ DE 26 AÑOS, QUE HA CONFESADO SER BISEXUAL ES LA NUEVA NOVIA DE  JOHNNY DEPP QUIEN HACE ALGUNAS SEMANAS SE SEPARO DE VANESSA TRAS UNA SOLIDA RELACION DE 14 AÑOS. CONOZCA MAS EN ESTE AMPLIO REPORTAJE..",,PT5M43S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,28269,57,0,14,,,,
youtube#video,Qzt7vHZZ0a-irSP3H9p1YkKdvgg,cFanucSzj2Y,2020-08-10T18:14:58Z,UClx_IR8_yVIKdFVUTdmaZTw,This is not an Amber Heard video (slow rant),"Send me stuffs: 
PO Box 301 Dexter MI. 48130

Please support my work-
💻 Merch https://darthnews.com/ 
🙏 https://www.patreon.com/darthnews 
💸 CashApp: $DarthNews 
🐦 Twatter: @darth_news
🎶 TikTok: darth_news
📸 Insta: Main Acct @darth_deadpool/ second @darth_news

#CalmDown #ItsAJoke #DarthNews #MyBad #rant",https://i.ytimg.com/vi/cFanucSzj2Y/default.jpg,120,90,https://i.ytimg.com/vi/cFanucSzj2Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cFanucSzj2Y/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cFanucSzj2Y/sddefault.jpg,640.0,480.0,DarthN3ws,"['amber heard', 'Johnny Depp']",24,none,This is not an Amber Heard video (slow rant),"Send me stuffs: 
PO Box 301 Dexter MI. 48130

Please support my work-
💻 Merch https://darthnews.com/ 
🙏 https://www.patreon.com/darthnews 
💸 CashApp: $DarthNews 
🐦 Twatter: @darth_news
🎶 TikTok: darth_news
📸 Insta: Main Acct @darth_deadpool/ second @darth_news

#CalmDown #ItsAJoke #DarthNews #MyBad #rant",,PT16M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1941,425,0,214,https://i.ytimg.com/vi/cFanucSzj2Y/maxresdefault.jpg,1280.0,720.0,
youtube#video,5yVzrNH71OuyllM8x4pwFSHyiOA,cgQBi70aI20,2017-07-22T05:36:40Z,UCPrv4cfAAVTLVsbG0MsvFpA,La bisexualidad de Amber Heard que no toleró Johnny Depp,"El pasado bisexual de Amber Heard parece que no le gustaba nada a Johnny Depp y podría ser otro de los motivos que le habrían llevado directos a la separación, según medios norteamericanos. 
++++++++++++++++++++++++++++++++++++ 
Subscribe : https://goo.gl/C679By 
Twitter : https://goo.gl/f6P68c 
Website : http://spanishnews247.cf 
Facebook : https://goo.gl/ETm97W 
++++++++++++++++++++++++++++++++++++ 
Thanks For Watching 
Like - Share - Comment and Subscribe Channel",https://i.ytimg.com/vi/cgQBi70aI20/default.jpg,120,90,https://i.ytimg.com/vi/cgQBi70aI20/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cgQBi70aI20/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cgQBi70aI20/sddefault.jpg,640.0,480.0,Noticias Español 24/7,"['Noticias Español 24/7', 'Noticias Español', 'Spanish news', 'Amber Heard', 'Johnny Depp', 'bisexualidad', 'Amber', 'Heard', 'toleró', 'Johnny', 'Depp', 'celebridad', 'últimas noticias', 'yt:cc=on']",25,none,La bisexualidad de Amber Heard que no toleró Johnny Depp,"El pasado bisexual de Amber Heard parece que no le gustaba nada a Johnny Depp y podría ser otro de los motivos que le habrían llevado directos a la separación, según medios norteamericanos. 
++++++++++++++++++++++++++++++++++++ 
Subscribe : https://goo.gl/C679By 
Twitter : https://goo.gl/f6P68c 
Website : http://spanishnews247.cf 
Facebook : https://goo.gl/ETm97W 
++++++++++++++++++++++++++++++++++++ 
Thanks For Watching 
Like - Share - Comment and Subscribe Channel",es,PT2M38S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,10957,44,0,15,https://i.ytimg.com/vi/cgQBi70aI20/maxresdefault.jpg,1280.0,720.0,
