kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage
youtube#video,ZVpQ1tMcVOrPEtxT6c_Zpg3LrWc,kVk2clb4WZc,2018-08-07T15:56:29Z,UCUA_ouZmcFaIPQE-MtHXqZw,FREE STUFF BEAUTY YOUTUBERS GET  - HUGE PR MAIL UNBOXING!| AMBER HOWE,"Hey Beauties! Welcome back to another PR unboxing. These videos are always highly requested and I love showing you guys what I am lucky to receive!

***
I'm Amber and I make videos about all things beauty, fashion and lifestyle related! . I chat about my latest beauty, makeup and fashion finds in my hauls and reviews. I take you along with me from time to time, showing you my daily life in my vlogs!

I Upload five times a week usually Monday-Friday but this can occasionally differ  ♡ ,

Remember if you enjoy my videos then please subscribe!

Make yourself comfy and enjoy watching! Feel free to leave me a comment, I love chatting with you and try my hardest to reply to everyone! :)

♡ You can also find me here - Don't be shy come say hi ♡ :

Instagram - amberhowexox - https://www.instagram.com/amberhowexox/?hl=en
Twitter - amberhowexox - https://twitter.com/AmberHowexox
Facebook – https://www.facebook.com/AmberHowexox/
Blog - www.amberhowe.co.uk

If you want to get in touch regarding a collaborations and/or PR, please feel free to email me:

amberhowebeauty@gmail.com

This video isn't sponsored and all opinions are my own. I do sometimes get products sent to me to try but this doesn't affect my opinions. Some of the links used may be affiliate links, which basically means I get a small amount of profit if you purchase through them at no additional cost to you.

****
MUSIC USED FOR INTRO:
That Feeling by HookSounds http://www.hooksounds.com/
Creative Commons — Attribution 4.0 International — CC BY 4.0
https://creativecommons.org/licenses/...
Music provided by Audio Library https://youtu.be/nRRDmrJ8YTs

MUSIC USED FOR OUTRO:
Amber by The Loyalist https://soundcloud.com/why_you_look_a...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/z_18qyu8HfQ

***
IGNORE:
free stuff beauty gurus get,unboxing pr packages,huge pr unboxing,pr unboxing haul,whats new in makeup,drugstore makeup,massive pr unboxing,makeup unboxing,free makeup beauty gurus get,free makeup,pr unboxing,makeup haul,pr haul,free beauty products,blogger mail,blogger mail unboxing,pr mail haul,pr packages,pr mail,how to get free stuff,free stuff,freebies uk,pr mail unboxing uk,uk pr mail,uk blogger mail,amber howe,pr unboxing haul 2018",https://i.ytimg.com/vi/kVk2clb4WZc/default.jpg,120,90,https://i.ytimg.com/vi/kVk2clb4WZc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kVk2clb4WZc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kVk2clb4WZc/sddefault.jpg,640.0,480.0,Amber Howe,"['free stuff beauty gurus get', 'unboxing pr packages', 'huge pr unboxing', 'pr unboxing haul', 'whats new in makeup', 'drugstore makeup', 'massive pr unboxing', 'makeup unboxing', 'free makeup beauty gurus get', 'free makeup', 'pr unboxing', 'makeup haul', 'pr haul', 'free beauty products', 'blogger mail', 'blogger mail unboxing', 'pr mail haul', 'pr packages', 'pr mail', 'how to get free stuff', 'free stuff', 'freebies uk', 'pr mail unboxing uk', 'uk pr mail', 'uk blogger mail', 'amber howe', 'pr unboxing haul 2018']",22,none,FREE STUFF BEAUTY YOUTUBERS GET  - HUGE PR MAIL UNBOXING!| AMBER HOWE,"Hey Beauties! Welcome back to another PR unboxing. These videos are always highly requested and I love showing you guys what I am lucky to receive!

***
I'm Amber and I make videos about all things beauty, fashion and lifestyle related! . I chat about my latest beauty, makeup and fashion finds in my hauls and reviews. I take you along with me from time to time, showing you my daily life in my vlogs!

I Upload five times a week usually Monday-Friday but this can occasionally differ  ♡ ,

Remember if you enjoy my videos then please subscribe!

Make yourself comfy and enjoy watching! Feel free to leave me a comment, I love chatting with you and try my hardest to reply to everyone! :)

♡ You can also find me here - Don't be shy come say hi ♡ :

Instagram - amberhowexox - https://www.instagram.com/amberhowexox/?hl=en
Twitter - amberhowexox - https://twitter.com/AmberHowexox
Facebook – https://www.facebook.com/AmberHowexox/
Blog - www.amberhowe.co.uk

If you want to get in touch regarding a collaborations and/or PR, please feel free to email me:

amberhowebeauty@gmail.com

This video isn't sponsored and all opinions are my own. I do sometimes get products sent to me to try but this doesn't affect my opinions. Some of the links used may be affiliate links, which basically means I get a small amount of profit if you purchase through them at no additional cost to you.

****
MUSIC USED FOR INTRO:
That Feeling by HookSounds http://www.hooksounds.com/
Creative Commons — Attribution 4.0 International — CC BY 4.0
https://creativecommons.org/licenses/...
Music provided by Audio Library https://youtu.be/nRRDmrJ8YTs

MUSIC USED FOR OUTRO:
Amber by The Loyalist https://soundcloud.com/why_you_look_a...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/z_18qyu8HfQ

***
IGNORE:
free stuff beauty gurus get,unboxing pr packages,huge pr unboxing,pr unboxing haul,whats new in makeup,drugstore makeup,massive pr unboxing,makeup unboxing,free makeup beauty gurus get,free makeup,pr unboxing,makeup haul,pr haul,free beauty products,blogger mail,blogger mail unboxing,pr mail haul,pr packages,pr mail,how to get free stuff,free stuff,freebies uk,pr mail unboxing uk,uk pr mail,uk blogger mail,amber howe,pr unboxing haul 2018",PT10M3S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,154,19,0,13,,https://i.ytimg.com/vi/kVk2clb4WZc/maxresdefault.jpg,1280.0,720.0,
youtube#video,No6uIF0DNjc2yzmE_geKE6JZNOo,l6H1JLD8P4w,2020-05-21T20:16:22Z,UCnt_NsQ_bSsiFiDLAXZlg8g,Reverse Signs of Aging with Gin Amber Beauty AQUA STAMP,"There are so many anti-aging methods out there and I'm about to introduce an anti-aging technique using my very own Gin Amber Beauty AQUA STAMP. 

How can you reverse signs of aging using the Aqua Stamp? Dermarollers are a useful tool for aging, but there are some areas, such as the under eyes and certain nooks where a dermaroller just can't FIT.

Since eyes are such a big indicator of age, it's important to treat this area and this is where the Aqua Stamp comes in, since it can reach those hard-to-reach places and make a huge impact on your overall appearance.

✅ PLEASE SUBSCRIBE: https://www.youtube.com/c/ginamber
🔔 Don’t forget to click on the bell to turn on post notifications!
🎥 FREE DERMAROLLING PLAYLIST: https://bit.ly/2D0wBCg
 👉 Real Individual Needle Dermaroller: https://ginamber.com
HOW TO USE DERMAROLLER: https://youtu.be/ga5l-Fg_arE

Gin Amber Beauty MICRONEEDLING skincare line:  
https://ginamber.com​  
Use code YOUTUBE20 to get 20% OFF. For subscribers only. 

🔹🔹🔹🔹👇LINKS👇🔹🔹🔹🔹
How to use the stamp: https://youtu.be/rO_n8CuDzrc
Dermaroller vs Aqua Stamp: https://youtu.be/D0eunUIHlQ4
AQUA STAMP table, how often to use : https://ginamber.com/pages/faq-aqua-stamp
Where to buy: https://ginamber.com/collections/microneedling/products/aqua-stamp-0-6
Customer service: info@ginamber.com

🔹🔹🔹🔹👇 TOP DERMAROLLER VIDEOS 👇🔹🔹🔹🔹

✨ AVOID 5 DERMAROLLER MISTAKES: https://youtu.be/9ctK_OCVH8w
✨ HOW I DERMAROLL MY SCALP:https://youtu.be/uaM2JiePk9w
✨ HOW I DERMAROLL MY LIPS: https://youtu.be/cJ3yCwfCJok

  🔹🔹🔹🔹👇 I share FREE beauty tips here 👇🔹🔹🔹🔹

❤️ https://www.instagram.com/ginamberx/
❤️ https://www.instagram.com/ginamberbea...
❤️ https://www.facebook.com/ginamberx/
❤️ https://twitter.com/GinAmberX

I'm European(LT) living in Miami
English is my 4th language, that's why I have some accent 
Email: gint7777@gmail.com

Shipping address: 
Gin Amber 
655 W Flagler St. Suite 206 
Miami, FL 33130",https://i.ytimg.com/vi/l6H1JLD8P4w/default.jpg,120,90,https://i.ytimg.com/vi/l6H1JLD8P4w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l6H1JLD8P4w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/l6H1JLD8P4w/sddefault.jpg,640.0,480.0,Gin Amber,"['beauty tips', 'micro needling at home', 'derma stamp', 'microneedling before an dafter', 'Dermaroller before an dafter', 'gin amber', 'gin amber beauty', 'gin amber dermaroller', 'how to use dermaroller', 'how to use derma stamp', 'how to use dermapen', 'best dermaroller', 'antiaging', 'anti-aging facial tool', 'aqua stamp', 'how to use aqua stamp', 'beauty stamp', 'micro needle stamp', 'derma stamp benefits', 'dermaroller benefits', 'gin amber microneedling tools', 'how to look younger', 'reverse signs of aging']",26,none,Reverse Signs of Aging with Gin Amber Beauty AQUA STAMP,"There are so many anti-aging methods out there and I'm about to introduce an anti-aging technique using my very own Gin Amber Beauty AQUA STAMP. 

How can you reverse signs of aging using the Aqua Stamp? Dermarollers are a useful tool for aging, but there are some areas, such as the under eyes and certain nooks where a dermaroller just can't FIT.

Since eyes are such a big indicator of age, it's important to treat this area and this is where the Aqua Stamp comes in, since it can reach those hard-to-reach places and make a huge impact on your overall appearance.

✅ PLEASE SUBSCRIBE: https://www.youtube.com/c/ginamber
🔔 Don’t forget to click on the bell to turn on post notifications!
🎥 FREE DERMAROLLING PLAYLIST: https://bit.ly/2D0wBCg
 👉 Real Individual Needle Dermaroller: https://ginamber.com
HOW TO USE DERMAROLLER: https://youtu.be/ga5l-Fg_arE

Gin Amber Beauty MICRONEEDLING skincare line:  
https://ginamber.com​  
Use code YOUTUBE20 to get 20% OFF. For subscribers only. 

🔹🔹🔹🔹👇LINKS👇🔹🔹🔹🔹
How to use the stamp: https://youtu.be/rO_n8CuDzrc
Dermaroller vs Aqua Stamp: https://youtu.be/D0eunUIHlQ4
AQUA STAMP table, how often to use : https://ginamber.com/pages/faq-aqua-stamp
Where to buy: https://ginamber.com/collections/microneedling/products/aqua-stamp-0-6
Customer service: info@ginamber.com

🔹🔹🔹🔹👇 TOP DERMAROLLER VIDEOS 👇🔹🔹🔹🔹

✨ AVOID 5 DERMAROLLER MISTAKES: https://youtu.be/9ctK_OCVH8w
✨ HOW I DERMAROLL MY SCALP:https://youtu.be/uaM2JiePk9w
✨ HOW I DERMAROLL MY LIPS: https://youtu.be/cJ3yCwfCJok

  🔹🔹🔹🔹👇 I share FREE beauty tips here 👇🔹🔹🔹🔹

❤️ https://www.instagram.com/ginamberx/
❤️ https://www.instagram.com/ginamberbea...
❤️ https://www.facebook.com/ginamberx/
❤️ https://twitter.com/GinAmberX

I'm European(LT) living in Miami
English is my 4th language, that's why I have some accent 
Email: gint7777@gmail.com

Shipping address: 
Gin Amber 
655 W Flagler St. Suite 206 
Miami, FL 33130",PT8M28S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,6947,274,0,58,en,https://i.ytimg.com/vi/l6H1JLD8P4w/maxresdefault.jpg,1280.0,720.0,
youtube#video,mG6KVnXmEKW7CjKe6uwdGc_b2GU,LaaNxBCelLo,2020-11-10T06:38:13Z,UCGeS78LuMlPkY1XlsVXRlog,Beauty star Christina María Aguilera Scarlett Johansson Amber Laura Heard Kate Winslet,,https://i.ytimg.com/vi/LaaNxBCelLo/default.jpg,120,90,https://i.ytimg.com/vi/LaaNxBCelLo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LaaNxBCelLo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LaaNxBCelLo/sddefault.jpg,640.0,480.0,吴多威 – Father of Beautiful Woman,,22,none,Beauty star Christina María Aguilera Scarlett Johansson Amber Laura Heard Kate Winslet,,PT4M19S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2,0,0,0,,https://i.ytimg.com/vi/LaaNxBCelLo/maxresdefault.jpg,1280.0,720.0,
youtube#video,qpzJyKP6FOwfgQ12Ft0z6CUzM4Q,LyrR75xLAWo,2021-11-10T08:42:32Z,UC0NgPrfqWPLkMOG1CX3e6nQ,MOST BEAUTIFUL😍AMBER HEARD #shorts,,https://i.ytimg.com/vi/LyrR75xLAWo/default.jpg,120,90,https://i.ytimg.com/vi/LyrR75xLAWo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LyrR75xLAWo/hqdefault.jpg,480,360,,,,Hamid Creation,,22,none,MOST BEAUTIFUL😍AMBER HEARD #shorts,,PT34S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,43,0,0,0,,,,,
youtube#video,HbLwiTSg-fTTzh2ZuA8Lo7AawQ0,Mhb5EMpGxIw,2018-03-16T12:30:04Z,UCMK3-ErSbDPcR9eSpIV4IRg,Amber Heard: Heißes Spiegel-Selfie im Patientenhemdchen,"Amber Heard (31, ""The Fighters"") sieht einfach immer umwerfend aus - sogar in einem unförmigen Patientenhemd.Auf einem Instagram-Bild, das sie mit den Worten ""MRT-Schick an Krücken"" kommentierte, zeigt sich die Schauspielerin in weißen Krankenhaus-Klamotten und mit Gehhilfen.Sexy posiert sie vor ein ...
-------------------------------------------
DANKE FÜRS ZUSCHAUEN!!!
Vergiss nicht, die Videos zu LIKE, SHARE und COMMENT.
Stellen Sie sicher, dass Sie sich für MEHR ABONNIEREN:
➤ https://goo.gl/VAsmrJ
-------------------------------------------
➤ Quelle: https://www.gala.de/beauty-fashion/beauty/amber-heard-heisses-spiegel-selfie-im-patientenhemdchen-21596732.html",https://i.ytimg.com/vi/Mhb5EMpGxIw/default.jpg,120,90,https://i.ytimg.com/vi/Mhb5EMpGxIw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mhb5EMpGxIw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Mhb5EMpGxIw/sddefault.jpg,640.0,480.0,BL Unterhaltung,"['die', 'im', 'sich', 'spiegelselfie', 'heies', 'zeigt', 'ein', 'amber', 'heard', 'ist', 'mit', 'und', 'sexy', 'patientenhemdchen', 'sie', 'einem', 'BL Unterhaltung', 'Unterhaltung', 'Aktuelle Nachrichten', 'Prominente Nachrichten', 'Prominente', 'Leute heute', '24 stunden', 'news', 'Berühmtheit', 'Showbiz', 'TV', ""Today's Showbiz"", '#youtube']",24,none,Amber Heard: Heißes Spiegel-Selfie im Patientenhemdchen,"Amber Heard (31, ""The Fighters"") sieht einfach immer umwerfend aus - sogar in einem unförmigen Patientenhemd.Auf einem Instagram-Bild, das sie mit den Worten ""MRT-Schick an Krücken"" kommentierte, zeigt sich die Schauspielerin in weißen Krankenhaus-Klamotten und mit Gehhilfen.Sexy posiert sie vor ein ...
-------------------------------------------
DANKE FÜRS ZUSCHAUEN!!!
Vergiss nicht, die Videos zu LIKE, SHARE und COMMENT.
Stellen Sie sicher, dass Sie sich für MEHR ABONNIEREN:
➤ https://goo.gl/VAsmrJ
-------------------------------------------
➤ Quelle: https://www.gala.de/beauty-fashion/beauty/amber-heard-heisses-spiegel-selfie-im-patientenhemdchen-21596732.html",PT1M38S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,18,0,0,0,de,https://i.ytimg.com/vi/Mhb5EMpGxIw/maxresdefault.jpg,1280.0,720.0,de
youtube#video,B4V89vrEWpx2gpdT9coMorTk5-8,Mq4aOR5Yxuo,2019-01-08T16:58:32Z,UCAVgFwnRKj2Ny8M2emfYm9w,#Repost @robertvetica with @get repost   ・・・   @amberheard #aquaman #kiss #kisses #beauty 💄💋 @mela,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/Mq4aOR5Yxuo/default.jpg,120,90,https://i.ytimg.com/vi/Mq4aOR5Yxuo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mq4aOR5Yxuo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Mq4aOR5Yxuo/sddefault.jpg,640.0,480.0,Celebrity Scoop,,24,none,#Repost @robertvetica with @get repost   ・・・   @amberheard #aquaman #kiss #kisses #beauty 💄💋 @mela,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT7S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,90,,0,0,,,,,
youtube#video,6qSkhhpIh8wjVsGmkjUuCPcpv9M,mqcFic36Fy4,2018-04-12T20:33:41Z,UCUA_ouZmcFaIPQE-MtHXqZw,UNBOXING THE SUPERDRUG LOVES EDIT BEAUTY BOX | AMBER HOWE,"Hey babes! I managed to get my hands on the Superdrug loves edit beauty box and wanted to unbox it for you!

***
I'm Amber and I make videos about all things beauty, fashion and lifestyle related! . I chat about my latest beauty, makeup and fashion finds in my hauls and reviews. I take you along with me from time to time, showing you my daily life in my vlogs!

I Upload five times a week usually Monday-Friday but this can occasionally differ  ♡ ,

Remember if you enjoy my videos then please subscribe!

Make yourself comfy and enjoy watching! Feel free to leave me a comment, I love chatting with you and try my hardest to reply to everyone! :)

♡ You can also find me here - Don't be shy come say hi ♡ :

Instagram - amberhowexox - https://www.instagram.com/amberhowexox/?hl=en
Twitter - amberhowexox - https://twitter.com/AmberHowexox
Facebook – https://www.facebook.com/AmberHowexox/
Blog - www.amberhowe.co.uk

If you want to get in touch regarding a collaborations and/or PR, please feel free to email me:

amberhowebeauty@gmail.com

This video isn't sponsored and all opinions are my own. I do sometimes get products sent to me to try but this doesn't affect my opinions. Some of the links used may be affiliate links, which basically means I get a small amount of profit if you purchase through them at no additional cost to you.

****
MUSIC USED FOR INTRO:
That Feeling by HookSounds http://www.hooksounds.com/
Creative Commons — Attribution 4.0 International — CC BY 4.0
https://creativecommons.org/licenses/...
Music provided by Audio Library https://youtu.be/nRRDmrJ8YTs

MUSIC USED FOR OUTRO:
Amber by The Loyalist https://soundcloud.com/why_you_look_a...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/z_18qyu8HfQ

***
IGNORE:
superdrug loves edit,superdrug beauty box,beauty box,beauty box unboxing,beauty box subscriptions,beauty boxes 2018,beauty box unboxing 2019,subscription box,beauty box reviews,beauty boxes monthly,beauty boxes subscriptions,beauty box 2018,beauty box april 2018,beauty box uk,unboxing beauty boxes 2018,beauty box subscriptions 2018,beauty box subscriptions uk,beauty box uk 2018,amber howe",https://i.ytimg.com/vi/mqcFic36Fy4/default.jpg,120,90,https://i.ytimg.com/vi/mqcFic36Fy4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mqcFic36Fy4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mqcFic36Fy4/sddefault.jpg,640.0,480.0,Amber Howe,"['superdrug loves edit', 'superdrug beauty box', 'beauty box', 'beauty box unboxing', 'beauty box subscriptions', 'beauty boxes 2018', 'beauty box unboxing 2019', 'subscription box', 'beauty box reviews', 'beauty boxes monthly', 'beauty boxes subscriptions', 'beauty box 2018', 'beauty box april 2018', 'beauty box uk', 'unboxing beauty boxes 2018', 'beauty box subscriptions 2018', 'beauty box subscriptions uk', 'beauty box uk 2018', 'amber howe']",22,none,UNBOXING THE SUPERDRUG LOVES EDIT BEAUTY BOX | AMBER HOWE,"Hey babes! I managed to get my hands on the Superdrug loves edit beauty box and wanted to unbox it for you!

***
I'm Amber and I make videos about all things beauty, fashion and lifestyle related! . I chat about my latest beauty, makeup and fashion finds in my hauls and reviews. I take you along with me from time to time, showing you my daily life in my vlogs!

I Upload five times a week usually Monday-Friday but this can occasionally differ  ♡ ,

Remember if you enjoy my videos then please subscribe!

Make yourself comfy and enjoy watching! Feel free to leave me a comment, I love chatting with you and try my hardest to reply to everyone! :)

♡ You can also find me here - Don't be shy come say hi ♡ :

Instagram - amberhowexox - https://www.instagram.com/amberhowexox/?hl=en
Twitter - amberhowexox - https://twitter.com/AmberHowexox
Facebook – https://www.facebook.com/AmberHowexox/
Blog - www.amberhowe.co.uk

If you want to get in touch regarding a collaborations and/or PR, please feel free to email me:

amberhowebeauty@gmail.com

This video isn't sponsored and all opinions are my own. I do sometimes get products sent to me to try but this doesn't affect my opinions. Some of the links used may be affiliate links, which basically means I get a small amount of profit if you purchase through them at no additional cost to you.

****
MUSIC USED FOR INTRO:
That Feeling by HookSounds http://www.hooksounds.com/
Creative Commons — Attribution 4.0 International — CC BY 4.0
https://creativecommons.org/licenses/...
Music provided by Audio Library https://youtu.be/nRRDmrJ8YTs

MUSIC USED FOR OUTRO:
Amber by The Loyalist https://soundcloud.com/why_you_look_a...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/z_18qyu8HfQ

***
IGNORE:
superdrug loves edit,superdrug beauty box,beauty box,beauty box unboxing,beauty box subscriptions,beauty boxes 2018,beauty box unboxing 2019,subscription box,beauty box reviews,beauty boxes monthly,beauty boxes subscriptions,beauty box 2018,beauty box april 2018,beauty box uk,unboxing beauty boxes 2018,beauty box subscriptions 2018,beauty box subscriptions uk,beauty box uk 2018,amber howe",PT10M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,214,17,0,9,,https://i.ytimg.com/vi/mqcFic36Fy4/maxresdefault.jpg,1280.0,720.0,
youtube#video,Iio8fPGdf28hPd0PpfmEJFSLYYM,Nfm3Eubaht0,2020-02-11T03:10:29Z,UChad62ZvijUG6k35CD5tHOg,"Episode five: Jaclyn Hill, Gabbie Hanna, Amber Heard and Johnny Depp",Don’t go after the people I talk about. I shouldn’t have to tell you that. I’m just trying to help people take responsibility for their actions.,https://i.ytimg.com/vi/Nfm3Eubaht0/default.jpg,120,90,https://i.ytimg.com/vi/Nfm3Eubaht0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Nfm3Eubaht0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Nfm3Eubaht0/sddefault.jpg,640.0,480.0,Topaz 🌟,"['#topazstar', '#jaclynhill', '#gabbiehanna', '#amberheard', '#johnnydepp']",24,none,"Episode five: Jaclyn Hill, Gabbie Hanna, Amber Heard and Johnny Depp",Don’t go after the people I talk about. I shouldn’t have to tell you that. I’m just trying to help people take responsibility for their actions.,PT13M20S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,20,1,0,,,https://i.ytimg.com/vi/Nfm3Eubaht0/maxresdefault.jpg,1280.0,720.0,
youtube#video,TvaqGuTlmDUkgW6KhT7p572jpXA,nMsoj_9WNZ8,2021-05-27T13:19:30Z,UC8ijbn1DJuHKCd6fr0TroNg,Amber Heard whatsapp status,,https://i.ytimg.com/vi/nMsoj_9WNZ8/default.jpg,120,90,https://i.ytimg.com/vi/nMsoj_9WNZ8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nMsoj_9WNZ8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nMsoj_9WNZ8/sddefault.jpg,640.0,480.0,nature music,,22,none,Amber Heard whatsapp status,,PT42S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,154,11,0,0,,https://i.ytimg.com/vi/nMsoj_9WNZ8/maxresdefault.jpg,1280.0,720.0,
youtube#video,eOwpGu_Yg6MiJuXrbc82eQUzJVc,oYsVt5nsUVo,2021-06-08T17:45:39Z,UCMmZKgmX59BGYo3pwjhxZ9g,Amber Heard 😍 || whatsapp status ||,,https://i.ytimg.com/vi/oYsVt5nsUVo/default.jpg,120,90,https://i.ytimg.com/vi/oYsVt5nsUVo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oYsVt5nsUVo/hqdefault.jpg,480,360,,,,Entertainer Studio Xl,"['#shorts', '#amber heard']",24,none,Amber Heard 😍 || whatsapp status ||,,PT22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,52,3,0,0,,,,,
