kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,bzJVqMpah3A4Y_J6U48W6RwVafU,Cbnj5lwmqXY,2021-12-12T20:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,Johnny Depp WINS BIG In Court - Amber Heard and MEDIA PANIC About Going To Jail | The Gossipy,"Johnny Depp WINS BIG In Court - Amber Heard and MEDIA PANIC About Going To Jail | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/Cbnj5lwmqXY/default.jpg,120,90,https://i.ytimg.com/vi/Cbnj5lwmqXY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Cbnj5lwmqXY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Cbnj5lwmqXY/sddefault.jpg,640.0,480.0,The Gossipy,24,none,Johnny Depp WINS BIG In Court - Amber Heard and MEDIA PANIC About Going To Jail | The Gossipy,"Johnny Depp WINS BIG In Court - Amber Heard and MEDIA PANIC About Going To Jail | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT8M6S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,533,21,0,2,https://i.ytimg.com/vi/Cbnj5lwmqXY/maxresdefault.jpg,1280.0,720.0,"['The Gossipy', 'celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'Johnny Depp WINS BIG In Court - Amber Heard and MEDIA PANIC About Going To Jail | The Gossipy', 'hollywood news', 'aquaman']",en-US,en-US
youtube#video,4kZx5WvDBaqaGnjAhCFwIct83iA,COQoZJp0Vu0,2021-04-11T05:12:47Z,UCjHAon4Mf6PPwaqLVufhopg,"WHAT!?  Johnny Depp's Daughter, Lily-Rose, Siding With Amber Heard!!!!!!","There have been numerous reports that JD's daughter has sided with AH. Now anyone who has been following this case knows this is not true. So what is the real story, why are these media outlets spreading lies and how can you spot a fake news story?

Link to ET interview
https://www.youtube.com/watch?v=GhwxJfqI3tE",https://i.ytimg.com/vi/COQoZJp0Vu0/default.jpg,120,90,https://i.ytimg.com/vi/COQoZJp0Vu0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/COQoZJp0Vu0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/COQoZJp0Vu0/sddefault.jpg,640.0,480.0,Living The Metaphysically Charged Life,24,none,"WHAT!?  Johnny Depp's Daughter, Lily-Rose, Siding With Amber Heard!!!!!!","There have been numerous reports that JD's daughter has sided with AH. Now anyone who has been following this case knows this is not true. So what is the real story, why are these media outlets spreading lies and how can you spot a fake news story?

Link to ET interview
https://www.youtube.com/watch?v=GhwxJfqI3tE",PT10M25S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,115,0,0,2,https://i.ytimg.com/vi/COQoZJp0Vu0/maxresdefault.jpg,1280.0,720.0,,en,
youtube#video,Blo0DGVQAfEPmvvpKAhZ6K5QMtM,Dge8Eyp0x_U,2021-04-13T17:22:34Z,UCcvD8ANBq3H9i1ozzznAn1A,Johnny Depp REACTION To Amber Heard Destroying Her Own Career,"Johnny Depp REACTION To Amber Heard Destroying Her Own Career!
Amber Heard was not exactly the most well known actresses until she met Johnny Depp, because Amber Heard was doing various smaller roles until she eventually dated and married Johnny. Who at the time of their meeting was one of the biggest male actors in Hollywood. He was rocking various movies and Heard very much benefited from him being around her and boosting her up.
They were a Hollywood couple and it showed in various ways over the time of them being together. Amber Heard started to gain more attention in the public eye via her appearances in movies like Justice League and Aquaman and started to get more and more roles that other actresses would have loved to get, in many ways she was rising through the ranks.

💗 Hope you liked the video and would consider leaving a like and telling us what you thought in the comments!

Here on Viral League we are all about the latest celebrity drama! We loving staying updated on our favorite celebs and putting videos together for you guys to stay updated on all the latest spill and Hollywood news! If this is something for you, then make sure to hit that subscribe button: https://www.youtube.com/channel/UCcvD8ANBq3H9i1ozzznAn1A?sub_confirmation=1

#JusticeForJohnny #JohnnyDepp #AmberHeard #ViralLeague",https://i.ytimg.com/vi/Dge8Eyp0x_U/default.jpg,120,90,https://i.ytimg.com/vi/Dge8Eyp0x_U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Dge8Eyp0x_U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Dge8Eyp0x_U/sddefault.jpg,640.0,480.0,Viral League,22,none,Johnny Depp REACTION To Amber Heard Destroying Her Own Career,"Johnny Depp REACTION To Amber Heard Destroying Her Own Career!
Amber Heard was not exactly the most well known actresses until she met Johnny Depp, because Amber Heard was doing various smaller roles until she eventually dated and married Johnny. Who at the time of their meeting was one of the biggest male actors in Hollywood. He was rocking various movies and Heard very much benefited from him being around her and boosting her up.
They were a Hollywood couple and it showed in various ways over the time of them being together. Amber Heard started to gain more attention in the public eye via her appearances in movies like Justice League and Aquaman and started to get more and more roles that other actresses would have loved to get, in many ways she was rising through the ranks.

💗 Hope you liked the video and would consider leaving a like and telling us what you thought in the comments!

Here on Viral League we are all about the latest celebrity drama! We loving staying updated on our favorite celebs and putting videos together for you guys to stay updated on all the latest spill and Hollywood news! If this is something for you, then make sure to hit that subscribe button: https://www.youtube.com/channel/UCcvD8ANBq3H9i1ozzznAn1A?sub_confirmation=1

#JusticeForJohnny #JohnnyDepp #AmberHeard #ViralLeague",PT6M47S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,370,7,0,1,https://i.ytimg.com/vi/Dge8Eyp0x_U/maxresdefault.jpg,1280.0,720.0,"['drama channel', 'celebrity news', 'spill', 'celebrity entertainment news', 'celeb gossip', 'viral league', 'johnny depp reaction to amber heard destroying her own career', 'clevver news', 'johnny depp appeal', 'amber heard', 'amber heard fired from aquaman 2', 'hollywood life', 'sky news amber heard', 'johnny depp defamation', 'johnny depp amber heard', 'today trending', 'amber heard aquaman 2', 'amber heard johnny depp', 'amber heard apology', 'entertainment tonight', 'amber heard interview', 'amber heard fired']",en,en
youtube#video,P0jLlei8zgzkaIoTCyy_NaUWNOo,DhUcrX_mbDU,2021-10-30T21:41:33Z,UCcqLQgkqGIUyXbb81m-jIPg,"Amber Heard huée par les fans de Johnny Depp à Paris, la vidéo fait le buzz","Amber Heard huée par les fans de Johnny Depp à Paris, la vidéo fait le buzz
-------------------------------------------
Please SUBSCRIBE my YOUTUBE chanel
Merci d'avoir regardé la vidéo
Si vous trouvez cela intéressant, laissez un commentaire positif pour nous aider à naviguer sur notre chaîne.
⚠️ N'oublies pas d'activer les notifications (clique sur la petite cloche �� ☝ en haut) si tu ne veux pas rater mes futures vidéos ! ⚠️ 
Gros bisous, j'espère que vous allez apprécier cette vidéo, n'oubliez surtout pas de vous abonner à ma chaîne.
Merci de partager cet article sur Facebook et sur vos autres réseaux sociaux !

Images sous licence CC:

Https://pixabay.com/​
Https://commons.wikimedia.org/​
Https://www.flickr.com/​
Http://www.wikihow.com/​
Https://www.wikipedia.org/​
Http://www.123rf.com/​
Http://www.clipart.com/fr/​
Http://www.stock-free.org/",https://i.ytimg.com/vi/DhUcrX_mbDU/default.jpg,120,90,https://i.ytimg.com/vi/DhUcrX_mbDU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DhUcrX_mbDU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/DhUcrX_mbDU/sddefault.jpg,640.0,480.0,Gossip Star MD2,22,none,"Amber Heard huée par les fans de Johnny Depp à Paris, la vidéo fait le buzz","Amber Heard huée par les fans de Johnny Depp à Paris, la vidéo fait le buzz
-------------------------------------------
Please SUBSCRIBE my YOUTUBE chanel
Merci d'avoir regardé la vidéo
Si vous trouvez cela intéressant, laissez un commentaire positif pour nous aider à naviguer sur notre chaîne.
⚠️ N'oublies pas d'activer les notifications (clique sur la petite cloche �� ☝ en haut) si tu ne veux pas rater mes futures vidéos ! ⚠️ 
Gros bisous, j'espère que vous allez apprécier cette vidéo, n'oubliez surtout pas de vous abonner à ma chaîne.
Merci de partager cet article sur Facebook et sur vos autres réseaux sociaux !

Images sous licence CC:

Https://pixabay.com/​
Https://commons.wikimedia.org/​
Https://www.flickr.com/​
Http://www.wikihow.com/​
Https://www.wikipedia.org/​
Http://www.123rf.com/​
Http://www.clipart.com/fr/​
Http://www.stock-free.org/",PT2M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,37,1,0,0,https://i.ytimg.com/vi/DhUcrX_mbDU/maxresdefault.jpg,1280.0,720.0,['Autres dossiers : Amber Heard'],fr,
youtube#video,wkMgKwYRx2Ha4agEjI-giHnk_l8,dxOz2xBlM0Q,2021-08-16T15:15:03Z,UC-lZTlG05ETwyjDS1JQCv3w,JOHNNY DEPP WINS - EVERYONE TURNS ON Amber Heard With THIS NEW Court Reveal | Celebrity Craze,"JOHNNY DEPP WINS - EVERYONE TURNS ON Amber Heard With THIS NEW Court Reveal | Celebrity Craze

Johnny Depp WINS - DESTROYS AMBER HEARD In THIS SHOCKING COURT REVEAL | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnny

------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/dxOz2xBlM0Q/default.jpg,120,90,https://i.ytimg.com/vi/dxOz2xBlM0Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dxOz2xBlM0Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dxOz2xBlM0Q/sddefault.jpg,640.0,480.0,Celebrity Craze,24,none,JOHNNY DEPP WINS - EVERYONE TURNS ON Amber Heard With THIS NEW Court Reveal | Celebrity Craze,"JOHNNY DEPP WINS - EVERYONE TURNS ON Amber Heard With THIS NEW Court Reveal | Celebrity Craze

Johnny Depp WINS - DESTROYS AMBER HEARD In THIS SHOCKING COURT REVEAL | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnny

------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",PT8M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1412,59,0,11,https://i.ytimg.com/vi/dxOz2xBlM0Q/maxresdefault.jpg,1280.0,720.0,"['celebrity craze', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'JOHNNY DEPP WINS - EVERYONE TURNS ON Amber Heard With THIS NEW Court Reveal', 'justice for johnny depp', 'johnny depp and amber heard', 'celeb news']",en-US,en-US
youtube#video,4-e8LVwPEcgIEKU2PRL6vOEgmv4,e75vOY5LG94,2021-03-19T22:26:52Z,UCOEFSWsktdvCps-zDNSD1yA,Did Johnny Depp Really Love Amber Heard? His Own Texts (Amber heard Playlist!!),,https://i.ytimg.com/vi/e75vOY5LG94/default.jpg,120,90,https://i.ytimg.com/vi/e75vOY5LG94/mqdefault.jpg,320,180,https://i.ytimg.com/vi/e75vOY5LG94/hqdefault.jpg,480,360,https://i.ytimg.com/vi/e75vOY5LG94/sddefault.jpg,640.0,480.0,The Amber Heard Playlist!!Johnny Depp es racista,22,none,Did Johnny Depp Really Love Amber Heard? His Own Texts (Amber heard Playlist!!),,PT1M30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,74,,0,,,,,,,
youtube#video,Wyo06rCiyo9qa9rntTGgllEEzB0,EHcbd8Ix_ck,2021-01-20T08:55:02Z,UCHEG6fQZtKBf-pzCuzG01Hg,Amber Heard and The Private Eye Who Only found Good News On Johnny DEPP  (Amber Heard Playlist!!),,https://i.ytimg.com/vi/EHcbd8Ix_ck/default.jpg,120,90,https://i.ytimg.com/vi/EHcbd8Ix_ck/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EHcbd8Ix_ck/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EHcbd8Ix_ck/sddefault.jpg,640.0,480.0,Asshats Love Johnny Depp!! Johnny Depp Es Racista!!,1,none,Amber Heard and The Private Eye Who Only found Good News On Johnny DEPP  (Amber Heard Playlist!!),,PT18M15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,29,1,0,,,,,,,
youtube#video,BApOyFdDoUMfKPqGm1-JaOKJEtU,eQkkuUXkQD0,2021-12-15T14:00:21Z,UCZl7g9DCILZCD7EFLwuOlaw,"Twitter Reacts To Johnny Depp, Amber Heard Documentary Johnny vs. Amber Announcement | The HollyNews","Twitter Reacts To Johnny Depp, Amber Heard Documentary Johnny vs. Amber Announcement | The HollyNews


With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #TheHollyNews",https://i.ytimg.com/vi/eQkkuUXkQD0/default.jpg,120,90,https://i.ytimg.com/vi/eQkkuUXkQD0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eQkkuUXkQD0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eQkkuUXkQD0/sddefault.jpg,640.0,480.0,The HollyNews,24,none,"Twitter Reacts To Johnny Depp, Amber Heard Documentary Johnny vs. Amber Announcement | The HollyNews","Twitter Reacts To Johnny Depp, Amber Heard Documentary Johnny vs. Amber Announcement | The HollyNews


With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #TheHollyNews",PT8M8S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,64,1,0,1,https://i.ytimg.com/vi/eQkkuUXkQD0/maxresdefault.jpg,1280.0,720.0,"['The hollynews', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'justice for johnny depp', ""AMBER LIED - JOHNNY DEPP's Estate Manager INTERVIEWED In Amber Heard PERJURY Case"", 'aquaman', 'aquaman 2', 'celeb news']",en-US,en-US
youtube#video,DZufF6O-VfwKQFdNViZuQdnt55Q,F1E-mPqlrzQ,2021-12-18T13:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,AMBER HEARD IS CRAZY - The REAL REASON Johnny Depp DUMPED Amber Heard - 2 Part Doc | The Gossipy,"AMBER HEARD IS CRAZY - The REAL REASON Johnny Depp DUMPED Amber Heard - 2 Part Doc | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/F1E-mPqlrzQ/default.jpg,120,90,https://i.ytimg.com/vi/F1E-mPqlrzQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/F1E-mPqlrzQ/hqdefault.jpg,480,360,,,,The Gossipy,24,none,AMBER HEARD IS CRAZY - The REAL REASON Johnny Depp DUMPED Amber Heard - 2 Part Doc | The Gossipy,"AMBER HEARD IS CRAZY - The REAL REASON Johnny Depp DUMPED Amber Heard - 2 Part Doc | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT8M33S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,332,9,0,6,,,,"['The Gossipy', 'celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'AMBER HEARD IS CRAZY - The REAL REASON Johnny Depp DUMPED Amber Heard - 2 Part Doc', 'celeb news', 'celebrity gossip']",en-US,en-US
youtube#video,-PmkXZjVss_AZGhHVdVl1aMSsfY,fgDWPeoNcMg,2021-08-28T09:12:54Z,UC91uEi_KNPBP47EImXTnMMA,Johnny Depp and Amber heard from pirates of the Caribbean ll #Shorts,"Youtube shorts
#Shorts",https://i.ytimg.com/vi/fgDWPeoNcMg/default.jpg,120,90,https://i.ytimg.com/vi/fgDWPeoNcMg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fgDWPeoNcMg/hqdefault.jpg,480,360,,,,Battle Fun,22,none,Johnny Depp and Amber heard from pirates of the Caribbean ll #Shorts,"Youtube shorts
#Shorts",PT33S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3237,209,0,4,,,,"['Johnny Depp', 'Jack Sparrow', 'the pirates of the Caribbean', 'the pirates of the Caribbean promotion', 'status video', 'Hollywood celebrit']",,
