kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,Q-bOKKNbJVUMaXdmpQlGzRmKdSE,dKdOOaSOygw,2020-11-02T09:11:20Z,UCjqZQ1VdGN6gYt32vLBMmew,"LIVE: UK judge to rule on Johnny Depp ""wife beater"" libel action","UK judge to rule on Johnny Depp ""wife beater"" libel action

#JohnnyDepp #Amberheard",https://i.ytimg.com/vi/dKdOOaSOygw/default.jpg,120,90,https://i.ytimg.com/vi/dKdOOaSOygw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dKdOOaSOygw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dKdOOaSOygw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/dKdOOaSOygw/maxresdefault.jpg,1280.0,720.0,shauntv,"['Johnny Depp', 'Amber heard']",24,none,"LIVE: UK judge to rule on Johnny Depp ""wife beater"" libel action","UK judge to rule on Johnny Depp ""wife beater"" libel action

#JohnnyDepp #Amberheard",,PT6M16S,2d,hd,false,False,rectangular,processed,public,youtube,False,True,False,42,1,0,0
youtube#video,3HNDodwphAXzYHUwKGSSeueQF_k,eIWlA2YGZU4,2020-07-09T11:52:35Z,UCw3fku0sH3qA3c3pZeJwdAw,Day Three: Johnny Depp arrives at High Court for libel case,"Amber Heard has arrived at the High Court today after going out on the town with her sister until the early hours of this morning on the third day of Johnny Depp's blockbuster libel trial in London. The 34-year-old actress was seen leaving Oswald's, a private members club with bottles of wine costing hundreds of pounds, just after 1.40am with her sister Whitney and other friends. Heard appeared to be wearing a similar outfit to the one she has worn to each day of Depp's libel action in the High Court, while Whitney - who is set to give evidence during her sister's trial - wore a blue jumpsuit. Heard arrived at the High Court this morning as Depp, 57, is expected to take the stand again after days of evidence where he has been accused of being violent towards her. Depp is suing The Sun for libel after it labelled him a 'wife beater' in a trial that is set to take three weeks and feature celebrity witnesses including Vanessa Paradis and Paul Bettany.

Original Article: http://www.dailymail.co.uk/news/article-8505199/Amber-Heard-hits-town-small-hours-morning-day-three-Johnny-Depp-trial.html
Original Video: http://www.dailymail.co.uk/video/newsalerts/video-2207490/Video-Day-Three-Johnny-Depp-Amber-Heard-arrive-High-Court.html

Daily Mail Facebook: http://facebook.com/dailymail
Daily Mail IG: http://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: http://twitter.com/MailOnline
Daily Mail Pinterest: http://pinterest.co.uk/dailymail
Daily Mail Google+: https://plus.google.com/+DailyMail

Get the free Daily Mail mobile app: http://dailymail.co.uk/mobile",https://i.ytimg.com/vi/eIWlA2YGZU4/default.jpg,120,90,https://i.ytimg.com/vi/eIWlA2YGZU4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eIWlA2YGZU4/hqdefault.jpg,480,360,,,,,,,Daily Mail,"['day three', 'johnny depp', 'high court', 'libel case', 'johnny depp amber heard', 'amber heard johnny depp', 'amber heard and johnny depp', 'johnny depp the sun', 'the sun', 'johnny depp libel case', 'amber heard']",24,none,Day Three: Johnny Depp arrives at High Court for libel case,"Amber Heard has arrived at the High Court today after going out on the town with her sister until the early hours of this morning on the third day of Johnny Depp's blockbuster libel trial in London. The 34-year-old actress was seen leaving Oswald's, a private members club with bottles of wine costing hundreds of pounds, just after 1.40am with her sister Whitney and other friends. Heard appeared to be wearing a similar outfit to the one she has worn to each day of Depp's libel action in the High Court, while Whitney - who is set to give evidence during her sister's trial - wore a blue jumpsuit. Heard arrived at the High Court this morning as Depp, 57, is expected to take the stand again after days of evidence where he has been accused of being violent towards her. Depp is suing The Sun for libel after it labelled him a 'wife beater' in a trial that is set to take three weeks and feature celebrity witnesses including Vanessa Paradis and Paul Bettany.

Original Article: http://www.dailymail.co.uk/news/article-8505199/Amber-Heard-hits-town-small-hours-morning-day-three-Johnny-Depp-trial.html
Original Video: http://www.dailymail.co.uk/video/newsalerts/video-2207490/Video-Day-Three-Johnny-Depp-Amber-Heard-arrive-High-Court.html

Daily Mail Facebook: http://facebook.com/dailymail
Daily Mail IG: http://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: http://twitter.com/MailOnline
Daily Mail Pinterest: http://pinterest.co.uk/dailymail
Daily Mail Google+: https://plus.google.com/+DailyMail

Get the free Daily Mail mobile app: http://dailymail.co.uk/mobile",,PT38S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,7630,61,0,37
youtube#video,ijgWfDoEO85QJtu1eTxV7u9Wc08,etHtzyAnopA,2020-07-20T15:13:27Z,UC10_dZylaFlzQu6WXnazYnQ,Johnny Depp libel trial: 'The only way out of the relationship was death' Amber Heard tells court,Johnny Depp libel trial: 'The only way out of the relationship was death' Amber Heard tells court,https://i.ytimg.com/vi/etHtzyAnopA/default.jpg,120,90,https://i.ytimg.com/vi/etHtzyAnopA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/etHtzyAnopA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/etHtzyAnopA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/etHtzyAnopA/maxresdefault.jpg,1280.0,720.0,trieudo1,"['Johnny', 'Depp', 'libel', 'trial', 'The', 'only', 'way', 'out', 'of', 'the', 'relationship', 'was', 'death', 'Amber', 'Heard', 'tells', 'court', 'Johnny Depp', 'Depp libel', 'libel trial']",22,none,Johnny Depp libel trial: 'The only way out of the relationship was death' Amber Heard tells court,Johnny Depp libel trial: 'The only way out of the relationship was death' Amber Heard tells court,,PT8M28S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,5,0,0,0
youtube#video,NvVmeelSNusxjRxe2wI1SVkbpEw,goihjKrnFqg,2020-12-08T22:54:02Z,UCvoaPwwW5n7SCJHejJfL0bw,Johnny Depp applies to Court of Appeals to overturn Amber Heard libel case verdict,"Johnny Depp applies to Court of Appeals to overturn Amber Heard libel case verdict
Please Subscribe: https://www.youtube.com/channel/UCvoaPwwW5n7SCJHejJfL0bw?sub_confirmation=1
Source: https://metro.co.uk/2020/12/08/johnny-depp-applies-to-court-of-appeals-after-losing-libel-case-13722781/
#JohnnyDepp, #applies, #Court, #Appeals, #overturn, #AmberHeard, #libel, #case, #verdict",https://i.ytimg.com/vi/goihjKrnFqg/default.jpg,120,90,https://i.ytimg.com/vi/goihjKrnFqg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/goihjKrnFqg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/goihjKrnFqg/sddefault.jpg,640.0,480.0,,,,AGypsysDuality,[''],22,none,Johnny Depp applies to Court of Appeals to overturn Amber Heard libel case verdict,"Johnny Depp applies to Court of Appeals to overturn Amber Heard libel case verdict
Please Subscribe: https://www.youtube.com/channel/UCvoaPwwW5n7SCJHejJfL0bw?sub_confirmation=1
Source: https://metro.co.uk/2020/12/08/johnny-depp-applies-to-court-of-appeals-after-losing-libel-case-13722781/
#JohnnyDepp, #applies, #Court, #Appeals, #overturn, #AmberHeard, #libel, #case, #verdict",,PT5M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,65,8,0,2
youtube#video,AP3wEPscWcBzlIOBrhuLrVnQFPU,gY4WdHqn_CY,2020-11-02T10:27:27Z,UCn7u9aQNKtd75CR-2zKbxHQ,Johnny Depp loses libel case against British tabloid that branded him a 'wife beater' to Amber ...,"A 2018 article in British tabloid The Sun that branded Johnny Depp a ""wife beate",https://i.ytimg.com/vi/gY4WdHqn_CY/default.jpg,120,90,https://i.ytimg.com/vi/gY4WdHqn_CY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gY4WdHqn_CY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gY4WdHqn_CY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/gY4WdHqn_CY/maxresdefault.jpg,1280.0,720.0,Breaking News Today,['Breaking News Today'],24,none,Johnny Depp loses libel case against British tabloid that branded him a 'wife beater' to Amber ...,"A 2018 article in British tabloid The Sun that branded Johnny Depp a ""wife beate",en-US,PT3M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,9,0,0,0
youtube#video,XsOVezODSvBnuPf1o_FOrAVrVyE,hW1fm8ZqKPs,2020-07-14T09:42:37Z,UCHTK-2W11Vh1V4uwofOfR4w,"Depp, Heard arrive for third day of UK libel trial","(9 Jul 2020) Actor Johnny Depp and his ex-wife, actress Amber Heard arrived at the High Court in London on Thursday for the third day of a three-week trial over his libel case against a British newspaper.
Depp is suing News Group Newspapers, publisher of The Sun, and the paper’s executive editor, Dan Wootton, over an April 2018 article that said he’d physically abused ex-wife Amber Heard. 
The newspaper's lawyers plan to use Heard's allegations of abuse by Depp to defend the “wife beater” claim.
The trial opened on Tuesday. 
It is one of the first major cases to be held in person since Britain began to lift its coronavirus lockdown.
Depp, 57, and Heard, 34, met on the set of the 2011 comedy “The Rum Diary” and married in Los Angeles in February 2015. They divorced in 2017 and now bitterly accuse one another of abuse.
While Heard isn't on trial, the case is also a showdown between the former spouses, who accuse each other of being controlling, violent and deceitful.
It is set to put the two performers’ complex private lives under a microscope.
Depp is also suing Heard in the United States for 50 million US dollars for allegedly defaming him in a Washington Post article about domestic abuse. 
That case is due to be heard next year.

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/db2f4c0be67b49ce949681eaeaac4f4d",https://i.ytimg.com/vi/hW1fm8ZqKPs/default.jpg,120,90,https://i.ytimg.com/vi/hW1fm8ZqKPs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hW1fm8ZqKPs/hqdefault.jpg,480,360,,,,,,,AP Archive,"['AP Archive', '4277821', 'db2f4c0be67b49ce949681eaeaac4f4d', 'UK Depp Arrival', 'Amber Heard', 'Johnny Depp', 'United Kingdom', 'Western Europe', 'London', 'England', 'Health', 'Arts and entertainment', 'Media', '2019-2020 Coronavirus pandemic']",25,none,"Depp, Heard arrive for third day of UK libel trial","(9 Jul 2020) Actor Johnny Depp and his ex-wife, actress Amber Heard arrived at the High Court in London on Thursday for the third day of a three-week trial over his libel case against a British newspaper.
Depp is suing News Group Newspapers, publisher of The Sun, and the paper’s executive editor, Dan Wootton, over an April 2018 article that said he’d physically abused ex-wife Amber Heard. 
The newspaper's lawyers plan to use Heard's allegations of abuse by Depp to defend the “wife beater” claim.
The trial opened on Tuesday. 
It is one of the first major cases to be held in person since Britain began to lift its coronavirus lockdown.
Depp, 57, and Heard, 34, met on the set of the 2011 comedy “The Rum Diary” and married in Los Angeles in February 2015. They divorced in 2017 and now bitterly accuse one another of abuse.
While Heard isn't on trial, the case is also a showdown between the former spouses, who accuse each other of being controlling, violent and deceitful.
It is set to put the two performers’ complex private lives under a microscope.
Depp is also suing Heard in the United States for 50 million US dollars for allegedly defaming him in a Washington Post article about domestic abuse. 
That case is due to be heard next year.

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/db2f4c0be67b49ce949681eaeaac4f4d",en-US,PT1M44S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,350,2,0,0
youtube#video,ZWNssrNUmpOPtXeqzv9agcpx9Hc,iyO1Ac33NX0,2020-07-28T17:24:07Z,UC5uItZ5InfVuqRegsoir_dQ,✅  Johnny Depp's libel case against a British tabloid that accused him of abusing ex-wife Amber Hear,"✅  Johnny Depp's libel case against a British tabloid that accused him of abusing ex-wife Amber Heard was wrapping up Tuesday after three weeks of court hearings that dissected a toxic celebrity love affair.
💖 Please Subscribe: https://www.youtube.com/channel/UC5uItZ5InfVuqRegsoir_dQ?sub_confirmation=1
💖 

Source: https://www.cbc.ca/news/entertainment/britain-johnny-depp-case-closing-1.5665611",https://i.ytimg.com/vi/iyO1Ac33NX0/default.jpg,120,90,https://i.ytimg.com/vi/iyO1Ac33NX0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iyO1Ac33NX0/hqdefault.jpg,480,360,,,,,,,ryanmost,,22,none,✅  Johnny Depp's libel case against a British tabloid that accused him of abusing ex-wife Amber Hear,"✅  Johnny Depp's libel case against a British tabloid that accused him of abusing ex-wife Amber Heard was wrapping up Tuesday after three weeks of court hearings that dissected a toxic celebrity love affair.
💖 Please Subscribe: https://www.youtube.com/channel/UC5uItZ5InfVuqRegsoir_dQ?sub_confirmation=1
💖 

Source: https://www.cbc.ca/news/entertainment/britain-johnny-depp-case-closing-1.5665611",,PT5M15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,9,0,0,1
youtube#video,Vq96CiqApWSOiyU76gXY6cp755w,jce5e8iNJTI,2020-11-02T19:51:27Z,UC24cQazdgQThFUQDDryD73A,"Johnny Depp Is Officially Labelled As ""Wife Beater"" After Losing The Libel Case Against The Sun","Title: Johnny Depp Loses Libel Case Against Britain's Sun Newspaper, Is The Ball In Amber's Court Now?

Read More Stories Here: www.haveitalldaily.com 

Description:
The case that had a global attention has finally concluded and it is terrible news for millions of Johnny Depp fans as he has lost his highly publicized libel case against the publisher of Britain's The Sun newspaper. The newpaper has earlier claimed that the Pirates Of Caribbean actor was an abusive husband and a wife beater referring to his married life with ex-wife Amber Heard. 
Johnny Depp has sued “The Sun’s executive Director” Dan Wootton and News Group Newspapers over an article accusing the actor of being involved in domestic violence and physical altercation towards Amber Heard when they were together. 
But on Monday, November 2nd, 2020 the UK high court has ruled in favor of the tabloid. But does it mean the court has also confirmed Johnny Depp as a “Wife Beater”? 
As reported by CNN: 
Citing evidence, including photos, audio recordings and Depp's own text messages, lawyers for the newspaper group argued in court filings that Depp ""beat his wife Amber Heard, causing her to suffer significant injury, and on occasion leading to her fearing for her life.""
Judge Andrew Nicol has passed a historical judgment favoring the News outlet and categorically mentioned the claims made by the News Outlet are substantially true. 
""I have reached these conclusions having examined in detail the 14 incidents on which the defendants rely, as well as the over-arching considerations which the claimant submitted I should take into account,"" the judge said.
During the trial Depp has admitted having problem with drugs and alcohol but has always denied the accusation of being violent with his partner. 
The case was highly publicized and got heated in the month of July this year and Amber Heard has narrated her side of story acknowledging the tabloid’s claim to be correct. 
""When Johnny puts his attention on you, with all his intensity and darkness, it is unlike anything I've ever experienced,"" she said in a written witness statement submitted to the court.
""Some incidents were so severe that I was afraid he was going to kill me, either intentionally or just by losing control and going too far. He explicitly threatened to kill me many times, especially later in our relationship,"" Heard told the court, according to the UK's PA Media news agency.
The tabloid is one of the subsidiaries owned by Media Magnet Rupert Murdoch released a statement following the verdict: 
""The Sun has stood up and campaigned for the victims of domestic abuse for over 20 years. Domestic abuse victims must never be silenced and we thank the judge for his careful consideration and thank Amber Heard for her courage in giving evidence to the court.""  
Now it will be interesting to see if Amber Heard is motivated to pursue it further and take legal action for what has already been substantiated by London High Court, or it’s the case closed. 
What are your thoughts? 
Thanks …..",https://i.ytimg.com/vi/jce5e8iNJTI/default.jpg,120,90,https://i.ytimg.com/vi/jce5e8iNJTI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jce5e8iNJTI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jce5e8iNJTI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jce5e8iNJTI/maxresdefault.jpg,1280.0,720.0,Have It All Daily,"['Have It All Daily', 'Entertainment News Have It All Daily', 'HIAD', 'Hollywood latest news Have It All Daily', 'Johnny Depp loses defamation case against The Sun', 'Johnny Depp loses landmark libel case against The Sun', 'Johnny Depp Proven Wife Beater By London High Court', 'Amber Heard Next Legal Step', 'Amber heard legal', 'amber heard legal team leaves', 'amber heard legal battle', 'johnny depp legal trouble', 'johnny depp reaction after losing libel case', 'johnny depp the sun verdict']",24,none,"Johnny Depp Is Officially Labelled As ""Wife Beater"" After Losing The Libel Case Against The Sun","Title: Johnny Depp Loses Libel Case Against Britain's Sun Newspaper, Is The Ball In Amber's Court Now?

Read More Stories Here: www.haveitalldaily.com 

Description:
The case that had a global attention has finally concluded and it is terrible news for millions of Johnny Depp fans as he has lost his highly publicized libel case against the publisher of Britain's The Sun newspaper. The newpaper has earlier claimed that the Pirates Of Caribbean actor was an abusive husband and a wife beater referring to his married life with ex-wife Amber Heard. 
Johnny Depp has sued “The Sun’s executive Director” Dan Wootton and News Group Newspapers over an article accusing the actor of being involved in domestic violence and physical altercation towards Amber Heard when they were together. 
But on Monday, November 2nd, 2020 the UK high court has ruled in favor of the tabloid. But does it mean the court has also confirmed Johnny Depp as a “Wife Beater”? 
As reported by CNN: 
Citing evidence, including photos, audio recordings and Depp's own text messages, lawyers for the newspaper group argued in court filings that Depp ""beat his wife Amber Heard, causing her to suffer significant injury, and on occasion leading to her fearing for her life.""
Judge Andrew Nicol has passed a historical judgment favoring the News outlet and categorically mentioned the claims made by the News Outlet are substantially true. 
""I have reached these conclusions having examined in detail the 14 incidents on which the defendants rely, as well as the over-arching considerations which the claimant submitted I should take into account,"" the judge said.
During the trial Depp has admitted having problem with drugs and alcohol but has always denied the accusation of being violent with his partner. 
The case was highly publicized and got heated in the month of July this year and Amber Heard has narrated her side of story acknowledging the tabloid’s claim to be correct. 
""When Johnny puts his attention on you, with all his intensity and darkness, it is unlike anything I've ever experienced,"" she said in a written witness statement submitted to the court.
""Some incidents were so severe that I was afraid he was going to kill me, either intentionally or just by losing control and going too far. He explicitly threatened to kill me many times, especially later in our relationship,"" Heard told the court, according to the UK's PA Media news agency.
The tabloid is one of the subsidiaries owned by Media Magnet Rupert Murdoch released a statement following the verdict: 
""The Sun has stood up and campaigned for the victims of domestic abuse for over 20 years. Domestic abuse victims must never be silenced and we thank the judge for his careful consideration and thank Amber Heard for her courage in giving evidence to the court.""  
Now it will be interesting to see if Amber Heard is motivated to pursue it further and take legal action for what has already been substantiated by London High Court, or it’s the case closed. 
What are your thoughts? 
Thanks …..",en,PT3M24S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,41,4,0,0
youtube#video,jM59GNqGS3Yn0KupzTuL7XgadjQ,kams8wfBEBw,2020-07-12T09:32:53Z,UCHTK-2W11Vh1V4uwofOfR4w,Depp's ex wife arrives at UK court for libel trial,"(7 Jul 2020) Actress Amber Heard, ex-wife of actor Johnny Depp, arrived at Britain's High Court on Tuesday to attend a hearing of Depp's claim against The Sun’s publisher, News Group Newspapers over a story alleging he was abusive to her.
Depp is suing the publication, along with its executive editor, Dan Wootton, for libel over an article that branded him a “wife beater.” 
The paper ran a story in 2018 claiming Depp was violent towards Heard.
Depp strongly denies the allegations.
Depp, 57, and model-actress Heard, 34, have accused each other of acting abusively.

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/de7cc730a6d54fe1b3e3030c93c2a5e1",https://i.ytimg.com/vi/kams8wfBEBw/default.jpg,120,90,https://i.ytimg.com/vi/kams8wfBEBw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kams8wfBEBw/hqdefault.jpg,480,360,,,,,,,AP Archive,"['AP Archive', '4277424', 'de7cc730a6d54fe1b3e3030c93c2a5e1', 'UK Heard Arrival', 'Amber Heard', 'Johnny Depp', 'United Kingdom', 'Western Europe', 'General news']",25,none,Depp's ex wife arrives at UK court for libel trial,"(7 Jul 2020) Actress Amber Heard, ex-wife of actor Johnny Depp, arrived at Britain's High Court on Tuesday to attend a hearing of Depp's claim against The Sun’s publisher, News Group Newspapers over a story alleging he was abusive to her.
Depp is suing the publication, along with its executive editor, Dan Wootton, for libel over an article that branded him a “wife beater.” 
The paper ran a story in 2018 claiming Depp was violent towards Heard.
Depp strongly denies the allegations.
Depp, 57, and model-actress Heard, 34, have accused each other of acting abusively.

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/de7cc730a6d54fe1b3e3030c93c2a5e1",en-US,PT46S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,1319,38,0,0
youtube#video,XYXQMmjHccy-AalzfMEdd11_v9w,kS_eZHInk_U,2020-11-28T07:05:45Z,UCC3lnlFZid2nJsBH434Cwtg,Dior declines to drop Johnny Depp after loss in wife-beating libel case,"Dior declines to drop Johnny Depp after loss in wife-beating libel case

============= 
Thank for your watching!
#amber heard,dior,johnny depp,11/27/20",https://i.ytimg.com/vi/kS_eZHInk_U/default.jpg,120,90,https://i.ytimg.com/vi/kS_eZHInk_U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kS_eZHInk_U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kS_eZHInk_U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/kS_eZHInk_U/maxresdefault.jpg,1280.0,720.0,Hollywood News,"['amber heard', 'dior', 'johnny depp', '11/27/20']",23,none,Dior declines to drop Johnny Depp after loss in wife-beating libel case,"Dior declines to drop Johnny Depp after loss in wife-beating libel case

============= 
Thank for your watching!
#amber heard,dior,johnny depp,11/27/20",,PT1M54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,17,0,0,0
youtube#video,P8Av4D9KiMLaf4cCismOYxmsCtU,mSRJsLlDql0,2020-11-02T21:54:01Z,UCMSEHE8dTE7RtiXMEqr9UcQ,Johnny Depp Loses Tabloid Libel Case Over Ex Amber Heard's Allegations,"Johnny Depp Loses Tabloid Libel Case Over Ex Amber Heard's Allegations. The Pirates of the Caribbean actor lost in his case against News Group Newspapers, publishers of The Sun, and executive editor Dan Wootton after he was called a “wife beater” in a 2018 article regarding ex Amber Heard‘s allegations, Variety reported Monday (November 2).
Subscribe:
https://www.youtube.com/channel/UCOaOtI428dOmr-XG1B6DXjQ",https://i.ytimg.com/vi/mSRJsLlDql0/default.jpg,120,90,https://i.ytimg.com/vi/mSRJsLlDql0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mSRJsLlDql0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mSRJsLlDql0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mSRJsLlDql0/maxresdefault.jpg,1280.0,720.0,R STUDIO,"['entertainment news', 'celeb news', 'celebrity news', 'latest news', 'johnny depp', 'amber heard', 'r studio', 'johnny depp and amber heard fight', 'johnny depp case result', 'johnny depp case verdict', 'high court', 'the sun', 'johnny depp amber heard', 'amber heard johnny depp', 'amber heard johnny depp allegations', 'johnny depp loses case', 'johnny depp loses libel case', 'pirates of the caribbean', 'Andrew Nicol', 'Dan Wootton', 'johnny depp libel case', 'johnny depp and amber heard']",25,none,Johnny Depp Loses Tabloid Libel Case Over Ex Amber Heard's Allegations,"Johnny Depp Loses Tabloid Libel Case Over Ex Amber Heard's Allegations. The Pirates of the Caribbean actor lost in his case against News Group Newspapers, publishers of The Sun, and executive editor Dan Wootton after he was called a “wife beater” in a 2018 article regarding ex Amber Heard‘s allegations, Variety reported Monday (November 2).
Subscribe:
https://www.youtube.com/channel/UCOaOtI428dOmr-XG1B6DXjQ",en,PT3M23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,5,0,0,0
youtube#video,IX5GpAgR5zwzdx4k6ZfIixh-Ets,NccT7ozslX8,2020-11-03T00:36:01Z,UCHsqRANT0J40R_jXkdTq-Wg,Johnny Depp Loses Libel Case Against The Sun for being Labeled a ‘Woman Beater’,#johnnydepp #amberheard,https://i.ytimg.com/vi/NccT7ozslX8/default.jpg,120,90,https://i.ytimg.com/vi/NccT7ozslX8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NccT7ozslX8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NccT7ozslX8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NccT7ozslX8/maxresdefault.jpg,1280.0,720.0,The Habibi Podcast,"['Amber heard', 'Elon musk', 'Lime', 'Johnny depp', 'Comment', 'Share', 'Subscribe', 'Cool', 'Awesome', 'Big', 'Nice', 'Grea', 'Great']",24,none,Johnny Depp Loses Libel Case Against The Sun for being Labeled a ‘Woman Beater’,#johnnydepp #amberheard,,PT3M45S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,12,3,0,1
youtube#video,7mow5QLaQ2BnkxHFbuGENnf1X-I,NIeixC7kPNA,2020-08-02T00:44:02Z,UC5uItZ5InfVuqRegsoir_dQ,"✅  After three weeks of hearings, Johnny Depp's libel case against a British tabloid has come to a c","✅  After three weeks of hearings, Johnny Depp's libel case against a British tabloid has come to a close. However, for Amber Heard, those three weeks were ""incredibly painful."" RELATED: Lawyer Claims Johnny Depp Was Misogynistic Abuser Of Ex-Wife Amber Heard The ""Pirates of the Caribbean"" star was suing News Group Newspapers, publisher of the Sun,…
💖 Please Subscribe: https://www.youtube.com/channel/UC5uItZ5InfVuqRegsoir_dQ?sub_confirmation=1
💖 #AmberHeardCelebsJohnnyDeppTheSunEntertainmentCelebs

Source: https://etcanada.com/news/673658/amber-heard-says-its-been-incredibly-painful-to-relive-breakup-with-johnny-depp-during-libel-trial/",https://i.ytimg.com/vi/NIeixC7kPNA/default.jpg,120,90,https://i.ytimg.com/vi/NIeixC7kPNA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NIeixC7kPNA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NIeixC7kPNA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NIeixC7kPNA/maxresdefault.jpg,1280.0,720.0,ryanmost,"['Amber Heard', 'Celebs', 'Johnny Depp', 'The Sun', 'Entertainment']",22,none,"✅  After three weeks of hearings, Johnny Depp's libel case against a British tabloid has come to a c","✅  After three weeks of hearings, Johnny Depp's libel case against a British tabloid has come to a close. However, for Amber Heard, those three weeks were ""incredibly painful."" RELATED: Lawyer Claims Johnny Depp Was Misogynistic Abuser Of Ex-Wife Amber Heard The ""Pirates of the Caribbean"" star was suing News Group Newspapers, publisher of the Sun,…
💖 Please Subscribe: https://www.youtube.com/channel/UC5uItZ5InfVuqRegsoir_dQ?sub_confirmation=1
💖 #AmberHeardCelebsJohnnyDeppTheSunEntertainmentCelebs

Source: https://etcanada.com/news/673658/amber-heard-says-its-been-incredibly-painful-to-relive-breakup-with-johnny-depp-during-libel-trial/",,PT4M30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,14,0,0,0
