kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked,snippet.defaultLanguage
youtube#video,LrrZl3SDth7Vh90_VwOUcOvlTX0,7YPCa-Rt23Y,2019-12-28T19:34:38Z,UCiNBb2unnu6U3cpWWjrgtFA,"Love Island's Amber Gill, Anna Vakili and Yewande Biala are 'not sure' if they will watch new winter","They rose to fame on the summer series of Love Island. But winner Amber Gill and her BFF's Anna Vakili and Yewande Biala admitted they're not sure if they will watch the brand new winter series of the hit ITV2 show. It comes after Caroline Flack, 40, stepped down as host after being charged with assaulting her toyboy boyfriend Lewis Burton, 27, at her London home earlier this month.     When asked by Ben Shepherd: 'Will you watch winter series?', the host was met with deadly silence.  Amber was the first to answer: 'I will be, yeah, I am going to try,' while Anna, 29, rather unconvincingly said: 'I am going to try, see it from a different perspective. Now you’ve been in it, it’s different, you see it all.' During their appearance, the girls also spoke about the advice they would give to any islanders.    Amber said: 'What I would do differently if I could turn back time, don’t take everything to heart or too seriously. 'Take it more lighthearted and fun. I kept it real, I am not sure if that is a good or bad thing.'Yewande added: 'Just enjoy it, everyone said to me, enjoy it, I didn’t understand. When you come out, you realise I’ve had the most amazing experience not everyone gets to have. Enjoy each day, be happy and just enjoy.'   Amber, who shortly split from Greg O'Shea after winning the show, concluded: 'Just keep it real, always be yourself. Stay true to yourself, don’t be hung up on winning, just stick to what feels right.' The trio's appearance comes after Caroline pleaded not guilty to assaulting her boyfriend, 27, at Highbury Magistrates' Court on Monday. Caroline and her partner were both allegedly covered in blood when police arrived at their flat in Islington, North London, on December 12 - with one officer describing the chaotic scene as 'like a horror movie'.   On Monday she pleaded not guilty to common assault and was released on bail until her trial in March but is not allowed to contact Lewis. The presenter was accused of 'going mad' and smashing a glass after looking at texts which made her think Lewis was cheating - with him saying in a 999 call that she 'tried to kill me, mate', Highbury Corner Magistrates' Court heard.Lewis was said to have been 'almost begging the operator to send help' with his face 'covered in blood', while Caroline - who has now been replaced as Love Island host by Laura Whitmore - allegedly had two cuts to her wrist.  After being taken into custody, ITV host Caroline - whom the court heard was 'manipulative' towards Lewis and accused him of ruining her life - allegedly flipped over a table and had to be restrained on the ground by police.  In the wake of the drama, Caroline stepped down from her hosting duties and Laura Whitmore was announced as her replacement.",https://i.ytimg.com/vi/7YPCa-Rt23Y/default.jpg,120,90,https://i.ytimg.com/vi/7YPCa-Rt23Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7YPCa-Rt23Y/hqdefault.jpg,480,360,,,,,,,New News,"['dailymail', 'tvshowbiz', 'Love Island', 'Caroline Flack', 'London']",22,none,"Love Island's Amber Gill, Anna Vakili and Yewande Biala are 'not sure' if they will watch new winter","They rose to fame on the summer series of Love Island. But winner Amber Gill and her BFF's Anna Vakili and Yewande Biala admitted they're not sure if they will watch the brand new winter series of the hit ITV2 show. It comes after Caroline Flack, 40, stepped down as host after being charged with assaulting her toyboy boyfriend Lewis Burton, 27, at her London home earlier this month.     When asked by Ben Shepherd: 'Will you watch winter series?', the host was met with deadly silence.  Amber was the first to answer: 'I will be, yeah, I am going to try,' while Anna, 29, rather unconvincingly said: 'I am going to try, see it from a different perspective. Now you’ve been in it, it’s different, you see it all.' During their appearance, the girls also spoke about the advice they would give to any islanders.    Amber said: 'What I would do differently if I could turn back time, don’t take everything to heart or too seriously. 'Take it more lighthearted and fun. I kept it real, I am not sure if that is a good or bad thing.'Yewande added: 'Just enjoy it, everyone said to me, enjoy it, I didn’t understand. When you come out, you realise I’ve had the most amazing experience not everyone gets to have. Enjoy each day, be happy and just enjoy.'   Amber, who shortly split from Greg O'Shea after winning the show, concluded: 'Just keep it real, always be yourself. Stay true to yourself, don’t be hung up on winning, just stick to what feels right.' The trio's appearance comes after Caroline pleaded not guilty to assaulting her boyfriend, 27, at Highbury Magistrates' Court on Monday. Caroline and her partner were both allegedly covered in blood when police arrived at their flat in Islington, North London, on December 12 - with one officer describing the chaotic scene as 'like a horror movie'.   On Monday she pleaded not guilty to common assault and was released on bail until her trial in March but is not allowed to contact Lewis. The presenter was accused of 'going mad' and smashing a glass after looking at texts which made her think Lewis was cheating - with him saying in a 999 call that she 'tried to kill me, mate', Highbury Corner Magistrates' Court heard.Lewis was said to have been 'almost begging the operator to send help' with his face 'covered in blood', while Caroline - who has now been replaced as Love Island host by Laura Whitmore - allegedly had two cuts to her wrist.  After being taken into custody, ITV host Caroline - whom the court heard was 'manipulative' towards Lewis and accused him of ruining her life - allegedly flipped over a table and had to be restrained on the ground by police.  In the wake of the drama, Caroline stepped down from her hosting duties and Laura Whitmore was announced as her replacement.",PT3M38S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,19,0,0,0,,,
youtube#video,0lPtvxnQsW43IPVwyPk0ONixwU8,8H3t4zzm49A,2020-02-06T12:31:34Z,UCiNBb2unnu6U3cpWWjrgtFA,Love Island's Amber Gill laments life as a singleton as reality star reveals she has nobody at home,"Amber Gill playfully lamented her life as a singleton on Wednesday, when she complained about not having anybody to chat with on FaceTime.The Love Island winner, 22, is currently soaking up the sunshine on the Caribbean island of Tobago with her sister Lauren, but took to her Instagram Stories to suggest she'd have been happier if she had a man at home waiting for her.As bikini-clad Amber enjoyed a quiet boat ride, she shared footage of her sister enjoying a video call, before panning back to her own face in a clip captioned: 'When everyone's FaceTiming and you have nobody to FaceTime.'   Wearing a flattering turquoise bikini, the Geordie beauty – whose father's side of her family hails from Trinidad and Tobago – pulled a series of comedic facial expressions as she stood in complete silence. Amber rose to prominence when she was crowned the winner of Love Island last year alongside Greg O' Shea, but the couple split just weeks after leaving the villa. Last week, it was claimed that she was dating Chelsea and England footballer  Fikayo Tomori, after she was seen leaving flirty comments on his Instagram.  The former beauty therapist is said to have been on a string of dates with Fikayo in London and he has already reportedly met some of her close friends.The pair set tongues wagging last Thursday, after Amber left a suggestive comment on one of his social media snaps after her 'liked' one of her bikini photos.A friend of Amber's told the Sun: 'They've been on two dates in as many weeks in London... They've been chatting for quite a while now but only recently met properly. 'The fact she has posted a public display of affection, by flirting on Instagram, is a good sign too. She's not usually one to show her feelings so quickly.'  This comes after cheeky Amber commented 'drip drip,' to which the footballer replied 'don't drown' under a photo Fikayo shared of himself sitting in a flash car.'Surely you guys should couple up,' commented one excited fan. However, Amber has since insisted that the pair are just friends.Amber has been unlucky in love since winning the 2019 series of Love Island with her then beau Greg O'Shea, only for the couple to split weeks after they left the villa. Greg entered the villa as a late arrival and immediately caught Amber's eye, as she ultimately decided to couple up with him rather than Michael Griffiths.  However it was a short lived romance for the pair, as Greg ditched Amber via text citing the distance between them as the reason behind their split.Elsewhere, Michael recently sparked dating rumours with her close friend Ellie Brown.During an appearance on Under the Duvet with VOXI, Amber chatted with her pal Anna Vakili about romances after the show, but remained tight-lipped about Michael and Ellie.During the chat - which also included Amy Hart - Anna asked if Michael, 28, was 'with' Ellie, 21, saying that she was confused.  Amy then said she thought they had split and Anna added: 'Well I heard otherwise. Ellie used t",https://i.ytimg.com/vi/8H3t4zzm49A/default.jpg,120,90,https://i.ytimg.com/vi/8H3t4zzm49A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8H3t4zzm49A/hqdefault.jpg,480,360,,,,,,,New News,"['dailymail', 'tvshowbiz', 'Love Island', 'London']",22,none,Love Island's Amber Gill laments life as a singleton as reality star reveals she has nobody at home,"Amber Gill playfully lamented her life as a singleton on Wednesday, when she complained about not having anybody to chat with on FaceTime.The Love Island winner, 22, is currently soaking up the sunshine on the Caribbean island of Tobago with her sister Lauren, but took to her Instagram Stories to suggest she'd have been happier if she had a man at home waiting for her.As bikini-clad Amber enjoyed a quiet boat ride, she shared footage of her sister enjoying a video call, before panning back to her own face in a clip captioned: 'When everyone's FaceTiming and you have nobody to FaceTime.'   Wearing a flattering turquoise bikini, the Geordie beauty – whose father's side of her family hails from Trinidad and Tobago – pulled a series of comedic facial expressions as she stood in complete silence. Amber rose to prominence when she was crowned the winner of Love Island last year alongside Greg O' Shea, but the couple split just weeks after leaving the villa. Last week, it was claimed that she was dating Chelsea and England footballer  Fikayo Tomori, after she was seen leaving flirty comments on his Instagram.  The former beauty therapist is said to have been on a string of dates with Fikayo in London and he has already reportedly met some of her close friends.The pair set tongues wagging last Thursday, after Amber left a suggestive comment on one of his social media snaps after her 'liked' one of her bikini photos.A friend of Amber's told the Sun: 'They've been on two dates in as many weeks in London... They've been chatting for quite a while now but only recently met properly. 'The fact she has posted a public display of affection, by flirting on Instagram, is a good sign too. She's not usually one to show her feelings so quickly.'  This comes after cheeky Amber commented 'drip drip,' to which the footballer replied 'don't drown' under a photo Fikayo shared of himself sitting in a flash car.'Surely you guys should couple up,' commented one excited fan. However, Amber has since insisted that the pair are just friends.Amber has been unlucky in love since winning the 2019 series of Love Island with her then beau Greg O'Shea, only for the couple to split weeks after they left the villa. Greg entered the villa as a late arrival and immediately caught Amber's eye, as she ultimately decided to couple up with him rather than Michael Griffiths.  However it was a short lived romance for the pair, as Greg ditched Amber via text citing the distance between them as the reason behind their split.Elsewhere, Michael recently sparked dating rumours with her close friend Ellie Brown.During an appearance on Under the Duvet with VOXI, Amber chatted with her pal Anna Vakili about romances after the show, but remained tight-lipped about Michael and Ellie.During the chat - which also included Amy Hart - Anna asked if Michael, 28, was 'with' Ellie, 21, saying that she was confused.  Amy then said she thought they had split and Anna added: 'Well I heard otherwise. Ellie used t",PT4M46S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,18,0,0,0,,,
youtube#video,akqBpCiUuuAVOfleFBOwTDXXR0c,amt9OIDECt0,2018-04-30T13:16:12Z,UCuQpZFwAulJcLpEMNpvl48Q,"3 DAYS TO KILL/ Su Rai 2 il film con Amber Heard e Kevin Costner (oggi, 30 aprile 2018)","3 DAYS TO KILL/ Su Rai 2 il film con Amber Heard e Kevin Costner (oggi, 30 aprile 2018)
❖ Help Us to Get 50.000 Subscribers
🔔 Hope you like it. Click Like and Subscribe My Channel. Thanks :D
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
3 Days To Kill, il film in onda su Rai 2 oggi, lunedì 30 aprile 2018 alle ore 21.20. Una pellicola di genere thriller del 2014 che è stata diretta da McG, nome d'arte di Joseph McGinty Nichol (Terminator salvation, Charlie's Angels, Una spia non basta) ed interpretata da Amber Heard (Justice League, Never back down - Mai arrendersi, London fields), Kevin Costner (Guardia del corpo, Balla coi lupi, Robin Hood - Principe dei ladri) e Hailee Steinfeld (The dege of seventeen, Pitch perfect 2 e 3, Il Grinta). Soggetto e sceneggiatura sono stati scritti da Luc Besson (Valerian e la città dei mille pianeti, Leon, Il quinto elemento), presente anche nelle vesti di produttore. Secondo le critiche il film soffre di una mancanza di direzione. Da una parte si tratta di un action movie senile, con tutti i luoghi comuni dell'eroe al tramonto e l'ultima missione che dovrebbe salvargli la vita e garantirgli una vecchiaia di pace e serenità. D'altra parte il film cerca di contaminare questa base action con la commedia e il melodramma della gestione famigliare e del rapporto fra Ethan e la figlia Zoey, cresciuta praticamente senza un padre e che ora lo vede scomparire, dopo avergli promesso un ultimo periodo insieme, per l'ennesima missione segreta e pericolosa. Ma ecco nel dettaglio la trama del film.
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🔔 COPYRIGHT / LICENSING 🔔
► All rights belong to their respective owners. If any owner of track/background used in this mix is unhappy, feel free to contact me if anything is wrong.
► Request to remove a video
► Adding any kind of information which belongs to the video (audio OR visual - Illustrator, Composer, Publisher, purchase-links...)
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🔔 THANKS FOR WATCHING - AND DON'T FORGET TO LIKE COMMENTS AND SUBSCRIBE!",https://i.ytimg.com/vi/amt9OIDECt0/default.jpg,120,90,https://i.ytimg.com/vi/amt9OIDECt0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/amt9OIDECt0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/amt9OIDECt0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/amt9OIDECt0/maxresdefault.jpg,1280.0,720.0,Ultime Notizie di Intrattenimento - Notizie Caldo,"['Ultime Notizie di Intrattenimento', 'Notizie Caldo', 'focus tv', 'mr brooks', 'shutter island', 'lemony snicket', 'kevin costner', '3 days to kill', 'michael collins', 'taken 1', 'shutter island streaming', ""alien director's cut"", 'pat garrett & billy the kid', ""alien the director's cut"", 'rai 3 programmi']",24,none,"3 DAYS TO KILL/ Su Rai 2 il film con Amber Heard e Kevin Costner (oggi, 30 aprile 2018)","3 DAYS TO KILL/ Su Rai 2 il film con Amber Heard e Kevin Costner (oggi, 30 aprile 2018)
❖ Help Us to Get 50.000 Subscribers
🔔 Hope you like it. Click Like and Subscribe My Channel. Thanks :D
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
3 Days To Kill, il film in onda su Rai 2 oggi, lunedì 30 aprile 2018 alle ore 21.20. Una pellicola di genere thriller del 2014 che è stata diretta da McG, nome d'arte di Joseph McGinty Nichol (Terminator salvation, Charlie's Angels, Una spia non basta) ed interpretata da Amber Heard (Justice League, Never back down - Mai arrendersi, London fields), Kevin Costner (Guardia del corpo, Balla coi lupi, Robin Hood - Principe dei ladri) e Hailee Steinfeld (The dege of seventeen, Pitch perfect 2 e 3, Il Grinta). Soggetto e sceneggiatura sono stati scritti da Luc Besson (Valerian e la città dei mille pianeti, Leon, Il quinto elemento), presente anche nelle vesti di produttore. Secondo le critiche il film soffre di una mancanza di direzione. Da una parte si tratta di un action movie senile, con tutti i luoghi comuni dell'eroe al tramonto e l'ultima missione che dovrebbe salvargli la vita e garantirgli una vecchiaia di pace e serenità. D'altra parte il film cerca di contaminare questa base action con la commedia e il melodramma della gestione famigliare e del rapporto fra Ethan e la figlia Zoey, cresciuta praticamente senza un padre e che ora lo vede scomparire, dopo avergli promesso un ultimo periodo insieme, per l'ennesima missione segreta e pericolosa. Ma ecco nel dettaglio la trama del film.
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🔔 COPYRIGHT / LICENSING 🔔
► All rights belong to their respective owners. If any owner of track/background used in this mix is unhappy, feel free to contact me if anything is wrong.
► Request to remove a video
► Adding any kind of information which belongs to the video (audio OR visual - Illustrator, Composer, Publisher, purchase-links...)
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🔔 THANKS FOR WATCHING - AND DON'T FORGET TO LIKE COMMENTS AND SUBSCRIBE!",PT2M19S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,14,0,0,0,,,
youtube#video,wQ_7KYEd4g9NXtQIq1mf_efHy-E,B7u-QUXYnso,2016-06-06T22:47:08Z,UC1pokvIuJ7Td5qEYIgkj07Q,"Row with Johnny Depp left Amber Heard cowering in bathroom of private jet', claims source","Row with Johnny Depp left Amber Heard cowering in bathroom of private jet', claims sourceRow with Johnny Depp left Amber Heard cowering in bathroom of private jet', claims source",https://i.ytimg.com/vi/B7u-QUXYnso/default.jpg,120,90,https://i.ytimg.com/vi/B7u-QUXYnso/mqdefault.jpg,320,180,https://i.ytimg.com/vi/B7u-QUXYnso/hqdefault.jpg,480,360,https://i.ytimg.com/vi/B7u-QUXYnso/sddefault.jpg,640.0,480.0,,,,USA LINKS,,22,none,"Row with Johnny Depp left Amber Heard cowering in bathroom of private jet', claims source","Row with Johnny Depp left Amber Heard cowering in bathroom of private jet', claims sourceRow with Johnny Depp left Amber Heard cowering in bathroom of private jet', claims source",PT1M1S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,29,0,0,0,,,
youtube#video,nj1v7jtroUBiMCX9mOPtGVftNr8,CeCV24M1chk,2021-04-28T13:02:01Z,UCFFpP9bKriII_W-g3EhkhGw,Amber Island by Nelward & HiP CoLouR - Vibes and Horns cover ft. Charlie Taylor,"Little cover I recorded over this awesome tune by HiP CoLouR, featuring my brother Charlie Taylor on the Tuba! 

Link to Charlie's channel:
https://youtube.com/channel/UC_G673CuWBFsHrUBGPiMnAw 

Follow me on insta and FB for more musical content!
https://www.instagram.com/alex.taylor.music/
https://www.facebook.com/alextaylor.vibesandhorns

And go check out HiP CoLouR too, his music is phenomenal!
https://www.instagram.com/hip_colour/
https://www.youtube.com/watch?v=zlCn-puwhvE

#trumpet #trombone #tuba #vibraphone #glockenspiel #percussion #horns #brass #jazz #hipcolour #nelward #cover #transcription",https://i.ytimg.com/vi/CeCV24M1chk/default.jpg,120,90,https://i.ytimg.com/vi/CeCV24M1chk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CeCV24M1chk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CeCV24M1chk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/CeCV24M1chk/maxresdefault.jpg,1280.0,720.0,Vibes and Horns,,22,none,Amber Island by Nelward & HiP CoLouR - Vibes and Horns cover ft. Charlie Taylor,"Little cover I recorded over this awesome tune by HiP CoLouR, featuring my brother Charlie Taylor on the Tuba! 

Link to Charlie's channel:
https://youtube.com/channel/UC_G673CuWBFsHrUBGPiMnAw 

Follow me on insta and FB for more musical content!
https://www.instagram.com/alex.taylor.music/
https://www.facebook.com/alextaylor.vibesandhorns

And go check out HiP CoLouR too, his music is phenomenal!
https://www.instagram.com/hip_colour/
https://www.youtube.com/watch?v=zlCn-puwhvE

#trumpet #trombone #tuba #vibraphone #glockenspiel #percussion #horns #brass #jazz #hipcolour #nelward #cover #transcription",PT3M34S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,6607,434,0,54,,,
youtube#video,axCYKTiMILE8eS4AMVse3cjKhiw,CKmPuLFI1Ic,2015-02-05T11:42:01Z,UCmE9rB-FLk5EdwltGPnJArA,Johnny Depp se casa con Amber Heard - La boda de Johnny Depp,Johnny Depp se casa con Amber Heard - La boda de Johnny Depp,https://i.ytimg.com/vi/CKmPuLFI1Ic/default.jpg,120,90,https://i.ytimg.com/vi/CKmPuLFI1Ic/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CKmPuLFI1Ic/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CKmPuLFI1Ic/sddefault.jpg,640.0,480.0,,,,Increible,"['Johnny Depp', 'Amber Heard', 'boda', 'Bahamas', 'sí quiero', 'Piratas del Caribe', '2015', '31/01/2015', '01/31/2015', 'famosos', 'moda', 'people', 'celebrity', 'star', 'Dep se casa', 'Johnny Depp se casa', 'piratas del caribe', 'amber se casa con depp', 'Depp actor mas cotizado', 'Johnny se casa', 'contrae nupcias Depp', 'Amber se cas aen las bahamas', 'Bahamas (Country)', 'celebridades se casan', 'jack sparrow', 'boda de Depp', 'boda de amber heard', 'se casan amber y Depp', 'actores de hollywood', 'Hollywood']",24,none,Johnny Depp se casa con Amber Heard - La boda de Johnny Depp,Johnny Depp se casa con Amber Heard - La boda de Johnny Depp,PT1M26S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,822,1,0,0,es,,
youtube#video,PqkA0nh72n3MpV14yGhPwCjziaY,cq8vmAkZE3c,2015-03-12T23:05:04Z,UCu52A-vCgrmGCt5Tmjg40vw,Amber Heard Haircut,"Amber Heard Haircut, Amber Heard Haircut",https://i.ytimg.com/vi/cq8vmAkZE3c/default.jpg,120,90,https://i.ytimg.com/vi/cq8vmAkZE3c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cq8vmAkZE3c/hqdefault.jpg,480,360,,,,,,,TheHairFF,['Amber Heard Haircut'],1,none,Amber Heard Haircut,"Amber Heard Haircut, Amber Heard Haircut",PT3M36S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,116,0,0,0,,,
youtube#video,UVgiQPhpmynCEnqdjYH5AmUbyC0,eITMD3trFng,2019-06-09T15:48:52Z,UCdbdijzKN4rkWxp9ommnwwg,Lili Reinhart & Amber Heard,Kristina Bazan - VR,https://i.ytimg.com/vi/eITMD3trFng/default.jpg,120,90,https://i.ytimg.com/vi/eITMD3trFng/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eITMD3trFng/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eITMD3trFng/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/eITMD3trFng/maxresdefault.jpg,1280.0,720.0,Friend zone,,22,none,Lili Reinhart & Amber Heard,Kristina Bazan - VR,PT2M7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1772,13,0,8,,,
youtube#video,s6cn3o7DsY9Lr0oaDopLjbiOECQ,EJ2eSWgc5gI,2015-02-05T16:16:26Z,UCUCewJnuVj8j1VhOUE0dUoA,Johnny Depp and Amber Heard Tie the Knot: Source,"Johnny Depp and Amber Heard made it legal at their home in Los Angeles on Tuesday, a source tells PEOPLE. 

As previously reported, a bigger wedding is still to come this weekend on Depp's private island (Little Hall's Pond Cay) in the Bahamas. 

Depp, 51, and Heard, 28, got engaged over the holidays in 2012 after meeting on the set of 2011's The Rum Diary. 

They stepped out as a couple in 2012 after the actor split with longtime partner Vanessa Paradis, and though they weathered split rumors late last year, the two have seemed better than ever as of late, showing off PDA at various events.",https://i.ytimg.com/vi/EJ2eSWgc5gI/default.jpg,120,90,https://i.ytimg.com/vi/EJ2eSWgc5gI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EJ2eSWgc5gI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EJ2eSWgc5gI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/EJ2eSWgc5gI/maxresdefault.jpg,1280.0,720.0,dreams lover,"['Amber Heard (Celebrity)', 'Johnny Depp (Celebrity)', 'Music (TV Genre)', 'Jack', 'Pirates', 'Have', 'Strike', 'Caribbean', 'You', 'Television (Invention)', 'Counter', 'Css', 'Source', 'Counterstrike', 'Should', 'Been', 'Ace', 'Seen', 'Done', 'Have You', 'You Have', 'Can', 'Never', 'Ever', 'Told', 'Can Have', 'Mail', 'You Should', 'Have Been', 'Could', 'You Ever', 'Idea', 'Ive', 'Tagged', 'Must', 'Seen (Person Or Entity Appearing In Film)', 'Told You', 'Film (Media Genre)', 'Should Have']",22,none,Johnny Depp and Amber Heard Tie the Knot: Source,"Johnny Depp and Amber Heard made it legal at their home in Los Angeles on Tuesday, a source tells PEOPLE. 

As previously reported, a bigger wedding is still to come this weekend on Depp's private island (Little Hall's Pond Cay) in the Bahamas. 

Depp, 51, and Heard, 28, got engaged over the holidays in 2012 after meeting on the set of 2011's The Rum Diary. 

They stepped out as a couple in 2012 after the actor split with longtime partner Vanessa Paradis, and though they weathered split rumors late last year, the two have seemed better than ever as of late, showing off PDA at various events.",PT1M50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,50,0,0,0,,,
youtube#video,krO4HdawHF253pb54nzwK1hqR4Q,EMsJ3ioxoJs,2018-12-19T22:50:15Z,UCH5U-fa5wNK2xNlIyBfMe4A,"Jason Momoa, Amber Heard go on aquatic adventure in 'Aquaman'",Teri Hart speaks to the stars of ‘Aquaman’ about what audiences can expect from the first feature film centred around the heir to the underwater Kingdom of Atlantis.,https://i.ytimg.com/vi/EMsJ3ioxoJs/default.jpg,120,90,https://i.ytimg.com/vi/EMsJ3ioxoJs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EMsJ3ioxoJs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EMsJ3ioxoJs/sddefault.jpg,640.0,480.0,,,,680 NEWS,"['aquaman', 'region=toronto', 'region=torontocitynews', 'citynewsyoutube', 'region=national', 'section=entertainment', 'amber heard', 'jason momoa', 'show=citynews', 'src=citynews', 'cftryoutube', 'region=toronto680news']",22,none,"Jason Momoa, Amber Heard go on aquatic adventure in 'Aquaman'",Teri Hart speaks to the stars of ‘Aquaman’ about what audiences can expect from the first feature film centred around the heir to the underwater Kingdom of Atlantis.,PT2M35S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,50,1,0,0,en-US,,
youtube#video,PXPKhrbSqpPlO0sx-FWHHaY4rks,ESZYgBWpfHk,2015-02-19T09:19:18Z,UCdtneoIcEdHdZxz3Z0xV84g,Johnny Depp and Amber Heard Tied the Knot on His Private Island,"Johnny Depp and Amber Heard tied the knot in a gorgeous ceremony on the actor's private island in the Bahamas last Sunday. The couple exchanged vows in front of two dozen guests, including Johnny's children, Lily-Rose and Jack, from his previous relationship with Vanessa Paradis.  
Click Here http://goo.gl/kc6w4j to Watch Hollywood Latest Videos.",https://i.ytimg.com/vi/ESZYgBWpfHk/default.jpg,120,90,https://i.ytimg.com/vi/ESZYgBWpfHk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ESZYgBWpfHk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ESZYgBWpfHk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ESZYgBWpfHk/maxresdefault.jpg,1280.0,720.0,Kraft Hollywood,"['Johnny Depp (Celebrity)', 'Amber Heard (Celebrity)', 'Private Island (Location)', 'vanity fair', 'little hall&#39;s pond cay', 'private island', 'marraige', 'Tied', 'Knot', 'johnny depp movies', 'johnny depp interview', 'johnny depp new movie 2014 trailer', 'johnny depp mortdecai trailer', 'johnny depp drunk', 'johnny depp oscar win', 'johnny depp ellen', 'amber heard movies', 'amber heard hot scene never back down', 'amber heard hot in 3 days to kill', 'krafthollywood']",24,none,Johnny Depp and Amber Heard Tied the Knot on His Private Island,"Johnny Depp and Amber Heard tied the knot in a gorgeous ceremony on the actor's private island in the Bahamas last Sunday. The couple exchanged vows in front of two dozen guests, including Johnny's children, Lily-Rose and Jack, from his previous relationship with Vanessa Paradis.  
Click Here http://goo.gl/kc6w4j to Watch Hollywood Latest Videos.",PT56S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,1008,2,0,0,en,,
