kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.contentRating.ytRating,contentDetails.regionRestriction.blocked
youtube#video,Wnvxg9BUx5ZnP7c1wMgXupkJYEY,Efrr7ZB7B90,2019-05-04T14:48:19Z,UCKglq3ajiC2K0ZHU4CS8wqw,"TROLLS FAKE LIKE AMBER GUYGER'S 911 CALL WAS ""HELPFUL"" #LOL","#BothamJean #AmberGuyger #911FAIL

https://teespring.com/stores/pdgaf-ap...

#WontIDoIt shirts and hoodies; RACE FIRST shirts and hoodies

Email stories you want me to do at: thepdgaf@gmail.com

Subscribe to: PDGAF@blackjunction.tv

White supremacists from newspaper outlets to internet trolls crawled out of their holes to angelify the murderer Amber Guyger who assassinated Botham Jean at the release of her call to 911...and it DIDN'T work! LOL!  The everyday citizens came out in DROVES to turn these groups' flimsy arguments on their heads one by one. Guyger's trial is in September, and public rationale seems to be overwhelmingly on the side of FACT that she CALCULATED this MURDER, NOT on the side of ws media pundits and ws trolls. Way to sway the potential jury pool in this  case, folks...take a bow. Here, we discuss other ways the FACTS will be putting SALT in the game of white supremacists and sambos who try to publicly soft-paint  this murderer.",https://i.ytimg.com/vi/Efrr7ZB7B90/default.jpg,120,90,https://i.ytimg.com/vi/Efrr7ZB7B90/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Efrr7ZB7B90/hqdefault.jpg,480,360,,,,P D G A F,22,none,"TROLLS FAKE LIKE AMBER GUYGER'S 911 CALL WAS ""HELPFUL"" #LOL","#BothamJean #AmberGuyger #911FAIL

https://teespring.com/stores/pdgaf-ap...

#WontIDoIt shirts and hoodies; RACE FIRST shirts and hoodies

Email stories you want me to do at: thepdgaf@gmail.com

Subscribe to: PDGAF@blackjunction.tv

White supremacists from newspaper outlets to internet trolls crawled out of their holes to angelify the murderer Amber Guyger who assassinated Botham Jean at the release of her call to 911...and it DIDN'T work! LOL!  The everyday citizens came out in DROVES to turn these groups' flimsy arguments on their heads one by one. Guyger's trial is in September, and public rationale seems to be overwhelmingly on the side of FACT that she CALCULATED this MURDER, NOT on the side of ws media pundits and ws trolls. Way to sway the potential jury pool in this  case, folks...take a bow. Here, we discuss other ways the FACTS will be putting SALT in the game of white supremacists and sambos who try to publicly soft-paint  this murderer.",PT35M18S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1287,51,0,18,,,,"['Amber Guyger', 'Botham Jean', 'lee merritt', '911 call', 'lgbt', 'joe biden', 'bernie sanders', 'the breakfast club', '#ADOS', 'tariq nasheed', 'professor black truth', 'antonio moore', 'sandy darity', 'democrats', 'republicans', 'lisa cabrera', 'phil advise', 'lobbyist', 'jason black', 'trey king', 'bigg jah', 'dj akademiks', 'corey booker', 'nipsey hussle', 'slavery', 'reparations', 'donald trump', 'migrants', 'yvette carnell', 'tone talks', 'zo williams', 'r kelly', 'oprah', 'michael avenatti', 'houston', 'Ellen Degeneres', 'fire', 'Korea']",,,,
youtube#video,L3-y-fQCloK-l0urlryPWLoQsAQ,EkwsVup0SeI,2020-11-23T13:00:08Z,UCvpnkLQDC7oK5dREOeHcV8Q,Amber Heard in Fantastic Four?,"Starlights Cat: Merlion Rising is available now!
https://www.igg.me/at/starlightcats

Fan mail address:
Shane Davis & Yanzi Lin
PO Box 328
Harmony, NC 28634

Follow Shane Davis on these social networks:
Twitter: https://twitter.com/shanedavisart
Facebook: https://www.facebook.com/shane.davis.7545
Instagram: https://www.instagram.com/shanedavisart2000/?hl=en
Tumblr: https://therealshanedavis.tumblr.com/



Follow Yanzi Lin on Twitter: https://twitter.com/linyanzi


#aquaman #aquaman2 #dccomics #amberheard #johnnydepp #fantasticfour",https://i.ytimg.com/vi/EkwsVup0SeI/default.jpg,120,90,https://i.ytimg.com/vi/EkwsVup0SeI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EkwsVup0SeI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EkwsVup0SeI/sddefault.jpg,640.0,480.0,Talking & Drawing with Shane Davis,24,none,Amber Heard in Fantastic Four?,"Starlights Cat: Merlion Rising is available now!
https://www.igg.me/at/starlightcats

Fan mail address:
Shane Davis & Yanzi Lin
PO Box 328
Harmony, NC 28634

Follow Shane Davis on these social networks:
Twitter: https://twitter.com/shanedavisart
Facebook: https://www.facebook.com/shane.davis.7545
Instagram: https://www.instagram.com/shanedavisart2000/?hl=en
Tumblr: https://therealshanedavis.tumblr.com/



Follow Yanzi Lin on Twitter: https://twitter.com/linyanzi


#aquaman #aquaman2 #dccomics #amberheard #johnnydepp #fantasticfour",PT11M36S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,747,155,0,33,https://i.ytimg.com/vi/EkwsVup0SeI/maxresdefault.jpg,1280.0,720.0,,,,,
youtube#video,LH3v_UT3Kogpwt_zVWfW95IQ6m8,EsjisCSMbDM,2020-10-09T02:33:25Z,UCGojzogy30dHPVMrjbCTVjw,here ya go folks a lil remake of johnny and amber heard,,https://i.ytimg.com/vi/EsjisCSMbDM/default.jpg,120,90,https://i.ytimg.com/vi/EsjisCSMbDM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EsjisCSMbDM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EsjisCSMbDM/sddefault.jpg,640.0,480.0,Sasha Smith,22,none,here ya go folks a lil remake of johnny and amber heard,,PT29S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,54,1,0,0,,,,,,,ytAgeRestricted,
youtube#video,1UKiXSGlCTeGaSIS0RiEkh2R14E,gvhTcx1X8wU,2020-05-01T21:38:01Z,UClh2yS1sV0gpfhadlneAb_w,Johnny Depp : un nouvel enregistrement l'accuse d'avoir attaqué physiquement Amber Heard,"La bataille judiciaire entre Johnny Depp et Amber Heard est loin d'être terminée. Après une idylle de deux ans - ils ont été mariés de 2015 à 2017 -, les ex-amants se déchirent : ils s'accusent mutuellement de violences conjugales. Elle assure que Johnny Depp a été violent à plusieurs reprises, lui nie et affirme qu'elle était la personne violente dans leur couple (elle a reconnu l'avoir déjà frappé lorsqu'elle était hors de contrôle). Alors qu'elle accuse le père de Lily-Rose Depp d'avoir payé des témoins, il a décidé de l'attaquer pour diffamation. Depuis leur divorce, Johnny Depp et Amber Heard essaient de prouver qu'ils sont innocents. Dans cette guerre sans fin, un nouvel enregistrement dévoilé par le Daily Mail va mettre de l'huile sur le feu. Il date du 21 mai 2016, lors d'une nouvelle dispute entre le couple. Dans celui-ci une femme, qui a souhaité garder l'anonymat, appelle le 911 pour que les secours se rendent au domicile de Johnny Depp et Amber Heard. ""Je dois signaler une ...",https://i.ytimg.com/vi/gvhTcx1X8wU/default.jpg,120,90,https://i.ytimg.com/vi/gvhTcx1X8wU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gvhTcx1X8wU/hqdefault.jpg,480,360,,,,24h News,22,none,Johnny Depp : un nouvel enregistrement l'accuse d'avoir attaqué physiquement Amber Heard,"La bataille judiciaire entre Johnny Depp et Amber Heard est loin d'être terminée. Après une idylle de deux ans - ils ont été mariés de 2015 à 2017 -, les ex-amants se déchirent : ils s'accusent mutuellement de violences conjugales. Elle assure que Johnny Depp a été violent à plusieurs reprises, lui nie et affirme qu'elle était la personne violente dans leur couple (elle a reconnu l'avoir déjà frappé lorsqu'elle était hors de contrôle). Alors qu'elle accuse le père de Lily-Rose Depp d'avoir payé des témoins, il a décidé de l'attaquer pour diffamation. Depuis leur divorce, Johnny Depp et Amber Heard essaient de prouver qu'ils sont innocents. Dans cette guerre sans fin, un nouvel enregistrement dévoilé par le Daily Mail va mettre de l'huile sur le feu. Il date du 21 mai 2016, lors d'une nouvelle dispute entre le couple. Dans celui-ci une femme, qui a souhaité garder l'anonymat, appelle le 911 pour que les secours se rendent au domicile de Johnny Depp et Amber Heard. ""Je dois signaler une ...",PT3M49S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,33,0,0,0,,,,,,,,
youtube#video,SpnLARN-TIDYzU1RwSaNEa2HDJ8,inF5v4_eBJo,2020-08-16T16:00:11Z,UCBG3pvXhocK7_GjeIx2sUeg,Los cinco coches más bonitos de la historia,"Siempre se dice que la belleza es un valor relativo… y eso es… ¡mentira! ¿A quién le parece fea Amber Heard? ¿A quién le parece un bellezón Rossy de Palma? Habrá a quien les guste más unos coches u otros, pero los coches realmente bellos lo son para todo el mundo. En esta lista verás muchos diseños de los ’70 pero tiene explicación: para muchos fue la edad de oro del diseño

Este vídeo es muy osado porque son muchos los coches que se han quedado fuera, coches preciosos y míticos como alguna de las variantes del Chevrolet Corvette, el Ford Mustang, el Porsche 911, no hay ningún Alfa Romeo ni un Ferrari, ni Mercedes… Podía habérmelo puesto fácil y hacer una lista de 25. Pero no quería una lista, sino argumentar el motivo y contar algo de su historia. También aviso, hablo de coches de producción no de prototipos… por eso he dejado fuera un coche por el que siento debilidad, el Ferrari Modulo Pininfarina…

Existe el tópico de que los italianos son los reyes del diseño. Es mentira: No es un tópico, es una realidad,  los cinco que están en esta lista han sido diseñados por italianos. 

Se  aceptan vuestras sugerencias… pero aquí van mis elegidos para la gloria.

Nº 5. Lancia Stratos … y Lancia Stratos Zero.
Nº 4. Aston Martin DB5.
Nº3. Lamborghini Huracán. 
Nº 2. Citroën DS.
Nº 1.  Lamborghini Miura.

Esta lista sabemos que será polémica, así que danos tu opinión, ¿te parecen estos coches los más bonitos? ¿Cuales serían los tuyos y por qué? Cuéntanoslo en os comentarios o en info@garajehermetico.com.",https://i.ytimg.com/vi/inF5v4_eBJo/default.jpg,120,90,https://i.ytimg.com/vi/inF5v4_eBJo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/inF5v4_eBJo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/inF5v4_eBJo/sddefault.jpg,640.0,480.0,Garaje Hermético,2,none,Los cinco coches más bonitos de la historia,"Siempre se dice que la belleza es un valor relativo… y eso es… ¡mentira! ¿A quién le parece fea Amber Heard? ¿A quién le parece un bellezón Rossy de Palma? Habrá a quien les guste más unos coches u otros, pero los coches realmente bellos lo son para todo el mundo. En esta lista verás muchos diseños de los ’70 pero tiene explicación: para muchos fue la edad de oro del diseño

Este vídeo es muy osado porque son muchos los coches que se han quedado fuera, coches preciosos y míticos como alguna de las variantes del Chevrolet Corvette, el Ford Mustang, el Porsche 911, no hay ningún Alfa Romeo ni un Ferrari, ni Mercedes… Podía habérmelo puesto fácil y hacer una lista de 25. Pero no quería una lista, sino argumentar el motivo y contar algo de su historia. También aviso, hablo de coches de producción no de prototipos… por eso he dejado fuera un coche por el que siento debilidad, el Ferrari Modulo Pininfarina…

Existe el tópico de que los italianos son los reyes del diseño. Es mentira: No es un tópico, es una realidad,  los cinco que están en esta lista han sido diseñados por italianos. 

Se  aceptan vuestras sugerencias… pero aquí van mis elegidos para la gloria.

Nº 5. Lancia Stratos … y Lancia Stratos Zero.
Nº 4. Aston Martin DB5.
Nº3. Lamborghini Huracán. 
Nº 2. Citroën DS.
Nº 1.  Lamborghini Miura.

Esta lista sabemos que será polémica, así que danos tu opinión, ¿te parecen estos coches los más bonitos? ¿Cuales serían los tuyos y por qué? Cuéntanoslo en os comentarios o en info@garajehermetico.com.",PT10M51S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,234150,13185,0,3652,https://i.ytimg.com/vi/inF5v4_eBJo/maxresdefault.jpg,1280.0,720.0,"['Lancia Stratos', 'Lancia Stratos Zero', 'Aston Martin DB5', 'Lamborghini Huracan', 'Citroen DS', 'Lamborghini Miura']",,,,
youtube#video,zevtBue7b5B9yXAeTvNfrwIif7M,io_0jT4C2is,2019-09-24T23:22:44Z,UCBu0KdNokE4MqdkacvH37_A,Amber Guyger Trial Day 2: The 911 call,Day 2 of the trial of Amber Guyger dealt with the 911 call Guyger made after she shot Botham Jean.,https://i.ytimg.com/vi/io_0jT4C2is/default.jpg,120,90,https://i.ytimg.com/vi/io_0jT4C2is/mqdefault.jpg,320,180,https://i.ytimg.com/vi/io_0jT4C2is/hqdefault.jpg,480,360,https://i.ytimg.com/vi/io_0jT4C2is/sddefault.jpg,640.0,480.0,WFAA,25,none,Amber Guyger Trial Day 2: The 911 call,Day 2 of the trial of Amber Guyger dealt with the 911 call Guyger made after she shot Botham Jean.,PT2M22S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,4445,36,0,16,,,,"['local', 'dallas-county', 'botham-jean', 'special-reports', 'news']",en,en,,
youtube#video,ywFIS-hHCDoV50WuYqjq3rcnnwI,IScM-KYXBck,2011-09-14T21:04:31Z,UCHFoe7FUtfcvcg16C3NtPtg,Amber - 311 [LYRICS],i do not own anything.,https://i.ytimg.com/vi/IScM-KYXBck/default.jpg,120,90,https://i.ytimg.com/vi/IScM-KYXBck/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IScM-KYXBck/hqdefault.jpg,480,360,,,,rylee,10,none,Amber - 311 [LYRICS],i do not own anything.,PT3M29S,2d,sd,false,False,rectangular,processed,public,youtube,True,False,True,540143,6034,0,0,,,,"['Amber', '311', 'Lyrics']",,,,
youtube#video,Uo2nedXZ-5gC1p6Z635HRddzKxU,PcuGC8V2jH0,2021-01-25T16:31:03Z,UCRvNgbeXtL1mIOzGjVSn5yg,Amber Heard on Top Gear,,https://i.ytimg.com/vi/PcuGC8V2jH0/default.jpg,120,90,https://i.ytimg.com/vi/PcuGC8V2jH0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PcuGC8V2jH0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/PcuGC8V2jH0/sddefault.jpg,640.0,480.0,Wendy Wright,22,none,Amber Heard on Top Gear,,PT26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,457,2,0,1,https://i.ytimg.com/vi/PcuGC8V2jH0/maxresdefault.jpg,1280.0,720.0,,,,,
youtube#video,sdo0shf4nuWjB_--NBGlW1LPyK4,qEk3R2Con4c,2013-04-09T18:32:16Z,UCGCfl9zPVNB8TIdqB3VpiHQ,SNN: 911 call of Denis Amber Lee,"H-T Webgroup from Sarasota:
This 911 call was made after Denise Lee was raped, shortly before she was murdered.",https://i.ytimg.com/vi/qEk3R2Con4c/default.jpg,120,90,https://i.ytimg.com/vi/qEk3R2Con4c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qEk3R2Con4c/hqdefault.jpg,480,360,,,,Sarasota Herald-Tribune,25,none,SNN: 911 call of Denis Amber Lee,"H-T Webgroup from Sarasota:
This 911 call was made after Denise Lee was raped, shortly before she was murdered.",PT1M37S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,123,0,0,0,,,,['local_news'],,,,
youtube#video,C8_FZineKYRCeLNG5H-PveUYrKo,r9uan3k_jKk,2021-01-16T15:26:48Z,UCeooMl4PFAM9kLPHvavt2KQ,"Johnny Depp V Amber Heard, Pop Culture, IOTillet: LIVE!","Johnny Depp V Amber Heard, Pop Culture, IOTillet: LIVE! 
MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com

Want PAID PROMO SPOTS? Send me a mail or DM on to the info. above! (Starting as low as $5! Note via: Paypal)

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods 

For those interested in why I dislike and criticise Disney Star Wars (link below):

https://disneystarwarsisdumb.wordpress.com/",https://i.ytimg.com/vi/r9uan3k_jKk/default.jpg,120,90,https://i.ytimg.com/vi/r9uan3k_jKk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/r9uan3k_jKk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/r9uan3k_jKk/sddefault.jpg,640.0,480.0,eHacker,24,none,"Johnny Depp V Amber Heard, Pop Culture, IOTillet: LIVE!","Johnny Depp V Amber Heard, Pop Culture, IOTillet: LIVE! 
MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com

Want PAID PROMO SPOTS? Send me a mail or DM on to the info. above! (Starting as low as $5! Note via: Paypal)

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods 

For those interested in why I dislike and criticise Disney Star Wars (link below):

https://disneystarwarsisdumb.wordpress.com/",PT1H27M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2562,281,0,61,https://i.ytimg.com/vi/r9uan3k_jKk/maxresdefault.jpg,1280.0,720.0,"['johnny depp', 'defamation', 'amber heard', 'amber heard aquaman 2', 'amber heard and johnny depp', 'amber heard vs megan fox', 'johnny depp vs the sun', 'johnny depp dior', 'amber heard abuses johnny depp', 'johnny amber', 'johnny depp defamation', 'the sun', 'amber heard instagram', 'johnny depp instagram', 'amber heard twitter']",,,,
youtube#video,87o5OwMkJQJIHjQ6utt8xr7ureo,RJq7ahfe7DI,2015-04-27T08:37:16Z,UC9p0hg5jV7wajQoxKbLV6SA,Amber London - Beep Me 911 OFFICIAL VIDEO,,https://i.ytimg.com/vi/RJq7ahfe7DI/default.jpg,120,90,https://i.ytimg.com/vi/RJq7ahfe7DI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RJq7ahfe7DI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RJq7ahfe7DI/sddefault.jpg,640.0,480.0,Evrrything Trill,20,none,Amber London - Beep Me 911 OFFICIAL VIDEO,,PT3M18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,298,3,0,0,https://i.ytimg.com/vi/RJq7ahfe7DI/maxresdefault.jpg,1280.0,720.0,"['amber london beep me 911', 'amber london', 'amber london 2015', 'amber london new', 'raider klan 2015', 'raider klan new', 'raider klan']",,,,
youtube#video,DQ5Zwe-FJaEJCVEylcKVo22iNBQ,srZHgGzepYc,2020-11-08T22:32:21Z,UCFEjRe-s0tO-1YxZ4tdNJIg,A Goblin Reads ; Johnny Depp & Amber Heard History,"This is a per-cursor to looking at the defamation lawsuit  later on, its a doozy

Patreon; https://www.patreon.com/Cheshireviq
Amazon;
ME! - https://www.amazon.ca/hz/wishlist/ls/1K61F0ZFACQQ0?ref_=wl_share
PUCK! - https://www.amazon.ca/hz/wishlist/ls/2TMNPFK7BBIWX?ref_=wl_share

Ref;
https://www.youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ 
https://www.insider.com/johnny-depp-amber-heard-relationship-timeline-2020-7

 https://www.judiciary.uk/wp-content/uploads/2020/05/depp-v-news-group-judgment180520-1.pdf
https://www.judiciary.uk/wp-content/uploads/2020/11/Judgment-FINAL.pdf
https://www.judiciary.uk/wp-content/uploads/2020/03/Depp-v-News-Group-decision-on-disclosure-FINAL-1.pdf
https://www.hollywoodreporter.com/news/johnny-depp-sues-amber-heard-50m-washington-post-op-ed-1192030
https://www.washingtonpost.com/opinions/ive-seen-how-institutions-protect-men-accused-of-abuse-heres-what-we-can-do/2018/12/18/71fd876a-02ed-11e9-b5df-5d3874f1ac36_story.html",https://i.ytimg.com/vi/srZHgGzepYc/default.jpg,120,90,https://i.ytimg.com/vi/srZHgGzepYc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/srZHgGzepYc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/srZHgGzepYc/sddefault.jpg,640.0,480.0,Cheshire Viq,24,none,A Goblin Reads ; Johnny Depp & Amber Heard History,"This is a per-cursor to looking at the defamation lawsuit  later on, its a doozy

Patreon; https://www.patreon.com/Cheshireviq
Amazon;
ME! - https://www.amazon.ca/hz/wishlist/ls/1K61F0ZFACQQ0?ref_=wl_share
PUCK! - https://www.amazon.ca/hz/wishlist/ls/2TMNPFK7BBIWX?ref_=wl_share

Ref;
https://www.youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ 
https://www.insider.com/johnny-depp-amber-heard-relationship-timeline-2020-7

 https://www.judiciary.uk/wp-content/uploads/2020/05/depp-v-news-group-judgment180520-1.pdf
https://www.judiciary.uk/wp-content/uploads/2020/11/Judgment-FINAL.pdf
https://www.judiciary.uk/wp-content/uploads/2020/03/Depp-v-News-Group-decision-on-disclosure-FINAL-1.pdf
https://www.hollywoodreporter.com/news/johnny-depp-sues-amber-heard-50m-washington-post-op-ed-1192030
https://www.washingtonpost.com/opinions/ive-seen-how-institutions-protect-men-accused-of-abuse-heres-what-we-can-do/2018/12/18/71fd876a-02ed-11e9-b5df-5d3874f1ac36_story.html",PT1H10M10S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,327,42,0,8,https://i.ytimg.com/vi/srZHgGzepYc/maxresdefault.jpg,1280.0,720.0,"['Johnny Depp', 'Amber Heard', 'Fantastic Beasts', 'Drama', 'Lawsuit', 'History']",en-GB,,,
youtube#video,bThbBR3bbaTgjid2H9TukfIQ-vg,STRMQOW_f_c,2011-07-16T12:23:21Z,UCeYnW6NlSs8KMXI8qzUw0tA,NEW MUSIC: Courtni Starr ft. Blonde Bombshell - 911 (Amber Alert),"RATE!!! COMMENT!!! SUBSCRIBE!!! FOR MORE MUSIC, PICS, AND INFO GO TO http://courtnistarrlive.com  FIND ON FACEBOOK http://facebook.com/courtnistarr  LIKE ON FACEBOOK http://www.facebook.com/pages/The-Official-Courtni-Starr/199587850103948   AND TWITTER http://twitter.com/courtnistarr",https://i.ytimg.com/vi/STRMQOW_f_c/default.jpg,120,90,https://i.ytimg.com/vi/STRMQOW_f_c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/STRMQOW_f_c/hqdefault.jpg,480,360,,,,CourtniCheri,10,none,NEW MUSIC: Courtni Starr ft. Blonde Bombshell - 911 (Amber Alert),"RATE!!! COMMENT!!! SUBSCRIBE!!! FOR MORE MUSIC, PICS, AND INFO GO TO http://courtnistarrlive.com  FIND ON FACEBOOK http://facebook.com/courtnistarr  LIKE ON FACEBOOK http://www.facebook.com/pages/The-Official-Courtni-Starr/199587850103948   AND TWITTER http://twitter.com/courtnistarr",PT3M39S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,4694,70,0,11,,,,"['Courtni', 'Starr', 'Blonde', 'Bombshell', '911', 'amber', 'alert', 'Gentlemen', 'Prefer', 'Blondes', 'Marilyn', 'Monroe', 'Nicki', 'Minaj', 'Rap', 'song', 'singign', 'new']",,,,
youtube#video,oOO2yVFulmEjPD0lgA3w9DIn67E,SUFSB2plwzM,2009-10-25T07:12:35Z,UCdI_b7owStDqW9YOGEVI6_w,311 - Amber (Official Music Video),"311's official music video for 'Amber'. Click to listen to 311 on Spotify: http://smarturl.it/311Spot?IQid=311A

As featured on Greatest Hits: '93 - '03. Click to buy the track or album via iTunes: http://smarturl.it/311GH?IQid=311A
Google Play: http://smarturl.it/AMBGPlay?IQid=311A
Amazon: http://smarturl.it/311GHA?IQid=311A

More From 311
Love Song: https://youtu.be/egX9ZDaIrkU
Beautiful Disaster: https://youtu.be/bDQlSUjqsuo
Down: https://youtu.be/lYBIRHi5-o8

More great Alternative 90s videos here: http://smarturl.it/Alternative90?IQid=311A

Follow 311
Website: http://www.311.com/
Facebook: https://www.facebook.com/official311
Twitter: https://twitter.com/311

Subscribe to 311 on YouTube: http://smarturl.it/311Sub?IQid=311A

---------

Lyrics:

Brainstorm
take me away from the norm
I got to tell you something
this phenomenon
I had to put it in a song
and it goes like

Whoa, amber is the color of your energy
whoa, shades of gold displayed naturally
you ought to know what brings me here
you glide through my head blind to fear
and I know why
whoa, amber is the color of your energy
whoa, shades of gold displayed naturally

Whoa, amber is the color of your energy
whoa, shades of gold displayed naturally",https://i.ytimg.com/vi/SUFSB2plwzM/default.jpg,120,90,https://i.ytimg.com/vi/SUFSB2plwzM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SUFSB2plwzM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SUFSB2plwzM/sddefault.jpg,640.0,480.0,311VEVO,10,none,311 - Amber (Official Music Video),"311's official music video for 'Amber'. Click to listen to 311 on Spotify: http://smarturl.it/311Spot?IQid=311A

As featured on Greatest Hits: '93 - '03. Click to buy the track or album via iTunes: http://smarturl.it/311GH?IQid=311A
Google Play: http://smarturl.it/AMBGPlay?IQid=311A
Amazon: http://smarturl.it/311GHA?IQid=311A

More From 311
Love Song: https://youtu.be/egX9ZDaIrkU
Beautiful Disaster: https://youtu.be/bDQlSUjqsuo
Down: https://youtu.be/lYBIRHi5-o8

More great Alternative 90s videos here: http://smarturl.it/Alternative90?IQid=311A

Follow 311
Website: http://www.311.com/
Facebook: https://www.facebook.com/official311
Twitter: https://twitter.com/311

Subscribe to 311 on YouTube: http://smarturl.it/311Sub?IQid=311A

---------

Lyrics:

Brainstorm
take me away from the norm
I got to tell you something
this phenomenon
I had to put it in a song
and it goes like

Whoa, amber is the color of your energy
whoa, shades of gold displayed naturally
you ought to know what brings me here
you glide through my head blind to fear
and I know why
whoa, amber is the color of your energy
whoa, shades of gold displayed naturally

Whoa, amber is the color of your energy
whoa, shades of gold displayed naturally",PT2M59S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,29165727,160733,0,7021,https://i.ytimg.com/vi/SUFSB2plwzM/maxresdefault.jpg,1280.0,720.0,"['Amber lyrics', 'ill be here awhile', 'acoustic', 'sunset in july', '311 lyrics', 'music', 'down', 'instrumental', '311 live', 'come original', 'beautiful disaster', 'vevo', 'amber official music video', 'official', 'download', '311 Amber', 'karaoke', 'remix', 'lyrics', 'audio', 'official video', 'cover', 'amber love song', 'amber', 'all mixed up', 'love song', 'Sony', '311Vevo', 'music video', 'playlist', '311 Amber official', 'single', 'Amber live', 'album', 'full album', 'live', '311', 'Amber', 'Pop', 'Volcano']",,,,"['BN', 'FM', 'ID', 'KH', 'LA', 'MM', 'MY', 'PH', 'TH', 'TL']"
