kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.regionRestriction.blocked,contentDetails.contentRating.ytRating
youtube#video,MhDYffVMpQIdFd0JZKDjb1CCXtE,BIpg6zPwFDs,2021-05-24T17:00:08Z,UCPRUgAl_MV9PajsrG_BmT9w,Amber Liu Reads Thirst Tweets,"Fresh off the release of her newest album ""y?"", Amber Liu stopped by to read the internet's thirstiest tweets about herself, and to encourage y’all thirsty people to do more wholesome activities. Absolutely no stepping on anyone... except maybe if it’s for charity. #AmberLiu #Buzzfeed #ThirstTweets

Credits: https://www.buzzfeed.com/bfmp/videos/131602

Subscribe to BuzzFeed Celeb: https://bzfd.it/2kU81Ls

BuzzFeed Celeb
Celebs + puppies, kittens, thirst tweets, and more = so much yes.

GET MORE BUZZFEED:
https://www.buzzfeed.com
https://www.buzzfeed.com/videos
https://www.youtube.com/buzzfeedvideo
https://www.youtube.com/asis
https://www.youtube.com/buzzfeedmultiplayer
https://www.youtube.com/buzzfeedunsolvednetwork
http://youtube.com/buzzfeedceleb
https://www.youtube.com/perolike
https://www.youtube.com/buzzfeedviolet
https://www.youtube.com/goodful
https://www.youtube.com/nifty
https://www.youtube.com/buzzfeedtasty
https://www.youtube.com/bringme
https://www.youtube.com/abouttoeat

SUBSCRIBE TO BUZZFEED NEWSLETTERS:
https://www.buzzfeed.com/newsletters

MUSIC
Damn Right_Fullmix
Licensed via Warner Chappell Production Music Inc.
DJ Second_Fullmix
Licensed via Warner Chappell Production Music Inc.",https://i.ytimg.com/vi/BIpg6zPwFDs/default.jpg,120,90,https://i.ytimg.com/vi/BIpg6zPwFDs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BIpg6zPwFDs/hqdefault.jpg,480,360,,,,,,,BuzzFeed Celeb,"['amber fx', 'amber liu', 'amber liu english', 'amber liu fx', 'amber liu thirst tweets', 'buzzfeed amber', 'buzzfeed amber liu', 'buzzfeed kpop', 'buzzfeedceleb', 'buzzfeedceleb kpop', 'kpop', 'thirst tweets', 'thirst tweets amber', 'kpop celebs']",24,none,Amber Liu Reads Thirst Tweets,"Fresh off the release of her newest album ""y?"", Amber Liu stopped by to read the internet's thirstiest tweets about herself, and to encourage y’all thirsty people to do more wholesome activities. Absolutely no stepping on anyone... except maybe if it’s for charity. #AmberLiu #Buzzfeed #ThirstTweets

Credits: https://www.buzzfeed.com/bfmp/videos/131602

Subscribe to BuzzFeed Celeb: https://bzfd.it/2kU81Ls

BuzzFeed Celeb
Celebs + puppies, kittens, thirst tweets, and more = so much yes.

GET MORE BUZZFEED:
https://www.buzzfeed.com
https://www.buzzfeed.com/videos
https://www.youtube.com/buzzfeedvideo
https://www.youtube.com/asis
https://www.youtube.com/buzzfeedmultiplayer
https://www.youtube.com/buzzfeedunsolvednetwork
http://youtube.com/buzzfeedceleb
https://www.youtube.com/perolike
https://www.youtube.com/buzzfeedviolet
https://www.youtube.com/goodful
https://www.youtube.com/nifty
https://www.youtube.com/buzzfeedtasty
https://www.youtube.com/bringme
https://www.youtube.com/abouttoeat

SUBSCRIBE TO BUZZFEED NEWSLETTERS:
https://www.buzzfeed.com/newsletters

MUSIC
Damn Right_Fullmix
Licensed via Warner Chappell Production Music Inc.
DJ Second_Fullmix
Licensed via Warner Chappell Production Music Inc.",PT5M24S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,1048774,100554,0,3985,en-US,en-US,,
youtube#video,UBiTFoxRT8gqoTfn7EEN4oYTDNU,bn4_tuBb1qM,2017-11-15T21:45:36Z,UC8g0oCed9y47zHlAtiokviA,Amber Heard's diva demands at GQ Men Of The Year Aw ards,"Diva demands! Amber Heard arrives one HOUR late to GQ Men Of The Year Awards and REFUSES to drink the wine on offer for the VIP guests.
She may have been a special celebrity guest at the GQ Men Of The Year Awards in Sydney on Wednesday night.

But according to The Daily Telegraph's Confidential, Amber Heard was no easy invitee.

The publication reported the US actress arrived at the event an hour late and refused to drink the alcohol on offer once inside The Star.",https://i.ytimg.com/vi/bn4_tuBb1qM/default.jpg,120,90,https://i.ytimg.com/vi/bn4_tuBb1qM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bn4_tuBb1qM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bn4_tuBb1qM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/bn4_tuBb1qM/maxresdefault.jpg,1280.0,720.0,Celebrity News,"[""Amber Heard's"", 'diva demands at GQ Men Of The Year Aw.ards', ""Amber Heard's diva demands at GQ Men Of The Year Aw.ards""]",24,none,Amber Heard's diva demands at GQ Men Of The Year Aw ards,"Diva demands! Amber Heard arrives one HOUR late to GQ Men Of The Year Awards and REFUSES to drink the wine on offer for the VIP guests.
She may have been a special celebrity guest at the GQ Men Of The Year Awards in Sydney on Wednesday night.

But according to The Daily Telegraph's Confidential, Amber Heard was no easy invitee.

The publication reported the US actress arrived at the event an hour late and refused to drink the alcohol on offer once inside The Star.",PT2M24S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,140,1,0,0,,,,
youtube#video,yVoLLaRELFg8_V6lZxNWylRZeN8,BxcdKSpREoQ,2021-04-10T13:12:12Z,UCK-ejXs4Iu1BqFLAVnqKHJA,"KEVIN FEIGE vuole MICHAEL BAY nel MCU, Gal Gadot Amber Heard INSIEME? RECORD di The Suicide Squad 2","Addio Transformers! Kevin Feige vuole che Michael Bay si unisca al MCU, Gal Gadot Vuole un film con Amber Heard, Michael Bay alla MARVEL? RECORD di The Suicide Squad 2
► Vestiti da Supereroe ➥ https://bit.ly/IoSonoLahXSuperheroesMerch

► Siguimi su:
INSTAGRAM ➥ https://www.instagram.com/iosonolahx/
TIKTOK ➥ https://www.tiktok.com/@lahx_onice
Gruppo Facebook ➥https://bit.ly/3jl7ZnQ

***************💌*********************
► Contatto: lahxinfo@gmail.com",https://i.ytimg.com/vi/BxcdKSpREoQ/default.jpg,120,90,https://i.ytimg.com/vi/BxcdKSpREoQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BxcdKSpREoQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BxcdKSpREoQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BxcdKSpREoQ/maxresdefault.jpg,1280.0,720.0,IoSonoLahX,"['IoSonoLahX', 'Gal Gadot', 'Amber Heard', 'ANDREW GARFIELD', 'Marvel Studios', 'Disney+', 'Official Trailer', 'spider man', 'spider man no way home TOBEY MAGUIRE', 'CONFERMATO LO SPIDERVERSE', 'MICHAEL BAY nel MCU', 'Suicide Squad 2', 'spider man 3 trailer ita', 'marvel', 'mcu', 'SPIDERMAN 3', 'SPIDER-MAN 3', 'MULTIVERSE', 'MULTIVERSO', 'SPIDERVERSE', 'spiderman 3 trailer', 'tobey maguire spiderman 3', 'tobey maguire', 'doctor strange', 'spider-verse ucm', 'peter parker', 'marvel studios', 'Doctor Octopus']",24,none,"KEVIN FEIGE vuole MICHAEL BAY nel MCU, Gal Gadot Amber Heard INSIEME? RECORD di The Suicide Squad 2","Addio Transformers! Kevin Feige vuole che Michael Bay si unisca al MCU, Gal Gadot Vuole un film con Amber Heard, Michael Bay alla MARVEL? RECORD di The Suicide Squad 2
► Vestiti da Supereroe ➥ https://bit.ly/IoSonoLahXSuperheroesMerch

► Siguimi su:
INSTAGRAM ➥ https://www.instagram.com/iosonolahx/
TIKTOK ➥ https://www.tiktok.com/@lahx_onice
Gruppo Facebook ➥https://bit.ly/3jl7ZnQ

***************💌*********************
► Contatto: lahxinfo@gmail.com",PT11M8S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4041,239,0,37,it,,,
youtube#video,zkz7ZKYr2_izMnwUrU5xe0yt8Ws,D7wFcAZepK4,2010-06-13T03:29:32Z,UCByivRl2PgCdAp7q0eI1hYw,Amber Heard; SheCanGetIt,"Actress: Amber Heard
Watch in HD. It's good for you! (:
I own nothing.
Fun not profit.",https://i.ytimg.com/vi/D7wFcAZepK4/default.jpg,120,90,https://i.ytimg.com/vi/D7wFcAZepK4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/D7wFcAZepK4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/D7wFcAZepK4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/D7wFcAZepK4/maxresdefault.jpg,1280.0,720.0,hiyababyy,"['Amber', 'Heard']",29,none,Amber Heard; SheCanGetIt,"Actress: Amber Heard
Watch in HD. It's good for you! (:
I own nothing.
Fun not profit.",PT30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2125,5,0,0,,,,
youtube#video,dgDF4Tzf6DfE6m2bxKtDEzeFG0g,dWOt7IH-mXI,2019-03-17T11:19:13Z,UChO1uEkNwOXS6ZBmaCuE_RQ,"ISU ALIFF AZIZ, LGBT MALAYSIA DAN AMBER HEARD !! Jom Sembang #2 (BAHASA MELAYU)","Aliff aziz buat hal, alif satar yang kena manakala alif syukri masih bingung terhadap majikanya. Enjoy sahaja video ini. 

FOLLOW MY SOCIAL MEDIA ACCOUNT !!
------------------------------------------------------------------
TWITTER : https://twitter.com/amirulderulo
INSTAGRAM : https://www.instagram.com/amirulderulo/
FACEBOOK : https://www.facebook.com/amirul.derulo",https://i.ytimg.com/vi/dWOt7IH-mXI/default.jpg,120,90,https://i.ytimg.com/vi/dWOt7IH-mXI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dWOt7IH-mXI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dWOt7IH-mXI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/dWOt7IH-mXI/maxresdefault.jpg,1280.0,720.0,amirulderulo,"['funny', 'malaysia', 'isu hangat', 'viral', 'motif viral']",24,none,"ISU ALIFF AZIZ, LGBT MALAYSIA DAN AMBER HEARD !! Jom Sembang #2 (BAHASA MELAYU)","Aliff aziz buat hal, alif satar yang kena manakala alif syukri masih bingung terhadap majikanya. Enjoy sahaja video ini. 

FOLLOW MY SOCIAL MEDIA ACCOUNT !!
------------------------------------------------------------------
TWITTER : https://twitter.com/amirulderulo
INSTAGRAM : https://www.instagram.com/amirulderulo/
FACEBOOK : https://www.facebook.com/amirul.derulo",PT6M54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,369,40,0,8,,,,
youtube#video,cleWWsLhAywHy60FCG_69RtDgoE,Fz3AFw-1xKM,2019-01-28T20:58:18Z,UCAUO8EhsSTz02stvKDupChQ,Amber Liu Is Proud To Be An Androgynous Asian-American Artist (Ep. 3) | Homecoming,"At the age of 16, Amber Liu moved from Los Angeles to Seoul to train with one of South Korea’s top entertainment companies. In 2009, Liu debuted with f(x), a K-pop girl group known for the members’ distinct personas. Liu’s androgyny and charisma made her a star in Korea. Now, ten years later, the Taiwanese-American artist is back in the U.S. looking to relaunch her pop career Stateside — and she’s finally doing it on her own terms.

#Homecoming #MTVNews #MTV

Subscribe to MTV News: https://goo.gl/cXCwIK

More from MTV News: 
Official MTV News Website: http://www.mtv.com/news/
Like MTV News: https://www.facebook.com/mtvnews
Follow MTV News: https://twitter.com/mtvnews
MTV  News Google+: https://goo.gl/uJT2aO
MTV News on Tumblr: http://mtvnews.tumblr.com/
MTV  News Instagram: https://instagram.com/mtvnews/
MTV News on Pinterest: https://www.pinterest.com/mtvnews/

#MTVNews is your destination for music docs, celeb interviews and more!",https://i.ytimg.com/vi/Fz3AFw-1xKM/default.jpg,120,90,https://i.ytimg.com/vi/Fz3AFw-1xKM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Fz3AFw-1xKM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Fz3AFw-1xKM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Fz3AFw-1xKM/maxresdefault.jpg,1280.0,720.0,MTV News,"['Amber Liu', 'Androgynous', 'Tiffany Young', 'Jay Park', 'asian american', 'korean', 'korea', 'k-pop', 'tiffany young teach you', 'over my skin', 'peppermint', 'jay park million', 'jay park V', 'jay park sexy 4 eva', 'jay park me like yuh', 'jay park mommae', 'jay park drive', 'jay park justin bieber', 'amber liu', 'BTS', 'bts k pop', 'bts army', 'monsta x', 'monsta x k pop', 'homecoming', 'mtv news homecoming', 'new series', 'mtv news', 'celebrity news', 'entertainment news', 'pop culture']",24,none,Amber Liu Is Proud To Be An Androgynous Asian-American Artist (Ep. 3) | Homecoming,"At the age of 16, Amber Liu moved from Los Angeles to Seoul to train with one of South Korea’s top entertainment companies. In 2009, Liu debuted with f(x), a K-pop girl group known for the members’ distinct personas. Liu’s androgyny and charisma made her a star in Korea. Now, ten years later, the Taiwanese-American artist is back in the U.S. looking to relaunch her pop career Stateside — and she’s finally doing it on her own terms.

#Homecoming #MTVNews #MTV

Subscribe to MTV News: https://goo.gl/cXCwIK

More from MTV News: 
Official MTV News Website: http://www.mtv.com/news/
Like MTV News: https://www.facebook.com/mtvnews
Follow MTV News: https://twitter.com/mtvnews
MTV  News Google+: https://goo.gl/uJT2aO
MTV News on Tumblr: http://mtvnews.tumblr.com/
MTV  News Instagram: https://instagram.com/mtvnews/
MTV News on Pinterest: https://www.pinterest.com/mtvnews/

#MTVNews is your destination for music docs, celeb interviews and more!",PT9M38S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,685478,40035,0,1742,en,,"['AE', 'AM', 'BH', 'DZ', 'EG', 'IQ', 'IR', 'JO', 'KW', 'LB', 'LY', 'MA', 'OM', 'PS', 'QA', 'SA', 'SY', 'TN', 'YE']",
youtube#video,4CQVsmOwr1L4moSZY-fN3FTFTCQ,GugeZH-omko,2011-03-27T16:22:58Z,UCcxObri0FUpBkxGERvFPwGw,Amber Heard Pictures,Amber Heard,https://i.ytimg.com/vi/GugeZH-omko/default.jpg,120,90,https://i.ytimg.com/vi/GugeZH-omko/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GugeZH-omko/hqdefault.jpg,480,360,,,,,,,Mauritz,['Model Pictures'],24,none,Amber Heard Pictures,Amber Heard,PT3M48S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,11596,19,0,5,,,,
youtube#video,bqRhcPeNwGyEEO3SjeKYBQ16v3Q,I-6WEwDJMs4,2020-03-06T12:56:09Z,UCuI2ScRmuPGQgz4HnA74dpA,Olivia & Amber - Gravity,"BUY MY MERCH: https://spoiledxprincess-official-store.myshopify.com/

[info]
Olivia and Amber | gravity.
(Watch in HD with headphones and subtitles on)
Song: Gravity - EDEN
Pairing: Olivia and Amber from Get Even BBC
Actresses: Jessica Alexander & Razan Nassar",https://i.ytimg.com/vi/I-6WEwDJMs4/default.jpg,120,90,https://i.ytimg.com/vi/I-6WEwDJMs4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/I-6WEwDJMs4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/I-6WEwDJMs4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/I-6WEwDJMs4/maxresdefault.jpg,1280.0,720.0,spoiledxprincess,"['GET EVEN BBC', 'Get even netflix', 'amber and olivia', 'olivia & amber', 'lesbian tv shows', 'multilesbian 2019', 'get even edits']",22,none,Olivia & Amber - Gravity,"BUY MY MERCH: https://spoiledxprincess-official-store.myshopify.com/

[info]
Olivia and Amber | gravity.
(Watch in HD with headphones and subtitles on)
Song: Gravity - EDEN
Pairing: Olivia and Amber from Get Even BBC
Actresses: Jessica Alexander & Razan Nassar",PT3M39S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,2372602,47125,0,1513,es,,,
youtube#video,UJkov59hD9LIPDduDhUzdc01TnY,IBdbMc2V_Pk,2011-01-18T19:59:47Z,UCv5vbEwaUh0LO6dwVa0iVEw,Amber Heard and Julia Stiles Art Of Elysium 4th Annual 'Heaven' Charity Gala 2011,"Amber Heard and Julia Stiles arrive at Art Of Elysium 4th Annual 'Heaven' Charity Gala 2011 -Celebrity Arrivals on January 15, 2011 - California Science Center's Wallis Annenberg Building , Los Angeles, CA United States.",https://i.ytimg.com/vi/IBdbMc2V_Pk/default.jpg,120,90,https://i.ytimg.com/vi/IBdbMc2V_Pk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IBdbMc2V_Pk/hqdefault.jpg,480,360,,,,,,,WMTV,"['Amber Heard', 'Julia Stiles', 'Art', 'Of', 'Elysium', '4th', 'Annual', ""'Heaven'"", 'Charity', 'Gala', '2011', 'dexter']",24,none,Amber Heard and Julia Stiles Art Of Elysium 4th Annual 'Heaven' Charity Gala 2011,"Amber Heard and Julia Stiles arrive at Art Of Elysium 4th Annual 'Heaven' Charity Gala 2011 -Celebrity Arrivals on January 15, 2011 - California Science Center's Wallis Annenberg Building , Los Angeles, CA United States.",PT46S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,1748,1,0,0,,,,
youtube#video,Z-PzC--1hS0WiJA8fHi_6lN0dcw,IhSa3-A630M,2011-11-02T17:28:01Z,UCvk_uqd5Sesnt7qSp5iRBCA,Amber Heard - So HipNotic,,https://i.ytimg.com/vi/IhSa3-A630M/default.jpg,120,90,https://i.ytimg.com/vi/IhSa3-A630M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IhSa3-A630M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IhSa3-A630M/sddefault.jpg,640.0,480.0,,,,Audrey Azarov,"['Amber', 'Heard', 'So', 'HipNotic']",22,none,Amber Heard - So HipNotic,,PT1M52S,2d,sd,false,False,rectangular,processed,public,youtube,True,False,False,955,4,0,0,,,,
youtube#video,a31BNFRS4smyUXysM2-PxWVZYYo,j7eizWwikJs,2021-04-11T14:00:26Z,UC7L8NhSHcpJK7xnn8HmvWbw,Poetry by Amberlynn Reid: I'd Leave...,"Amberlynn says that, if she had to date herself, she'd leave. We can't believe it, but finally we've found something to agree with her on...
–––––––––––––––––––––––––––––––––––––––––––––––––––
Check out our Patreon! | https://www.patreon.com/gaybigay
Follow us on Instagram! | @_gay_bi_gay_
Like our Facebook page! | https://www.facebook.com/Gay-Bi-Gay-Podcast-110198054188357
Email us! | GayBiGayPodcast@gmail.com
–––––––––––––––––––––––––––––––––––––––––––––––––––
Intro Music:
Track: [No Copyright Music] Dynamic Claps - Stomp
Music provided by: Music Kits - No Copyright Music
Watch: https://www.youtube.com/watch?v=TgZ9atmoxl8
Free Download / Stream: https://www.musickits.io/product/dynamic-claps/
–––––––––––––––––––––––––––––––––––––––––––––––––––
Outro Music:
Thirsty by Vexento https://soundcloud.com/vexento
https://www.youtube.com/user/Vexento
Free Download / Stream: http://bit.ly/_thirsty
Music promoted by Audio Library https://youtu.be/VohoVrHcOVA
–––––––––––––––––––––––––––––––––––––––––––––––––––
#amberlynnreid #amberlynn #reid #poetry #ALR #haydur #haydurnation #reaction #reading #trash #awful #podcast #gross #funny #hurmor",https://i.ytimg.com/vi/j7eizWwikJs/default.jpg,120,90,https://i.ytimg.com/vi/j7eizWwikJs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j7eizWwikJs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/j7eizWwikJs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/j7eizWwikJs/maxresdefault.jpg,1280.0,720.0,Gay Bi Gay Podcast,,22,none,Poetry by Amberlynn Reid: I'd Leave...,"Amberlynn says that, if she had to date herself, she'd leave. We can't believe it, but finally we've found something to agree with her on...
–––––––––––––––––––––––––––––––––––––––––––––––––––
Check out our Patreon! | https://www.patreon.com/gaybigay
Follow us on Instagram! | @_gay_bi_gay_
Like our Facebook page! | https://www.facebook.com/Gay-Bi-Gay-Podcast-110198054188357
Email us! | GayBiGayPodcast@gmail.com
–––––––––––––––––––––––––––––––––––––––––––––––––––
Intro Music:
Track: [No Copyright Music] Dynamic Claps - Stomp
Music provided by: Music Kits - No Copyright Music
Watch: https://www.youtube.com/watch?v=TgZ9atmoxl8
Free Download / Stream: https://www.musickits.io/product/dynamic-claps/
–––––––––––––––––––––––––––––––––––––––––––––––––––
Outro Music:
Thirsty by Vexento https://soundcloud.com/vexento
https://www.youtube.com/user/Vexento
Free Download / Stream: http://bit.ly/_thirsty
Music promoted by Audio Library https://youtu.be/VohoVrHcOVA
–––––––––––––––––––––––––––––––––––––––––––––––––––
#amberlynnreid #amberlynn #reid #poetry #ALR #haydur #haydurnation #reaction #reading #trash #awful #podcast #gross #funny #hurmor",PT21M55S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,86,4,0,0,,,,
youtube#video,K8tryGUsIstC9ogWOQz7Zb7wzPI,JJGP5r_k6lo,2011-12-09T19:40:20Z,UCkhWvsKwV_6BfqbKlTF0qjw,Zachary Quinto and Amber Heard at Trevor Live 2011- Part 2,"New camera for me, so I was messing with it and missed the beginning.  Sorry :(  Part 3 is better.",https://i.ytimg.com/vi/JJGP5r_k6lo/default.jpg,120,90,https://i.ytimg.com/vi/JJGP5r_k6lo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JJGP5r_k6lo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JJGP5r_k6lo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JJGP5r_k6lo/maxresdefault.jpg,1280.0,720.0,eserei27,"['zachary quinto', 'amber heard', 'trevor live', 'the trevor project', 'gay rights']",24,none,Zachary Quinto and Amber Heard at Trevor Live 2011- Part 2,"New camera for me, so I was messing with it and missed the beginning.  Sorry :(  Part 3 is better.",PT3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,186,1,0,0,,,,
youtube#video,wfgMefQ4lD8KBaPD4pHly_CWlFY,JOZczdav8UY,2017-04-19T19:56:07Z,UC2mTs5pnsGaWwe0LIrkHp2w,I'm Not Gay (ft. Amber Doig-Thorne & GiniCanBreathe),"I'm just a metrosexual.

Support this channel on Patreon and access exclusive extras! http://www.patreon.com/InadequateChris

Subscribe at https://www.youtube.com/InadequateChris

Snapchat: https://www.snapchat.com/add/inadequatechris
Instagram: https://www.instagram.com/inadequatechris
Facebook: http://facebook.com/InadequateChris
Twitter: https://twitter.com/InadequateChris

Check out Amber's channel here: https://www.youtube.com/user/AmbzDT

Check out Gini's channel here: https://www.youtube.com/user/Ginicanbreathe

This video was made possible by Patreon supporter Danny Angotti.

About InadequateChris:
On this channel you'll see ""Socially Inadequate"", a video blog series in which I talk about my experiences with social awkwardness and what I learned from them. I've talked about how to hide your emotions, how to stop blushing, how to make conversation and how to make eye contact.
You'll also see comedy sketches about movies, friends and idiots.",https://i.ytimg.com/vi/JOZczdav8UY/default.jpg,120,90,https://i.ytimg.com/vi/JOZczdav8UY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JOZczdav8UY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JOZczdav8UY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JOZczdav8UY/maxresdefault.jpg,1280.0,720.0,InadequateChris,"['Amber Doig-Thorne', 'Amber Doig Thorne', 'ginicanbreathe', 'snapchat', 'amber doig-thorne hot', 'sketch', 'funny', 'comedy', 'hilarious', 'gay', 'coming out', 'inadequatechris', 'inadequate chris', 'british', 'english', 'intervention', 'haha', 'lol', 'metrosexual', 'heterosexual', 'homosexual', 'ambzdt', 'amber doig', 'amber thorne']",22,none,I'm Not Gay (ft. Amber Doig-Thorne & GiniCanBreathe),"I'm just a metrosexual.

Support this channel on Patreon and access exclusive extras! http://www.patreon.com/InadequateChris

Subscribe at https://www.youtube.com/InadequateChris

Snapchat: https://www.snapchat.com/add/inadequatechris
Instagram: https://www.instagram.com/inadequatechris
Facebook: http://facebook.com/InadequateChris
Twitter: https://twitter.com/InadequateChris

Check out Amber's channel here: https://www.youtube.com/user/AmbzDT

Check out Gini's channel here: https://www.youtube.com/user/Ginicanbreathe

This video was made possible by Patreon supporter Danny Angotti.

About InadequateChris:
On this channel you'll see ""Socially Inadequate"", a video blog series in which I talk about my experiences with social awkwardness and what I learned from them. I've talked about how to hide your emotions, how to stop blushing, how to make conversation and how to make eye contact.
You'll also see comedy sketches about movies, friends and idiots.",PT1M16S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,3633,92,0,45,en,,,
