kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultAudioLanguage,contentDetails.contentRating.ytRating,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,SDlFM8nPnNMzZpGMHi_khgce1to,JOd1kEfr-mA,2018-08-05T07:58:57Z,UCJxJRQXEn3D-xpBLiOTYaug,LOST GENERATION!! Sexually Liberated Females & JESSE PETERSON AmberRoseSlutWalk,"Support TheFallenState TV on Patreon: https://www.patreon.com/thefallenstate

Visit our collab partners: https://www.youtube.com/folkloreameri...

The Fallen State in collaboration with FolkloreAmericana bring you a THREE PART SERIES of unbelievable footage and interviews from The Amber Rose Slut Walk downtown Los Angeles. Jesse Lee Peterson conducts jaw-dropping and eye-popping interviews with wild, uninhibited 'sluts' about #SlutWalkLA, gender equality, sexuality, men, rape culture, body shaming, slut shaming, politics, and more. STAY TUNED, NEW VIDEOS dropping OCT 16, 18 & 20th

Watch more shows: http://thefallenstate.tv/fallenstate/

""The Fallen State” TV is a weekly TV talk show hosted by Jesse Lee Peterson. The program examines human nature and relationships in an honest and open manner and goes places that no other show dares to go in pursuit of Truth and enlightenment. 

Visit the site: http://thefallenstate.tv

You Tube: https://www.youtube.com/channel/UCLrV...

Facebook: https://www.facebook.com/TheFallenSta...

Twitter: https://twitter.com/FallenstateTV

IG: https://www.instagram.com/thefallenst...

Order Jesse's book ""The Antidote: Healing America from the Poison of Hate, Blame, and Victimhood"": http://www.amazon.com/Antidote-Healin...

Learn more about and support Jesse's nonprofit, BOND: http://rebuildingtheman.com",https://i.ytimg.com/vi/JOd1kEfr-mA/default.jpg,120,90,https://i.ytimg.com/vi/JOd1kEfr-mA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JOd1kEfr-mA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JOd1kEfr-mA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JOd1kEfr-mA/maxresdefault.jpg,1280.0,720.0,Noble Seek3R,22,none,LOST GENERATION!! Sexually Liberated Females & JESSE PETERSON AmberRoseSlutWalk,"Support TheFallenState TV on Patreon: https://www.patreon.com/thefallenstate

Visit our collab partners: https://www.youtube.com/folkloreameri...

The Fallen State in collaboration with FolkloreAmericana bring you a THREE PART SERIES of unbelievable footage and interviews from The Amber Rose Slut Walk downtown Los Angeles. Jesse Lee Peterson conducts jaw-dropping and eye-popping interviews with wild, uninhibited 'sluts' about #SlutWalkLA, gender equality, sexuality, men, rape culture, body shaming, slut shaming, politics, and more. STAY TUNED, NEW VIDEOS dropping OCT 16, 18 & 20th

Watch more shows: http://thefallenstate.tv/fallenstate/

""The Fallen State” TV is a weekly TV talk show hosted by Jesse Lee Peterson. The program examines human nature and relationships in an honest and open manner and goes places that no other show dares to go in pursuit of Truth and enlightenment. 

Visit the site: http://thefallenstate.tv

You Tube: https://www.youtube.com/channel/UCLrV...

Facebook: https://www.facebook.com/TheFallenSta...

Twitter: https://twitter.com/FallenstateTV

IG: https://www.instagram.com/thefallenst...

Order Jesse's book ""The Antidote: Healing America from the Poison of Hate, Blame, and Victimhood"": http://www.amazon.com/Antidote-Healin...

Learn more about and support Jesse's nonprofit, BOND: http://rebuildingtheman.com",PT12M48S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,20570,402,0,235,"['Slut Walk', 'Liberated Females', 'Christian', 'Jesse Peterson', 'gender equality', 'sexuality', 'men', 'rape culture', 'body shaming']",,,,
youtube#video,TF0IhYORg9QgelHE-MV9MCcNW28,jVQgdDdI-0I,2016-03-11T09:03:01Z,UCBi2mrWuNuyYy4gbM6fU18Q,Kim Kardashian Nude Selfie | Amber Rose Defends Kanye's Wife,A celebrity Twitter war over Kim Kardashian's nude selfie lead her to slam her haters and Kanye's ex Amber Rose is defending her.,https://i.ytimg.com/vi/jVQgdDdI-0I/default.jpg,120,90,https://i.ytimg.com/vi/jVQgdDdI-0I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jVQgdDdI-0I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jVQgdDdI-0I/sddefault.jpg,640.0,480.0,,,,ABC News,25,none,Kim Kardashian Nude Selfie | Amber Rose Defends Kanye's Wife,A celebrity Twitter war over Kim Kardashian's nude selfie lead her to slam her haters and Kanye's ex Amber Rose is defending her.,PT8M5S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2780885,9678,0,1779,"['Kim', 'Kardashian', 'Amber', 'Rose', 'kanye', 'West', 'Social', 'Shaming', 'nude', 'selfie', 'twitter', 'war', 'celebrity', 'hollywood', 'abc', 'abcnews', 'kardashian selfie', 'kim kardashian nude', 'kylie jenner', 'kendall jenner', 'saint west', 'north west', 'wiz kahlifa', 'amber rose kanye west', 'kim kardashian naked']",,,,
youtube#video,NVDwuIgOW5LEpSKRSxJT1uwYbVA,kNJkU1fLmqw,2006-10-08T00:14:46Z,UCZxTFVVZJoKRwJOvCkMWCVg,amber/slut.,pretty amazing.,https://i.ytimg.com/vi/kNJkU1fLmqw/default.jpg,120,90,https://i.ytimg.com/vi/kNJkU1fLmqw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kNJkU1fLmqw/hqdefault.jpg,480,360,,,,,,,SABROFLINA,22,none,amber/slut.,pretty amazing.,PT1M2S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1569,2,0,0,"['shopping', 'cart', 'amber', 'slut', 'amazing', 'chicken', 'costume', 'wtf', 'lol', 'life']",,,,
youtube#video,6lZMBjahiw_Y7xdbq4OJo2kNzss,KRmx9KmiXuM,2018-08-21T02:04:25Z,UCGbQJy-531_5vfphay-rChQ,Amber Rose Talks Her Space Outfit & Her 4th Annual ‘Slut Walk’ | 2018 VMAs | PeopleTV,"Amber Rose discusses her red space outfit and her 4th annual slut walk at the 2018 MTV VMAs.
Subscribe to PeopleTV ►► http://bit.ly/SubscribePeopleTV

People NOW brings you daily news updates, interviews and more from the world of celebrities. Join Jeremy Parsons and Andrea Boehlke for an exclusive look at some of the juiciest celebrity gossip, drama, love stories and everything you need to know about today’s who’s who.

Watch the newest celebrity interviews - From Jennifer Lopez to Jennifer Lawrence, Pop Stars to Movie Stars, Bachelors to Real Housewives, we’ve got it all:
https://www.youtube.com/embed/?list=PLzS8B57pacxwyamvauL4pdzZkN_3j_daW&autoplay=1

Stay on top of all the latest celebrity gossip - Scandals, news, rumors and more:
https://www.youtube.com/embed/?list=PLzS8B57pacxyPxBFbzjY5NqiJmUBvHgTE&autoplay=1

Celebrity love, romance and relationships - Never miss out on who’s dating who, recent break ups and new hook ups:
https://www.youtube.com/embed/?list=PLzS8B57pacxzBdPhE7vu69ONKbJemr4_l&autoplay=1

Celebrity style, fashion icons, outfit fails and the best dressed - Check out everything from Gigi Hadid’s legendary outfits to Eva Longoria’s timeless style:
https://www.youtube.com/embed/?list=PLzS8B57pacxzWKYCRsB6uH7Y7MDdUFdck&autoplay=1

Get all access to A-list events, award shows and parties - Who wore what, which awards were won, and was there any drama:
https://www.youtube.com/embed/?list=PLzS8B57pacxwXU_Gfe2aaqvb2E4CUI5Fg&autoplay=1

No matter if you’re into Taylor Swift or Justin Bieber, we’ve got some of the best live performances right here:
https://www.youtube.com/embed/?list=PLzS8B57pacxyPM1cEn5JXgA7xTFjlU7LJ&autoplay=1

Keep up with the Kardashians - get the latest on Kim & Kanye, and the rest of the hottest celebrity family around:
https://www.youtube.com/embed/?list=PLzS8B57pacxz-JkjNRg3wCQ71l8xXITMY&autoplay=1

CONNECT WITH
Web: https://peopletv.com/ 
Twitter: https://twitter.com/peopletv
Facebook: https://www.facebook.com/PeopleTVNetwork/
Instagram: https://www.instagram.com/peopletv/
Google+: http://po.st/GooglePeople

ABOUT PEOPLE
PEOPLE is the #1 online news source all things pop culture. Get your fix of the hottest celebrity news, celebrity gossip, celebrity interviews, exclusive stories, red carpet events, style and updates from the world of entertainment, involving your favorite stars. 

Amber Rose Talks Her Space Outfit & Her 4th Annual ‘Slut Walk’ | 2018 VMAs | PeopleTV
https://www.youtube.com/user/people",https://i.ytimg.com/vi/KRmx9KmiXuM/default.jpg,120,90,https://i.ytimg.com/vi/KRmx9KmiXuM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KRmx9KmiXuM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KRmx9KmiXuM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/KRmx9KmiXuM/maxresdefault.jpg,1280.0,720.0,People,24,none,Amber Rose Talks Her Space Outfit & Her 4th Annual ‘Slut Walk’ | 2018 VMAs | PeopleTV,"Amber Rose discusses her red space outfit and her 4th annual slut walk at the 2018 MTV VMAs.
Subscribe to PeopleTV ►► http://bit.ly/SubscribePeopleTV

People NOW brings you daily news updates, interviews and more from the world of celebrities. Join Jeremy Parsons and Andrea Boehlke for an exclusive look at some of the juiciest celebrity gossip, drama, love stories and everything you need to know about today’s who’s who.

Watch the newest celebrity interviews - From Jennifer Lopez to Jennifer Lawrence, Pop Stars to Movie Stars, Bachelors to Real Housewives, we’ve got it all:
https://www.youtube.com/embed/?list=PLzS8B57pacxwyamvauL4pdzZkN_3j_daW&autoplay=1

Stay on top of all the latest celebrity gossip - Scandals, news, rumors and more:
https://www.youtube.com/embed/?list=PLzS8B57pacxyPxBFbzjY5NqiJmUBvHgTE&autoplay=1

Celebrity love, romance and relationships - Never miss out on who’s dating who, recent break ups and new hook ups:
https://www.youtube.com/embed/?list=PLzS8B57pacxzBdPhE7vu69ONKbJemr4_l&autoplay=1

Celebrity style, fashion icons, outfit fails and the best dressed - Check out everything from Gigi Hadid’s legendary outfits to Eva Longoria’s timeless style:
https://www.youtube.com/embed/?list=PLzS8B57pacxzWKYCRsB6uH7Y7MDdUFdck&autoplay=1

Get all access to A-list events, award shows and parties - Who wore what, which awards were won, and was there any drama:
https://www.youtube.com/embed/?list=PLzS8B57pacxwXU_Gfe2aaqvb2E4CUI5Fg&autoplay=1

No matter if you’re into Taylor Swift or Justin Bieber, we’ve got some of the best live performances right here:
https://www.youtube.com/embed/?list=PLzS8B57pacxyPM1cEn5JXgA7xTFjlU7LJ&autoplay=1

Keep up with the Kardashians - get the latest on Kim & Kanye, and the rest of the hottest celebrity family around:
https://www.youtube.com/embed/?list=PLzS8B57pacxz-JkjNRg3wCQ71l8xXITMY&autoplay=1

CONNECT WITH
Web: https://peopletv.com/ 
Twitter: https://twitter.com/peopletv
Facebook: https://www.facebook.com/PeopleTVNetwork/
Instagram: https://www.instagram.com/peopletv/
Google+: http://po.st/GooglePeople

ABOUT PEOPLE
PEOPLE is the #1 online news source all things pop culture. Get your fix of the hottest celebrity news, celebrity gossip, celebrity interviews, exclusive stories, red carpet events, style and updates from the world of entertainment, involving your favorite stars. 

Amber Rose Talks Her Space Outfit & Her 4th Annual ‘Slut Walk’ | 2018 VMAs | PeopleTV
https://www.youtube.com/user/people",PT1M4S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2312,19,0,4,"['People', 'people magazine', 'news', 'celebrities', 'rumors', 'interview', 'style', 'magazine', 'time', 'celebrity news', 'celebrity gossip', 'entertainment', 'gossip', 'celebrity', 'famous', 'Hollywood', 'celeb', 'celebrity (media genre)', 'amber rose', 'slut walk', 'amber rose slut walk', 'amber rose interview', 'ken jeong', 'amber rose show', 'amber rose mtv vmas', 'mtv vmas', 'vmas 2018', '2018 vmas interview']",en-US,,,
youtube#video,K3XgSgPo7WdjZPdFNBFt-TMEWeU,ldUQAAPUyqI,2019-04-06T17:26:49Z,UCZDEq2imzSy_toATyD1sIow,Amber's Airline - 7 Wonders: Story (Subtitles),"Join Amber and the airline crew on an epic vacation exploring the New Seven Wonders of the World! A GameHouse Original Story (GHOS).

Chapter 1: 00:00
Chapter 2: 29:44
Chapter 3: 51:26
Chapter 4: 01:17:14
Chapter 5: 01:39:10
Chapter 6: 02:01:02

Play Now: https://go.onelink.me/Qai9",https://i.ytimg.com/vi/ldUQAAPUyqI/default.jpg,120,90,https://i.ytimg.com/vi/ldUQAAPUyqI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ldUQAAPUyqI/hqdefault.jpg,480,360,,,,,,,TiggerTips,20,none,Amber's Airline - 7 Wonders: Story (Subtitles),"Join Amber and the airline crew on an epic vacation exploring the New Seven Wonders of the World! A GameHouse Original Story (GHOS).

Chapter 1: 00:00
Chapter 2: 29:44
Chapter 3: 51:26
Chapter 4: 01:17:14
Chapter 5: 01:39:10
Chapter 6: 02:01:02

Play Now: https://go.onelink.me/Qai9",PT2H24M7S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,38148,500,0,42,"['Cutscenes', 'Snuggford Stories', 'GameHouse Original Stories', 'Movie based on game', 'Snuggford movie', 'Game movie', '#IAmACreator', 'Storyline', ""Amber's Airline"", ""Amber's Airline - 7 Wonders"", ""Amber's Airline 2""]",en,,en,
youtube#video,1wrDDmwt6KoEnLyirFqrjbGP7Zo,LNB_Ck8hkCM,2017-07-28T14:26:34Z,UCbLMA5E89o3RD9RVPT8qMeg,Amber Rose's Apology For Saying People in Philadelphia Are Unattractive,Amber Rose is apologizing after being called out on social media yesterday for saying most people in Philadelphia in a recent interview.,https://i.ytimg.com/vi/LNB_Ck8hkCM/default.jpg,120,90,https://i.ytimg.com/vi/LNB_Ck8hkCM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LNB_Ck8hkCM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LNB_Ck8hkCM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LNB_Ck8hkCM/maxresdefault.jpg,1280.0,720.0,UrbanBelleMag,24,none,Amber Rose's Apology For Saying People in Philadelphia Are Unattractive,Amber Rose is apologizing after being called out on social media yesterday for saying most people in Philadelphia in a recent interview.,PT2M22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,716,4,0,1,"['Amber Rose', 'Philadelpha']",,,,
youtube#video,l0EI_P1fU9s2fT-EhFstDuA3Dx8,mwdehCQYeWM,2017-06-07T21:18:11Z,UCTHIQZeBPJfnBPKo5v6JOqg,The Connection between Rape Culture and Violence Toward Women,"Amber Morczek, Ph.D. candidate in WSU’s Department of Criminal Justice and Criminology, will discuss rape culture and how this cultural framework normalizes and condones gender-based violence. Morczek’s webinar will give participants a better understanding what rape culture is, its prevalence in society and how individuals can combat gender violence and rape culture.",https://i.ytimg.com/vi/mwdehCQYeWM/default.jpg,120,90,https://i.ytimg.com/vi/mwdehCQYeWM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mwdehCQYeWM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mwdehCQYeWM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mwdehCQYeWM/maxresdefault.jpg,1280.0,720.0,WSUGlobalConnections,27,none,The Connection between Rape Culture and Violence Toward Women,"Amber Morczek, Ph.D. candidate in WSU’s Department of Criminal Justice and Criminology, will discuss rape culture and how this cultural framework normalizes and condones gender-based violence. Morczek’s webinar will give participants a better understanding what rape culture is, its prevalence in society and how individuals can combat gender violence and rape culture.",PT54M59S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,694,8,0,2,"['Washington State University', 'WSU', 'Global Connections', 'WSU Global Campus', 'rape culture', 'gender based violence', 'misogyny', 'rape culture in the media', 'victim blaming', 'sexual objectification', 'rape myths', 'risk reduction', 'harassment', 'combating rape culture', 'slut-shaming', 'masculinity and violence', 'women’s studies', 'gender studies']",en,,,
youtube#video,MKqtzECaejm2weRM8LN0r5MpAGU,o4w9QOQTOlE,2016-07-16T07:34:29Z,UC2bZGZUuv5CE7ZqJy0lm9Jw,Conan O'Brien Amber Rose Gives Show's Host and Dax Shepard Advice on How to Have an Orgy  - CWEB.com,View Full Article and More videos  http://www.CWEB.com,https://i.ytimg.com/vi/o4w9QOQTOlE/default.jpg,120,90,https://i.ytimg.com/vi/o4w9QOQTOlE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/o4w9QOQTOlE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/o4w9QOQTOlE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/o4w9QOQTOlE/maxresdefault.jpg,1280.0,720.0,C WEB,1,none,Conan O'Brien Amber Rose Gives Show's Host and Dax Shepard Advice on How to Have an Orgy  - CWEB.com,View Full Article and More videos  http://www.CWEB.com,PT2M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,135,0,0,0,"['iMovie', 'iparis', 'cweb', 'amber rose', ""Conan O'Brien"", 'dax shepard']",,,,
youtube#video,KMoKevXg_JuIWmrCUeBqtcZXNEc,okbsXyVTkC8,2019-09-08T00:45:00Z,UCF2j49CDV8QhTNZhk919TMQ,I bought SLUTBOX by Amber Rose AUGUST 2019 so u don't have to! Unboxing & Try On!!,"YOWSA!! Well this was my 1st Adult themed subscription box. It's not  September's but August 2019 Slutbox (ships late in the month) As a beauty box it's actually okay, not the worst I've seen this year but as an Adult themed subscription box it's woefully lacking. I unboxed and tried most of the products.

PS Sorry I've been MIA for a minute, life keeps throwing me curve balls, hopefully I can stay dodging and get back to regular uploads.

Here's Chrissy's Channel:

Chrissy Harless: Sub Boxes & Beauty: https://www.youtube.com/channel/UCT3o7Hn75VAPK-9NlMBmyAw

Click here to SUBSCRIBE:  https://bit.ly/Subscribe2MakeupIdiot
Click here to WATCH : http://bit.ly/MakeupIdiotAugust2019Playlist
Click here to watch LAST video: https://youtu.be/pmdrfubz1OM 

Click here to subscribe to Slutbox (not sponsored):  https://myslutbox.com/subscribe/

I'm gonna switch up my format and try and do longer videos.I don't think Youtube is here for my current quickness.
But here are some timestamps if you wanna skip ahead!
Intro 1:09
1st Item 2:01
2nd Item 3:23
3rd Item 7:10
4th Item 8:55
5th Item 10:16

Let's Be Friends:
Instagram: @makeup_idiot
Twitter: @makeup_idiot
Email: mak3up1diot@gmail.com

#amberrose #slutbox #beautyunboxing #youtube #subscriptionboxes #makeupidiot",https://i.ytimg.com/vi/okbsXyVTkC8/default.jpg,120,90,https://i.ytimg.com/vi/okbsXyVTkC8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/okbsXyVTkC8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/okbsXyVTkC8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/okbsXyVTkC8/maxresdefault.jpg,1280.0,720.0,Makeup Idiot,26,none,I bought SLUTBOX by Amber Rose AUGUST 2019 so u don't have to! Unboxing & Try On!!,"YOWSA!! Well this was my 1st Adult themed subscription box. It's not  September's but August 2019 Slutbox (ships late in the month) As a beauty box it's actually okay, not the worst I've seen this year but as an Adult themed subscription box it's woefully lacking. I unboxed and tried most of the products.

PS Sorry I've been MIA for a minute, life keeps throwing me curve balls, hopefully I can stay dodging and get back to regular uploads.

Here's Chrissy's Channel:

Chrissy Harless: Sub Boxes & Beauty: https://www.youtube.com/channel/UCT3o7Hn75VAPK-9NlMBmyAw

Click here to SUBSCRIBE:  https://bit.ly/Subscribe2MakeupIdiot
Click here to WATCH : http://bit.ly/MakeupIdiotAugust2019Playlist
Click here to watch LAST video: https://youtu.be/pmdrfubz1OM 

Click here to subscribe to Slutbox (not sponsored):  https://myslutbox.com/subscribe/

I'm gonna switch up my format and try and do longer videos.I don't think Youtube is here for my current quickness.
But here are some timestamps if you wanna skip ahead!
Intro 1:09
1st Item 2:01
2nd Item 3:23
3rd Item 7:10
4th Item 8:55
5th Item 10:16

Let's Be Friends:
Instagram: @makeup_idiot
Twitter: @makeup_idiot
Email: mak3up1diot@gmail.com

#amberrose #slutbox #beautyunboxing #youtube #subscriptionboxes #makeupidiot",PT11M24S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,112,15,0,21,"['makeupidiot', 'slutbox unboxing', 'amber rose', 'slutbox by Amber Rose', 'adult subscription box', 'slutbox august 2019', 'slutbox august 2019 unboxing', 'amber rose subscription box', 'slutbox review', 'amber rose slutbox', 'slutbox 2019', 'chrissy harless', 'slutbox']",en,ytAgeRestricted,en,
youtube#video,reNzyvvD2J_lllFjSOsTrnufO3o,oxH91sTTmik,2016-05-03T21:01:01Z,UCdtXPiqI2cLorKaPrfpKc4g,Amber Rose Gets Her Own Talk Show,The model is heading to VH1 this summer.,https://i.ytimg.com/vi/oxH91sTTmik/default.jpg,120,90,https://i.ytimg.com/vi/oxH91sTTmik/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oxH91sTTmik/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oxH91sTTmik/sddefault.jpg,640.0,480.0,,,,Entertainment Tonight,24,none,Amber Rose Gets Her Own Talk Show,The model is heading to VH1 this summer.,PT1M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,6690,52,0,7,"['ET Online', 'entertainment tonight', 'etonline', 'talk show', 'et', 'Amber Rose', 'trending']",,,,
youtube#video,be1AJ8rfBDviQbK9Er33RBe1nYI,P1y6lTV91bM,2018-03-03T22:48:07Z,UC_eWyT1sRd64zYTxHiQbaNA,Amber Rose teen selfie HOT according to boyfriend 21 Savage! Rapper gets heat from social media!,"Amber Rose teen selfie HOT according to boyfriend 21 Savage! Rapper gets heat from social media for saying his BAE was, ""HOT N READY"" when she was 14! 

http://meetmagazine.blogspot.com/2018/03/amber-rose-teen-selfie-hot-according-to.html",https://i.ytimg.com/vi/P1y6lTV91bM/default.jpg,120,90,https://i.ytimg.com/vi/P1y6lTV91bM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/P1y6lTV91bM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/P1y6lTV91bM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/P1y6lTV91bM/maxresdefault.jpg,1280.0,720.0,MEET Magazine,24,none,Amber Rose teen selfie HOT according to boyfriend 21 Savage! Rapper gets heat from social media!,"Amber Rose teen selfie HOT according to boyfriend 21 Savage! Rapper gets heat from social media for saying his BAE was, ""HOT N READY"" when she was 14! 

http://meetmagazine.blogspot.com/2018/03/amber-rose-teen-selfie-hot-according-to.html",PT2M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,1055,,0,1,,en,,en,
youtube#video,2SCzxg89pNwnch_B56MyyEuA_y4,Paahr__87OQ,2007-11-06T10:55:45Z,UCnG5Ze4AjfeQSqlym86zU6Q,Amber the Slut,"At Weston Primary, high on sugar. ;)",https://i.ytimg.com/vi/Paahr__87OQ/default.jpg,120,90,https://i.ytimg.com/vi/Paahr__87OQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Paahr__87OQ/hqdefault.jpg,480,360,,,,,,,metallicamber,23,none,Amber the Slut,"At Weston Primary, high on sugar. ;)",PT29S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,960,0,0,1,"['amber', 'emma', 'olivia', 'bottle']",,,,
youtube#video,udUwffCiUCBVEARi2WF5-N_J-pE,pjBci-7DRyE,2018-01-03T03:44:44Z,UCrodDU1AvTN5DzjLERu0IxQ,"Amber Rose [ 2018 ]  Fashion Style  Haircut, Bikini, Figure, Lifestyle, Tattoo Photos!!!","Amber Rose Fashion Style With Haircut, Figure, Bikini, swimsuit, Lifestyle, Tattoo, Unseen Photos 2018 HD.

Amber Rose is an American model and actress.
Born: 21 October 1983 (age 34), Philadelphia, Pennsylvania, United States
Height: 1.75 m
Spouse: Wiz Khalifa (m. 2013–2016)
Parents: Dorothy Rose, Michael Levonchuck
TV shows: Dancing with the Stars, The Amber Rose Show",https://i.ytimg.com/vi/pjBci-7DRyE/default.jpg,120,90,https://i.ytimg.com/vi/pjBci-7DRyE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pjBci-7DRyE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pjBci-7DRyE/sddefault.jpg,640.0,480.0,,,,FSTYLE,24,none,"Amber Rose [ 2018 ]  Fashion Style  Haircut, Bikini, Figure, Lifestyle, Tattoo Photos!!!","Amber Rose Fashion Style With Haircut, Figure, Bikini, swimsuit, Lifestyle, Tattoo, Unseen Photos 2018 HD.

Amber Rose is an American model and actress.
Born: 21 October 1983 (age 34), Philadelphia, Pennsylvania, United States
Height: 1.75 m
Spouse: Wiz Khalifa (m. 2013–2016)
Parents: Dorothy Rose, Michael Levonchuck
TV shows: Dancing with the Stars, The Amber Rose Show",PT13M37S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1563,7,0,0,"['Amber Rose', 'Amber Rose fashion', 'Amber Rose swimsuit', 'Amber Rose fashion style', 'Amber Rose hairstyle', 'Amber Rose haircut', 'Amber Rose figure', 'Amber Rose bikini', 'Amber Rose lifestyle', 'Amber Rose tattoo', 'Amber Rose unseen photos', 'Amber Rose photos', 'Amber Rose style', 'Amber Rose 2018']",,,,
youtube#video,iUjheCq00G0FML14lB0O_yjE9GY,pN-smqAJxrY,2015-10-04T15:52:34Z,UCTnFdC5jhEClcYhTn9wo-VQ,Quincy Brown Combs Attends Amber Rose Slut Walk In Los Angeles 10.3.15 - TheHollywoodFix.com,"Diddy's son Quincy Brown attends the Amber Rose Slut Walk in LA!
Full Story w/ PICS: http://www.thehollywoodfix.com/WvYIx
*Subscribe* & Follow Us on Social Media:
TWITTER: http://www.twitter.com/hollywoodfix
INSTGRAM: http://www.instagram.com/thehollywoodfix
TUMBLR: http://thehollywoodfix.tumblr.com/
FACEBOOK: https://www.facebook.com/TheHollywoodFix
(Copyright 2015)",https://i.ytimg.com/vi/pN-smqAJxrY/default.jpg,120,90,https://i.ytimg.com/vi/pN-smqAJxrY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pN-smqAJxrY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pN-smqAJxrY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/pN-smqAJxrY/maxresdefault.jpg,1280.0,720.0,The Hollywood Fix,22,none,Quincy Brown Combs Attends Amber Rose Slut Walk In Los Angeles 10.3.15 - TheHollywoodFix.com,"Diddy's son Quincy Brown attends the Amber Rose Slut Walk in LA!
Full Story w/ PICS: http://www.thehollywoodfix.com/WvYIx
*Subscribe* & Follow Us on Social Media:
TWITTER: http://www.twitter.com/hollywoodfix
INSTGRAM: http://www.instagram.com/thehollywoodfix
TUMBLR: http://thehollywoodfix.tumblr.com/
FACEBOOK: https://www.facebook.com/TheHollywoodFix
(Copyright 2015)",PT2M52S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,21721,113,0,2,"['SlutWalk', 'Los Angeles (City/Town/Village)', 'Politics (TV Genre)', 'Amber Rose (Celebrity)', 'quincy combs', 'quincy brown', 'Sean Combs (Celebrity)', 'Diddy (Musical Artist)', 'Hip Hop Music (Musical Genre)', 'Celebrity (Media Genre)', 'Paparazzi (Film Subject)', 'Paparazzi (Film)', 'TMZ (Website)', 'TMZ On TV (TV Program)']",,,,
