kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,contentDetails.regionRestriction.blocked
youtube#video,akWan65erMUVBfQRKRpV3pyefyY,EFmkL0SrtHM,2019-10-02T20:05:53Z,UCKgAB8lqTbqbwXC-e6_9lhQ,Watch: Sentencing in Amber Guyger trial,"Former Dallas police officer Amber Guyger faces five to 99 years in prison for killing her neighbor, Botham Jean.",https://i.ytimg.com/vi/EFmkL0SrtHM/default.jpg,120,90,https://i.ytimg.com/vi/EFmkL0SrtHM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EFmkL0SrtHM/hqdefault.jpg,480,360,,,,,,,KGW News,"['KGW', 'Amber Guyger', 'Botham Jean', 'Dallas Police', 'Amber Guyger trial', 'Amber Guyger trial sentencing']",25,none,,Watch: Sentencing in Amber Guyger trial,"Former Dallas police officer Amber Guyger faces five to 99 years in prison for killing her neighbor, Botham Jean.",en-US,PT1H22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,53241,293,0,200,
youtube#video,pC8BQB17q6-pQJLXbQLAwuqX-8o,eH8Hsh1g9vo,2021-12-11T16:15:04Z,UC-lZTlG05ETwyjDS1JQCv3w,AMBER HEARD'S SCREWED - James Franco SHOCKED AT Subpoena by Johnny Depp's Lawyers | Celebrity Craze,"AMBER HEARD'S SCREWED - James Franco SHOCKED AT Subpoena by Johnny Depp's Lawyers | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #JamesFranco
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/eH8Hsh1g9vo/default.jpg,120,90,https://i.ytimg.com/vi/eH8Hsh1g9vo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eH8Hsh1g9vo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eH8Hsh1g9vo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/eH8Hsh1g9vo/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""AMBER HEARD'S SCREWED - James Franco SHOCKED AT Subpoena by Johnny Depp's Lawyers"", 'james franco', 'hollywood news', 'justice for johnny depp']",24,none,en-US,AMBER HEARD'S SCREWED - James Franco SHOCKED AT Subpoena by Johnny Depp's Lawyers | Celebrity Craze,"AMBER HEARD'S SCREWED - James Franco SHOCKED AT Subpoena by Johnny Depp's Lawyers | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #JamesFranco
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",en-US,PT8M4S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1619,32,0,13,
youtube#video,bixnX57okNCm-oIH_uByBESJ9Sk,eyp-Wsv-zYw,2017-09-04T12:46:38Z,UCK0UUsCjtMRNtS3BPh1Yc4w,Amber Alert suspect charged with sexual battery of a child,An Amber Alert helped lead to the arrest of a 50-year-old man accused of abducting his step-granddaughter in the middle of the night.,https://i.ytimg.com/vi/eyp-Wsv-zYw/default.jpg,120,90,https://i.ytimg.com/vi/eyp-Wsv-zYw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eyp-Wsv-zYw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eyp-Wsv-zYw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/eyp-Wsv-zYw/maxresdefault.jpg,1280.0,720.0,ABC Action News,"['darrell mills', 'amber alert', 'florida amber alert', 'amber alert news', 'tampa bay news', 'orlando news', 'apopka', ""orange county sheriff's office"", 'orange county', 'elderton', 'step-grandfather', 'felony charges', 'man charged', 'assaulted step-granddaughter']",25,none,,Amber Alert suspect charged with sexual battery of a child,An Amber Alert helped lead to the arrest of a 50-year-old man accused of abducting his step-granddaughter in the middle of the night.,en,PT26S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,238,4,0,0,
youtube#video,vNpvnaflZ2JmxC6zdzjCUpBk_dU,e_4FMXdDvmw,2019-04-30T18:58:08Z,UCBu0KdNokE4MqdkacvH37_A,Amber Guyger 911 call: What was she thinking after she shot Botham Jean?,"For the first time, the public can now hear the 911 call Amber Guyger made moments after she shot Botham Jean. WFAA-TV obtained a copy, which until now, not even the family has heard.

Read the full story: https://on.wfaa.com/2DELGYl",https://i.ytimg.com/vi/e_4FMXdDvmw/default.jpg,120,90,https://i.ytimg.com/vi/e_4FMXdDvmw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/e_4FMXdDvmw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/e_4FMXdDvmw/sddefault.jpg,640.0,480.0,,,,WFAA,"['amber guyger', 'botham jean', ""amber guyger 911 call i'm sorry"", 'amber guyger case updates', 'amber guyger fired', 'amber guyger latest news', 'amber guyger updates', 'where is amber guyger now', 'dallas cop', 'dallas 911 call', 'dpd shooting', 'dallas cop 911 call', 'dallas cop shooting', 'botham jean shooting', 'botham jean update', 'botham jean death', 'dallas news']",25,none,en,Amber Guyger 911 call: What was she thinking after she shot Botham Jean?,"For the first time, the public can now hear the 911 call Amber Guyger made moments after she shot Botham Jean. WFAA-TV obtained a copy, which until now, not even the family has heard.

Read the full story: https://on.wfaa.com/2DELGYl",en,PT11M36S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,750233,5681,0,4414,
youtube#video,TR3SY1OaRVpSxoc1bxjJqEvnQIY,hPngDy-DhCs,2019-10-02T21:57:03Z,UCinjnmQEwCddOudyCC1v7qA,Ex-Dallas Officer Amber Guyger Sentenced to 10 Years in Prison | Part 3,"Update: Amber Guyger, a former Dallas police officer, has been sentenced to 10 years in prison after being convicted of murder Tuesday in the fatal shooting of her black, unarmed neighbor who she said she believed was an intruder in her home. Details: http://on.ktla.com/QMteG #AmberGuyger #BothamJean",https://i.ytimg.com/vi/hPngDy-DhCs/default.jpg,120,90,https://i.ytimg.com/vi/hPngDy-DhCs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hPngDy-DhCs/hqdefault.jpg,480,360,,,,,,,KTLA 5,"['Amber Guyger', 'Botham Jean', 'Texas court', 'Dallas police', 'KTLA 5 News']",25,none,,Ex-Dallas Officer Amber Guyger Sentenced to 10 Years in Prison | Part 3,"Update: Amber Guyger, a former Dallas police officer, has been sentenced to 10 years in prison after being convicted of murder Tuesday in the fatal shooting of her black, unarmed neighbor who she said she believed was an intruder in her home. Details: http://on.ktla.com/QMteG #AmberGuyger #BothamJean",,PT4H58M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,405708,1844,0,1314,
youtube#video,mur8wFPOdzmPryDh9iKpDOyISnE,iSOrt66HNFk,2019-10-01T20:10:14Z,UCinjnmQEwCddOudyCC1v7qA,Sentencing Phase Underway for Ex-Dallas Officer Amber Guyger,"Update: The routing source of the court video was changed, which caused a break in the livestream. You can watch the new stream, here: https://youtu.be/YhvB4CxSSqw

The Sentencing Phase of Amber Guyger was underway at a Texas courthouse. Guyger, a former Dallas police officer, could be facing decades in prison after being convicted of murder Tuesday in the fatal shooting of her black, unarmed neighbor who she said she believed was an intruder in her home. http://on.ktla.com/DWVZM #AmberGuyger #BothamJean",https://i.ytimg.com/vi/iSOrt66HNFk/default.jpg,120,90,https://i.ytimg.com/vi/iSOrt66HNFk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iSOrt66HNFk/hqdefault.jpg,480,360,,,,,,,KTLA 5,,25,none,,Sentencing Phase Underway for Ex-Dallas Officer Amber Guyger,"Update: The routing source of the court video was changed, which caused a break in the livestream. You can watch the new stream, here: https://youtu.be/YhvB4CxSSqw

The Sentencing Phase of Amber Guyger was underway at a Texas courthouse. Guyger, a former Dallas police officer, could be facing decades in prison after being convicted of murder Tuesday in the fatal shooting of her black, unarmed neighbor who she said she believed was an intruder in her home. http://on.ktla.com/DWVZM #AmberGuyger #BothamJean",,PT47M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,61844,410,0,194,
youtube#video,EdahEF58gQuNHqY3ETtt9-ekX3s,J7IgyPh8UkQ,2019-09-28T13:36:58Z,UCBu0KdNokE4MqdkacvH37_A,Full Video: Amber Guyger's testimony,"The former Dallas officer was the first witness called to the stand by the defense after the state rested their case the day before. Charged with murder, she faces up to 99 years in prison.  
STORY: https://bit.ly/2noPo2Y
MORE: Wfaa.com/bothamjean",https://i.ytimg.com/vi/J7IgyPh8UkQ/default.jpg,120,90,https://i.ytimg.com/vi/J7IgyPh8UkQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/J7IgyPh8UkQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/J7IgyPh8UkQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/J7IgyPh8UkQ/maxresdefault.jpg,1280.0,720.0,WFAA,"['AMBER GUYGER', 'BOTHAM JEAN', 'AMBER GUYGER LIVE STREAM YOUTUBE', 'WFAA', 'AMBER GUYGER TESTIMONY', 'WHERE IS AMBER GUYGER', 'AMBER GUYGER UPDATE', 'IS AMBER GUYGER IN JAIL', 'MURDER TRIAL', 'botham-jean', 'amber guyger', 'amber guyger trial', 'amber guyger trial update', 'when is amber guyger trial', 'amber guyger 911 call im sorry', 'amber guyger youtube', 'where is amber guyger now', 'is amber guyger in jail', 'botham jean update', 'murder trial', 'amber guyger murder trial', 'amber guyger trial live stream']",25,none,,Full Video: Amber Guyger's testimony,"The former Dallas officer was the first witness called to the stand by the defense after the state rested their case the day before. Charged with murder, she faces up to 99 years in prison.  
STORY: https://bit.ly/2noPo2Y
MORE: Wfaa.com/bothamjean",en,PT3H14M51S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1810463,8155,0,8281,
youtube#video,oi34RvSfuVyrxHMi4xrpoC8GPD0,LtQdUx4FiVo,2019-10-01T22:18:23Z,UCKgAB8lqTbqbwXC-e6_9lhQ,WATCH: Sentencing phase gets underway in trial of Amber Guyger,"Amber Guyger faces 5 to 99 years in prison. The jury will determine her punishment. The jury found the former Dallas police officer guilty of murder Tuesday in the shooting death of her neighbor over a year ago. 
Here's a look back at the trial: https://www.kgw.com/article/news/crime/amber-guyger-murder-trial-daily-breakdown-livestream/283-7c0187eb-efc0-4170-a847-3d69aff27eb4",https://i.ytimg.com/vi/LtQdUx4FiVo/default.jpg,120,90,https://i.ytimg.com/vi/LtQdUx4FiVo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LtQdUx4FiVo/hqdefault.jpg,480,360,,,,,,,KGW News,"['amber guyer', 'sentencing of amber guyer', 'amber guyer sentencing', 'kgw', 'live stream amber guyer', 'The Amber Guyger murder trial: Sentencing phase begins', 'Former Dallas cop Amber Guyger found guilty of murdering neighbor', 'WATCH LIVE: Amber Guyger Sentencing Phase', 'Sentencing Phase Underway for Ex-Dallas Officer Amber Guyger', 'Dallas Officer Amber Guyger Sentencing Deliberation | NowThis']",25,none,,WATCH: Sentencing phase gets underway in trial of Amber Guyger,"Amber Guyger faces 5 to 99 years in prison. The jury will determine her punishment. The jury found the former Dallas police officer guilty of murder Tuesday in the shooting death of her neighbor over a year ago. 
Here's a look back at the trial: https://www.kgw.com/article/news/crime/amber-guyger-murder-trial-daily-breakdown-livestream/283-7c0187eb-efc0-4170-a847-3d69aff27eb4",en-US,PT3H24M57S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,93388,420,0,100,
youtube#video,0UNOMCNdvbFkPczclyxsH1oFimE,NEy53aWTK2A,2020-07-07T16:06:39Z,UChqUTb7kYRX8-EiaN3XFrSQ,Actor Johnny Depp rejects ex-wife's abuse claims in libel action,"Actor Johnny Depp accused his ex-wife, actress Amber Heard, of having extra-marital affairs and lying about him beating her up as he began libel action in a London court against a British tabloid. 

Subscribe: http://smarturl.it/reuterssubscribe

Reuters brings you the latest business, finance and breaking news video from around the globe.  Our reputation for accuracy and impartiality is unparalleled.

Get the latest news on: http://reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",https://i.ytimg.com/vi/NEy53aWTK2A/default.jpg,120,90,https://i.ytimg.com/vi/NEy53aWTK2A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NEy53aWTK2A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NEy53aWTK2A/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NEy53aWTK2A/maxresdefault.jpg,1280.0,720.0,Reuters,"['reuters', 'news', 'top news', 'headlines', 'breaking news', 'news today', 'bloomberg', 'thomson reuters', 'Johnny Depp', 'Amber Heard', 'libel']",25,none,,Actor Johnny Depp rejects ex-wife's abuse claims in libel action,"Actor Johnny Depp accused his ex-wife, actress Amber Heard, of having extra-marital affairs and lying about him beating her up as he began libel action in a London court against a British tabloid. 

Subscribe: http://smarturl.it/reuterssubscribe

Reuters brings you the latest business, finance and breaking news video from around the globe.  Our reputation for accuracy and impartiality is unparalleled.

Get the latest news on: http://reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",en,PT2M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,5242,48,0,23,
youtube#video,_2b4APy4A8ZQZz0mBOBHWhFYTqY,nX-PSnkmDvE,2019-09-23T19:09:36Z,UCxMXl9L79X1Mq_4iwCOyPFg,Prosecutors Make Case Against Amber Guyger During Opening Statements Of Murder Trial,"During their opening statements, prosecutors argued their case against Amber Guyger, who is accused of murdering her apartment neighbor Botham Jean.",https://i.ytimg.com/vi/nX-PSnkmDvE/default.jpg,120,90,https://i.ytimg.com/vi/nX-PSnkmDvE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nX-PSnkmDvE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nX-PSnkmDvE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nX-PSnkmDvE/maxresdefault.jpg,1280.0,720.0,CBSDFW,"['CBS 11 News Mid-day', 'Amber Guyger Trial', 'Amber Guyger', 'Botham Jean', 'DFW News', 'Dallas', 'Murder Trial']",25,none,en,Prosecutors Make Case Against Amber Guyger During Opening Statements Of Murder Trial,"During their opening statements, prosecutors argued their case against Amber Guyger, who is accused of murdering her apartment neighbor Botham Jean.",en,PT30M14S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,759439,9009,0,4772,
youtube#video,AucOdMUl9nzBhG3XH8fZ_XrSdj4,QnDPQQYFsJU,2021-11-01T18:46:43Z,UCvPifZUF8usnsIDKmFUVSQQ,Johnny Depp REHIRED & SPOTTED On Set For New Pirates Of The Caribbean Film || Captain Jack Sparrow,"Since Amber Heard's first allegation of actual physical abuse following their 2016 separation, Johnny Depp's reputation has been damaged in debate, with a considerable number of the most renowned organizations in Hollywood to a great extent boycotting him because of his continuous fights in court with both her and U.K.-based media source The Sun.
#johnnydepp #amberheard #deppamber #amberjohnny",https://i.ytimg.com/vi/QnDPQQYFsJU/default.jpg,120,90,https://i.ytimg.com/vi/QnDPQQYFsJU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QnDPQQYFsJU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QnDPQQYFsJU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/QnDPQQYFsJU/maxresdefault.jpg,1280.0,720.0,Tech Informer,"['johnny depp', 'celebrity news', 'johnny depp amber heard', 'amber heard', 'amber heard johnny depp', 'clevver news', 'johnny depp and amber heard', 'viral vision', 'johnny depp news', 'justice for johnny depp', 'johnny depp fired', 'johnny depp interview', 'pirates of the caribbean', 'depp heard', 'depp', 'amber heard fired', 'johnny depp rehired', 'johnny depp rehired by disney', 'johnny depp rehired pirates of the caribbean', 'thatumbrellaguy', 'information overload', 'entertainment news', 'amber heard loses']",24,none,,Johnny Depp REHIRED & SPOTTED On Set For New Pirates Of The Caribbean Film || Captain Jack Sparrow,"Since Amber Heard's first allegation of actual physical abuse following their 2016 separation, Johnny Depp's reputation has been damaged in debate, with a considerable number of the most renowned organizations in Hollywood to a great extent boycotting him because of his continuous fights in court with both her and U.K.-based media source The Sun.
#johnnydepp #amberheard #deppamber #amberjohnny",,PT3M55S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,206,12,0,3,
youtube#video,1bY7TNzJirZWQaH3nHiMeZhBUuQ,Rkedz12GMEw,2021-02-25T20:53:17Z,UCBu0KdNokE4MqdkacvH37_A,Extended interview with Judge Amber Givens | WFAA Rooted,Tashara Parker sits down talks the politics of Black hair with Dallas Judge Amber Givens,https://i.ytimg.com/vi/Rkedz12GMEw/default.jpg,120,90,https://i.ytimg.com/vi/Rkedz12GMEw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Rkedz12GMEw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Rkedz12GMEw/sddefault.jpg,640.0,480.0,,,,WFAA,"['rooted', 'news', 'community']",25,none,en,Extended interview with Judge Amber Givens | WFAA Rooted,Tashara Parker sits down talks the politics of Black hair with Dallas Judge Amber Givens,en,PT5M35S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,877,42,0,6,
youtube#video,xMfiJRXxNvUuhwaAX1F7mCd3Jbk,s_VQQTolHo0,2019-09-30T23:39:44Z,UCBu0KdNokE4MqdkacvH37_A,The Amber Guyger murder trial: Day 7,"The murder trial of Amber Guyger is set to resume today. Defense attorneys presented their case for about two hours on Saturday before jurors were dismissed for the weekend. Our live coverage of the trial continues with Tanya Eiserer and defense attorney Barry Sorrels. Court is scheduled to begin at 9:30 a.m. CST
 
BACKGROUND:

Former Dallas police officer Amber Guyger is on trial for murder after she fatally shot Botham Shem Jean on September 6, 2018.  

Guyger was off duty but still in uniform when she went into Jean's apartment at South Side Flats. She told investigators she believed she was walking into her own apartment and shot Jean believing he was an intruder. 

MORE: https://www.wfaa.com/bothamjean",https://i.ytimg.com/vi/s_VQQTolHo0/default.jpg,120,90,https://i.ytimg.com/vi/s_VQQTolHo0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/s_VQQTolHo0/hqdefault.jpg,480,360,,,,,,,WFAA,"['botham jean', 'amber guyger', 'amber guyger trial', 'amber guyger trial update', 'when is amber guyger trial', 'amber guyger 911 call im sorry', 'amber guyger youtube', 'where is amber guyger now', 'is amber guyger in jail', 'botham jean update', 'murder trial', 'dallas police', 'botham jean shooting', 'amber guyger murder trial', 'amber guyger trial live stream', 'dallas police shooting']",25,none,,The Amber Guyger murder trial: Day 7,"The murder trial of Amber Guyger is set to resume today. Defense attorneys presented their case for about two hours on Saturday before jurors were dismissed for the weekend. Our live coverage of the trial continues with Tanya Eiserer and defense attorney Barry Sorrels. Court is scheduled to begin at 9:30 a.m. CST
 
BACKGROUND:

Former Dallas police officer Amber Guyger is on trial for murder after she fatally shot Botham Shem Jean on September 6, 2018.  

Guyger was off duty but still in uniform when she went into Jean's apartment at South Side Flats. She told investigators she believed she was walking into her own apartment and shot Jean believing he was an intruder. 

MORE: https://www.wfaa.com/bothamjean",,PT7H58M58S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,385489,2046,0,420,
youtube#video,w3XpB9eTOcejVPkUcBLYcArS0X4,xlxXptlHVJc,2021-09-09T23:47:07Z,UCmAXruiyzpv2qNu3JhOoeKw,"Amber Cobb is the literal WORST ""trainer"" ever.","Contact Delaware Racing Commission:
https://agriculture.delaware.gov/thoroughbred-racing-commission/contact-us/

Sources:
https://www.thoroughbreddailynews.com/letter-to-the-editor-bryan-langlois-dvm-2/
https://horseracingwrongs.org/2021/08/30/the-video-doesnt-lie-amber-cobb-is-a-vile-human-being-the-delaware-racing-commission-is-a-travesty/
https://www.peta.org/media/news-releases/peta-says-ban-race-horse-trainer-after-pitchfork-rage-attack/

THANKS TO LINK EQUESTRIAN FOR SPONSORING THIS VIDEO! Click the link - https://linkequestrian.com

Patreon Exclusive Barn & Training Content - https://www.patreon.com/raleighlink

TikTok Shorts - https://vm.tiktok.com/ZMR6qx1ak/

Business Inquires - raleighlilith.pro@gmail.com 

Video Requests - raleighreacts@gmail.com


~~~FOLLOW US~~~


My Instagram: https://www.instagram.com/raleighlilith/ 

LINK Equestrian Apparel Instagram: https://www.instagram.com/linkequestrian/

LINK Equestrian Apparel Facebook: https://www.facebook.com/linkequestrian

LInk’s Instagram: https://www.instagram.com/ladiesmanlink/ 

My Dog’s Instagram: https://www.instagram.com/flaccidfam/ 


~~~SUPPORT YOUR LOCAL SHELTERS~~~

PLEASE DONATE TO AND VOLUNTEER AT HORSE RESCUES & SHELTERS NEAR YOU! Click a link below in accordance to your location:

Horse Rescues In North America: https://www.horseillustrated.com/horse-resources-rescue-organizations?utm-source=LTcom/

Horse Rescues In The UK: https://www.worldhorsewelfare.org/In-the-UK 

Horse Rescues Across Europe: https://euhorseshelters.com/

Global Animal Sanctuaries: https://www.sanctuaryfederation.org/find-a-sanctuary/

#raleighlink14 #raleighlink #equestrian",https://i.ytimg.com/vi/xlxXptlHVJc/default.jpg,120,90,https://i.ytimg.com/vi/xlxXptlHVJc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xlxXptlHVJc/hqdefault.jpg,480,360,,,,,,,Raleigh Link,"['RaleighLink14', 'Raleigh Link', 'Raleigh and Link', 'horse', 'equine', 'equestrian', 'everything wrong with', 'horse girl', ""let's judge equestrians"", 'horse fails', 'riding fails', 'horse trainer', 'equestrian reacts']",24,none,,"Amber Cobb is the literal WORST ""trainer"" ever.","Contact Delaware Racing Commission:
https://agriculture.delaware.gov/thoroughbred-racing-commission/contact-us/

Sources:
https://www.thoroughbreddailynews.com/letter-to-the-editor-bryan-langlois-dvm-2/
https://horseracingwrongs.org/2021/08/30/the-video-doesnt-lie-amber-cobb-is-a-vile-human-being-the-delaware-racing-commission-is-a-travesty/
https://www.peta.org/media/news-releases/peta-says-ban-race-horse-trainer-after-pitchfork-rage-attack/

THANKS TO LINK EQUESTRIAN FOR SPONSORING THIS VIDEO! Click the link - https://linkequestrian.com

Patreon Exclusive Barn & Training Content - https://www.patreon.com/raleighlink

TikTok Shorts - https://vm.tiktok.com/ZMR6qx1ak/

Business Inquires - raleighlilith.pro@gmail.com 

Video Requests - raleighreacts@gmail.com


~~~FOLLOW US~~~


My Instagram: https://www.instagram.com/raleighlilith/ 

LINK Equestrian Apparel Instagram: https://www.instagram.com/linkequestrian/

LINK Equestrian Apparel Facebook: https://www.facebook.com/linkequestrian

LInk’s Instagram: https://www.instagram.com/ladiesmanlink/ 

My Dog’s Instagram: https://www.instagram.com/flaccidfam/ 


~~~SUPPORT YOUR LOCAL SHELTERS~~~

PLEASE DONATE TO AND VOLUNTEER AT HORSE RESCUES & SHELTERS NEAR YOU! Click a link below in accordance to your location:

Horse Rescues In North America: https://www.horseillustrated.com/horse-resources-rescue-organizations?utm-source=LTcom/

Horse Rescues In The UK: https://www.worldhorsewelfare.org/In-the-UK 

Horse Rescues Across Europe: https://euhorseshelters.com/

Global Animal Sanctuaries: https://www.sanctuaryfederation.org/find-a-sanctuary/

#raleighlink14 #raleighlink #equestrian",,PT15M2S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,103325,7410,0,1069,
