kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage
youtube#video,ubefUpwcQ2JkxAbR_zBovyhiiss,BQ3z5zre2sE,2021-12-24T19:00:11Z,UCDljCmBv7Y7Sm37cNce-pxQ,Torn back to Body Shell - The Transplant begins: Amber 2.0,"Can I revive my full-time home on wheels back from the brink?

In this video I'm attempting to take my 18 year old, semi-auto ex-ambulance turned home on wheels and completely revive it, transplanting everything from a low mileage ""other"" T1n Sprinter & swapping the transmission over in the process.

The donor van has now been stripped and is gone.
The Engine, gearbox, wiring loom and all other vital parts are all now sat waiting.
The last thing left is to tear my van/home completely apart and start this mammoth task of rebuilding it from the ground up, converting it to manual transmission and fixing the ailments that have plagued this van.

I am not from a mechanical background and this is easily the biggest undertaking of any vehicle I've done, there's going to be a lot of ball's ups, going backwards, fits, blood, tears, and moments of victory.
But I have to make this work. If I don't, well my home can no long move.

Project Amber Merch:
https://projectamber.creator-spring.com

Find most parts, items & accesories I've used in videos on my
Amazon Store:
https://www.amazon.co.uk/shop/projectamber
You can also follow on:
Instagram: http://www.instagram.com/project.amber/
Facebook: https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:
Patreon: Project.Amber
https://www.patreon.com/Projectamber


#engineswap #willitrun #vanlife",https://i.ytimg.com/vi/BQ3z5zre2sE/default.jpg,120,90,https://i.ytimg.com/vi/BQ3z5zre2sE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BQ3z5zre2sE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BQ3z5zre2sE/sddefault.jpg,640.0,480.0,Project Amber,"['vanlife', 'mercedes', 'sprinter', 'dodge', 'van', 'mobile', 'home', 'rv', 'campervan', 'offgrid', 'homestead', 'retreat', 'offroad', 'overlander', 'rvlife', 'out of the system', 'camperlife', 'homeonwheels', 'adventure', 'lifeontheedge', 'live different', 'motorhome', 'amber', 'feel good', 'relax', 'escapism', 'mans best friend', 'man and his dog', 'lance', 'cj', 'ambulance', 'camperconversion']",2,none,Torn back to Body Shell - The Transplant begins: Amber 2.0,"Can I revive my full-time home on wheels back from the brink?

In this video I'm attempting to take my 18 year old, semi-auto ex-ambulance turned home on wheels and completely revive it, transplanting everything from a low mileage ""other"" T1n Sprinter & swapping the transmission over in the process.

The donor van has now been stripped and is gone.
The Engine, gearbox, wiring loom and all other vital parts are all now sat waiting.
The last thing left is to tear my van/home completely apart and start this mammoth task of rebuilding it from the ground up, converting it to manual transmission and fixing the ailments that have plagued this van.

I am not from a mechanical background and this is easily the biggest undertaking of any vehicle I've done, there's going to be a lot of ball's ups, going backwards, fits, blood, tears, and moments of victory.
But I have to make this work. If I don't, well my home can no long move.

Project Amber Merch:
https://projectamber.creator-spring.com

Find most parts, items & accesories I've used in videos on my
Amazon Store:
https://www.amazon.co.uk/shop/projectamber
You can also follow on:
Instagram: http://www.instagram.com/project.amber/
Facebook: https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:
Patreon: Project.Amber
https://www.patreon.com/Projectamber


#engineswap #willitrun #vanlife",en-GB,PT30M22S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,36170,2760,0,201,,,,
youtube#video,jnx-pwqM5YZkUMOoSuiPqBe2BJg,bQV_uxu67sw,2017-09-01T14:27:58Z,UCdrmQFiRyTMS9KHhsjbpaKQ,"I DO...UNTIL I DON'T Trailer + Clip (Amber Heard, Comedy - 2017) || Rishu Trailers","Subscribe my channel for more videos.
An ensemble comedy investigating the concept that marriage should be a seven-year contract with an option to renew. From the acclaimed director of In A World comes I Do...Until I Don't featuring an all-star cast of Lake Bell, Ed Helms, Mary Steenburgen, Paul Reiser, Amber Heard, Wyatt Cenac and Dolly Wells.",https://i.ytimg.com/vi/bQV_uxu67sw/default.jpg,120,90,https://i.ytimg.com/vi/bQV_uxu67sw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bQV_uxu67sw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bQV_uxu67sw/sddefault.jpg,640.0,480.0,Rishabh Bisht,,1,none,"I DO...UNTIL I DON'T Trailer + Clip (Amber Heard, Comedy - 2017) || Rishu Trailers","Subscribe my channel for more videos.
An ensemble comedy investigating the concept that marriage should be a seven-year contract with an option to renew. From the acclaimed director of In A World comes I Do...Until I Don't featuring an all-star cast of Lake Bell, Ed Helms, Mary Steenburgen, Paul Reiser, Amber Heard, Wyatt Cenac and Dolly Wells.",,PT2M46S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,114,2,0,2,,,,
youtube#video,YdCjdHNza0tDpexrU4YEPbFunOM,cZZaTWeklzE,2019-07-29T18:50:07Z,UCnjZMJ5-9jNbiw4--Xhf50g,Project EGG Show #232 - Amber Vilhauer,"Amber Vilhauer’s life's purpose is helping others feel seen, heard, loved and valued. Her career’s purpose is to help impact-driven business owners get their message out to the world in the most efficient and powerful way through digital marketing opportunities.

Before founding NGNG Enterprises with Amber Vilhauer (standing for NoGutsNoGlory) in 2007, Amber was an integral part of a multi-million dollar marketing company named Vector Marketing, while also attending the University of Arizona for Marketing and Graphic Design. As a young 20 year old, not only did Amber achieve the highest sales level in the company of Senior Field Sales Manager, she also moved through the management levels very quickly.

From her promotion of Assistant Manager after 3 short months, Amber went on to become a lead Sales Manager for her local district office. She was pursued to move to Denver for the position of Pilot Sales Manager, helping to run a division of 13 offices in 4 states. Amber trained new managers to open their own district office, was responsible for training and managing more than 30 receptionists in the division, all while continuing to recruit and train thousands of sales reps for the Denver district. Amber assisted in coordinating division-wide conferences throughout the year, regularly speaking in small workshop and 300-person conference settings.

At 25 years old, Amber was ready for her next challenge. She pivoted and organized the production of two powerful conferences designed to teach budding entrepreneurs how to grow their business online. As Amber connected with the speakers, some of the top online marketing experts of all time, her passion to test and refine their strategies was born.

Working one-on-one with her author, speaker and coach clients, Amber and her team have created more than 500 WordPress websites. Amber knows how a website needs to function in order to generate sales, build a fan base and attract long-term clientele. She works with clients to build a strong, branded social media presence, coaches each client on which manageable actions will help them achieve their online goals and then walks them through exactly how to do it.

Watch the full episode here: https://projectegg.co/amber-vilhauer

About The Project EGG Show:
The Project EGG Show is a video talk show that introduces you to entrepreneurs from around the world. It is broadcast from studios in Metairie, Louisiana to online platforms including YouTube, iTunes, Google Play, Spotify and Stitcher, and hosted by Ben Gothard.

Our goal is to give you a fresh, unscripted and unedited look into the lives of real entrepreneurs from around the globe. From billionaires to New York Times best selling authors to Emmy Award winners to Forbes 30 Under 30 recipients to TEDx speakers – we present their real stories – uncensored and uncut.

Subscribe To The Show: https://projectegg.co/podcast/

Get Access To:
1. Resources: https://projectegg.co/resources/
2. Financing Solutions: https://projectegg.co/epoch/
3. Payment Solutions: https://projectegg.co/sempr/
4. Services: https://projectegg.co/resources#services
5. Courses: https://projectegg.co/resources#courses
6. Software: https://projectegg.co/resources#software
7. Book: https://projectegg.co/resources#books",https://i.ytimg.com/vi/cZZaTWeklzE/default.jpg,120,90,https://i.ytimg.com/vi/cZZaTWeklzE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cZZaTWeklzE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cZZaTWeklzE/sddefault.jpg,640.0,480.0,Ben Gothard,"['amber vilhauer', 'branding', 'coaching', 'entrepreneur', 'ngng', 'ngng enterprises', 'online management', 'online manager', 'online team', 'personal development', 'seo', 'social media', 'testimonial', 'wordpress website']",27,none,Project EGG Show #232 - Amber Vilhauer,"Amber Vilhauer’s life's purpose is helping others feel seen, heard, loved and valued. Her career’s purpose is to help impact-driven business owners get their message out to the world in the most efficient and powerful way through digital marketing opportunities.

Before founding NGNG Enterprises with Amber Vilhauer (standing for NoGutsNoGlory) in 2007, Amber was an integral part of a multi-million dollar marketing company named Vector Marketing, while also attending the University of Arizona for Marketing and Graphic Design. As a young 20 year old, not only did Amber achieve the highest sales level in the company of Senior Field Sales Manager, she also moved through the management levels very quickly.

From her promotion of Assistant Manager after 3 short months, Amber went on to become a lead Sales Manager for her local district office. She was pursued to move to Denver for the position of Pilot Sales Manager, helping to run a division of 13 offices in 4 states. Amber trained new managers to open their own district office, was responsible for training and managing more than 30 receptionists in the division, all while continuing to recruit and train thousands of sales reps for the Denver district. Amber assisted in coordinating division-wide conferences throughout the year, regularly speaking in small workshop and 300-person conference settings.

At 25 years old, Amber was ready for her next challenge. She pivoted and organized the production of two powerful conferences designed to teach budding entrepreneurs how to grow their business online. As Amber connected with the speakers, some of the top online marketing experts of all time, her passion to test and refine their strategies was born.

Working one-on-one with her author, speaker and coach clients, Amber and her team have created more than 500 WordPress websites. Amber knows how a website needs to function in order to generate sales, build a fan base and attract long-term clientele. She works with clients to build a strong, branded social media presence, coaches each client on which manageable actions will help them achieve their online goals and then walks them through exactly how to do it.

Watch the full episode here: https://projectegg.co/amber-vilhauer

About The Project EGG Show:
The Project EGG Show is a video talk show that introduces you to entrepreneurs from around the world. It is broadcast from studios in Metairie, Louisiana to online platforms including YouTube, iTunes, Google Play, Spotify and Stitcher, and hosted by Ben Gothard.

Our goal is to give you a fresh, unscripted and unedited look into the lives of real entrepreneurs from around the globe. From billionaires to New York Times best selling authors to Emmy Award winners to Forbes 30 Under 30 recipients to TEDx speakers – we present their real stories – uncensored and uncut.

Subscribe To The Show: https://projectegg.co/podcast/

Get Access To:
1. Resources: https://projectegg.co/resources/
2. Financing Solutions: https://projectegg.co/epoch/
3. Payment Solutions: https://projectegg.co/sempr/
4. Services: https://projectegg.co/resources#services
5. Courses: https://projectegg.co/resources#courses
6. Software: https://projectegg.co/resources#software
7. Book: https://projectegg.co/resources#books",en,PT57M58S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,27,1,0,0,https://i.ytimg.com/vi/cZZaTWeklzE/maxresdefault.jpg,1280.0,720.0,
youtube#video,4VlmvFPB6KAM4TiZU2gedxvynhc,dsvZP3Piep8,2021-09-10T17:30:03Z,UCDljCmBv7Y7Sm37cNce-pxQ,Vanlife Workshop Trailer Build - Moving Day: Ep.5,"The first 1,000 people to use this link will get a 1 month free trial of Skillshare: https://skl.sh/projectamber07211

In this video I prep the van for moving to it's new location, once the issues from the first test run have been addressed.

Subscribe to keep up with Project.Amber:
https://www.youtube.com/c/projectamber

You can also follow on:
 
Instagram: @project.amber 
http://www.instagram.com/project.amber/

Facebook: 
https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:

Patreon: Project.Amber
https://www.patreon.com/Projectamber

Amazon Store:
https://www.amazon.co.uk/shop/projectamber

#workshop #newlocation #smokeflare",https://i.ytimg.com/vi/dsvZP3Piep8/default.jpg,120,90,https://i.ytimg.com/vi/dsvZP3Piep8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dsvZP3Piep8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dsvZP3Piep8/sddefault.jpg,640.0,480.0,Project Amber,"['vanlife', 'mercedes', 'sprinter', 'dodge', 'van', 'mobile', 'home', 'rv', 'campervan', 'offgrid', 'homestead', 'retreat', 'offroad', 'overlander', 'rvlife', 'alternate', 'living', 'out of the system', 'camperlife', 'vlog', 'homeonwheels', 'adventure', 'lifeontheedge', 'live different', 'motorhome', 'solar', 'project', 'amber', 'episode', 'woods', 'forest', 'inspiring', 'feel good', 'relax', 'escapism', 'mans best friend', 'man and his dog', 'lance', 'cj', 'skillshare', 'bt', 'trailer', 'military', 'paint']",2,none,Vanlife Workshop Trailer Build - Moving Day: Ep.5,"The first 1,000 people to use this link will get a 1 month free trial of Skillshare: https://skl.sh/projectamber07211

In this video I prep the van for moving to it's new location, once the issues from the first test run have been addressed.

Subscribe to keep up with Project.Amber:
https://www.youtube.com/c/projectamber

You can also follow on:
 
Instagram: @project.amber 
http://www.instagram.com/project.amber/

Facebook: 
https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:

Patreon: Project.Amber
https://www.patreon.com/Projectamber

Amazon Store:
https://www.amazon.co.uk/shop/projectamber

#workshop #newlocation #smokeflare",en-GB,PT26M47S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,37661,2584,0,135,,,,
youtube#video,6p5zG4yeyg_CRzXV9D-Guioci28,ejcRKaXy2oE,2021-07-16T17:30:03Z,UCDljCmBv7Y7Sm37cNce-pxQ,Girlfriend's Sprinter Camper van Build - Ep.1,"The first 1,000 people to use this link will get a 1 month free trial of Skillshare: https://skl.sh/projectamber05211

In this week's video I'm taking you waaay back.
Before Portugal, trip 1 and 2, right back to August last year where Emma had bought a new van to replace her VW T4.
We decided early on that the one van approach wasn't going to work for us, we both enjoy our own time and space, so with the dual van option it gives us that, as well as the freedom to go off on our own, rescue either van, and because they're the same make, even share spare parts.

So this video takes you to the very start of Emma's build, Insulating, or trying to at least, followed up in part 2 by Adding the skylights and Giving the van a new colour scheme.
Subscribe to keep up with Project.Amber:
https://www.youtube.com/c/projectamber

You can also follow on:
 
Instagram: @project.amber 
http://www.instagram.com/project.amber/

Facebook: 
https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:

Patreon: Project.Amber
https://www.patreon.com/Projectamber

Amazon Store:
https://www.amazon.co.uk/shop/projectamber

#Insulation #Sheepswool #Vangirl",https://i.ytimg.com/vi/ejcRKaXy2oE/default.jpg,120,90,https://i.ytimg.com/vi/ejcRKaXy2oE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ejcRKaXy2oE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ejcRKaXy2oE/sddefault.jpg,640.0,480.0,Project Amber,"['vanlife', 'mercedes', 'sprinter', 'dodge', 'van', 'mobile', 'home', 'rv', 'campervan', 'offgrid', 'homestead', 'retreat', 'offroad', 'overlander', 'rvlife', 'alternate', 'living', 'out of the system', 'camperlife', 'vlog', 'homeonwheels', 'adventure', 'lifeontheedge', 'live different', 'motorhome', 'solar', 'project', 'amber', 'episode', 'woods', 'forest', 'inspiring', 'feel good', 'relax', 'escapism', 'mans best friend', 'man and his dog', 'lance', 'cj', 'insulation', 'sheets wool', 'van girl', 'female vanlife', 'van build']",2,none,Girlfriend's Sprinter Camper van Build - Ep.1,"The first 1,000 people to use this link will get a 1 month free trial of Skillshare: https://skl.sh/projectamber05211

In this week's video I'm taking you waaay back.
Before Portugal, trip 1 and 2, right back to August last year where Emma had bought a new van to replace her VW T4.
We decided early on that the one van approach wasn't going to work for us, we both enjoy our own time and space, so with the dual van option it gives us that, as well as the freedom to go off on our own, rescue either van, and because they're the same make, even share spare parts.

So this video takes you to the very start of Emma's build, Insulating, or trying to at least, followed up in part 2 by Adding the skylights and Giving the van a new colour scheme.
Subscribe to keep up with Project.Amber:
https://www.youtube.com/c/projectamber

You can also follow on:
 
Instagram: @project.amber 
http://www.instagram.com/project.amber/

Facebook: 
https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:

Patreon: Project.Amber
https://www.patreon.com/Projectamber

Amazon Store:
https://www.amazon.co.uk/shop/projectamber

#Insulation #Sheepswool #Vangirl",en-GB,PT19M36S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,47107,2301,0,93,,,,
youtube#video,FeoXW5DQ_ULgjEEd_9rVcuB0owE,EltlWZeOMk0,2021-03-24T15:41:07Z,UCV4QAUy1A1q2blhqI1A8rBQ,"Amber Heard Boyfriend, Income, House, Cars, Family, Biography, Net Worth, Lifestyle 2021","Amber Heard Boyfriend, Income, House, Cars, Family, Biography, Net Worth, Lifestyle 2021


Love this video to Like, comment, share with your friends
and Don't Forget to SUBSCRIBE
Subscribe Here : https://www.youtube.com/channel/UCV4QAUy1A1q2blhqI1A8rBQ/featured

------------------------------------------------------------------------------
Copyright Disclaimer:- Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use We Use Our Voice for Background Commentary of this video. This video is in our own language English. Background music is taken from youtube audio library.

--------------------------------------------------------------------------
I LOVE YOU ALL MY VIEWERS & SUBSCRIBERS .
--------------------------------------------------------------------------
Thanks For Watching ♡ 
♡Celebrity World♡",https://i.ytimg.com/vi/EltlWZeOMk0/default.jpg,120,90,https://i.ytimg.com/vi/EltlWZeOMk0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EltlWZeOMk0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EltlWZeOMk0/sddefault.jpg,640.0,480.0,Celebrity World,"['amber heard boyfriend', 'celebrity news', 'amber heard', 'amber', 'heard', 'amber heard lifestyle', 'amber heard net worth', 'amber heard biography', 'amber heard family', 'amber heard movies', 'amber heard house', 'amber heard cars', 'amber heard income', 'amber heard house and cars', 'video', 'hit video 2021']",22,none,"Amber Heard Boyfriend, Income, House, Cars, Family, Biography, Net Worth, Lifestyle 2021","Amber Heard Boyfriend, Income, House, Cars, Family, Biography, Net Worth, Lifestyle 2021


Love this video to Like, comment, share with your friends
and Don't Forget to SUBSCRIBE
Subscribe Here : https://www.youtube.com/channel/UCV4QAUy1A1q2blhqI1A8rBQ/featured

------------------------------------------------------------------------------
Copyright Disclaimer:- Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use We Use Our Voice for Background Commentary of this video. This video is in our own language English. Background music is taken from youtube audio library.

--------------------------------------------------------------------------
I LOVE YOU ALL MY VIEWERS & SUBSCRIBERS .
--------------------------------------------------------------------------
Thanks For Watching ♡ 
♡Celebrity World♡",,PT4M48S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,47,1,0,0,https://i.ytimg.com/vi/EltlWZeOMk0/maxresdefault.jpg,1280.0,720.0,
youtube#video,y4meypJQy1-aEXtLS2fOsuoZ1fU,F6JiOSHS_Co,2019-11-13T16:58:19Z,UCXUHfX-KHwAw5V6QTuMg3iw,✅  Amber Heard: Johnny Depp görgü tanıklarına sus payı ödedi,"💖 Please Visit: https://www.facebook.com/Scathc/
💖 Please Subscribe: https://www.youtube.com/channel/UCXUHfX-KHwAw5V6QTuMg3iw?sub_confirmation=1
✍  ABD’li oyuncu Amber Heard (32), davalık olduğu eski eşi Johnny Depp’in kendisine uyguladığı fiziksel ve sözlü şiddete tanık olan kişilere milyonlarca dolar sus payı ödediğini iddia etti.   The Blast isimli internet sitesinin ulaştığı bilgilere göre Heard, Depp’in 1999 ile 2016 yılları arasında faaliyet gösteren ajansı The Mandel Group’tan da görgü tanıklarına herhangi bir ödeme yapılıp yapılmadığını belgeleyen dökümanları talep etti.   Konu hakkında henüz açıklama yapmayan Depp, daha önce ""Suçlu olan o, asıl mağdur olan benim"" derken Heard'ın yüzündeki morluklar için ""Boyayarak morarmış gibi göstermek istedi"" diye konuşmuştu.   Amber Heard boşandıktan sonra Tesla’nın CEO’su Elon Musk ile ilişki yaşamaya başlamıştı.   ...
💖",https://i.ytimg.com/vi/F6JiOSHS_Co/default.jpg,120,90,https://i.ytimg.com/vi/F6JiOSHS_Co/mqdefault.jpg,320,180,https://i.ytimg.com/vi/F6JiOSHS_Co/hqdefault.jpg,480,360,https://i.ytimg.com/vi/F6JiOSHS_Co/sddefault.jpg,640.0,480.0,news 360,,22,none,✅  Amber Heard: Johnny Depp görgü tanıklarına sus payı ödedi,"💖 Please Visit: https://www.facebook.com/Scathc/
💖 Please Subscribe: https://www.youtube.com/channel/UCXUHfX-KHwAw5V6QTuMg3iw?sub_confirmation=1
✍  ABD’li oyuncu Amber Heard (32), davalık olduğu eski eşi Johnny Depp’in kendisine uyguladığı fiziksel ve sözlü şiddete tanık olan kişilere milyonlarca dolar sus payı ödediğini iddia etti.   The Blast isimli internet sitesinin ulaştığı bilgilere göre Heard, Depp’in 1999 ile 2016 yılları arasında faaliyet gösteren ajansı The Mandel Group’tan da görgü tanıklarına herhangi bir ödeme yapılıp yapılmadığını belgeleyen dökümanları talep etti.   Konu hakkında henüz açıklama yapmayan Depp, daha önce ""Suçlu olan o, asıl mağdur olan benim"" derken Heard'ın yüzündeki morluklar için ""Boyayarak morarmış gibi göstermek istedi"" diye konuşmuştu.   Amber Heard boşandıktan sonra Tesla’nın CEO’su Elon Musk ile ilişki yaşamaya başlamıştı.   ...
💖",,PT2M39S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,21,0,0,0,,,,
youtube#video,LXJp2tw_Gmq-kUiM9Jvh9hCKn_I,ghXbz9c6Mmg,2021-03-11T18:55:52Z,UCDljCmBv7Y7Sm37cNce-pxQ,"That ""Ghost"" Girl in the Woods - Late Night Tales 3","For your chance to win your own 4x4 Mercedes Sprinter and support a great cause, enter at http://omaze.com/projectamber.

3 years on I revisit the story of the ""ghost"" girl and delve a little further into that very strange encounter with a bald girl with no shoes, roaming through the French woodland wilderness.


Nukes top 5 video link: https://www.youtube.com/watch?v=MTWk2RSfQ6I&t=2s

Subscribe to keep up with Project.Amber:
https://www.youtube.com/c/projectamber


I've opened an Amazon store! It has all the items I've used to build the van, accessories I have or rate, tools, electrical items, dog bits and much more. This is aimed at answering all of your parts and kit questions:

https://www.amazon.co.uk/shop/projectamber

Updated regularly when I upgrade kit or find better alternatives. Also included is items I get asked about all the time so I've added what I would use if building a camper again.

You can also follow on:
 
Instagram: @project.amber 
http://www.instagram.com/project.amber/

Facebook: 
https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:

Patreon: Project.Amber
https://www.patreon.com/Projectamber

Paypal:
Project.amber25@gmail.com

#Nukestop5 #Omaze #hauntedwoods",https://i.ytimg.com/vi/ghXbz9c6Mmg/default.jpg,120,90,https://i.ytimg.com/vi/ghXbz9c6Mmg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ghXbz9c6Mmg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ghXbz9c6Mmg/sddefault.jpg,640.0,480.0,Project Amber,"['vanlife', 'mercedes', 'sprinter', 'dodge', 'van', 'mobile', 'home', 'rv', 'campervan', 'offgrid', 'homestead', 'retreat', 'offroad', 'overlander', 'rvlife', 'alternate', 'living', 'out of the system', 'camperlife', 'nomads', 'vlog', 'homeonwheels', 'adventure', 'lifeontheedge', 'live different', 'motorhome', 'solar', 'project', 'amber', 'girl in the woods', 'episode', 'woods', 'forest']",22,none,"That ""Ghost"" Girl in the Woods - Late Night Tales 3","For your chance to win your own 4x4 Mercedes Sprinter and support a great cause, enter at http://omaze.com/projectamber.

3 years on I revisit the story of the ""ghost"" girl and delve a little further into that very strange encounter with a bald girl with no shoes, roaming through the French woodland wilderness.


Nukes top 5 video link: https://www.youtube.com/watch?v=MTWk2RSfQ6I&t=2s

Subscribe to keep up with Project.Amber:
https://www.youtube.com/c/projectamber


I've opened an Amazon store! It has all the items I've used to build the van, accessories I have or rate, tools, electrical items, dog bits and much more. This is aimed at answering all of your parts and kit questions:

https://www.amazon.co.uk/shop/projectamber

Updated regularly when I upgrade kit or find better alternatives. Also included is items I get asked about all the time so I've added what I would use if building a camper again.

You can also follow on:
 
Instagram: @project.amber 
http://www.instagram.com/project.amber/

Facebook: 
https://www.facebook.com/ProjectAmber25.Vanlife/

Want to help support the channel?:

Patreon: Project.Amber
https://www.patreon.com/Projectamber

Paypal:
Project.amber25@gmail.com

#Nukestop5 #Omaze #hauntedwoods",en,PT18M53S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,26464,2267,0,230,,,,
youtube#video,4Cg93bIRX_wWhZ0zkRUlje_wvfw,gwiGGL9TdFA,2021-06-01T00:02:38Z,UCH3D8GJF2mg5Kzc6ikuwVeA,Netflix Is Launching A New Project Featuring Brie Larson and Amber Heard....Lol !,,https://i.ytimg.com/vi/gwiGGL9TdFA/default.jpg,120,90,https://i.ytimg.com/vi/gwiGGL9TdFA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gwiGGL9TdFA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gwiGGL9TdFA/sddefault.jpg,640.0,480.0,24-7 Fusion Media,"['#BrieLarson', '#AmberHeard', '#Netflix', '#Aquaman2', '#Aquaman', '#CaptainMarvel', '#TheMarvels', '#DanielRichtman', '#streaming', '#movies', '#films']",24,none,Netflix Is Launching A New Project Featuring Brie Larson and Amber Heard....Lol !,,,PT4M32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,85,14,0,10,,,,
youtube#video,OaWt5FkXLNsSR0EGuetIe5dLl-s,hLyzebEuF7M,2021-06-01T15:29:46Z,UCZtbRzTymixTVJXky9ZFuzw,Amber Heard ❤ #Shorts,,https://i.ytimg.com/vi/hLyzebEuF7M/default.jpg,120,90,https://i.ytimg.com/vi/hLyzebEuF7M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hLyzebEuF7M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hLyzebEuF7M/sddefault.jpg,640.0,480.0,BCC,,22,none,Amber Heard ❤ #Shorts,,,PT16S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,36,3,0,0,,,,
youtube#video,tgLpx3evXZSIZrMG0z6VRYVNL4k,HWNqQpneNQQ,2014-06-17T07:45:40Z,UCpwtZjNuir2AnT6LLjLnC0g,Amber Heard in super act and smile photos gallery,,https://i.ytimg.com/vi/HWNqQpneNQQ/default.jpg,120,90,https://i.ytimg.com/vi/HWNqQpneNQQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HWNqQpneNQQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HWNqQpneNQQ/sddefault.jpg,640.0,480.0,KATHIR NATION,"['Amber Heard', 'Amber Heard super act photos', 'Amber Heard smile photos', 'Amber Heard photos gallery', 'Amber Heard photo gallery', 'Amber Heard photos', 'Amber Heard upcoming photos', 'Amber Heard latests photo', 'Amber Heard Photos', 'Amber Heard PHOTO', 'Amber Heard PHOTOS', 'Amber Heard Latest photo', 'Amber Heard New photos', 'Amber Heard Movie photos']",24,none,Amber Heard in super act and smile photos gallery,,,PT2M2S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,489,3,0,0,https://i.ytimg.com/vi/HWNqQpneNQQ/maxresdefault.jpg,1280.0,720.0,
