kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.favoriteCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,statistics.likeCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,VVr2XPqZhMucFZOtDFbbXM81dLU,5O86qn_4RwM,2021-11-19T21:08:37Z,UCtD-2nsKZg6jyUviLNfGnAg,Johnny Depp Threatens To Burn And Drown Amber Heard In Texts Read In Court (Amber Heard Playlist!!),"https://metro.co.uk/2020/02/27/johnny-depp-threatened-burn-drown-amber-heard-shocking-messages-12313416/

https://www.mirror.co.uk/3am/celebrity-news/johnny-depp-told-amber-heard-22383696",https://i.ytimg.com/vi/5O86qn_4RwM/default.jpg,120,90,https://i.ytimg.com/vi/5O86qn_4RwM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5O86qn_4RwM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5O86qn_4RwM/sddefault.jpg,640.0,480.0,#JohnnyDeppIsRacist,22,none,Johnny Depp Threatens To Burn And Drown Amber Heard In Texts Read In Court (Amber Heard Playlist!!),"https://metro.co.uk/2020/02/27/johnny-depp-threatened-burn-drown-amber-heard-shocking-messages-12313416/

https://www.mirror.co.uk/3am/celebrity-news/johnny-depp-told-amber-heard-22383696",PT2M46S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,35,0,,,,,,,,,
youtube#video,-AV7WJqGWG9mxcufwmEQvpttRSA,76a9oFRPCmQ,2013-10-19T03:15:08Z,UCmyBzRCLZcSNVapTUOaAOPg,Burn Away- The OFFICIAL Music Video from Amber Rose Davies,"For a free download of 'Burn Away' the original rock version (as in the video) AND the Progressive House version, visit here: 
https://soundcloud.com/amber-davies-1/burn-away
https://soundcloud.com/amber-davies-1/burn-away-greg-hobgood-remix

www.amberrosedavies.com
https://www.facebook.com/amberrosedavies2013",https://i.ytimg.com/vi/76a9oFRPCmQ/default.jpg,120,90,https://i.ytimg.com/vi/76a9oFRPCmQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/76a9oFRPCmQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/76a9oFRPCmQ/sddefault.jpg,640.0,480.0,Amber Rose Davies,22,none,Burn Away- The OFFICIAL Music Video from Amber Rose Davies,"For a free download of 'Burn Away' the original rock version (as in the video) AND the Progressive House version, visit here: 
https://soundcloud.com/amber-davies-1/burn-away
https://soundcloud.com/amber-davies-1/burn-away-greg-hobgood-remix

www.amberrosedavies.com
https://www.facebook.com/amberrosedavies2013",PT4M4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1098,0,https://i.ytimg.com/vi/76a9oFRPCmQ/maxresdefault.jpg,1280.0,720.0,"['amber rose davies', 'burn away', 'Electronic Music (Musical Genre)', 'Rock Music (Musical Genre)', 'g&d records']",9,0,,,
youtube#video,09Gv7EZxhBZoMHGsYn_6EmCyoHo,87u5Sw553U4,2019-09-13T04:00:00Z,UCJQplYDHQjYbmADXC-_y27Q,Fooled Around and Fell in Love,"Listen to “Fooled Around And Fell In Love” by Miranda Lambert featuring Maren Morris, Elle King, Ashley McBryde, Tenille Townes and Caylee Hammack: https://smarturl.it/FAAFIL?IQid=youtube

See Miranda Lambert on Tour: http://2ml.us/yt-tour 

Spotify: https://smarturl.it/FAAFIL/spotify?IQid=youtube
Apple Music: https://smarturl.it/FAAFIL/applemusic?IQid=youtube
Amazon Music: https://smarturl.it/FAAFIL/az?IQid=youtube
iTunes: https://smarturl.it/FAAFIL/itunes?IQid=youtube
YouTube Music: https://smarturl.it/FAAFIL/youtubemusic?IQid=youtube
YouTube: https://smarturl.it/FAAFIL/youtube?IQid=youtube
Pandora: https://smarturl.it/FAAFIL/pandora?IQid=youtube
 
Listen to Miranda’s new album ‘Wildcard’: https://smarturl.it/MLWildcard?IQid=youtube
 
Sign up to receive email updates from Miranda Lambert: http://2ml.us/yt-updates
Subscribe to Miranda Lambert’s Channel: http://smarturl.it/MLYTsub?IQid=youtube

Follow Miranda on Socials:
Facebook: https://www.facebook.com/MirandaLambert
Instagram: http://instagram.com/MirandaLambert
Twitter: https://twitter.com/mirandalambert
 
#MirandaLambert #FooledAroundAndFellInLove #RoadsideBarsAndPinkGuitars #Cover",https://i.ytimg.com/vi/87u5Sw553U4/default.jpg,120,90,https://i.ytimg.com/vi/87u5Sw553U4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/87u5Sw553U4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/87u5Sw553U4/sddefault.jpg,640.0,480.0,mirandalambertVEVO,10,none,Fooled Around and Fell in Love,"Listen to “Fooled Around And Fell In Love” by Miranda Lambert featuring Maren Morris, Elle King, Ashley McBryde, Tenille Townes and Caylee Hammack: https://smarturl.it/FAAFIL?IQid=youtube

See Miranda Lambert on Tour: http://2ml.us/yt-tour 

Spotify: https://smarturl.it/FAAFIL/spotify?IQid=youtube
Apple Music: https://smarturl.it/FAAFIL/applemusic?IQid=youtube
Amazon Music: https://smarturl.it/FAAFIL/az?IQid=youtube
iTunes: https://smarturl.it/FAAFIL/itunes?IQid=youtube
YouTube Music: https://smarturl.it/FAAFIL/youtubemusic?IQid=youtube
YouTube: https://smarturl.it/FAAFIL/youtube?IQid=youtube
Pandora: https://smarturl.it/FAAFIL/pandora?IQid=youtube
 
Listen to Miranda’s new album ‘Wildcard’: https://smarturl.it/MLWildcard?IQid=youtube
 
Sign up to receive email updates from Miranda Lambert: http://2ml.us/yt-updates
Subscribe to Miranda Lambert’s Channel: http://smarturl.it/MLYTsub?IQid=youtube

Follow Miranda on Socials:
Facebook: https://www.facebook.com/MirandaLambert
Instagram: http://instagram.com/MirandaLambert
Twitter: https://twitter.com/mirandalambert
 
#MirandaLambert #FooledAroundAndFellInLove #RoadsideBarsAndPinkGuitars #Cover",PT4M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,12191521,0,https://i.ytimg.com/vi/87u5Sw553U4/maxresdefault.jpg,1280.0,720.0,"['fooled around and fell in love', 'maren morris', 'Tenille Townes', 'wildcard up my sleeve', 'locomotive', 'carrie underwood', 'the house that built me', 'white liar', 'vice', 'fastest girl in town', 'automatic', 'famous in a small town', 'me and Charlie talking', 'all kinds of kinds', 'heart like mine', 'bring me down', 'the weight of these wings', 'pushing time', 'roadside bars', 'Country', 'Fooled Around and Fell in Love', 'Miranda Lambert feat. Maren Morris', 'Elle King', 'Ashley']",79912,3059,,,
youtube#video,Dv9HDGL516ZDj5gc_4sVSreLqFs,A0S-gQ24G6o,2020-08-28T02:25:18Z,UClx_IR8_yVIKdFVUTdmaZTw,SPECIAL ED-ITION: Everybody Hates Amber Heard | Sir Darth RANTS-A-Lot  | Get Comfy (nsfw),"Send me stuffs: 
PO Box 301 Dexter MI. 48130

Please support my work-
💻 https://darthnews.com/
🙏 https://www.patreon.com/darthnews 
💸 CashApp: $DarthNews 
🐦 Twatter: @darth_news
🎶 DikDok: darth_news
📸 Insta: Main Acct @darth_deadpool/ second acct @Darth_News 

#AmberHeard #LongerThanUsualRant  #BurnTheBarnWitch #Mera #Istanbul #Turkey #J4J #Sociopath #DomesticViolence #Narcissist #JohnnyDepp #DitchTheWitch #AmberTurd  #JusticeForJohnny #Twitter #DarthNews #Defamation #Settlement #Lawsuit #Divorce #Aquama #Sociopath #DomesticViolence #Metoo #Abuse #Aquaman2 #DCEU #SocialMedia #FakeNews
#Satire


Yeah I'm aware the intro, including the rest of the video drags on way more than necessary. But I guess thats just good ole' Darth for ya. 

I suppose it's more like a slow burn.. as if someone trying to drag a cigarette in middle of winter as the cold wind & snow blows, and the tiny ember glowing red has nearly died out. Fortunately, this is a YT video & not a cancer stick. So hopefully you can manage it. 

And again...No. I obviously I don't actually want Amber dead nor do I wish any harm upon her (except financially of course lol) 

I hope those who are offended will unsubscribe. because it only gets edgier from here 😅🥴",https://i.ytimg.com/vi/A0S-gQ24G6o/default.jpg,120,90,https://i.ytimg.com/vi/A0S-gQ24G6o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A0S-gQ24G6o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/A0S-gQ24G6o/sddefault.jpg,640.0,480.0,DarthN3ws,24,none,SPECIAL ED-ITION: Everybody Hates Amber Heard | Sir Darth RANTS-A-Lot  | Get Comfy (nsfw),"Send me stuffs: 
PO Box 301 Dexter MI. 48130

Please support my work-
💻 https://darthnews.com/
🙏 https://www.patreon.com/darthnews 
💸 CashApp: $DarthNews 
🐦 Twatter: @darth_news
🎶 DikDok: darth_news
📸 Insta: Main Acct @darth_deadpool/ second acct @Darth_News 

#AmberHeard #LongerThanUsualRant  #BurnTheBarnWitch #Mera #Istanbul #Turkey #J4J #Sociopath #DomesticViolence #Narcissist #JohnnyDepp #DitchTheWitch #AmberTurd  #JusticeForJohnny #Twitter #DarthNews #Defamation #Settlement #Lawsuit #Divorce #Aquama #Sociopath #DomesticViolence #Metoo #Abuse #Aquaman2 #DCEU #SocialMedia #FakeNews
#Satire


Yeah I'm aware the intro, including the rest of the video drags on way more than necessary. But I guess thats just good ole' Darth for ya. 

I suppose it's more like a slow burn.. as if someone trying to drag a cigarette in middle of winter as the cold wind & snow blows, and the tiny ember glowing red has nearly died out. Fortunately, this is a YT video & not a cancer stick. So hopefully you can manage it. 

And again...No. I obviously I don't actually want Amber dead nor do I wish any harm upon her (except financially of course lol) 

I hope those who are offended will unsubscribe. because it only gets edgier from here 😅🥴",PT35M27S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,5893,0,https://i.ytimg.com/vi/A0S-gQ24G6o/maxresdefault.jpg,1280.0,720.0,"['Amber heard', 'Johnny Depp', 'Justice for johnny', 'Darth News', 'Triggered', 'comedy Skit', 'offensive', 'maga', 'conservative', 'free speech', 'Mera', 'Tim Pool', 'Joe Rogan', 'Trump', 'Republicans', 'democrats', 'Hollywood', 'movies', 'Disney', 'pirates of the Caribbean', 'marvel', 'dceu', 'Aquaman 2', 'Aquaman', '#SnyderCut', 'jack sparrow', 'Feminist', 'cringe', 'fail', 'Twitter', 'Instagram', 'social media', 'social justice', 'satire', 'Deadpool', 'maximum effort']",714,398,zxx,,
youtube#video,jUVnpsqupa_QZEcIK4-bNsiwJ3Y,aRNb8z2brNA,2020-02-27T06:23:42Z,UCQilkxpGbsRi75_tHRXpVvA,"Johnny Depp vowed to 'drown, burn and f*** ex Amber Heard'","Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message. HOLLYWOOD heart-throb Johnny Depp vowed to “drown, burn and f***” his ex Amber Heard, a court heard on Wednesday.  The threat was disclosed at a hearing in London, ahead of a High Court showdown between the warring couple next month.    Other ranting texts from the star detailing his wild booze and drugs benders were also read out at the pre-trial hearing, which Depp attended all day.  It heard that the Pirates of the Caribbean star, 56, refuted claims from Heard that he beat her and he now wanted his name cleared.  The Aquaman actress, 33, had publicly alleged she feared for her life after he choked her and ripped out her hair in more than a dozen violent rows.  Depp is taking libel action against The Sun over a 2018 article questioning the actor’s casting in the Fantastic Beasts movie.  Executive editor Dan Wootton had challenged its creator JK Rowling to answer five key points in the face of Heard’s claims.  Depp’s barrister David Sherborne said on Wednesday: “These are extremely serious criminal allegations made against Mr Depp by Ms Heard and he has a right to have himself publicly vindicated.”  He went on: “It is black and white. One person is lying and one is not. We say it is Ms Heard, and Mr Depp is 100 per cent clear about that.” WHAT DEPP TEXTS SAY  Explosive texts from Depp to his Brit actor pal Paul Bettany were later read out at the High Court.  The court heard 70,000 messages were disclosed in error to The Sun’s lawyers — and other relevant texts may be missing.    One from Depp to Bettany in 2013 said: “Let’s burn Amber. Let’s drown her before we burn her!!! I will f*** her burnt corpse afterwards to make sure she’s dead.”  Another rambling text to Bettany the next year detailed a wild drink and drugs bender.  The court heard Depp wrote: “I’m gonna properly stop the booze thing darling. Drank all night before I picked Amber up to fly to LA this past Sunday . . . Ugly, mate . . . no food for days . . . powders . . . half a bottle of whiskey, a thousand Red Bull and vodkas, pills, two bottles of champers on plane and what do you get . . . an angry aggro Injun in a f***in blackout screaming obscenities and insulting any f*** who got near. I’m done. I am admittedly too f***ed in the head to spray my rage at the one I love . . . for little reasons, as well I’m too old to be that guy — but pills are fine.!!!” AMBER HEARD CLAIMS  Adam Wolanski, representing The Sun, said it was sent after Heard accused him of throwing objects at her in a drunken rage on a private jet from Boston to LA. Mr Wolanski said the text was at odds with Depp’s claims he had not been drinking on the flight.  The barrister said: “He pushed a chair at her, yelled and taunted her, slapped h",https://i.ytimg.com/vi/aRNb8z2brNA/default.jpg,120,90,https://i.ytimg.com/vi/aRNb8z2brNA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aRNb8z2brNA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/aRNb8z2brNA/sddefault.jpg,640.0,480.0,Celeb Daily News,26,none,"Johnny Depp vowed to 'drown, burn and f*** ex Amber Heard'","Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message. HOLLYWOOD heart-throb Johnny Depp vowed to “drown, burn and f***” his ex Amber Heard, a court heard on Wednesday.  The threat was disclosed at a hearing in London, ahead of a High Court showdown between the warring couple next month.    Other ranting texts from the star detailing his wild booze and drugs benders were also read out at the pre-trial hearing, which Depp attended all day.  It heard that the Pirates of the Caribbean star, 56, refuted claims from Heard that he beat her and he now wanted his name cleared.  The Aquaman actress, 33, had publicly alleged she feared for her life after he choked her and ripped out her hair in more than a dozen violent rows.  Depp is taking libel action against The Sun over a 2018 article questioning the actor’s casting in the Fantastic Beasts movie.  Executive editor Dan Wootton had challenged its creator JK Rowling to answer five key points in the face of Heard’s claims.  Depp’s barrister David Sherborne said on Wednesday: “These are extremely serious criminal allegations made against Mr Depp by Ms Heard and he has a right to have himself publicly vindicated.”  He went on: “It is black and white. One person is lying and one is not. We say it is Ms Heard, and Mr Depp is 100 per cent clear about that.” WHAT DEPP TEXTS SAY  Explosive texts from Depp to his Brit actor pal Paul Bettany were later read out at the High Court.  The court heard 70,000 messages were disclosed in error to The Sun’s lawyers — and other relevant texts may be missing.    One from Depp to Bettany in 2013 said: “Let’s burn Amber. Let’s drown her before we burn her!!! I will f*** her burnt corpse afterwards to make sure she’s dead.”  Another rambling text to Bettany the next year detailed a wild drink and drugs bender.  The court heard Depp wrote: “I’m gonna properly stop the booze thing darling. Drank all night before I picked Amber up to fly to LA this past Sunday . . . Ugly, mate . . . no food for days . . . powders . . . half a bottle of whiskey, a thousand Red Bull and vodkas, pills, two bottles of champers on plane and what do you get . . . an angry aggro Injun in a f***in blackout screaming obscenities and insulting any f*** who got near. I’m done. I am admittedly too f***ed in the head to spray my rage at the one I love . . . for little reasons, as well I’m too old to be that guy — but pills are fine.!!!” AMBER HEARD CLAIMS  Adam Wolanski, representing The Sun, said it was sent after Heard accused him of throwing objects at her in a drunken rage on a private jet from Boston to LA. Mr Wolanski said the text was at odds with Depp’s claims he had not been drinking on the flight.  The barrister said: “He pushed a chair at her, yelled and taunted her, slapped h",PT5M51S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,71,0,https://i.ytimg.com/vi/aRNb8z2brNA/maxresdefault.jpg,1280.0,720.0,"['Courts', 'Amber Heard', 'Johnny Depp']",1,3,vi,,
youtube#video,pILDaToqtT9BvndRYhL6bXq3vMM,BatRzIgyFGA,2021-03-03T06:02:55Z,UCCdicbO4cLE4s1wbXjJSuSg,"Amber Heard, Ray Fisher, Taylor Swift & Effects of Twitter Justice - REAL TALK Live! w/ Kamran Pasha","Amber Heard, Ray Fisher, Taylor Swift & Effects of Twitter Justice - REAL TALK Live! w/ Kamran Pasha

S U P P O R T   T H I S.   C H A N N E L:
Subscribe, Donate & Follow Us Here: https://linktr.ee/AndySignore

And JOIN Our Community to become a Popcorned Planeteer, to really become a part of the team and get Exclusives Scoops & Perks!
https://www.youtube.com/channel/UCCdicbO4cLE4s1wbXjJSuSg/join

Popcorned Planet offers Nerd News on Movies, TV, Marvel, DC, Star Wars, Disney, UFOs, and Pop Culture Outrage incluyding Justice for Johnny Depp coverage. Created and hosted by Andy Signore (creator of ScreenJunkies, Honest Trailers, MovieFights, Hugging The Cactus, Movie World, Man At Arms and more). PopcornedP lanet is your one stop place for Movie Talk, Movie Scoops, and Pop Culture Commentary. 

C O N T A C T /  B U S I N E S S : PopcornedPlanet@gmail.com",https://i.ytimg.com/vi/BatRzIgyFGA/default.jpg,120,90,https://i.ytimg.com/vi/BatRzIgyFGA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BatRzIgyFGA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BatRzIgyFGA/sddefault.jpg,640.0,480.0,Popcorned Planet,24,none,"Amber Heard, Ray Fisher, Taylor Swift & Effects of Twitter Justice - REAL TALK Live! w/ Kamran Pasha","Amber Heard, Ray Fisher, Taylor Swift & Effects of Twitter Justice - REAL TALK Live! w/ Kamran Pasha

S U P P O R T   T H I S.   C H A N N E L:
Subscribe, Donate & Follow Us Here: https://linktr.ee/AndySignore

And JOIN Our Community to become a Popcorned Planeteer, to really become a part of the team and get Exclusives Scoops & Perks!
https://www.youtube.com/channel/UCCdicbO4cLE4s1wbXjJSuSg/join

Popcorned Planet offers Nerd News on Movies, TV, Marvel, DC, Star Wars, Disney, UFOs, and Pop Culture Outrage incluyding Justice for Johnny Depp coverage. Created and hosted by Andy Signore (creator of ScreenJunkies, Honest Trailers, MovieFights, Hugging The Cactus, Movie World, Man At Arms and more). PopcornedP lanet is your one stop place for Movie Talk, Movie Scoops, and Pop Culture Commentary. 

C O N T A C T /  B U S I N E S S : PopcornedPlanet@gmail.com",PT42M42S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,7630,0,https://i.ytimg.com/vi/BatRzIgyFGA/maxresdefault.jpg,1280.0,720.0,,410,28,en,en,
youtube#video,jxslDddblDgmjFNTvmb-4n2eKLo,BGeg5vbgY_s,2021-11-23T02:37:59Z,UCy8YFzbkvYTQOQxjgE3UTBQ,Eiren M. Towne- YOU CAUSED THIS!  (Amber Heard Playlist!!),,https://i.ytimg.com/vi/BGeg5vbgY_s/default.jpg,120,90,https://i.ytimg.com/vi/BGeg5vbgY_s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BGeg5vbgY_s/hqdefault.jpg,480,360,,,,The Amber Heard Playlist!!,22,none,Eiren M. Towne- YOU CAUSED THIS!  (Amber Heard Playlist!!),,PT2M7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,37,0,,,,,1,,,,
youtube#video,7lHwiBUdFQT7RoqAryZvhHLbxGg,bKzD-mSQeiw,2021-09-30T16:55:32Z,UCLw6wkB9hUunjyGEMdj2Vqw,"Johnny Depp a menacé de ""brûler et de noyer"" Amber Heard dans des messages choquants",https://translate.google.fr/translate?hl=fr&sl=en&u=https://metro.co.uk/2020/02/27/johnny-depp-threatened-burn-drown-amber-heard-shocking-messages-12313416/&prev=search&pto=aue,https://i.ytimg.com/vi/bKzD-mSQeiw/default.jpg,120,90,https://i.ytimg.com/vi/bKzD-mSQeiw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bKzD-mSQeiw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bKzD-mSQeiw/sddefault.jpg,640.0,480.0,Theresa L. Dowling,1,none,"Johnny Depp a menacé de ""brûler et de noyer"" Amber Heard dans des messages choquants",https://translate.google.fr/translate?hl=fr&sl=en&u=https://metro.co.uk/2020/02/27/johnny-depp-threatened-burn-drown-amber-heard-shocking-messages-12313416/&prev=search&pto=aue,PT4M8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,6,0,https://i.ytimg.com/vi/bKzD-mSQeiw/maxresdefault.jpg,1280.0,720.0,,,,,,
youtube#video,T-7woMVn657FODrbfccq3mN8Xx8,bQxRa1FXSS4,2012-04-14T00:08:02Z,UCvnCHJo_xCj9TRhLjY-LHjQ,Vampire Academy ҂ You're always here,"Rose - Odette Annable
Dimitri - Ben Barnes
Lissa - Amber Heard
Christian - Gaspard Ulliel
Adrian - Hayden Christensen

song;Red - Already over",https://i.ytimg.com/vi/bQxRa1FXSS4/default.jpg,120,90,https://i.ytimg.com/vi/bQxRa1FXSS4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bQxRa1FXSS4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bQxRa1FXSS4/sddefault.jpg,640.0,480.0,belikovXlove,10,none,Vampire Academy ҂ You're always here,"Rose - Odette Annable
Dimitri - Ben Barnes
Lissa - Amber Heard
Christian - Gaspard Ulliel
Adrian - Hayden Christensen

song;Red - Already over",PT1M8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2116,0,https://i.ytimg.com/vi/bQxRa1FXSS4/maxresdefault.jpg,1280.0,720.0,"['amber', 'odette', 'ben', 'gaspard', 'hayden', 'vampire', 'academy']",34,11,,,
youtube#video,WNelXURhr5PoR6a0MVjtq4TiKms,dEHzoTDmlSs,2018-05-11T04:00:02Z,UCpp1DmO1SVgAb48goF_zpQQ,Amber Run - Amen (Lyric Video),"Stream/Download here http://radi.al/AmberRunTheAssembly

#AmberRun #Amen #Vevo",https://i.ytimg.com/vi/dEHzoTDmlSs/default.jpg,120,90,https://i.ytimg.com/vi/dEHzoTDmlSs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dEHzoTDmlSs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dEHzoTDmlSs/sddefault.jpg,640.0,480.0,AmberRunVEVO,10,none,Amber Run - Amen (Lyric Video),"Stream/Download here http://radi.al/AmberRunTheAssembly

#AmberRun #Amen #Vevo",PT3M6S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1523929,0,https://i.ytimg.com/vi/dEHzoTDmlSs/maxresdefault.jpg,1280.0,720.0,"['Easy Life Records', 'Amber Run', 'Rock', 'Alternative', 'Amber Run Amen', 'Vevo']",26664,786,,,
youtube#video,c133DutN-oMbZf6N4r4wd_ZUAdM,DuoWuhT9KcQ,2021-07-27T21:48:06Z,UCzd8R3vkpllD4CJn_5g5sKg,Tanzu Tuesdays 62 - Monitoring Avail. w/Error Budget Burn Rate on Tanzu Observability w/Amber Salome,"https://tanzu.tv/tt/62

Starting in April of 2020 my team was tasked with managing Tanzu Application Service on multiple foundations for a client. Early on it was a priority to establish a strong SRE practice around managing the platform. This talk discusses how we defined key metrics for monitoring availability, custom solutions for populating availability data into an observability platform (Tanzu Observability by Wavefront), dashboard creating, and alerting practices. We discuss in depth the benefits of using a burn rate when monitoring availability error budget consumption, and how this strategy allows for more sensitive alerting and limiting error budget consumption. This presentation will demonstrate how the cultivation of availability charts and error budget burn rate alerting creates an environment where the data starts working for your team. We emphasize the intentional use of availability error budgeting for backlog prioritization and embracing risk when managing a platform.  

---
Amber Salome is a Senior Solutions Architect for VMware Tanzu Labs Platform Services, starting in 2019 originally at Pivotal. She is passionate about working with customers on Tanzu platform enablement, and has a strong SRE focus in her work. She is based out of Chicago and spends her free time riding her bike by the lake shore and learning photography.",https://i.ytimg.com/vi/DuoWuhT9KcQ/default.jpg,120,90,https://i.ytimg.com/vi/DuoWuhT9KcQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DuoWuhT9KcQ/hqdefault.jpg,480,360,,,,VMware Tanzu,28,none,Tanzu Tuesdays 62 - Monitoring Avail. w/Error Budget Burn Rate on Tanzu Observability w/Amber Salome,"https://tanzu.tv/tt/62

Starting in April of 2020 my team was tasked with managing Tanzu Application Service on multiple foundations for a client. Early on it was a priority to establish a strong SRE practice around managing the platform. This talk discusses how we defined key metrics for monitoring availability, custom solutions for populating availability data into an observability platform (Tanzu Observability by Wavefront), dashboard creating, and alerting practices. We discuss in depth the benefits of using a burn rate when monitoring availability error budget consumption, and how this strategy allows for more sensitive alerting and limiting error budget consumption. This presentation will demonstrate how the cultivation of availability charts and error budget burn rate alerting creates an environment where the data starts working for your team. We emphasize the intentional use of availability error budgeting for backlog prioritization and embracing risk when managing a platform.  

---
Amber Salome is a Senior Solutions Architect for VMware Tanzu Labs Platform Services, starting in 2019 originally at Pivotal. She is passionate about working with customers on Tanzu platform enablement, and has a strong SRE focus in her work. She is based out of Chicago and spends her free time riding her bike by the lake shore and learning photography.",PT59M51S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,167,0,,,,"['agile development', 'pivotal labs', 'cloud native', 'big data', 'data science', 'VMware', 'Tanzu', 'Application Modernization', 'App Modernization', 'software development', 'DevOps', 'build', 'run', 'manage', 'apps', 'kubernetes', 'devops tools', 'devops framework', 'multi-cloud', 'developer', 'operations', 'infrastructure', 'cloud', 'container management', 'container security', 'developer productivity', 'open source', 'spring', 'spring boot', 'application service', 'coding', 'code', 'Tanzu Mission Control', 'vSphere', 'cluster', 'multi-cluster', 'microservices']",3,0,en,,
youtube#video,CNHt6wkeJmyIsZ16ifQgFo3-3QA,EaE4349g_dU,2018-06-19T02:21:51Z,UCMbm6GkDy9VvPDugRo_-hWA,TLCN 055 Amber Harper Burns Us In,Amber Harper talks to us about the importance of staying burned in and how to do it. Visit our website to see her resources.  https://tlc.ninja/tlcn-055-amber-harper-burns-us-in/,https://i.ytimg.com/vi/EaE4349g_dU/default.jpg,120,90,https://i.ytimg.com/vi/EaE4349g_dU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EaE4349g_dU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EaE4349g_dU/sddefault.jpg,640.0,480.0,TLC Ninja Teachers,27,none,TLCN 055 Amber Harper Burns Us In,Amber Harper talks to us about the importance of staying burned in and how to do it. Visit our website to see her resources.  https://tlc.ninja/tlcn-055-amber-harper-burns-us-in/,PT17M45S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,49,0,https://i.ytimg.com/vi/EaE4349g_dU/maxresdefault.jpg,1280.0,720.0,"['#burnedinteacher', '#ninjateachers', '#hangoutsonair', 'Hangouts On Air', '#hoa']",1,0,,,
