kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,contentDetails.contentRating.ytRating,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,G7y5v3JO0e_8xulhAJN6U3WMCLA,qH98PYavjTQ,2021-02-12T09:48:30Z,UC5cpynlJGxVn5SEjx-fHfuQ,Anti-Disney Propaganda #JusticeforJohnnyDep #FuckDisney #CancelDisneyPlus #FuckAmberHeard,Late. But better late than never. Tell me what you think. Does this motivate anyone? Or just me?,https://i.ytimg.com/vi/qH98PYavjTQ/default.jpg,120,90,https://i.ytimg.com/vi/qH98PYavjTQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qH98PYavjTQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qH98PYavjTQ/sddefault.jpg,640.0,480.0,IcyFir 3902,20,none,Anti-Disney Propaganda #JusticeforJohnnyDep #FuckDisney #CancelDisneyPlus #FuckAmberHeard,Late. But better late than never. Tell me what you think. Does this motivate anyone? Or just me?,PT40S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,21,0,0,1,https://i.ytimg.com/vi/qH98PYavjTQ/maxresdefault.jpg,1280.0,720.0,"['Justice for Johnny Dep', 'Fuck Amber Heard', 'SJW Trash', 'Woke Disney', 'Cancel Disney Plus']",en-IN,,,
youtube#video,GXPRAuoH67rNDAAIFVOjxwvB5ZQ,rqiJb90eUPM,2017-10-23T19:00:02Z,UCK7IIV6Q2junGSdYK3BmZMg,Aquaman Surfaces! | TMZ TV,"We got some new shots of Aquaman’s Jason Momoa and Amber Heard filming in Australia.

SUBSCRIBE: http://po.st/TMZSubscribe

About TMZ:
TMZ has consistently been credited for breaking the biggest stories dominating the entertainment news landscape and changed the way the public gets their news. Regularly referenced by the media, TMZ is one of the most cited entertainment news sources in the world. 

Subscribe to TMZ on YouTube for breaking celebrity news/ gossip and insight from the newsroom staff (TMZ Chatter & TMZ News), the best clips from TMZ on TV, Raw & Uncut TMZ paparazzi video (from TMZ.com) and the latest video from TMZ Sports and TMZ Live! 

Keeping Up with Our YouTube Exclusive Content:
TMZ Chatter: TMZ newsroom staff insight and commentary from stories/ photos/ videos on TMZ.com 
TMZ News: The latest news you need to know from TMZ.com
Raq Rants: Raquel Harper talks to a celebrity guest with ties to the hip hop and R&B communities.
Behind The Bar Podcast: TMZ's lawyers Jason Beckerman and Derek Kaufman loiter at the intersection of law and entertainment, where they look closely at the personalities, events and trends driving the world of celebrity — and how the law affects it all.

We love Hollywood, we just have a funny way of showing it.

Need More TMZ?
TMZ Website: http://po.st/TMZWebsite
LIKE TMZ on Facebook! http://po.st/TMZLike
FOLLOW TMZ on Twitter! http://po.st/TMZFollow
FOLLOW TMZ on Instagram! http://po.st/TMZInsta
TMZ on TV & TMZ Sports on FS1 Tune In Info: http://po.st/TMZOnAir
TMZ is on iOS! http://po.st/TMZiOS
TMZ is on Android! http://po.st/TMZonAndroid

Got a Tip?
Contact TMZ: http://po.st/TMZTip

Check out TMZ Live, TMZ Sports and toofab!
TMZ Live: http://po.st/TMZLiveWebsite
Subscribe! TMZ Live: http://po.st/TMZLiveSubscribe
TMZ Sports: http://po.st/TMZSportsWebsite
Subscribe! TMZ Sports: http://po.st/TMZSportsSubscribe
Toofab: http://po.st/toofabWebsite
Subscribe! toofab: http://po.st/toofabSubscribe

Aquaman Surfaces! | TMZ TV
https://www.youtube.com/c/TMZ",https://i.ytimg.com/vi/rqiJb90eUPM/default.jpg,120,90,https://i.ytimg.com/vi/rqiJb90eUPM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rqiJb90eUPM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rqiJb90eUPM/sddefault.jpg,640.0,480.0,TMZ,24,none,Aquaman Surfaces! | TMZ TV,"We got some new shots of Aquaman’s Jason Momoa and Amber Heard filming in Australia.

SUBSCRIBE: http://po.st/TMZSubscribe

About TMZ:
TMZ has consistently been credited for breaking the biggest stories dominating the entertainment news landscape and changed the way the public gets their news. Regularly referenced by the media, TMZ is one of the most cited entertainment news sources in the world. 

Subscribe to TMZ on YouTube for breaking celebrity news/ gossip and insight from the newsroom staff (TMZ Chatter & TMZ News), the best clips from TMZ on TV, Raw & Uncut TMZ paparazzi video (from TMZ.com) and the latest video from TMZ Sports and TMZ Live! 

Keeping Up with Our YouTube Exclusive Content:
TMZ Chatter: TMZ newsroom staff insight and commentary from stories/ photos/ videos on TMZ.com 
TMZ News: The latest news you need to know from TMZ.com
Raq Rants: Raquel Harper talks to a celebrity guest with ties to the hip hop and R&B communities.
Behind The Bar Podcast: TMZ's lawyers Jason Beckerman and Derek Kaufman loiter at the intersection of law and entertainment, where they look closely at the personalities, events and trends driving the world of celebrity — and how the law affects it all.

We love Hollywood, we just have a funny way of showing it.

Need More TMZ?
TMZ Website: http://po.st/TMZWebsite
LIKE TMZ on Facebook! http://po.st/TMZLike
FOLLOW TMZ on Twitter! http://po.st/TMZFollow
FOLLOW TMZ on Instagram! http://po.st/TMZInsta
TMZ on TV & TMZ Sports on FS1 Tune In Info: http://po.st/TMZOnAir
TMZ is on iOS! http://po.st/TMZiOS
TMZ is on Android! http://po.st/TMZonAndroid

Got a Tip?
Contact TMZ: http://po.st/TMZTip

Check out TMZ Live, TMZ Sports and toofab!
TMZ Live: http://po.st/TMZLiveWebsite
Subscribe! TMZ Live: http://po.st/TMZLiveSubscribe
TMZ Sports: http://po.st/TMZSportsWebsite
Subscribe! TMZ Sports: http://po.st/TMZSportsSubscribe
Toofab: http://po.st/toofabWebsite
Subscribe! toofab: http://po.st/toofabSubscribe

Aquaman Surfaces! | TMZ TV
https://www.youtube.com/c/TMZ",PT2M4S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,85707,433,0,,https://i.ytimg.com/vi/rqiJb90eUPM/maxresdefault.jpg,1280.0,720.0,"['TMZ2016FS11221', 'Hollywood', 'Celebrity', 'Entertainment', 'Famous', 'Hollywood News', 'Fame', 'Entertainment News', 'aquaman', 'jason momoa aquaman', 'aquaman zack snyder', 'aquaman codpiece', 'jason mamoa aquaman', 'aquaman movie', 'amber heard', 'movie', 'tmz', 'marvel', 'superhero', 'tmz tv', 'tmz 2017', 'TMZ Marvel', 'TMZ Aquaman', 'TMZ Jason Momoa', 'Jason Mamoa Body', 'Jason Mamoa Shirtless', 'Jason Mamoa Hot']",en,,en,
youtube#video,V813PY9prAyJOrXyCL9aQnzqnog,Rx2JztI1axk,2021-05-06T17:16:58Z,UC1P_W9MTgA5N9i4FQ0uXZ0g,Amber from Invincible is TRASH,"nah lets talk about it, amber is one of the most hated characters and i get why. like and share sksk",https://i.ytimg.com/vi/Rx2JztI1axk/default.jpg,120,90,https://i.ytimg.com/vi/Rx2JztI1axk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Rx2JztI1axk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Rx2JztI1axk/sddefault.jpg,640.0,480.0,Mosshead Hunter,1,none,Amber from Invincible is TRASH,"nah lets talk about it, amber is one of the most hated characters and i get why. like and share sksk",PT8M8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,37883,2018,0,499,,,,"['invincible', 'amber is trash', 'mark vs omni man', 'invincible vs omni man', 'reaction', 'invincible episode 8', 'train scene', 'mark', 'funny', 'mosshead']",,,,
youtube#video,hven53GOlrzaFiFir2El-EKRre4,sdcNsFHBYAI,2021-09-11T22:09:18Z,UCHEG6fQZtKBf-pzCuzG01Hg,Why Isn't Johnny Depp In Prison For Rape? (Amber Heard Playlist!!),More on the fact that the law rarely does anything about sex crimes https://www.cnn.com/politics/live-news/larry-nassar-senate-hearing-09-15-21/h_0b79bc8905cc46df9e2f7db83b3a38e9,https://i.ytimg.com/vi/sdcNsFHBYAI/default.jpg,120,90,https://i.ytimg.com/vi/sdcNsFHBYAI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sdcNsFHBYAI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sdcNsFHBYAI/sddefault.jpg,640.0,480.0,Asshats Love Johnny Depp!! Johnny Depp Es Racista!!,1,none,Why Isn't Johnny Depp In Prison For Rape? (Amber Heard Playlist!!),More on the fact that the law rarely does anything about sex crimes https://www.cnn.com/politics/live-news/larry-nassar-senate-hearing-09-15-21/h_0b79bc8905cc46df9e2f7db83b3a38e9,PT1H26M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,27,,0,,,,,,,,,
youtube#video,gJ9RY8dfW2EtA8qPeBOpXMOdVPU,SgQrbe5KV4I,2021-06-05T14:45:02Z,UC5NjOvdcdM5SPn9DlaCcbaA,Adriana Lima vs. Amber Heard WWE 2k20 Rivals Match,"It was a red massacre!  The world is talking about Amber Heard's relentless pounding she delivered on Nina Dobrev in her inaugural CWWL match.  I've not seen someone hit opponents with as much force and stamina, with the exception of current champion, Scarlett Johansson.  She's already drawing comparisons to the unshakable, Johansson.  Heard has some more business to take care of before she's considered the upper echelon of wrestlers, but many are impressed with her introduction.  She'll look to continue her onslaught against another recent newbie, Adriana Lima.  Although Lima is still looking for her 1st victory, she has had several moments that impress.  The towering model just needs to put it all together and user her colossal frame to her advantage.  This match should be a grind. #WWE 2K20 #wwe 2k20 gameplay #wwe 2k celebrity",https://i.ytimg.com/vi/SgQrbe5KV4I/default.jpg,120,90,https://i.ytimg.com/vi/SgQrbe5KV4I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SgQrbe5KV4I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SgQrbe5KV4I/sddefault.jpg,640.0,480.0,Celebrity Women’s Wrestling League,24,none,Adriana Lima vs. Amber Heard WWE 2k20 Rivals Match,"It was a red massacre!  The world is talking about Amber Heard's relentless pounding she delivered on Nina Dobrev in her inaugural CWWL match.  I've not seen someone hit opponents with as much force and stamina, with the exception of current champion, Scarlett Johansson.  She's already drawing comparisons to the unshakable, Johansson.  Heard has some more business to take care of before she's considered the upper echelon of wrestlers, but many are impressed with her introduction.  She'll look to continue her onslaught against another recent newbie, Adriana Lima.  Although Lima is still looking for her 1st victory, she has had several moments that impress.  The towering model just needs to put it all together and user her colossal frame to her advantage.  This match should be a grind. #WWE 2K20 #wwe 2k20 gameplay #wwe 2k celebrity",PT8M34S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,238,5,0,1,https://i.ytimg.com/vi/SgQrbe5KV4I/maxresdefault.jpg,1280.0,720.0,"['PlayStation 4', 'WWE 2K20', 'wwe2k20 ps4', 'wwe 2k20 gameplay', 'wwe 2k20 review', 'wwe 2k20', 'cwwl', 'cwwl title', 'wwe 2k20 rival', 'wwe 2k celebrity', 'celebrity rivals wwe', 'cwwl wrestling', 'cwwl rivals', 'girls wrestling', 'women wrestling', ""women's wrestling"", 'celebrity wwe', ""celebrity women's wrestling"", 'amber heard', 'amber heard wrestling', 'amber heard wwe', 'backstabbing wrestling', 'celebrity wrestling', 'girl wrestling', 'adriana lima', 'adriana lima wwe', 'adriana lima wrestling', 'amber', 'adriana']",en-US,,,
youtube#video,EP61ASnx3KI_vg-zpfw9cVxdkRQ,sg_7FkPy0nQ,2021-07-01T13:00:32Z,UCh5oRfiIQywJMJjTxymW-qg,"WTF - HUGEL, Amber Van Day [Vietsub+Lyrics]","WTF - HUGEL, Amber Van Day [Vietsub+Lyrics] 

Fanpage: https://www.facebook.com/chiIIwith.me
TikTok: https://www.tiktok.com/@chillwjth.me

Lyrics 'WTF - HUGEL, Amber Van Day':

I ain't lookin' for enemies
But I ain't playin' nice
The way you testing me and look me in the eyes
Want some of my own candy
I love to see you try
Ain't nothing real about the way you look tonight
'Cause I know in the morning
You'll be wakin' up all alone
Posing all over your story
With nothing to hold but your phone
You got it bad all over your head
Are you upset
You think that you cool
But you ain't got a crown
Be watchin' and learning 'cause I show you how
Lookin at me like you want my man
What the fuck
What the fuck
What the fuck
What the fuck
Ain't lookin for drama
Promise I'm not gonna compete
So keep on movin 'cause you got nothing on me
What you know about karma
Oh I heard she ain't so sweet (yeah so sweet)
Get your self out of the club
If you can't take the heat
'Cause I know in the morning
You'll be wakin' up all alone
Posing all over your story
With nothing to hold but your phone
You got it bad all over your head
Are you upset?
You think that you cool
But you ain't got a crown
Be watchin' and learning 'cause I show you how
Lookin at me like you want my man
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
Another beat, another banger
We out here uniting the hip-hop and the house
HUGEL, for sure
What the fuck

© Bản quyền thuộc về C H I L L
© Copyright by C H I L L Channel ☞ Do not Reup",https://i.ytimg.com/vi/sg_7FkPy0nQ/default.jpg,120,90,https://i.ytimg.com/vi/sg_7FkPy0nQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sg_7FkPy0nQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sg_7FkPy0nQ/sddefault.jpg,640.0,480.0,C H I L L,22,none,"WTF - HUGEL, Amber Van Day [Vietsub+Lyrics]","WTF - HUGEL, Amber Van Day [Vietsub+Lyrics] 

Fanpage: https://www.facebook.com/chiIIwith.me
TikTok: https://www.tiktok.com/@chillwjth.me

Lyrics 'WTF - HUGEL, Amber Van Day':

I ain't lookin' for enemies
But I ain't playin' nice
The way you testing me and look me in the eyes
Want some of my own candy
I love to see you try
Ain't nothing real about the way you look tonight
'Cause I know in the morning
You'll be wakin' up all alone
Posing all over your story
With nothing to hold but your phone
You got it bad all over your head
Are you upset
You think that you cool
But you ain't got a crown
Be watchin' and learning 'cause I show you how
Lookin at me like you want my man
What the fuck
What the fuck
What the fuck
What the fuck
Ain't lookin for drama
Promise I'm not gonna compete
So keep on movin 'cause you got nothing on me
What you know about karma
Oh I heard she ain't so sweet (yeah so sweet)
Get your self out of the club
If you can't take the heat
'Cause I know in the morning
You'll be wakin' up all alone
Posing all over your story
With nothing to hold but your phone
You got it bad all over your head
Are you upset?
You think that you cool
But you ain't got a crown
Be watchin' and learning 'cause I show you how
Lookin at me like you want my man
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
Another beat, another banger
We out here uniting the hip-hop and the house
HUGEL, for sure
What the fuck

© Bản quyền thuộc về C H I L L
© Copyright by C H I L L Channel ☞ Do not Reup",PT2M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,22,0,0,0,https://i.ytimg.com/vi/sg_7FkPy0nQ/maxresdefault.jpg,1280.0,720.0,"['WTF', 'HUGEL', 'Amber Van Day', 'C H I L L']",,,,
youtube#video,SSTA0bWZ8psz1ua5X-z3UOSHQjQ,sP3obNWSyoU,2021-04-22T08:40:05Z,UC6PJ5Sq0n3DLPgwIJGIPAPg,For Amber Heard on her cancerous 35th Birthday,Go fuck yourself. No one likes you at all.,https://i.ytimg.com/vi/sP3obNWSyoU/default.jpg,120,90,https://i.ytimg.com/vi/sP3obNWSyoU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sP3obNWSyoU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sP3obNWSyoU/sddefault.jpg,640.0,480.0,Dreys Gmae Die Mack,22,none,For Amber Heard on her cancerous 35th Birthday,Go fuck yourself. No one likes you at all.,PT3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,55,3,0,0,https://i.ytimg.com/vi/sP3obNWSyoU/maxresdefault.jpg,1280.0,720.0,,,,,
youtube#video,EubGWIoAuYh3yHahPKi10lwkZeY,SRVbptSGeIs,2020-12-21T02:38:51Z,UC607VGM7qYFMfXekGLieQIg,Amber Heard and Jim Sturgess Kiss Scene - London Fields(2018),"FOR USA ONLY! 
Get a year of subcription in NETFLIX
https://rebrand.ly/Jdusys

Nicola, a clairvoyant femme fatale, lives with a premonition that she will be murdered. However, she begins a love affair with three different men at the same time.
Initial release: 20 September 2018 (Russia)
Director: Mathew Cullen
Box office: 487,420 USD
Budget: 8 million USD",https://i.ytimg.com/vi/SRVbptSGeIs/default.jpg,120,90,https://i.ytimg.com/vi/SRVbptSGeIs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SRVbptSGeIs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SRVbptSGeIs/sddefault.jpg,640.0,480.0,Movies for Life,22,none,Amber Heard and Jim Sturgess Kiss Scene - London Fields(2018),"FOR USA ONLY! 
Get a year of subcription in NETFLIX
https://rebrand.ly/Jdusys

Nicola, a clairvoyant femme fatale, lives with a premonition that she will be murdered. However, she begins a love affair with three different men at the same time.
Initial release: 20 September 2018 (Russia)
Director: Mathew Cullen
Box office: 487,420 USD
Budget: 8 million USD",PT3M15S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,39564,121,0,0,https://i.ytimg.com/vi/SRVbptSGeIs/maxresdefault.jpg,1280.0,720.0,"['london fields', 'london fields kissing scene', 'jim sturgess', 'amber heard kiss', 'amberd heard kiss', 'amber heard kissing scene', 'scene', 'scenes', 'movie', 'movies', 'hd', '4k', 'hot', 'amber heard', 'sexy', 'London fields hot', 'London fields hot scene', 'London fields sexy', 'London fields sexy scene', 'Sexy scene', 'Hot scene']",,ytAgeRestricted,,
youtube#video,MOvf3xt-VhlG8GxT-gYWmqLMPxE,ufy5DNcMyCU,2020-09-13T00:04:36Z,UCavoT1LI_4lZOkMyHvvQ14g,SONG in support of JOHNNY DEPP - Johnny For the Win,"#JusticeforJohnnyDepp #AmberHeard #mentoo

This is a song I wrote in support of Johnny Depp, against the terrible person that is Amber Heard.

It also highlights the trivialization of violence against men in general.

Patreon.
https://www.patreon.com/kingkameleon

Johnny for the win, Johnny for the win
Johnny for the win, Johnny for the win
Johnny for the win, Johnny for the win
Aaaaahhhh

I stand with Johnny, Johnny go
I stand with Johnny, Johnny go
I stand with Johnny, Johnny go
May Justice be heard

Put on your makeup
Push up those good old B cups
You've got it going on

Beat up your husband
Hey women, life is open season
On any man around

But when I saw your face in the news
You literally painted yourself as the victim of...
Abuuuuse

I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go

May Justice be heard

They say ""you go, girl!""
They say you rule the world
And nothing is your fault
(Nothing at all!)

Whatever your path
Be a big bed-shitting psychopath
We must believe you all

So stunning and brave
When you laughed and said that no one would believe he was...
Abuuuuused

I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go

May Justice be heard

Yeah Johnny's got his demons
Deep in the heart
You're number one, he wants you gone

He took it on the chin
While you were trying to win... with
Advantage of vagina joke cards

When you say take it like a man
You're really saying, fuck your pain
We have it easy in your eyes
We get to have more suicides

Solo

We stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
We stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
We stand with Johnny, Johnny go
(Johnny for the win)

May Justice be heard",https://i.ytimg.com/vi/ufy5DNcMyCU/default.jpg,120,90,https://i.ytimg.com/vi/ufy5DNcMyCU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ufy5DNcMyCU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ufy5DNcMyCU/sddefault.jpg,640.0,480.0,Kameleon,10,none,SONG in support of JOHNNY DEPP - Johnny For the Win,"#JusticeforJohnnyDepp #AmberHeard #mentoo

This is a song I wrote in support of Johnny Depp, against the terrible person that is Amber Heard.

It also highlights the trivialization of violence against men in general.

Patreon.
https://www.patreon.com/kingkameleon

Johnny for the win, Johnny for the win
Johnny for the win, Johnny for the win
Johnny for the win, Johnny for the win
Aaaaahhhh

I stand with Johnny, Johnny go
I stand with Johnny, Johnny go
I stand with Johnny, Johnny go
May Justice be heard

Put on your makeup
Push up those good old B cups
You've got it going on

Beat up your husband
Hey women, life is open season
On any man around

But when I saw your face in the news
You literally painted yourself as the victim of...
Abuuuuse

I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go

May Justice be heard

They say ""you go, girl!""
They say you rule the world
And nothing is your fault
(Nothing at all!)

Whatever your path
Be a big bed-shitting psychopath
We must believe you all

So stunning and brave
When you laughed and said that no one would believe he was...
Abuuuuused

I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
I stand with Johnny, Johnny go

May Justice be heard

Yeah Johnny's got his demons
Deep in the heart
You're number one, he wants you gone

He took it on the chin
While you were trying to win... with
Advantage of vagina joke cards

When you say take it like a man
You're really saying, fuck your pain
We have it easy in your eyes
We get to have more suicides

Solo

We stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
We stand with Johnny, Johnny go
(Johnny for the win, Johnny for the win)
We stand with Johnny, Johnny go
(Johnny for the win)

May Justice be heard",PT4M32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2044,270,0,104,https://i.ytimg.com/vi/ufy5DNcMyCU/maxresdefault.jpg,1280.0,720.0,"['Johnny Depp', 'Amber Heard', '#mentoo', 'jack sparrow', 'aquaman', 'pirates', 'male victims', 'domestic abuse', '#believewomen', 'original song']",,,,
youtube#video,3vN-Gzw__FWnmVlathX3cVBhFxM,V23frSoGK7U,2021-11-03T16:47:18Z,UCtu7CzQsRyEInsvfNbutYZA,fuck amber Heard #justiceforjohnnyDepp,,https://i.ytimg.com/vi/V23frSoGK7U/default.jpg,120,90,https://i.ytimg.com/vi/V23frSoGK7U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V23frSoGK7U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/V23frSoGK7U/sddefault.jpg,640.0,480.0,Detective Rorschach,24,none,fuck amber Heard #justiceforjohnnyDepp,,PT10S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,43,7,0,0,,,,,en-US,,,
youtube#video,glwx6VElt5c-lDCsj_zAdGZJVDQ,VD_tNYcvUdg,2021-05-25T11:37:34Z,UCXZxY5QlVjaPIpIE9_vWM7g,The River Why - Nude Scene (ft. Amber Heard),#Nude #sex #moviescene #actress #amberheard,https://i.ytimg.com/vi/VD_tNYcvUdg/default.jpg,120,90,https://i.ytimg.com/vi/VD_tNYcvUdg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VD_tNYcvUdg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VD_tNYcvUdg/sddefault.jpg,640.0,480.0,NVs collection,22,none,The River Why - Nude Scene (ft. Amber Heard),#Nude #sex #moviescene #actress #amberheard,PT1M32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,18920,47,0,1,https://i.ytimg.com/vi/VD_tNYcvUdg/maxresdefault.jpg,1280.0,720.0,,,ytAgeRestricted,,
youtube#video,7-NpSmcJC1M-VZ0RmRTu5SLmoSg,VOAfm63c5HE,2021-09-20T02:19:10Z,UCkZlHA7MNE8XnL18RnQ4R_g,Fuck Amber Heard Shirt Colonel Kurtz 99 Justice For Johnny Depp,"Get them at: https://bit.ly/3tUkjlV
Fuck Amber Heard Shirt Colonel Kurtz 99 Justice For Johnny Depp",https://i.ytimg.com/vi/VOAfm63c5HE/default.jpg,120,90,https://i.ytimg.com/vi/VOAfm63c5HE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VOAfm63c5HE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VOAfm63c5HE/sddefault.jpg,640.0,480.0,Galy Shirt,22,none,Fuck Amber Heard Shirt Colonel Kurtz 99 Justice For Johnny Depp,"Get them at: https://bit.ly/3tUkjlV
Fuck Amber Heard Shirt Colonel Kurtz 99 Justice For Johnny Depp",PT30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,8,1,0,,https://i.ytimg.com/vi/VOAfm63c5HE/maxresdefault.jpg,1280.0,720.0,,,,,
youtube#video,GgBvp4w2ztEUc--9Xz69_9sQ840,VT-bHGf4XuY,2021-06-27T09:16:02Z,UCpInwkBdXDo6LDsmQe7km9g,Hot Hollywood Actress Amber Heard Sex Scene Tongue Kiss,,https://i.ytimg.com/vi/VT-bHGf4XuY/default.jpg,120,90,https://i.ytimg.com/vi/VT-bHGf4XuY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VT-bHGf4XuY/hqdefault.jpg,480,360,,,,Hot Actress,22,none,Hot Hollywood Actress Amber Heard Sex Scene Tongue Kiss,,PT1M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,70563,162,0,7,,,,,,ytAgeRestricted,,
youtube#video,T9Q-MRviCRvNMVaxDQ5BOlNQw9s,VyCE4Z7fBaI,2020-05-07T02:29:14Z,UClx_IR8_yVIKdFVUTdmaZTw,Calling out Amber Heard for falsifying evidence of a bloody tissue & iO for being a major hypocrite,"Feel free to skip the intro 02:42
DARTH MADE A BOO BOO.
I MENTIONED THE WRONG
ROCKY PENNINGTON!
MY BAD. 
NOW KINDLY FUCK OFF 😆 

I blame Google. So please stop commenting 🤚🛑


#AmberHeard #JusticeForJohnny #Mera




support my work-
www.patreon.com/darthnews 
www.darthnews.com 
Twitter: @darth_news
TikTok: darth_news
Instagram: @darth_deadpool & @darth_news",https://i.ytimg.com/vi/VyCE4Z7fBaI/default.jpg,120,90,https://i.ytimg.com/vi/VyCE4Z7fBaI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VyCE4Z7fBaI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VyCE4Z7fBaI/sddefault.jpg,640.0,480.0,DarthN3ws,24,none,Calling out Amber Heard for falsifying evidence of a bloody tissue & iO for being a major hypocrite,"Feel free to skip the intro 02:42
DARTH MADE A BOO BOO.
I MENTIONED THE WRONG
ROCKY PENNINGTON!
MY BAD. 
NOW KINDLY FUCK OFF 😆 

I blame Google. So please stop commenting 🤚🛑


#AmberHeard #JusticeForJohnny #Mera




support my work-
www.patreon.com/darthnews 
www.darthnews.com 
Twitter: @darth_news
TikTok: darth_news
Instagram: @darth_deadpool & @darth_news",PT26M14S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2489,333,0,190,https://i.ytimg.com/vi/VyCE4Z7fBaI/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'io tillett', 'Johnny Depp', 'justice for Johnny', 'Mera', 'aquaman 2', 'aquaman', 'dceu', 'abuse', 'domestic violence', 'hypocrisy', 'cringe', 'disney', 'deadpool', 'marvel', 'fandom menace', 'gamers', '#metoo', 'Joe Rogan', 'pewdiepie', 'iDubbbzTV', 'Elvis the alien', 'movies', 'Hollywood', 'wedding', 'media', 'fake news', 'cnn', 'fox news', 'tucker Carlson', 'Trump', 'maga', 'conservative', 'liberal', 'snowflakes', 'tim pool', 'offensive', 'humor', 'jokes', 'snl', 'triggered', 'college campus', 'transgender', 'radical feminists', 'activists', 'comedian', 'comedy', 'social justice']",,,,
