kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,EWKRhBO2gPnxUIq_6HDj8uCUysw,IbDo1KmRWVg,2014-01-21T11:19:51Z,UC2plBCOardRlW2Z1FOdzFWw,Johnny Depp & Amber Heard: Engaged!,"Johnny Depp and Amber Heard are officially engaged to be married.
Rumors have been swirling for days that the 50-year-old actor popped the question when the 27-year-old actress wore a big sparkler on her left ring finger, and conveniently covered up her hand when she saw photographers earlier in the week. Looks like that ring is definitely an engagement ring!",https://i.ytimg.com/vi/IbDo1KmRWVg/default.jpg,120,90,https://i.ytimg.com/vi/IbDo1KmRWVg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IbDo1KmRWVg/hqdefault.jpg,480,360,,,,Any Fun,24,none,Johnny Depp & Amber Heard: Engaged!,"Johnny Depp and Amber Heard are officially engaged to be married.
Rumors have been swirling for days that the 50-year-old actor popped the question when the 27-year-old actress wore a big sparkler on her left ring finger, and conveniently covered up her hand when she saw photographers earlier in the week. Looks like that ring is definitely an engagement ring!",PT1M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,198,1,0,0,,,,"['Amber Heard (TV Actor)', 'Johnny Depp (Record Producer)', 'Wedding', 'Jack', 'Johnny', 'Pirates', 'Have', 'You', 'John Cusack (Film Writer)', 'Caribbean', 'Sparrow', 'Captain', 'Television (Invention)', 'Should', 'Captain (Job Title)', 'Orlando', 'Tenacious', 'Elizabeth', 'Been', 'Elizabeth (Film)', 'Pirates Caribbean', 'End', 'Kyle', 'Seen', 'Pick', 'Done', 'You Have', 'Can', ""He's"", 'Never']",,,
youtube#video,h-8UL64B-NgCeIznQd_rj4PL_h4,IRo9AETYh0U,2012-10-05T00:00:10Z,UCpLq38fB0yaYr2XGBC89zkg,"Amber Thompson - Jesus, I Heard You Had a Big House [Live]","Amber Thompson - Official Video for 'Jesus, I Heard You Had a Big House [Live]', available now!

Buy the full length DVD/CD 'Heaven' Here: http://smarturl.it/GM.Heaven
Available at iTunes: http://smarturl.it/GM.Heaven.iT

Subscribe to Gaither Music YouTube Channel: http://smarturl.it/GaitherMusicTV_Subsc
Subscribe to GaitherVEVO Channel: http://smarturl.it/GaitherVEVOSubscribe
Subscribe to Gaither TV: http://smarturl.it/GaitherTV_Subscribe

Follow Gaither Music for updates on your favorite artists.
Facebook: http://smarturl.it/FB_GaitherMusic
Twitter: http://smarturl.it/TW_GaitherMusic
Instagram: http://smarturl.it/IG_GaitherMusic
Website: http://smarturl.it/gaither.com

LYRICS:

Jesus, i heard you had a big house,
Where i could have a room of my own.
And jesus, i heard you had a big yard,
Big enough to let a kid roam.

I heard you had clothes in your closet,
Just the right size that i wear,
And jesus, i heard if i give you my heart,
Then you would let me go there.

Jesus, i heard about meal time,
When all your children come to eat,
I heard you got a great big table
Where every kid can have his own seat.

Jesus, they said there will be plenty
Of good things to children to share,
And jesus, i'd just like to tell you
I sure would like to go there.

Jesus, i heard that in your big house
There's plenty of love to go 'round.
I heard there's always singing and laughter
To fill the place with happy sounds.

And i've been thinking that a friend
Who would give me all that he's got
Before i had even met him
Well, he sure must love me a lot.

And jesus, i'd just want to tell you,
I sure do love you a lot!

Jesus, we just want to tell you,
We sure do love you a lot!",https://i.ytimg.com/vi/IRo9AETYh0U/default.jpg,120,90,https://i.ytimg.com/vi/IRo9AETYh0U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IRo9AETYh0U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IRo9AETYh0U/sddefault.jpg,640.0,480.0,GaitherVEVO,10,none,"Amber Thompson - Jesus, I Heard You Had a Big House [Live]","Amber Thompson - Official Video for 'Jesus, I Heard You Had a Big House [Live]', available now!

Buy the full length DVD/CD 'Heaven' Here: http://smarturl.it/GM.Heaven
Available at iTunes: http://smarturl.it/GM.Heaven.iT

Subscribe to Gaither Music YouTube Channel: http://smarturl.it/GaitherMusicTV_Subsc
Subscribe to GaitherVEVO Channel: http://smarturl.it/GaitherVEVOSubscribe
Subscribe to Gaither TV: http://smarturl.it/GaitherTV_Subscribe

Follow Gaither Music for updates on your favorite artists.
Facebook: http://smarturl.it/FB_GaitherMusic
Twitter: http://smarturl.it/TW_GaitherMusic
Instagram: http://smarturl.it/IG_GaitherMusic
Website: http://smarturl.it/gaither.com

LYRICS:

Jesus, i heard you had a big house,
Where i could have a room of my own.
And jesus, i heard you had a big yard,
Big enough to let a kid roam.

I heard you had clothes in your closet,
Just the right size that i wear,
And jesus, i heard if i give you my heart,
Then you would let me go there.

Jesus, i heard about meal time,
When all your children come to eat,
I heard you got a great big table
Where every kid can have his own seat.

Jesus, they said there will be plenty
Of good things to children to share,
And jesus, i'd just like to tell you
I sure would like to go there.

Jesus, i heard that in your big house
There's plenty of love to go 'round.
I heard there's always singing and laughter
To fill the place with happy sounds.

And i've been thinking that a friend
Who would give me all that he's got
Before i had even met him
Well, he sure must love me a lot.

And jesus, i'd just want to tell you,
I sure do love you a lot!

Jesus, we just want to tell you,
We sure do love you a lot!",PT3M24S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,145215,1313,0,54,https://i.ytimg.com/vi/IRo9AETYh0U/maxresdefault.jpg,1280.0,720.0,"['Bill', 'Gloria', 'Gaither', 'Jesus', 'Heard', 'You', 'Had', 'Big', 'House', '(feat.', 'Amber', 'Thompson)', '[Live]', 'Spring', '(HSE)', 'Christian', 'Gospel', 'Amber Thompson', 'I Heard You Had a Big House [Live]', 'Heaven', 'Gloria Gaither', 'Bill Gaither', 'Gaither Vevo', 'Gaither Gospel', 'Gaither Music', 'Gaither Homecoming', 'Homecoming', 'Tent Revival', 'Revival']",en-US,,"['AF', 'BM', 'GL', 'JP', 'KG', 'MK', 'MM', 'PS', 'SS', 'VA']"
youtube#video,udUuzVTV7pRFwpnLrauH7eH4aWA,IxhIZieGewk,2015-07-04T02:16:09Z,UCbJQA9UmItBGR9jV3Mplqnw,Amber Heard Tribute 2,Here you go my second Amber Heard tribute.,https://i.ytimg.com/vi/IxhIZieGewk/default.jpg,120,90,https://i.ytimg.com/vi/IxhIZieGewk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IxhIZieGewk/hqdefault.jpg,480,360,,,,Tonita Queta Parks,24,none,Amber Heard Tribute 2,Here you go my second Amber Heard tribute.,PT3M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,27599,207,0,10,,,,['Amber Heard (Celebrity)'],,,
youtube#video,7peTI1zQq4osPir-fTMe7I2Lfgc,Iyd3a59UJkc,2015-10-02T06:51:58Z,UCVuG8mc1pnyVJ_mzMakHXcQ,AMBER HEARD STREET / CASUAL STYLE,,https://i.ytimg.com/vi/Iyd3a59UJkc/default.jpg,120,90,https://i.ytimg.com/vi/Iyd3a59UJkc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Iyd3a59UJkc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Iyd3a59UJkc/sddefault.jpg,640.0,480.0,Celebrity Style,26,none,AMBER HEARD STREET / CASUAL STYLE,,PT1M32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1674,2,0,0,https://i.ytimg.com/vi/Iyd3a59UJkc/maxresdefault.jpg,1280.0,720.0,['Amber Heard (Celebrity)'],,,
youtube#video,jUfpJkqlWgCxeN8QEel4mpXWSkI,jcv3IkTKpfg,2016-04-30T14:51:56Z,UCdFlXPpXaptk8zfyfWX_iwg,Amber Heard fala sobre 'Tudo Por Ela' (LEGENDADO PT/BR),"Vídeo legendado pela equipe do AHBR - http://amberheardbrasil.com/


All rights go to Empire Magazine",https://i.ytimg.com/vi/jcv3IkTKpfg/default.jpg,120,90,https://i.ytimg.com/vi/jcv3IkTKpfg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jcv3IkTKpfg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jcv3IkTKpfg/sddefault.jpg,640.0,480.0,Amber Heard Brasil,22,none,Amber Heard fala sobre 'Tudo Por Ela' (LEGENDADO PT/BR),"Vídeo legendado pela equipe do AHBR - http://amberheardbrasil.com/


All rights go to Empire Magazine",PT3M5S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,408,8,0,0,,,,"['amber heard', 'amber heard legendado', 'amber heard videos legendados', 'amber heard brasil', 'amber heard portugal', 'amber heard johnny depp', 'johnny depp', 'johnny depp legendado', 'johnny depp brasil', 'justice league', 'liga da justiça', 'amber heard aquaman', 'amber heard mera', 'amber heard justice league', 'amber heard liga da justiça']",,,
youtube#video,qVs6gsjPKgUuH5hK9_iw1kHY87M,Jh4QNBD5A10,2021-08-10T08:51:19Z,UC6Ngr2jJrHDIvJi38Ztmf2w,Amber Heard going underground 😍,,https://i.ytimg.com/vi/Jh4QNBD5A10/default.jpg,120,90,https://i.ytimg.com/vi/Jh4QNBD5A10/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Jh4QNBD5A10/hqdefault.jpg,480,360,,,,Amber Heard ,22,none,Amber Heard going underground 😍,,PT3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1771,37,0,6,,,,,,,
youtube#video,xzw707sFRU073QUF58HCIvVayMk,JH75nC7VqHo,2016-05-27T23:12:35Z,UCbaPtGIC3kZrgTXlb_gF2Ug,"OMG!! Johnny Depp ""hello sweetheart""  Amber Heard granted restraining order against Johnny Depp","""hello sweetheart"" im now leaving for few days maybe i dont know if i can keep away lmao with this sweet video behind
{#johnnydepp}
Latest Amber Heard granted restraining order against Johnny Depp .A Los Angeles judge granted Amber Heard a temporary restraining order Friday against husband Johnny
e News online,Your source for world wide news ,entertainment , celebrities, politics , and celebrity gossip 

Website http://WorldeNewsNow.tumblr.com/
Twitter https://twitter.com/socialbook1
Facebook https://www.facebook.com/WorldNewsTodayLive
IG https://instagram.com/enews_online/
G+ https://plus.google.com/u/0/109757265923867695018/posts
Website  http://worldenewsnow.tumblr.com/tagged/YOUTUBE",https://i.ytimg.com/vi/JH75nC7VqHo/default.jpg,120,90,https://i.ytimg.com/vi/JH75nC7VqHo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JH75nC7VqHo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JH75nC7VqHo/sddefault.jpg,640.0,480.0,e news online,22,none,"OMG!! Johnny Depp ""hello sweetheart""  Amber Heard granted restraining order against Johnny Depp","""hello sweetheart"" im now leaving for few days maybe i dont know if i can keep away lmao with this sweet video behind
{#johnnydepp}
Latest Amber Heard granted restraining order against Johnny Depp .A Los Angeles judge granted Amber Heard a temporary restraining order Friday against husband Johnny
e News online,Your source for world wide news ,entertainment , celebrities, politics , and celebrity gossip 

Website http://WorldeNewsNow.tumblr.com/
Twitter https://twitter.com/socialbook1
Facebook https://www.facebook.com/WorldNewsTodayLive
IG https://instagram.com/enews_online/
G+ https://plus.google.com/u/0/109757265923867695018/posts
Website  http://worldenewsnow.tumblr.com/tagged/YOUTUBE",PT31S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,499,15,0,0,,,,"['johnny depp', 'johnnydepp', 'amber', 'la', 'amber heard']",en,,
youtube#video,n-ER0Ka1Cs2MkKkpAXVW5NpOHFQ,jPXRHfxXr6A,2018-10-10T11:41:23Z,UCw3fku0sH3qA3c3pZeJwdAw,Amber Heard shines in a golden strapless gown at the 2018 AMAs,"She's a Hollywood favorite. And Amber Heard looked absolutely radiant during Tuesday night's American Music Awards at the Microsoft Theater in LA. The Aquaman actress dazzled the red carpet wearing a black and gold number which expertly highlighted her slim stems.

Original Article: http://www.dailymail.co.uk/tvshowbiz/article-6258839/Amber-Heard-shows-slender-stems-black-gold-gown-thigh-high-slit-AMAs.html
Original Video: http://www.dailymail.co.uk/video/tvshowbiz/video-1779236/Video-Amber-Heard-shines-golden-strapless-gown-2018-AMAs.html

Daily Mail Facebook: http://facebook.com/dailymail
Daily Mail IG: http://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: http://twitter.com/MailOnline
Daily Mail Pinterest: http://pinterest.co.uk/dailymail
Daily Mail Google+: https://plus.google.com/+DailyMail

Get the free Daily Mail mobile app: http://dailymail.co.uk/mobile",https://i.ytimg.com/vi/jPXRHfxXr6A/default.jpg,120,90,https://i.ytimg.com/vi/jPXRHfxXr6A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jPXRHfxXr6A/hqdefault.jpg,480,360,,,,Daily Mail,24,none,Amber Heard shines in a golden strapless gown at the 2018 AMAs,"She's a Hollywood favorite. And Amber Heard looked absolutely radiant during Tuesday night's American Music Awards at the Microsoft Theater in LA. The Aquaman actress dazzled the red carpet wearing a black and gold number which expertly highlighted her slim stems.

Original Article: http://www.dailymail.co.uk/tvshowbiz/article-6258839/Amber-Heard-shows-slender-stems-black-gold-gown-thigh-high-slit-AMAs.html
Original Video: http://www.dailymail.co.uk/video/tvshowbiz/video-1779236/Video-Amber-Heard-shines-golden-strapless-gown-2018-AMAs.html

Daily Mail Facebook: http://facebook.com/dailymail
Daily Mail IG: http://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: http://twitter.com/MailOnline
Daily Mail Pinterest: http://pinterest.co.uk/dailymail
Daily Mail Google+: https://plus.google.com/+DailyMail

Get the free Daily Mail mobile app: http://dailymail.co.uk/mobile",PT1M21S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,1441,11,0,5,,,,"['2018', 'amas 2018 performers', 'awards', 'amas 2018', 'taylor swift', 'amas 2018 live', 'american music awards', 'amas 2018 performances', 'attention', 'american music awards 2018', 'red carpet', 'music', 'amas live stream 2018', '2018 american music awards', 'carpet', 'amas 2018 bts', 'golden', 'shawn mendes', '2018 amas', 'amas 2018 taylor swift', 'amas', 'fashion', 'ama', 'demi lovato', 'amber heard']",,,
youtube#video,P_oZYFHBSFoKkZkL0HgG0VEjp-A,Jsrd1SEKs0I,2021-04-22T08:41:58Z,UCTgQ_LOwv1_Uef6WFUsyUQA,To Amber Heard on her 35th Birthday,,https://i.ytimg.com/vi/Jsrd1SEKs0I/default.jpg,120,90,https://i.ytimg.com/vi/Jsrd1SEKs0I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Jsrd1SEKs0I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Jsrd1SEKs0I/sddefault.jpg,640.0,480.0,Sean Pratama,22,none,To Amber Heard on her 35th Birthday,,PT9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,31,0,0,0,https://i.ytimg.com/vi/Jsrd1SEKs0I/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,uz4wthZWwjDjNdbRKBFVDCKh_CM,jU6fyqgXbeE,2008-07-20T02:07:01Z,UC67UGMLv32pGgW0KcuBiWdA,Amber Heard- Come On Girl,"DISCLAIMER: I DO NOT OWN ANYTHING YOU SEE OR ESPECIALLY HEAR!!!

FOR MY RP PROFILE!",https://i.ytimg.com/vi/jU6fyqgXbeE/default.jpg,120,90,https://i.ytimg.com/vi/jU6fyqgXbeE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jU6fyqgXbeE/hqdefault.jpg,480,360,,,,thelonelystar19,24,none,Amber Heard- Come On Girl,"DISCLAIMER: I DO NOT OWN ANYTHING YOU SEE OR ESPECIALLY HEAR!!!

FOR MY RP PROFILE!",PT3M46S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,21038,18,0,6,,,,"['Amber', 'Heard', 'Come', 'On', 'Girl']",,,
youtube#video,o2wjWcX0URMK1NHPzcj5UJODOkM,K690V70VPNA,2015-06-24T15:12:29Z,UCbp3fkS6cxI1aekmIPIDCGg,New Magic Mike XXL Clipe - Mike (Channing Tatum) and Zoe (Amber Heard),"http://amberheardbrasil.com/




© NBC UNIVERSAL MEDIA, LLC",https://i.ytimg.com/vi/K690V70VPNA/default.jpg,120,90,https://i.ytimg.com/vi/K690V70VPNA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K690V70VPNA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/K690V70VPNA/sddefault.jpg,640.0,480.0,Amber Heard,22,none,New Magic Mike XXL Clipe - Mike (Channing Tatum) and Zoe (Amber Heard),"http://amberheardbrasil.com/




© NBC UNIVERSAL MEDIA, LLC",PT42S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,86123,128,0,10,,,,"['amber heard', 'channing tatum', 'amber heard and channing tataum', 'channing tatum magic mike xxl', 'magic mike xxl', 'magic mike', 'mmxxl', 'amber heard magic mike xxl']",,,
youtube#video,u7Ad-b_elLR36eyZbZqyqBoi_co,kGlya4l1gGg,2016-01-05T18:25:12Z,UC5Yd4JYmYpG3UxQ_rtJR3pg,Johnny Depp and Amber Heard on the red carpet at the 2016 Palm Springs Film Festival Gala,"Johnny Depp and Amber Heard on the red carpet at the 2016 Palm Springs Film Festival Gala.  To see all the photos from the entire event & others, get the FirstLook app for iOS at http;//bit.ly/FirstLookPhotoApp",https://i.ytimg.com/vi/kGlya4l1gGg/default.jpg,120,90,https://i.ytimg.com/vi/kGlya4l1gGg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kGlya4l1gGg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kGlya4l1gGg/sddefault.jpg,640.0,480.0,FirstLook,24,none,Johnny Depp and Amber Heard on the red carpet at the 2016 Palm Springs Film Festival Gala,"Johnny Depp and Amber Heard on the red carpet at the 2016 Palm Springs Film Festival Gala.  To see all the photos from the entire event & others, get the FirstLook app for iOS at http;//bit.ly/FirstLookPhotoApp",PT53S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,4594,38,0,4,https://i.ytimg.com/vi/kGlya4l1gGg/maxresdefault.jpg,1280.0,720.0,"['Celebrity', 'Paparazzi', 'Hollywood', 'Photography', 'Fashion', 'Entertainment', 'Red Carpet', 'Backstage', 'Johnny Depp', 'Amber Heard', 'PSIFF']",,,
youtube#video,NGOc0qjNZTVNDdHRVDqCB-zc_yA,KKD8sgg6fvg,2016-01-03T03:16:30Z,UC5Yd4JYmYpG3UxQ_rtJR3pg,Johnny Depp and Amber Heard at the 2016 Palm Springs Film Festival Gala,"Johnny Depp and Amber Heard at the 2016 Palm Springs Film Festival Gala.  To see all the photos from the entire event & others, get the FirstLook app for iOS at http;//bit.ly/FirstLookPhotoApp",https://i.ytimg.com/vi/KKD8sgg6fvg/default.jpg,120,90,https://i.ytimg.com/vi/KKD8sgg6fvg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KKD8sgg6fvg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KKD8sgg6fvg/sddefault.jpg,640.0,480.0,FirstLook,24,none,Johnny Depp and Amber Heard at the 2016 Palm Springs Film Festival Gala,"Johnny Depp and Amber Heard at the 2016 Palm Springs Film Festival Gala.  To see all the photos from the entire event & others, get the FirstLook app for iOS at http;//bit.ly/FirstLookPhotoApp",PT1M2S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,19604,181,0,30,https://i.ytimg.com/vi/KKD8sgg6fvg/maxresdefault.jpg,1280.0,720.0,"['Celebrity', 'Paparazzi', 'Hollywood', 'Photography', 'Fashion', 'Entertainment', 'Red Carpet', 'Backstage', 'Johnny Depp', 'Amber Heard', 'Palm Springs Film Festival']",,,
youtube#video,T0mBwzVUDJVWw00Daiz2ZfuhyL4,K_X23L5apJs,2021-11-05T17:00:39Z,UCrKlscFWmaNkDkqkH2EsyfA,Amber Heard phone records will be unsealed!! What will it show?,Entertainment purposes,https://i.ytimg.com/vi/K_X23L5apJs/default.jpg,120,90,https://i.ytimg.com/vi/K_X23L5apJs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K_X23L5apJs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/K_X23L5apJs/sddefault.jpg,640.0,480.0,Tarot Time with Andie,22,none,Amber Heard phone records will be unsealed!! What will it show?,Entertainment purposes,PT20M36S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2890,322,0,44,,,,,,,
youtube#video,FjYMiNT-FajxNv50AcmZgKh8Zog,lczxgCAs1YU,2021-12-25T23:51:11Z,UC65ZMMX4JcLuKoLAsGf7D7Q,Amberlynn Reid OPENING UP & SHOWER WITH ME,"OPENING UP & SHOWER WITH ME
#amberlynn 
#amberlynnreid live stream moments 
#amberlynnreidfood cringe 
amberlynn reid cringe 
amberlynn reid food aggression 
alr 
amberlynn reid compilation 
amber reid food 
amberlyn reid 
amberlynn reid live stream 
amberlynn reid live stream highlights 
amberlynn reid reaction 
amberlynn becky 
amber lynn
amberlynn reid diet
amberlynn reid eating food
amberlynn reid mukbang
amberlynn reid shopping 
amberlynn reid torrid 
amber reid cancer
amberlynn reid poetry 
Please consider subscribing to the channel and clicking the notification bell, so you'll stay notified about our videos",https://i.ytimg.com/vi/lczxgCAs1YU/default.jpg,120,90,https://i.ytimg.com/vi/lczxgCAs1YU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lczxgCAs1YU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lczxgCAs1YU/sddefault.jpg,640.0,480.0,Rondom fxm,22,none,Amberlynn Reid OPENING UP & SHOWER WITH ME,"OPENING UP & SHOWER WITH ME
#amberlynn 
#amberlynnreid live stream moments 
#amberlynnreidfood cringe 
amberlynn reid cringe 
amberlynn reid food aggression 
alr 
amberlynn reid compilation 
amber reid food 
amberlyn reid 
amberlynn reid live stream 
amberlynn reid live stream highlights 
amberlynn reid reaction 
amberlynn becky 
amber lynn
amberlynn reid diet
amberlynn reid eating food
amberlynn reid mukbang
amberlynn reid shopping 
amberlynn reid torrid 
amber reid cancer
amberlynn reid poetry 
Please consider subscribing to the channel and clicking the notification bell, so you'll stay notified about our videos",PT30M10S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,6858,146,0,123,https://i.ytimg.com/vi/lczxgCAs1YU/maxresdefault.jpg,1280.0,720.0,"['amberlynn reid', 'amberlynn reid food', 'amber reid', 'amberlynn', 'amberlynn reid cringe', 'amberlynn reid food aggression', 'amberlyn reid', 'amber reid food', 'amberlynn reid mukbang', 'amberlynn reid compilation', 'amberlynn reid reaction', 'amberlyn', 'amberlynn reid lying', 'alr', 'amberlynn food aggression', 'amberlynn reid channel', 'nick avocado', 'amberlynn cringe', 'amber lynn reed', 'amberlynnreid', 'amberlynn becky']",,,
youtube#video,Dnu3ECz8MArdLP0cfUKae7BlV_o,lg6A1O7Vsl0,2016-05-26T22:16:07Z,UCPfoJ4hyGifp4pcCppHeZfA,the truth behind the Johnny Deep and Amber Heard Divorce,Don't for get to subscribe to the playlist,https://i.ytimg.com/vi/lg6A1O7Vsl0/default.jpg,120,90,https://i.ytimg.com/vi/lg6A1O7Vsl0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lg6A1O7Vsl0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lg6A1O7Vsl0/sddefault.jpg,640.0,480.0,Karceno4Life,10,none,the truth behind the Johnny Deep and Amber Heard Divorce,Don't for get to subscribe to the playlist,PT13M36S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,6465,64,0,44,,,,"['Djvlad', 'bossip', 'complex', 'vh1', 'dj akademiks', 'boxingsocialist', 'tmz', 'johnny depp', 'bet', 'mtv', 'celebtv', 'extra', 'fox news', 'entertainment news']",en,,
youtube#video,EI4MdqymLgdukF1Gxz6Dyh6XK6s,LHg937hKnjI,2018-05-13T22:19:20Z,UC_pk4hF9OCAfQFrDhdObr3w,"El maquillaje de noche de Amber Heard, la tendencia que también rejuvenece","El maquillaje de noche de Amber Heard, la tendencia que también rejuvenece
 L’Oréal Paris acaba de anunciar que Amber Heard pasará a formar parte del selecto grupo de embajadoras que representan su filosofía de acercar la belleza al alcance de todas. Y como cada año, la marca...",https://i.ytimg.com/vi/LHg937hKnjI/default.jpg,120,90,https://i.ytimg.com/vi/LHg937hKnjI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LHg937hKnjI/hqdefault.jpg,480,360,,,,MegaMag,25,none,"El maquillaje de noche de Amber Heard, la tendencia que también rejuvenece","El maquillaje de noche de Amber Heard, la tendencia que también rejuvenece
 L’Oréal Paris acaba de anunciar que Amber Heard pasará a formar parte del selecto grupo de embajadoras que representan su filosofía de acercar la belleza al alcance de todas. Y como cada año, la marca...",PT2M33S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,76,2,0,0,,,,"['maquillaje noche', 'Amber Heard', 'Festival de Cannes']",,,
youtube#video,HrX-Aifk8p1mgQJI5fr5uhoS1JQ,Lr_s2z_aMQQ,2020-10-07T17:15:00Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Johnny Depp OWNS Amber Heard as EVERYONE EXPOSES her SECRETS!,"Johnny Depp OWNS Amber Heard as EVERYONE EXPOSES her SECRETS!

COMIC: https://www.indiegogo.com/projects/the-case-of-the-littlest-umbrella#/

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#johnnydepp #amberheard #thatumbrellaguy",https://i.ytimg.com/vi/Lr_s2z_aMQQ/default.jpg,120,90,https://i.ytimg.com/vi/Lr_s2z_aMQQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Lr_s2z_aMQQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Lr_s2z_aMQQ/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Johnny Depp OWNS Amber Heard as EVERYONE EXPOSES her SECRETS!,"Johnny Depp OWNS Amber Heard as EVERYONE EXPOSES her SECRETS!

COMIC: https://www.indiegogo.com/projects/the-case-of-the-littlest-umbrella#/

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#johnnydepp #amberheard #thatumbrellaguy",PT18M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,87016,3723,0,471,https://i.ytimg.com/vi/Lr_s2z_aMQQ/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'johnny depp', 'amber heard johnny depp', 'thatumbrellaguy johnny depp', 'thatumbrellaguy amber heard', 'that umbrella guy johnny depp', 'umbrella guy johnny depp', 'depp heard 2021', 'johnny depp testimony', 'johnny depp bodyguard', 'johnny depp bodyguard jerry', 'johnny depp bodyguard australia', 'johnny depp amber heard', 'pirates of the caribbean', 'depp heard trial', 'depp update', 'depp wins', 'depp winning', 'heard losing', 'depp court case', 'johnny depp court verdict', 'hard court cases']",en,,
