kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,GJA1UZjHyA2Oykux1a6MTf2XAx0,DyenfMZTfmw,2020-07-22T08:52:24Z,UC1uJAjtc3ZZiSLjT_9Ig7cQ,Amber Heard defended herself against Johnny Depp | Pakistan Observer,,https://i.ytimg.com/vi/DyenfMZTfmw/default.jpg,120,90,https://i.ytimg.com/vi/DyenfMZTfmw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DyenfMZTfmw/hqdefault.jpg,480,360,,,,,,,Pakistan Observer,"['#Pakistan', '#PakistanObservers', '#AmberHeards', 'Johnny Depp']",25,none,Amber Heard defended herself against Johnny Depp | Pakistan Observer,,PT34S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,31,1,0,1,en,,
youtube#video,iZ2380UpLkgm_rHX5WO5hJ0acVI,EkBpSUJLy9w,2019-05-03T16:00:02Z,UCWVBfvVTf3UrPA-z5gos60w,HUGEL feat. Amber Van Day - Mamma Mia (Official Video),"The official music video for HUGEL's new single ""Mamma Mia"" feat. Amber van Day! 
Get the track here: http://wmg.click/Hugel_MammaMiaAY 

HUGEL - Warner Music
French DJ Producer Songwriter 

Social Media: Instagram: https://www.instagram.com/hugelthug/
Facebook: https://www.facebook.com/hugelmusic/
Snapchat: HugelThug
Soundcloud: https://soundcloud.com/hugelmusic 

Booking World: Creative Artists Agency
Maria.may@caa.com

Management: Stefan Dabruck
stefan@s-d-management.com
maurice@s-d-management.com
shelsea@s-d-management.com

Picture a hot night in the club, the party machinery is running at full speed and with every progressing hour, people are letting their hair down a little more. Let’s briefly sum up tonight’s impressions so far, shall we: “Ass, titties, shots, ass, titties, drink”. And now this: a monster drop, hitting you right in the face and obliterating the dancefloor for a brief moment of eternity. 

Welcome to “Mamma Mia”, the new single by HUGEL. Said lyrics can actually be heard in the song, delivered by Amber Van Day, who already featured in his last smasher “WTF”. Once again, her sexy, self-assured doesn’t fail to impress. Which is also owed to the song’s explicit lyrics, of course. In “Mamma Mia”, HUGEL takes a dig at the shallow consumer- and party culture he witnesses every day playing the world’s top clubs. The world, he seems to tell us, is material and shallow. So let’s at least have a good party!

An outrageously good funk sample by James Brown, Prince-esque guitar licks and a wind section make for the foundation of this song, soon culminating in a foghorn drop you won’t get out of your head. Just like that Gucci bag you saw in that boutique earlier. Or was it Balenciaga? Doesn’t matter: “Gucci Gang (Na na na) / Diamonds on me (Na na na) / More champagne papi”, Amber Van Day reminds us that our glass is empty yet again. Refill and proceed!",https://i.ytimg.com/vi/EkBpSUJLy9w/default.jpg,120,90,https://i.ytimg.com/vi/EkBpSUJLy9w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EkBpSUJLy9w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EkBpSUJLy9w/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/EkBpSUJLy9w/maxresdefault.jpg,1280.0,720.0,HUGEL,"['Hugel', 'dj', 'mix', 'Tomorrowland', 'Coachella', 'ultra', 'music', 'festival', 'amber van day', 'france', 'mamma mia', 'official video', 'offiziell', 'music video', 'video', 'single']",10,none,HUGEL feat. Amber Van Day - Mamma Mia (Official Video),"The official music video for HUGEL's new single ""Mamma Mia"" feat. Amber van Day! 
Get the track here: http://wmg.click/Hugel_MammaMiaAY 

HUGEL - Warner Music
French DJ Producer Songwriter 

Social Media: Instagram: https://www.instagram.com/hugelthug/
Facebook: https://www.facebook.com/hugelmusic/
Snapchat: HugelThug
Soundcloud: https://soundcloud.com/hugelmusic 

Booking World: Creative Artists Agency
Maria.may@caa.com

Management: Stefan Dabruck
stefan@s-d-management.com
maurice@s-d-management.com
shelsea@s-d-management.com

Picture a hot night in the club, the party machinery is running at full speed and with every progressing hour, people are letting their hair down a little more. Let’s briefly sum up tonight’s impressions so far, shall we: “Ass, titties, shots, ass, titties, drink”. And now this: a monster drop, hitting you right in the face and obliterating the dancefloor for a brief moment of eternity. 

Welcome to “Mamma Mia”, the new single by HUGEL. Said lyrics can actually be heard in the song, delivered by Amber Van Day, who already featured in his last smasher “WTF”. Once again, her sexy, self-assured doesn’t fail to impress. Which is also owed to the song’s explicit lyrics, of course. In “Mamma Mia”, HUGEL takes a dig at the shallow consumer- and party culture he witnesses every day playing the world’s top clubs. The world, he seems to tell us, is material and shallow. So let’s at least have a good party!

An outrageously good funk sample by James Brown, Prince-esque guitar licks and a wind section make for the foundation of this song, soon culminating in a foghorn drop you won’t get out of your head. Just like that Gucci bag you saw in that boutique earlier. Or was it Balenciaga? Doesn’t matter: “Gucci Gang (Na na na) / Diamonds on me (Na na na) / More champagne papi”, Amber Van Day reminds us that our glass is empty yet again. Refill and proceed!",PT2M40S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4179131,95297,0,1835,,,
youtube#video,0ORfLesl5ab0MpBPG_uWQy8mFjw,euFe433YXRA,2021-07-23T12:49:24Z,UCx90-mpiWPrjXXxK3BNa2zg,AMBER D TECHNO TIME!  WTF OMG FML LOL IDK // TEAM BRISK!DJ,Broadcasted live on Twitch -- Watch live at https://www.twitch.tv/djamber_d -- Watch live at https://www.twitch.tv/djamber_d,https://i.ytimg.com/vi/euFe433YXRA/default.jpg,120,90,https://i.ytimg.com/vi/euFe433YXRA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/euFe433YXRA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/euFe433YXRA/sddefault.jpg,640.0,480.0,,,,Amber D,"['Amber D Techno', 'games', 'twitch']",20,none,AMBER D TECHNO TIME!  WTF OMG FML LOL IDK // TEAM BRISK!DJ,Broadcasted live on Twitch -- Watch live at https://www.twitch.tv/djamber_d -- Watch live at https://www.twitch.tv/djamber_d,PT2H31M46S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,493,20,0,3,,,
youtube#video,FA7eDE8Ya1KCcmDHXxJoKDjk4Ek,H1oOXLt4r1k,2016-08-13T15:28:04Z,UCNRHW6bVarNly2q3is4taqw,Johnny Depp    Goes Off on Amber Heard     Hurls Wine Glass,,https://i.ytimg.com/vi/H1oOXLt4r1k/default.jpg,120,90,https://i.ytimg.com/vi/H1oOXLt4r1k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/H1oOXLt4r1k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/H1oOXLt4r1k/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/H1oOXLt4r1k/maxresdefault.jpg,1280.0,720.0,Alex Rush,,22,none,Johnny Depp    Goes Off on Amber Heard     Hurls Wine Glass,,PT1M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,23965,16,0,45,,,
youtube#video,xzAwGwRei6hodp_aaqQHbDi2cI0,h8x3LCgFHF8,2016-06-02T07:12:38Z,UCl8J8ntI5SJkwf4V32ap-4Q,OMG! Amber Heard is BROKE? | Hollywood High,"Court documents reveal shocking details of Amber's financial status

LIKE and SHARE this video with your friends if you like it :)

SUBSCRIBE To SpotboyE : Click Here ►https://goo.gl/Nf7gKi

Check out our cool website for a lot more updates: http://www.spotboye.com

Follow us on Twitter at https://twitter.com/Spotboye
Like us on Facebook at https://www.facebook.com/Spotboye",https://i.ytimg.com/vi/h8x3LCgFHF8/default.jpg,120,90,https://i.ytimg.com/vi/h8x3LCgFHF8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h8x3LCgFHF8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/h8x3LCgFHF8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/h8x3LCgFHF8/maxresdefault.jpg,1280.0,720.0,SpotboyE,"['bollywood news', 'latest movie trailers', 'gossip', 'SpotBoy E', 'spotboye Shradul Pandit Caitlin Sangya Lakhanpal Prabuddh']",24,none,OMG! Amber Heard is BROKE? | Hollywood High,"Court documents reveal shocking details of Amber's financial status

LIKE and SHARE this video with your friends if you like it :)

SUBSCRIBE To SpotboyE : Click Here ►https://goo.gl/Nf7gKi

Check out our cool website for a lot more updates: http://www.spotboye.com

Follow us on Twitter at https://twitter.com/Spotboye
Like us on Facebook at https://www.facebook.com/Spotboye",PT1M18S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,847,3,0,1,en,,
youtube#video,-kVtxQ5OtxRY3QyFTBu8U_ufnQU,Jb_QhA_f6-g,2020-10-23T14:12:34Z,UC2vlpX8sNDBmPcY_1_QSGJg,Gypsy Bride Wears A Dress With A 500 Yard Trail | Gypsy Brides US,"For her wedding with Pete, Gypsy bride Amber orders a dress with a tail as long as half a football pitch.  

Subscribe to TLC UK for more great clips: https://www.youtube.com/c/TLCTVUK 

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/",https://i.ytimg.com/vi/Jb_QhA_f6-g/default.jpg,120,90,https://i.ytimg.com/vi/Jb_QhA_f6-g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Jb_QhA_f6-g/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Jb_QhA_f6-g/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Jb_QhA_f6-g/maxresdefault.jpg,1280.0,720.0,tlc uk,"['tlc uk', 'tlc', 'my strange addiction', 'cake boss', '90 day fiance', 'my 600 pound life', 'gypsy brides', 'gypsy brides us', 'tlc gypsy brides us', 'romanichal gypsy', 'gypsy wedding', 'gypsy wedding dress', 'my big fat american gypsy wedding', 'gyspy fight', 'gypsy brides us fight', 'tlc uk gypsy brides', 'gypsy weddings', 'gypsy wedding dresses', 'gypsy brides us wedding dress trail', 'gypsy brides us amber']",24,none,Gypsy Bride Wears A Dress With A 500 Yard Trail | Gypsy Brides US,"For her wedding with Pete, Gypsy bride Amber orders a dress with a tail as long as half a football pitch.  

Subscribe to TLC UK for more great clips: https://www.youtube.com/c/TLCTVUK 

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/",PT9M52S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,813930,11932,0,795,,,['ZA']
youtube#video,k9nPMQrNbNtfSgbALk_RL-hgnVY,JLkua42ZZbw,2021-08-07T00:16:35Z,UCTuk7-hi3h7_jWl42f8iclQ,Breakeven - The Script (Cover by Amber Heard),,https://i.ytimg.com/vi/JLkua42ZZbw/default.jpg,120,90,https://i.ytimg.com/vi/JLkua42ZZbw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JLkua42ZZbw/hqdefault.jpg,480,360,,,,,,,Amber Heard,"['breakeven', 'the script', 'karaoke', 'cover', 'cover song', 'singing', 'sing', 'music', 'musician', 'acoustic', 'acapella', 'omg voices', 'voice', 'hot voices', 'trending', 'viral']",10,none,Breakeven - The Script (Cover by Amber Heard),,PT24S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,219,9,0,1,en-CA,,
youtube#video,LKs13bNYmm4D25kzQRuDHdaz44s,L3BeUh-LL2Y,2020-07-12T13:22:09Z,UCYFLiYPfKhnPVOu8zWi0Oxw,Johnny Depp: OMG! Was machte er mit Ambers Hund?,"Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.   Die Vorwürfe gegen Johnny Depp, 57, im Prozess mit ""The Sun"" und Amber Heard, 34, häufen sich. Angeblich soll der ""Fluch der Karibik""-Star auch Ambers Hund während der Ehe misshandelt haben.    Weil die britische Zeitung ""The Sun"" den 57-Jährigen als Frauenschläger bezeichnete, geht Johnny Depp aktuell in London gerichtlich gegen das Boulevardblatt vor. Mehr hässliche Details über die temperamentvolle Ehe von Johnny Depp und Amber Heard wurden nun erneut bekanntgegeben.  Während eines Streits hielt Johnny Ambers kleinen Hund Pistol demnach angeblich beim Fahren aus dem Autofenster.  ""Als Sie im Auto waren, rauchten Sie, und Sie öffneten das Fenster. Sie waren wütend, und Sie waren aggressiv. So ähnlich wie Sie es in dem Clip waren, den wir gestern gesehen haben. Sie zeigten die Monsterseite Ihres Charakters. Und dann haben Sie Pistol gepackt, den Hund aus dem Fenster gehalten und angefangen zu heulen"", soll eine ""The Sun""-Sprecherin dem Schauspieler laut ""Bild"" vorgeworfen haben. Johnny streitet die Vorwürfe ab.      Ein anderes Mal drohte Johnny laut Amber, den Terrier in die Mikrowelle zu stecken. Vor Gericht behauptet er, bei seiner Aussage habe es sich lediglich um einen Scherz gehandelt:   Der Yorkshire Terrier habe, so Johnny, jedoch ausversehen einmal Haschisch gefressen: ""Der Welpe hat einen kleinen Haschischball zu fassen bekommen und ihn gegessen, bevor ich da rankommen konnte.""      Johnny Depp & Amber Heard: Diese Fotos brechen den Fans das Herz! Johnny Depp: ""Amber Heard hat in mein Bett gekackt"" Eklat um Johnny Depp: ""Fluch der Karibik""-Aus    Neben den Vorwürfen der Tierquälerei, geht es offenbar laut ""Daily Mail"" noch schlimmer: Einem Freund gegenüber redete Johnny angeblich davon, Amber umzubringen und in Brand zu stecken. Er versuchte auch ein Gemälde, dass ihr gehörte anzuzünden, weil er Amber verdächtigte eine Affäre mit der Künstlerin Tasya van Ree zu haben.  Jedes Mal war er offenbar high von Alkohol und Kokain. Ein Foto soll Johnnys Süchte bezeugen. Darauf ist sein 'Frühstück/Lunch' zu sehen: ein halber Liter Whiskey und mehrere Koks-Linien. Johnny hat sogar eine Drogenschachtel mit seinen Initialen drauf. Der Verleumdungs-Prozess gegen ""The Sun"" wird fortgesetzt.",https://i.ytimg.com/vi/L3BeUh-LL2Y/default.jpg,120,90,https://i.ytimg.com/vi/L3BeUh-LL2Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/L3BeUh-LL2Y/hqdefault.jpg,480,360,https://i.ytimg.com/vi/L3BeUh-LL2Y/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/L3BeUh-LL2Y/maxresdefault.jpg,1280.0,720.0,The Sun News,"['Johnny Depp', 'Amber Heard trump today news', 'today in news', 'fox news today', 'fox news', 'breaking news today', 'breaking news', 'usa today', 'usa today news']",22,none,Johnny Depp: OMG! Was machte er mit Ambers Hund?,"Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.   Die Vorwürfe gegen Johnny Depp, 57, im Prozess mit ""The Sun"" und Amber Heard, 34, häufen sich. Angeblich soll der ""Fluch der Karibik""-Star auch Ambers Hund während der Ehe misshandelt haben.    Weil die britische Zeitung ""The Sun"" den 57-Jährigen als Frauenschläger bezeichnete, geht Johnny Depp aktuell in London gerichtlich gegen das Boulevardblatt vor. Mehr hässliche Details über die temperamentvolle Ehe von Johnny Depp und Amber Heard wurden nun erneut bekanntgegeben.  Während eines Streits hielt Johnny Ambers kleinen Hund Pistol demnach angeblich beim Fahren aus dem Autofenster.  ""Als Sie im Auto waren, rauchten Sie, und Sie öffneten das Fenster. Sie waren wütend, und Sie waren aggressiv. So ähnlich wie Sie es in dem Clip waren, den wir gestern gesehen haben. Sie zeigten die Monsterseite Ihres Charakters. Und dann haben Sie Pistol gepackt, den Hund aus dem Fenster gehalten und angefangen zu heulen"", soll eine ""The Sun""-Sprecherin dem Schauspieler laut ""Bild"" vorgeworfen haben. Johnny streitet die Vorwürfe ab.      Ein anderes Mal drohte Johnny laut Amber, den Terrier in die Mikrowelle zu stecken. Vor Gericht behauptet er, bei seiner Aussage habe es sich lediglich um einen Scherz gehandelt:   Der Yorkshire Terrier habe, so Johnny, jedoch ausversehen einmal Haschisch gefressen: ""Der Welpe hat einen kleinen Haschischball zu fassen bekommen und ihn gegessen, bevor ich da rankommen konnte.""      Johnny Depp & Amber Heard: Diese Fotos brechen den Fans das Herz! Johnny Depp: ""Amber Heard hat in mein Bett gekackt"" Eklat um Johnny Depp: ""Fluch der Karibik""-Aus    Neben den Vorwürfen der Tierquälerei, geht es offenbar laut ""Daily Mail"" noch schlimmer: Einem Freund gegenüber redete Johnny angeblich davon, Amber umzubringen und in Brand zu stecken. Er versuchte auch ein Gemälde, dass ihr gehörte anzuzünden, weil er Amber verdächtigte eine Affäre mit der Künstlerin Tasya van Ree zu haben.  Jedes Mal war er offenbar high von Alkohol und Kokain. Ein Foto soll Johnnys Süchte bezeugen. Darauf ist sein 'Frühstück/Lunch' zu sehen: ein halber Liter Whiskey und mehrere Koks-Linien. Johnny hat sogar eine Drogenschachtel mit seinen Initialen drauf. Der Verleumdungs-Prozess gegen ""The Sun"" wird fortgesetzt.",PT2M38S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2,0,0,0,,,
youtube#video,-UvY1gEKFBeuXldrKSO6Qnxd40w,OytQ1qXAxUk,2016-05-26T15:35:02Z,UCAkghFBUBEEEOVR94NS8UDA,Amber Heard pidió el divorcio de Johnny Depp,Amber Heard pidió el divorcio de Johnny Depp,https://i.ytimg.com/vi/OytQ1qXAxUk/default.jpg,120,90,https://i.ytimg.com/vi/OytQ1qXAxUk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OytQ1qXAxUk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OytQ1qXAxUk/sddefault.jpg,640.0,480.0,,,,+videos+diversion,['Amber Heard pidió el divorcio de Johnny Depp'],24,none,Amber Heard pidió el divorcio de Johnny Depp,Amber Heard pidió el divorcio de Johnny Depp,PT2M40S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,397,0,0,0,en,,
youtube#video,yxcu1XY67aYDb5CRUsp7q5LBftE,PRqmeYsL8dc,2020-12-29T08:39:05Z,UCJ7CRnHae0_Sqj-Y_AI-cEA,OMG! crowd - when thor arrives in wakanda,#thor#chrishemsworth#ironman#slamanbhai#johnnydip#amberheard,https://i.ytimg.com/vi/PRqmeYsL8dc/default.jpg,120,90,https://i.ytimg.com/vi/PRqmeYsL8dc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PRqmeYsL8dc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/PRqmeYsL8dc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/PRqmeYsL8dc/maxresdefault.jpg,1280.0,720.0,unknown bro,,22,none,OMG! crowd - when thor arrives in wakanda,#thor#chrishemsworth#ironman#slamanbhai#johnnydip#amberheard,PT23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,True,9,1,0,0,,,
youtube#video,H3A1lnbv3zpunDsS4jyEM-qMgG0,RfTAZjilAvY,2019-05-21T16:27:14Z,UCYNIP0khIe2MdfFoggNVTSQ,Amber Heard Shade,"I don't know who Amber Heard is...But she must really have a way of making an impression on people!  I love, love, love the reaction...or lack there of, by host Jen Herrera of this Miami NBC affiliate when queried by her co-host Johanna Gomez. OMG funny!",https://i.ytimg.com/vi/RfTAZjilAvY/default.jpg,120,90,https://i.ytimg.com/vi/RfTAZjilAvY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RfTAZjilAvY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RfTAZjilAvY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/RfTAZjilAvY/maxresdefault.jpg,1280.0,720.0,Gordon Needham,"['Amber Heard', 'Johnny Depp', '6 in the Mix', 'Jen Herrera']",22,none,Amber Heard Shade,"I don't know who Amber Heard is...But she must really have a way of making an impression on people!  I love, love, love the reaction...or lack there of, by host Jen Herrera of this Miami NBC affiliate when queried by her co-host Johanna Gomez. OMG funny!",PT43S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2790,81,0,17,,,
youtube#video,A_dJNJJccV7HN9ThLNdvXOjt_MM,SCwDPa9b1dM,2021-08-07T00:14:09Z,UCTuk7-hi3h7_jWl42f8iclQ,She Will Be Loved - Maroon 5 (Cover by Amber Heard),,https://i.ytimg.com/vi/SCwDPa9b1dM/default.jpg,120,90,https://i.ytimg.com/vi/SCwDPa9b1dM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SCwDPa9b1dM/hqdefault.jpg,480,360,,,,,,,Amber Heard,"['maroon 5', 'she will be loved', 'karaoke', 'singing', 'singer', 'musician', 'omg voices', 'voice', 'cover', 'cover song', 'youtube cover', 'tiktok', 'trending', 'viral', 'viral voices']",10,none,She Will Be Loved - Maroon 5 (Cover by Amber Heard),,PT32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,209,15,0,2,en-CA,,
youtube#video,YsOjqhoKSfQfCUUQVoIoYWhsYDE,SsbvBoOaemE,2016-08-15T19:25:54Z,UC1gN4_cMFArgcz7Hm77TbEg,TMZ Live: Amber Heard & Johnny Depp: The Shocking Fight Video,http://www.mawhatsapp.com/2016/08/15/tmz-live-amber-heard-johnny-depp-the-shocking-fight-video/,https://i.ytimg.com/vi/SsbvBoOaemE/default.jpg,120,90,https://i.ytimg.com/vi/SsbvBoOaemE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SsbvBoOaemE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SsbvBoOaemE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/SsbvBoOaemE/maxresdefault.jpg,1280.0,720.0,أخبار العرب,,22,none,TMZ Live: Amber Heard & Johnny Depp: The Shocking Fight Video,http://www.mawhatsapp.com/2016/08/15/tmz-live-amber-heard-johnny-depp-the-shocking-fight-video/,PT1M4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,155,0,0,0,,,
youtube#video,JRZfo0TMs235ovTmPvSRfEjb3d4,Ugj0I5EkRks,2016-04-20T19:03:20Z,UC91O4EVuY3ZPtReNpTrFVvw,Johnny Depp and Amber Heard Leave Australia,We took exclusive shots of Johnny Depp and Amber Heard as they left Australia on a private jet.,https://i.ytimg.com/vi/Ugj0I5EkRks/default.jpg,120,90,https://i.ytimg.com/vi/Ugj0I5EkRks/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ugj0I5EkRks/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Ugj0I5EkRks/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Ugj0I5EkRks/maxresdefault.jpg,1280.0,720.0,SMG Celeb,"['Johnny Deep', 'Amber Heard', 'Australia', 'Pistol', 'Boo', 'dogs', 'magistrate', 'video apology', 'border', 'documents', 'funny', 'smuggle', 'SNTV', 'Splash News', 'gossip', 'entertainment news', 'celebrity gossip', 'Hollywood', 'famous', 'celebs', 'tabloid', 'paparazzi']",22,none,Johnny Depp and Amber Heard Leave Australia,We took exclusive shots of Johnny Depp and Amber Heard as they left Australia on a private jet.,PT1M13S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,46,0,0,0,,,
youtube#video,vddYJWQZqrhZBNae6pvyHxjutpI,UKNUbXmwRKY,2020-04-12T11:07:17Z,UCj56srJRPpwP9sDUHI6qXQQ,Amber FAINTS After Anger Management! (Live Teen Mom OG Recap),"Hi everyone, here's a live recap of this week's episode of Teen Mom OG!

Grab a drink & a bite to eat, see you soon :)",https://i.ytimg.com/vi/UKNUbXmwRKY/default.jpg,120,90,https://i.ytimg.com/vi/UKNUbXmwRKY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UKNUbXmwRKY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UKNUbXmwRKY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/UKNUbXmwRKY/maxresdefault.jpg,1280.0,720.0,Grace Report,,24,none,Amber FAINTS After Anger Management! (Live Teen Mom OG Recap),"Hi everyone, here's a live recap of this week's episode of Teen Mom OG!

Grab a drink & a bite to eat, see you soon :)",PT1H16M,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,42112,826,0,374,,,
