kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage
youtube#video,wHOVivJWSYDkgvdv5fuZvno-zSA,HGSKmQldk8w,2021-06-04T13:30:03Z,UCAmaiEYnoTgj-dmjp8DpepQ,"""LIAR"" Amber Heard Accuses Johnny Depp of Trying To Stir Up The Press | The Gossipy","""LIAR"" Amber Heard Accuses Johnny Depp of Trying To Stir Up The Press | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnnyDepp

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/HGSKmQldk8w/default.jpg,120,90,https://i.ytimg.com/vi/HGSKmQldk8w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HGSKmQldk8w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HGSKmQldk8w/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/HGSKmQldk8w/maxresdefault.jpg,1280.0,720.0,The Gossipy,"['crazed culture', 'amber heard', 'johnny depp', 'justice for johnny depp', 'johnny depp update', 'johnny depp winning', 'that umbrella guy johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'johnny depp wins', 'depp', 'depp heard', 'johnny depp and amber heard', 'viral vision', 'depp virginia', 'johnny depp lawsuit', 'depp the sun', 'johnny depp interview', 'amber heard apology', 'johnny depp amber heard audio', 'amber heard aquaman', 'amber heard donation', 'umbrellaguy', 'The Gossipy']",24,none,"""LIAR"" Amber Heard Accuses Johnny Depp of Trying To Stir Up The Press | The Gossipy","""LIAR"" Amber Heard Accuses Johnny Depp of Trying To Stir Up The Press | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnnyDepp

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT8M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,375,16,0,11,en-US,en-US
youtube#video,1429yYuh2YDi_7f5b-swo608inc,jFuq0usuSI8,2020-07-08T13:53:57Z,UCRK4FDIkUyslEAUdyRDdCtQ,Johnny Depp calls ex-wife Amber Heard a liar,"On day-1 of libel case against the tabloid, Jhonny Depp had a hard time proving his innocence. From calling Amber a liar to suing the newspaper, here is everything you need to know.
..............................................................................................
NEWS9 is widely known to be the undisputed leader and most trusted source of news and information in Karnataka. Today, NEWS9 is the fastest growing digital news platform in India. NEWS9 brings you thought-provoking stories from across the Globe on topics ranging from Politics, Finance, Entertainment & Sports to latest trends on Social media, Lifestyle, Tech and Wellness.


► Watch us on YouTube      : https://www.youtube.com/news9live
► Like us on Facebook        : https://www.facebook.com/news9live 
► Follow us on Instagram   : https://www.instagram.com/news9live
► Follow us on Twitter         : https://twitter.com/NEWS9TWEETS

#NEWS9 #NEWS9live  #NEWS9india #NEWS9bengaluru #breakingnews 
 #topnews #livenews #bignews #NEWS9karnataka #latestnews #latesttrends #news",https://i.ytimg.com/vi/jFuq0usuSI8/default.jpg,120,90,https://i.ytimg.com/vi/jFuq0usuSI8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jFuq0usuSI8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jFuq0usuSI8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jFuq0usuSI8/maxresdefault.jpg,1280.0,720.0,NEWS9 live,"['NEWS9', 'Live English News', 'Tv9 English', 'latest Karnataka news', 'English news channel', 'live news', 'live news in India', 'news9', 'tv9 kannada', 'tv9', 'bangalore news', 'bengaluru', 'news', 'BREAKING NEWS', 'news today', 'breaking news', 'NEWS9 Bengaluru', 'bangalore news today', 'bangalore latest news', 'news headlines', 'top news', 'latest news today', 'online news', 'breaking news today', 'recent news', 'bangalore local news']",25,none,Johnny Depp calls ex-wife Amber Heard a liar,"On day-1 of libel case against the tabloid, Jhonny Depp had a hard time proving his innocence. From calling Amber a liar to suing the newspaper, here is everything you need to know.
..............................................................................................
NEWS9 is widely known to be the undisputed leader and most trusted source of news and information in Karnataka. Today, NEWS9 is the fastest growing digital news platform in India. NEWS9 brings you thought-provoking stories from across the Globe on topics ranging from Politics, Finance, Entertainment & Sports to latest trends on Social media, Lifestyle, Tech and Wellness.


► Watch us on YouTube      : https://www.youtube.com/news9live
► Like us on Facebook        : https://www.facebook.com/news9live 
► Follow us on Instagram   : https://www.instagram.com/news9live
► Follow us on Twitter         : https://twitter.com/NEWS9TWEETS

#NEWS9 #NEWS9live  #NEWS9india #NEWS9bengaluru #breakingnews 
 #topnews #livenews #bignews #NEWS9karnataka #latestnews #latesttrends #news",PT3M2S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,183,1,0,2,,en
youtube#video,-j4nDBMU-G4dOwqKU33T3CdokhU,koj_T5gmnhk,2020-10-25T17:33:25Z,UCOleiujepiJ-X4vAJl3JACw,"""AMBER HEARD IS A LIAR"" SONG_THANKS M.WALDMAN FOR EXPOSING AH","a song dedicated to exposing AH lies...
#justiceforjohnnydepp #johnnydepp #amberheardisaliar #amberheard",https://i.ytimg.com/vi/koj_T5gmnhk/default.jpg,120,90,https://i.ytimg.com/vi/koj_T5gmnhk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/koj_T5gmnhk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/koj_T5gmnhk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/koj_T5gmnhk/maxresdefault.jpg,1280.0,720.0,Delaney gorlami,"['amber heard', 'johnny depp', 'adam waldman']",22,none,"""AMBER HEARD IS A LIAR"" SONG_THANKS M.WALDMAN FOR EXPOSING AH","a song dedicated to exposing AH lies...
#justiceforjohnnydepp #johnnydepp #amberheardisaliar #amberheard",PT2M30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,594,63,0,13,,
youtube#video,qMlB78e7LRQoc-FlKj_eCOtz5Og,LKHR220WGX4,2021-04-18T02:16:03Z,UCOleiujepiJ-X4vAJl3JACw,Bodycam footage of police is proof that amber is a LIAR,#johnnydepp #amberheard #justiceforjohnnydepp,https://i.ytimg.com/vi/LKHR220WGX4/default.jpg,120,90,https://i.ytimg.com/vi/LKHR220WGX4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LKHR220WGX4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LKHR220WGX4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LKHR220WGX4/maxresdefault.jpg,1280.0,720.0,Delaney gorlami,,22,none,Bodycam footage of police is proof that amber is a LIAR,#johnnydepp #amberheard #justiceforjohnnydepp,PT3M43S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,17,2,0,0,,
youtube#video,z1-j-a0pTXk9SJHZUSrOu1uF65A,pOxTjmItH6A,2013-10-14T16:19:18Z,UC-L8CUSi5u9qk_dnPnmSFSw,Amber Hoyte  singing Liar by Lianne la Havas,"Follow me on Twitter @Amber_Rose_Ann
And on Instagram AMBEROSEANN",https://i.ytimg.com/vi/pOxTjmItH6A/default.jpg,120,90,https://i.ytimg.com/vi/pOxTjmItH6A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pOxTjmItH6A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pOxTjmItH6A/sddefault.jpg,640.0,480.0,,,,Amber Hoyte,"['Amber', 'Hoyte', 'singing', 'singer', 'Barbados', 'bajan', 'cover', 'acapella', 'lianne', 'la', 'havas', 'liar', 'island', 'soul', 'jazz']",22,none,Amber Hoyte  singing Liar by Lianne la Havas,"Follow me on Twitter @Amber_Rose_Ann
And on Instagram AMBEROSEANN",PT3M34S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,168,6,0,,,
youtube#video,1c7dh9bviqNjVc8cNIjgBYN7Vak,TQK0d72Jom8,2015-03-11T07:00:00Z,UCJQplYDHQjYbmADXC-_y27Q,Miranda Lambert - Little Red Wagon,"""Little Red Wagon"" is available on Miranda Lambert's album, Platinum. Download or listen: 
iTunes: http://smarturl.it/mlplatinum 
AmazonMP3: http://smarturl.it/amzmp3platinum 
Spotify: http://smarturl.it/mirandaspotify",https://i.ytimg.com/vi/TQK0d72Jom8/default.jpg,120,90,https://i.ytimg.com/vi/TQK0d72Jom8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TQK0d72Jom8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TQK0d72Jom8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/TQK0d72Jom8/maxresdefault.jpg,1280.0,720.0,mirandalambertVEVO,"['miranda lambert', 'little red wagon', 'miranda lambert little red wagon', 'little red wagon miranda lambert lyrics', 'red wagon', 'country music', 'little red wagon miranda lambert', 'red wagon miranda lambert lyrics', 'miranda lambert red wagon', 'my little red wagon', ""you can't ride my little red wagon"", ""mama's broken heart"", 'miranda lambert songs', 'Bluebird', 'the house that built me', ""somethin' bad"", 'tin man', 'gunpowder and lead', 'country', 'music', 'miranda']",10,none,Miranda Lambert - Little Red Wagon,"""Little Red Wagon"" is available on Miranda Lambert's album, Platinum. Download or listen: 
iTunes: http://smarturl.it/mlplatinum 
AmazonMP3: http://smarturl.it/amzmp3platinum 
Spotify: http://smarturl.it/mirandaspotify",PT3M27S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,41643932,167665,0,5985,,en-US
youtube#video,_0RwwDfKLo5-CuS_l35ho2o4pK8,V5pS690gmWw,2019-12-11T15:00:06Z,UCtSJMEmJ8Lcs-O2b6MoCCug,Amberlynn Lying for 7 minutes straight part 1 | Compilation,"If You Enjoyed this Video please hit that Like button, Share, Comment and Subscribe! BYEEEEE!

#KatieT #ALR #amberlynnreid #Amberlahs

*********************************************

Disclaimer
This is a reaction channel
IF YOU ARE TRIGGERED BY MY:
Sarcasm, Criticisms, and Comments
PLEASE CLICK OUT.
(if its a crime to “tell it how it is” then wtf am I doing on YT?)
By this statement; it may not seem like it BUT
I CARE ABOUT YOUR FEELINGS. :) 

*********************************************
Social Media:
Twitter: https://twitter.com/Katiet_YT
*********************************************
Mentions: None
*********************************************
**[Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. 

Fair use is a use permitted by copyright statute that might otherwise be infringing.]

**Fair Use Attribution (Title 17 USC Section 107)

I used the following video from “Amberlynn Reid’s” Youtube Channel:
https://www.youtube.com/channel/UCW5ncBWqvyyUYo1evh1iFCA
In this video as criticism, comment, news reporting, and teaching and compliant with Youtube's Copyright Guidelines and United States Federal Law;

Living Life, Going Out, Staying Positive *
https://www.youtube.com/watch?v=-9C84vWhO6A
Getting Healthier *
https://www.youtube.com/watch?v=1EQQGMSjAfE
If you’re listening… *
https://www.youtube.com/watch?v=dZgfAmsXcB4
Cook with me & Torrid Haul *
https://www.youtube.com/watch?v=nIlJZiiGpn8
What I ate today *
https://www.youtube.com/watch?v=3Ri7u7OakiE
Mukbang lentils & veggie patty | Youtube Future
https://www.youtube.com/watch?v=FhAzOjWQhRE\
Mukbang whole rotisserie chicken *
https://www.youtube.com/watch?v=bbVAaoyfp-o
Highly requested Weigh in *
https://www.youtube.com/watch?v=TuLeZ4ILYkc
Getting a new Dog *
https://www.youtube.com/watch?v=IbjYUD79rHI&t=502s
breaking up with gf, in love with ex, faking weigh ins *
https://www.youtube.com/watch?v=sBotlKQ-3Ms&t=71s
i counted calories for 29 days straight.... *
https://www.youtube.com/watch?v=lxWznBYNr3U&t=543s
why eating on camera helps me... *
https://www.youtube.com/watch?v=1xbK-0WCD5c&t=227s
YUMMY DINNER IDEA!!!!*
https://www.youtube.com/watch?v=e2hX_zAnByU&t=451s
exercise with me *
https://www.youtube.com/watch?v=L1haevSXPgU&t=273s
Reacting to hate comments)
https://www.youtube.com/watch?v=h-AmA13QaiA
OPENING A 90’S TIME CAPSULE *NOSTALGIC* (OHHH DADDY)
https://www.youtube.com/watch?v=0LkDGz2VSQo&t=14sChange of plans) (HMMM HEH)
https://www.youtube.com/watch?v=y02WhN1NjFg

*********************************************
Background music: “Balloons and Ponies” YT sound library",https://i.ytimg.com/vi/V5pS690gmWw/default.jpg,120,90,https://i.ytimg.com/vi/V5pS690gmWw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V5pS690gmWw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/V5pS690gmWw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/V5pS690gmWw/maxresdefault.jpg,1280.0,720.0,Katie T,"['#katiet', '#alr', '#amberlynn', '#amberlynn reid', '#amberlah', '#eric cooke', '#dana and destiny', '#my 600 pound life', '#weight loss', '#weight gain', '#mukbang', '#eating show', '#eat with me', '#amberlynn drama']",22,none,Amberlynn Lying for 7 minutes straight part 1 | Compilation,"If You Enjoyed this Video please hit that Like button, Share, Comment and Subscribe! BYEEEEE!

#KatieT #ALR #amberlynnreid #Amberlahs

*********************************************

Disclaimer
This is a reaction channel
IF YOU ARE TRIGGERED BY MY:
Sarcasm, Criticisms, and Comments
PLEASE CLICK OUT.
(if its a crime to “tell it how it is” then wtf am I doing on YT?)
By this statement; it may not seem like it BUT
I CARE ABOUT YOUR FEELINGS. :) 

*********************************************
Social Media:
Twitter: https://twitter.com/Katiet_YT
*********************************************
Mentions: None
*********************************************
**[Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. 

Fair use is a use permitted by copyright statute that might otherwise be infringing.]

**Fair Use Attribution (Title 17 USC Section 107)

I used the following video from “Amberlynn Reid’s” Youtube Channel:
https://www.youtube.com/channel/UCW5ncBWqvyyUYo1evh1iFCA
In this video as criticism, comment, news reporting, and teaching and compliant with Youtube's Copyright Guidelines and United States Federal Law;

Living Life, Going Out, Staying Positive *
https://www.youtube.com/watch?v=-9C84vWhO6A
Getting Healthier *
https://www.youtube.com/watch?v=1EQQGMSjAfE
If you’re listening… *
https://www.youtube.com/watch?v=dZgfAmsXcB4
Cook with me & Torrid Haul *
https://www.youtube.com/watch?v=nIlJZiiGpn8
What I ate today *
https://www.youtube.com/watch?v=3Ri7u7OakiE
Mukbang lentils & veggie patty | Youtube Future
https://www.youtube.com/watch?v=FhAzOjWQhRE\
Mukbang whole rotisserie chicken *
https://www.youtube.com/watch?v=bbVAaoyfp-o
Highly requested Weigh in *
https://www.youtube.com/watch?v=TuLeZ4ILYkc
Getting a new Dog *
https://www.youtube.com/watch?v=IbjYUD79rHI&t=502s
breaking up with gf, in love with ex, faking weigh ins *
https://www.youtube.com/watch?v=sBotlKQ-3Ms&t=71s
i counted calories for 29 days straight.... *
https://www.youtube.com/watch?v=lxWznBYNr3U&t=543s
why eating on camera helps me... *
https://www.youtube.com/watch?v=1xbK-0WCD5c&t=227s
YUMMY DINNER IDEA!!!!*
https://www.youtube.com/watch?v=e2hX_zAnByU&t=451s
exercise with me *
https://www.youtube.com/watch?v=L1haevSXPgU&t=273s
Reacting to hate comments)
https://www.youtube.com/watch?v=h-AmA13QaiA
OPENING A 90’S TIME CAPSULE *NOSTALGIC* (OHHH DADDY)
https://www.youtube.com/watch?v=0LkDGz2VSQo&t=14sChange of plans) (HMMM HEH)
https://www.youtube.com/watch?v=y02WhN1NjFg

*********************************************
Background music: “Balloons and Ponies” YT sound library",PT7M6S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,285280,3655,0,628,,
youtube#video,m4jYfonufEJ22-WLq4g4j0jt7Ww,Vc-MxGLd034,2020-02-20T20:41:21Z,UC8AGq7bm-x4teGcvQonvnPw,Amber Heard is a Pathological Liar | Locks Down Instagram Account!,"Let me know what you think!



If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard",https://i.ytimg.com/vi/Vc-MxGLd034/default.jpg,120,90,https://i.ytimg.com/vi/Vc-MxGLd034/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Vc-MxGLd034/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Vc-MxGLd034/sddefault.jpg,640.0,480.0,,,,Nerdette's NewsStand,"['Aquaman', 'dceu', 'Amber heard', 'Johnny Depp', 'pirates of the Caribbean', 'fantastic beasts', 'Hollywood news', 'drama', 'controversy', 'entertainment', 'domestic abuse', '#metoo', 'help with domestic abuse', 'Johnny Depp lawsuit', 'Johnny Depp sues Amber heard', 'Amber heard audio recordings', 'Amber heard domestic abuse', 'Johnny Depp domestic abuse', '#justiceforjohnnydepp', 'Amber heard petition', ""L'Oreal"", 'Amber heard defamation', 'Roberta Kaplan', 'Harvey Weinstein', ""Johnny Depp's laywer"", 'Amber Heard instagram']",24,none,Amber Heard is a Pathological Liar | Locks Down Instagram Account!,"Let me know what you think!



If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard",PT11M,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,12261,675,0,237,,en
youtube#video,0WPNr-WejCUtnAhiOOuHzjbqygk,VEdXjRa75yA,2018-10-31T21:22:08Z,UC2XQ9S0L_dZQ2CmEsAeZTKQ,Johnny Depp says that Amber Heard is a liar,Johnny Depp says that Amber Heard is a liar,https://i.ytimg.com/vi/VEdXjRa75yA/default.jpg,120,90,https://i.ytimg.com/vi/VEdXjRa75yA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VEdXjRa75yA/hqdefault.jpg,480,360,,,,,,,Usa & News,"['amber heard', 'johnny depp', 'domestic abuse', 'entertainment news', 'hollywood news', 'entertainment tonight', 'tmz news', 'amber heard divorce', 'johnny depp abuse', 'tmz live', 'johnny depp divorce', 'iphone attack', 'elon musk', 'et online', 'celebrity news', 'johnny depp fired', 'johnny depp 2018', 'johnny depp interview', 'johnny depp tupac movie', 'johnny depp whitey bulger movie', 'johnny dee', 'johnny depp guitar', 'johnny depp disneyland', 'johnny depp joe rogan']",24,none,Johnny Depp says that Amber Heard is a liar,Johnny Depp says that Amber Heard is a liar,PT1M35S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,744,6,0,5,,en
youtube#video,3PGBG-Yk9swpX6RW2yVuHVBTl-I,WdZTSb4-A3k,2017-12-06T04:06:09Z,UCx7qEAHt50k4LxQpNMbEw8Q,Amber Portwood: Matt Baier is a Thief and a Liar!,"Amber Portwood is finally learning something that we all knew for years at this point: Matt Baier is not a good person. 
Amber Portwood: Matt Baier is a Thief and a Liar! 
Soure: https://www.thehollywoodgossip.com/2017/12/amber-portwood-matt-baier-is-a-thief-and-a-liar/ 
Subscribe channel for more: https://goo.gl/eW87Kw 
Tiwtter: https://twitter.com/Blue_Baron2804",https://i.ytimg.com/vi/WdZTSb4-A3k/default.jpg,120,90,https://i.ytimg.com/vi/WdZTSb4-A3k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WdZTSb4-A3k/hqdefault.jpg,480,360,,,,,,,KR NEWS TV,"['Blue Baron', 'blue baron', 'blue', 'baron', 'hottest news', 'news', 'breaking news', 'Amber Portwood', 'Matt Baier', 'Amber', 'Portwood', 'Matt', 'Baier', 'is', 'a Thief', 'and', 'a Liar']",22,none,Amber Portwood: Matt Baier is a Thief and a Liar!,"Amber Portwood is finally learning something that we all knew for years at this point: Matt Baier is not a good person. 
Amber Portwood: Matt Baier is a Thief and a Liar! 
Soure: https://www.thehollywoodgossip.com/2017/12/amber-portwood-matt-baier-is-a-thief-and-a-liar/ 
Subscribe channel for more: https://goo.gl/eW87Kw 
Tiwtter: https://twitter.com/Blue_Baron2804",PT5M52S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,,en
youtube#video,jiBBkmJV1_5lQ1lHKvcEYjibjEQ,ZR2cH89KQjo,2020-11-09T20:32:17Z,UCBFh0-iHUm1Y83d6Hnh2vqg,"Johnny Depp V.S Amber ""The Liar"" Heard",#JohnnyDepp lost his civil case against #AmberHeard and #TheSun paper,https://i.ytimg.com/vi/ZR2cH89KQjo/default.jpg,120,90,https://i.ytimg.com/vi/ZR2cH89KQjo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZR2cH89KQjo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ZR2cH89KQjo/sddefault.jpg,640.0,480.0,,,,Pick A Struggle,,22,none,"Johnny Depp V.S Amber ""The Liar"" Heard",#JohnnyDepp lost his civil case against #AmberHeard and #TheSun paper,PT5M22S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,18,0,0,0,,
youtube#video,kyU9_AYLaiGS6e39o8FjywwMuV4,ZvSOCrSmxAA,2021-12-22T04:00:49Z,UCUeWtcurfRZ838t1VlyQ9XA,"🔥🔥🔥: Fire Signs.. What’s up?   Aries ♈️, Leo ♌️, Sagittarius ♐️, Check-in 🌹","If you would like to donate to this platform you can cash app @Amber8Rose, if you would like to get a personal Reading messenge me on fb @Deedeestyes ty for your Support 🌹❤️🙏",https://i.ytimg.com/vi/ZvSOCrSmxAA/default.jpg,120,90,https://i.ytimg.com/vi/ZvSOCrSmxAA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZvSOCrSmxAA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ZvSOCrSmxAA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ZvSOCrSmxAA/maxresdefault.jpg,1280.0,720.0,Amber Rose Highly Intutive,,22,none,"🔥🔥🔥: Fire Signs.. What’s up?   Aries ♈️, Leo ♌️, Sagittarius ♐️, Check-in 🌹","If you would like to donate to this platform you can cash app @Amber8Rose, if you would like to get a personal Reading messenge me on fb @Deedeestyes ty for your Support 🌹❤️🙏",PT17M40S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,138,39,0,1,,
